,attr5,attr29,attr31,attr38,attr42,attr46,attr48,attr53,attr58,attr59,attr62,attr63,attr64,attr70,attr77,attr81,attr82,attr87,attr88,attr96,attr101,attr102,attr104,attr106,attr110,attr112,attr113,attr114,attr117,attr118,attr119,attr130,attr131,attr133,attr135,attr137,attr138,attr143,attr144,attr146,attr147,attr148,attr152,attr154,attr156,attr158,attr159,attr161,attr162,attr163,attr165,attr168,attr170,attr171,attr172,attr173,attr174,attr175,attr183,attr188,attr190,attr191,attr196,attr197,attr198,attr208,attr209,attr211,attr213,attr214,attr219,attr226,attr227,attr230,attr231,attr233,attr234,attr241,attr242,attr244,attr247,attr252,attr253,attr255,attr257,attr258,attr260,attr263,attr264,attr268,attr271,attr272,attr282,attr285,attr289,attr291,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1629,0.697715,0.598612,0.744665,0.747981,0.639922,0.763811,0.659102,0.143765,0.256631,0.110716,0.286704,0.399001,0.487599,0.086517,0.135425,0.118979,0.11102,0.14496,0.174671,0.258584,0.377984,0.344842,0.238519,0.394945,0.292483,0.223374,0.414966,0.385336,0.375816,0.299362,0.183306,0.256077,0.33297,0.231351,0.227709,0.376818,0.266845,0.296495,0.36321,0.213004,0.208196,0.030505,0.026431,0.018103,0.040416,0.020236,0.07088,0.015901,0.087033,0.084611,0.044559,0.017044,0.102896,0.045907,0.065977,0.017568,0.04414,0.06884,0.038838,0.010869,0.066184,0.017351,0.005269,0.855587,0.566302,0.521448,0.627661,0.741009,0.798264,0.804873,0.776771,0.711811,0.765577,0.785807,0.693259,0.870829,0.854547,0.830236,0.794887,0.772432,0.344506,0.5161,0.428664,0.258261,0.635597,0.540349,0.45018,0.264555,0.258082,0.329897,0.173669,0.144227,0.239997,0.140922,0.450685,0.119855,0.061682,0,0,1,0,0,0
1630,0.90227,0.682969,0.693648,0.798763,0.701318,0.79984,0.710035,0.001261,0.234754,0.126366,0.115694,0.110984,0.27037,0.072811,0.214693,0.268398,0.083888,0.159088,0.266792,0.141206,0.209938,0.214767,0.22356,0.331694,0.417126,0.384712,0.263621,0.294362,0.526989,0.499829,0.506626,0.147428,0.146056,0.116481,0.213923,0.280261,0.282209,0.09513,0.113587,0.226248,0.198121,0.000174,0.00111,0.025792,0.26244,0.282046,0.05423,0.088363,0.084899,0.053878,0.243904,0.154008,0.408758,0.113265,0.071865,0.228042,0.111692,0.087975,0.025759,0.005609,0.011373,0.007043,0.019088,0.383913,0.384662,0.94346,0.994073,0.889023,0.91963,0.961979,0.871142,0.74111,0.998625,0.919283,1.0,0.99508,1.0,1.0,1.0,0.92436,0.002165,1.0,0.861441,0.663432,0.24425,0.152176,0.282957,0.482515,0.132214,0.23953,0.33669,0.166972,0.41895,0.184957,0.021754,0.091748,0.376039,0,0,1,1,0,0
1631,0.659051,0.628829,0.140677,0.145559,0.368436,0.440346,0.557755,0.112065,0.056968,0.065326,0.13233,0.272589,0.089261,0.233304,0.639815,0.295813,0.151135,0.024124,0.216431,0.166494,0.305467,0.252875,0.353291,0.295753,0.241122,0.347372,0.280938,0.388861,0.366984,0.367852,0.334032,0.328578,0.416635,0.297884,0.376402,0.316755,0.356762,0.302434,0.302511,0.322138,0.342878,0.002003,0.011929,0.015041,0.003802,0.029748,0.018017,0.00671,0.019261,0.017447,0.003913,0.004151,0.016983,0.007583,0.00848,0.019898,0.014002,0.008241,0.022506,0.010738,0.011909,0.008785,0.018755,0.613066,0.809075,0.913135,0.913481,1.0,0.975845,0.683816,0.907419,0.508558,0.513987,0.540787,0.766391,0.482264,0.496112,0.662146,0.696687,0.783632,0.140889,0.191537,0.334767,0.221121,0.54245,0.134606,0.136032,0.678479,0.068471,0.448068,0.02799,0.183244,0.123511,0.05478,0.472758,0.168511,0.096326,0,0,1,0,0,0
1632,0.839472,0.372433,0.519097,0.689826,0.74208,0.771003,0.715512,0.133411,0.151437,0.178401,0.080118,0.206588,0.045642,0.270229,0.503225,0.143467,0.058152,0.212229,0.099062,0.105782,0.364877,0.401728,0.286495,0.326331,0.370089,0.281626,0.367263,0.502696,0.281461,0.351001,0.370219,0.354102,0.331824,0.342181,0.36286,0.36297,0.324211,0.386886,0.37168,0.299705,0.295288,0.011735,0.08299,0.043425,0.194934,0.064769,0.040563,0.026791,0.008147,0.204507,0.013169,0.04678,0.030935,0.040363,0.008487,0.003123,0.036002,0.009096,0.016553,0.001584,0.031895,0.009577,0.003333,0.920502,0.873278,0.898752,0.968096,0.980598,0.907978,0.753154,0.894156,0.930086,0.831936,0.467827,0.542628,0.874195,0.811169,0.679527,0.593767,0.448817,0.333199,0.662761,0.305329,0.373931,0.194147,0.120034,0.078765,0.163973,0.096963,0.158903,0.115428,0.05346,0.192446,0.036712,0.133119,0.073969,0.025413,0,0,1,0,0,0
1633,0.626357,0.14485,0.467521,0.304311,0.296687,0.320914,0.370566,0.18632,0.244406,0.639055,0.35991,0.234681,0.288359,0.243513,0.261574,0.365882,0.309191,0.152634,0.357563,0.293838,0.512298,0.513779,0.525631,0.720027,0.382243,0.331975,0.434595,0.428861,0.367359,0.424225,0.320905,0.326077,0.326578,0.397819,0.36347,0.330802,0.330864,0.380864,0.352058,0.331564,0.314129,0.596096,0.067523,0.035089,0.197941,0.025608,0.046982,0.018757,0.044646,0.033387,0.013869,0.055631,0.013617,0.001446,0.005043,0.03735,0.014666,0.046007,0.001226,0.003109,0.017696,0.008021,0.002523,0.535818,0.628142,0.793187,0.698951,0.674003,0.515018,0.506251,0.407475,0.316604,0.406546,0.41897,0.369476,0.299662,0.341038,0.328536,0.380916,0.44932,0.264487,0.22684,0.279783,0.785276,0.41474,0.331606,0.226318,0.077511,0.36999,0.091176,0.267564,0.13164,0.050051,0.036355,0.021373,0.165226,0.037191,0,0,1,0,0,0
1634,0.726914,0.02409,0.290287,0.761609,0.644768,0.879407,0.658154,0.066631,0.041507,0.046994,0.094799,0.256042,0.467077,0.452339,0.738356,0.287965,0.261121,0.261506,0.23862,0.098814,0.419451,0.406029,0.428059,0.300206,0.412099,0.402215,0.200336,0.400178,0.280288,0.313004,0.278107,0.34751,0.389678,0.266036,0.130768,0.167277,0.202929,0.239726,0.245569,0.233608,0.249198,0.06963,0.027442,0.009757,0.005299,0.006701,0.013712,0.022159,0.070259,0.020727,0.029237,0.056909,0.042226,0.088237,0.102525,0.064385,0.028813,0.026923,0.013278,0.013363,0.004681,0.007076,0.023801,0.926396,1.0,1.0,0.970612,0.955012,0.845623,0.727691,0.341687,0.297593,0.567174,0.597334,0.593353,0.991423,0.995024,0.960391,1.0,0.980363,0.219175,0.076352,0.247227,0.157677,0.079324,0.121786,0.172739,0.748657,0.24905,0.27636,0.162284,0.109932,0.080492,0.086493,0.039146,0.065695,0.160256,0,0,1,1,0,0
1635,0.970456,0.521318,0.55396,0.46034,0.292241,0.320744,0.252411,0.0,0.221834,0.205391,0.478458,0.494182,0.240367,0.395742,0.105662,0.5584,0.583995,0.412435,0.325468,0.341974,0.264986,0.277709,0.296248,0.289822,0.318841,0.338374,0.229863,0.215514,0.553176,0.559376,0.385727,0.414321,0.433409,0.358278,0.448567,0.364005,0.401413,0.381159,0.439513,0.497833,0.579918,0.004289,0.000352,0.01802,0.020174,0.019374,0.074176,0.028484,0.014936,0.01337,0.143936,0.065766,0.037322,0.050011,0.701343,0.513495,0.325053,0.065434,0.061285,0.058776,0.03391,0.071838,0.190612,0.448079,0.441582,0.706365,0.625705,0.819165,0.900004,0.96322,0.743794,0.610295,0.596339,0.589115,0.618,0.447274,0.541477,0.299539,0.342235,0.452943,0.001932,0.303983,0.709475,0.481783,0.40711,0.292375,0.236533,0.360664,0.380594,0.277275,0.340045,0.30617,0.063553,0.078273,0.150594,0.250255,0.558455,0,0,1,0,0,0
1636,0.864418,0.656188,0.804731,0.79651,0.625965,0.846134,0.764259,0.011182,0.049292,0.053689,0.108444,0.243453,0.073591,0.235381,0.151231,0.012232,0.05358,0.068233,0.010141,0.016052,0.32118,0.308964,0.33572,0.385631,0.459287,0.268128,0.581241,0.501584,0.491331,0.503128,0.268745,0.278347,0.275576,0.240261,0.283477,0.368937,0.334534,0.289575,0.366763,0.356063,0.251982,0.000926,0.004498,0.00981,0.071604,0.031719,0.04087,0.008905,0.066591,0.116577,0.045596,0.011349,0.093107,0.00886,0.082284,0.035647,0.210922,0.013194,0.070939,0.01722,0.027918,0.014571,0.009381,0.318226,0.322397,0.753467,0.907072,0.800725,0.822933,0.876208,0.79586,0.950271,0.730106,1.0,1.0,1.0,0.897041,1.0,0.547437,0.8107,0.002968,0.181521,0.384963,0.626777,0.58193,0.423853,0.100856,0.139352,0.185482,0.270664,0.783092,0.395599,0.103565,0.817802,0.190533,0.007517,0.8505,0,0,1,0,0,0
1637,0.793495,0.416602,0.51819,0.597151,0.691397,0.69695,0.704749,0.149601,0.41707,0.330717,0.329556,0.358844,0.519508,0.386336,0.218598,0.176017,0.058647,0.512403,0.233753,0.162869,0.304053,0.318793,0.431584,0.295261,0.38249,0.408196,0.420329,0.485562,0.349774,0.421049,0.391433,0.43701,0.399973,0.302263,0.555466,0.59537,0.44561,0.555343,0.383964,0.39238,0.381111,0.017826,0.006313,0.066341,0.043776,0.031972,0.035831,0.063892,0.071493,0.109475,0.061003,0.041336,0.088271,0.017158,0.015731,0.028372,0.031231,0.029383,0.090001,0.095379,0.151374,0.201237,0.054999,0.871701,0.843152,0.869297,0.818762,0.707573,0.899535,0.957081,0.754697,0.805075,0.717112,1.0,0.97135,0.712672,0.766506,0.630826,0.866579,0.751856,0.777659,0.212216,1.0,0.341,0.325168,0.309019,1.0,0.201899,0.230541,0.340143,0.312131,0.122772,0.233435,0.159564,0.155943,0.374962,0.220751,0,0,1,0,0,0
1638,0.844028,0.520328,0.715388,0.724716,0.698916,0.595107,0.664954,0.04296,0.056692,0.542194,0.101622,0.170502,0.11225,0.263505,0.370197,0.072953,0.058587,0.068131,0.108807,0.204934,0.226838,0.263786,0.36369,0.325473,0.379259,0.380604,0.324774,0.343107,0.317401,0.341578,0.335816,0.305871,0.286701,0.291955,0.280171,0.347202,0.319774,0.289431,0.269582,0.29201,0.267915,0.014141,0.005189,0.005022,0.006424,0.006417,0.0024,0.003326,0.005091,0.011113,0.033585,0.004576,0.032193,0.024913,0.046761,0.027724,0.024694,0.014624,0.012813,0.024783,0.031325,0.029339,0.017709,0.355419,0.363817,0.990797,0.97523,0.721652,0.326579,0.491389,0.782631,0.874676,0.932233,0.921106,0.923578,0.865327,0.914262,0.819042,0.695988,0.970053,1.0,0.303491,0.465168,0.600366,0.18466,0.163505,0.497798,0.517783,0.534742,0.302317,0.179521,0.235592,0.161361,0.217862,0.168383,0.486505,0.191974,0,0,1,0,0,0
1639,0.670332,0.573192,0.437626,0.507778,0.249839,0.499472,0.225141,0.030372,0.453916,0.282649,0.014752,0.019265,0.473689,0.055743,0.273835,0.216594,0.16795,0.275351,0.246076,0.66529,0.246461,0.0,0.0,0.107798,0.057476,0.0,0.260302,0.985446,0.171577,0.152846,0.141001,0.390302,0.248738,0.248937,0.283903,0.333189,0.274787,0.327497,0.336893,0.340137,0.350919,0.005399,0.002623,0.002701,1.0,0.431034,0.007395,0.003605,0.42165,1.0,1.0,0.047889,1.0,0.919717,1.0,0.029561,0.031305,0.04435,0.028564,0.159545,0.035101,0.073268,0.010293,0.179314,0.218398,0.227445,0.178218,0.635344,0.495628,0.577306,0.564435,0.610105,0.660248,0.774177,0.530786,0.758957,0.933676,0.906681,0.79699,0.635635,0.133843,0.03643,0.063764,0.068245,0.030585,0.046094,0.508744,0.385426,0.038642,0.067227,0.418823,0.453379,0.385189,0.538487,0.335192,0.272948,0.446679,0,0,1,0,0,0
1640,0.802524,0.35875,0.468761,0.675228,0.252071,0.696723,0.067403,0.305365,0.10593,0.178041,0.07689,0.205962,0.68744,0.11462,0.248334,0.211052,0.159085,0.288244,0.583589,0.574182,0.346996,0.35535,0.656639,0.375247,0.574355,0.350748,0.412641,0.437668,0.528745,0.508443,0.404108,0.430315,0.544664,0.494698,0.391091,0.410329,0.641269,0.337119,0.338601,0.671317,0.355775,0.002904,0.160456,0.035612,0.013566,0.094772,0.167724,0.07794,0.013048,0.018673,0.030546,0.07312,0.015564,0.047956,0.037318,0.011064,0.025155,0.069132,0.046931,0.092293,0.009245,0.001315,0.011513,0.43164,0.514918,0.776402,0.939737,0.599873,0.853417,0.942297,0.870751,0.770017,0.665146,0.753254,0.680958,0.507727,0.477769,0.423745,0.422258,0.405037,0.027325,0.333095,0.053315,0.308774,0.354096,0.070797,0.439672,0.160005,0.093672,0.176428,0.102032,0.208895,0.127267,0.06792,0.015894,0.001625,0.02673,0,0,1,0,0,0
1641,0.858615,0.379696,0.238187,0.796372,0.587635,0.740566,0.743908,0.003249,0.078812,0.055045,0.066624,0.100429,0.131507,0.189827,0.277811,0.565586,0.593433,0.039146,0.035721,0.003156,0.268903,0.271372,0.277606,0.245569,0.259465,0.243676,0.148422,0.183436,0.222407,0.207949,0.232126,0.349396,0.316317,0.308923,0.310096,0.319383,0.303429,0.316454,0.314246,0.3088,0.298587,0.000396,0.000677,0.001997,0.006483,0.001921,0.001256,0.001566,0.026123,0.048982,0.1074,0.023573,0.036343,0.03012,0.129239,0.11283,0.028198,0.179425,0.011751,0.002675,0.000585,0.002811,0.000494,0.32687,0.358181,0.300892,0.294507,0.895252,0.769525,0.657933,0.728373,0.698135,0.511082,0.809346,0.800221,0.421654,0.454844,0.455784,0.390667,0.406669,0.001817,0.007654,0.997838,0.025951,0.018353,0.045959,0.171662,0.735196,0.806063,0.314689,0.385297,0.592035,0.117894,0.001939,0.313036,0.002022,0.013958,0,0,1,0,1,0
1642,0.745001,0.598788,0.634167,0.779806,0.480641,0.742527,0.701148,0.245433,0.127208,0.083831,0.129613,0.140152,0.275528,0.147887,0.2036,0.125469,0.174268,0.016823,0.022938,0.003859,0.390604,0.373772,0.411564,0.363608,0.333704,0.417647,0.29642,0.305665,0.291632,0.328786,0.336996,0.32749,0.334835,0.393278,0.402558,0.405974,0.352805,0.345796,0.34537,0.33701,0.340981,0.024641,0.011464,0.020635,0.023219,0.005575,0.010868,0.02009,0.004387,0.005456,0.007134,0.010626,0.016928,0.050334,0.028308,0.050228,0.005677,0.005237,0.008148,0.031342,0.000311,0.000457,0.011114,0.702407,0.702496,0.58935,0.570563,0.363482,0.476539,0.517423,0.817543,0.74792,0.772108,0.657754,0.662317,0.594494,0.608506,0.347133,0.346484,0.399434,0.166757,0.238671,0.038388,0.114141,0.140341,0.242305,0.312295,0.158098,0.050888,0.124313,0.428165,0.099557,0.499889,0.373598,0.003057,0.004862,0.028837,0,0,1,0,1,0
1643,0.672072,0.515554,0.79498,0.500149,0.508557,0.578835,0.540229,0.089174,0.242294,0.165437,0.189712,0.11636,0.11578,0.102943,0.910101,0.337931,0.466262,0.058772,0.052281,0.01947,0.552064,0.542346,0.492757,0.345665,0.484067,0.355645,0.305439,0.346317,0.393107,0.354108,0.354582,0.385247,0.385782,0.351701,0.372243,0.505919,0.51917,0.547723,0.534733,0.459438,0.467332,0.066015,0.048067,0.059489,0.090285,0.090901,0.12055,0.072638,0.010957,0.016919,0.041117,0.013685,0.018171,0.01188,0.005399,0.004898,0.006066,0.004551,0.012912,0.039754,0.027023,0.073482,0.030301,0.741725,0.666577,0.673041,0.55796,0.528807,0.462885,0.561471,0.553218,0.474224,0.512759,0.501241,0.512033,0.571189,0.736256,0.794071,0.820093,0.772712,0.254348,0.126467,0.185997,0.273737,0.318155,0.247614,0.109603,0.442846,0.094568,0.098141,0.033544,0.04972,0.149551,0.060576,0.147567,0.059724,0.138006,0,0,1,0,0,0
1644,0.861022,0.366228,0.498804,0.624031,0.49772,0.629905,0.598347,0.085271,0.157963,0.048084,0.218374,0.096391,0.238997,0.238582,0.20113,0.136231,0.304584,0.134574,0.080631,0.088867,0.10882,0.214636,0.361077,0.284705,0.260974,0.247401,0.358141,0.37858,0.266667,0.178765,0.392792,0.414266,0.217099,0.270315,0.413011,0.447716,0.277716,0.274266,0.397277,0.253896,0.238422,0.124488,0.030654,0.026199,0.018719,0.163455,0.020397,0.037085,0.291208,0.288263,0.290906,0.27676,0.246876,0.265898,0.383408,0.050497,0.051877,0.051825,0.250999,0.007936,0.092191,0.016009,0.016491,0.914452,0.877717,0.803509,0.923443,0.69573,0.795223,0.633331,0.587135,0.602545,0.624609,0.528505,0.585872,0.52638,0.817845,0.887581,0.824365,0.92899,0.243437,0.149041,0.224696,0.1651,0.402917,0.372702,0.400169,0.267557,0.694374,0.340014,0.641324,0.325588,0.262888,0.370191,0.211724,0.297193,0.2218,0,0,1,0,0,0
1645,0.641149,0.188283,0.212338,0.090218,0.048345,0.379728,0.185488,0.223865,0.127075,0.566205,0.203764,0.146947,0.171423,0.127775,0.127157,0.302348,0.300992,0.099841,0.089374,0.408377,0.380556,0.364136,0.397449,0.340713,0.372579,0.354698,0.366996,0.396872,0.373992,0.423608,0.384966,0.516173,0.505089,0.449582,0.569458,0.523882,0.511852,0.703361,0.712099,0.616173,0.505432,0.011487,0.018779,0.003486,0.040582,0.003114,0.015425,0.00706,0.006925,0.00485,0.025382,0.024778,0.071426,0.052453,0.041349,0.047963,0.087922,0.020552,0.111305,0.034298,0.042875,0.06522,0.06682,0.775139,0.763777,0.798913,0.951065,0.778941,0.570294,0.71577,0.571547,0.578715,0.606213,0.639694,0.701165,0.604469,0.546039,0.77392,0.704542,0.603708,0.213778,0.153215,0.299947,0.333351,0.201846,0.141466,0.509743,0.363268,0.363488,0.080713,0.474019,0.344329,0.115683,0.068956,0.081193,0.112324,0.172931,0,0,1,0,0,0
1646,0.927152,0.35954,0.5167,0.614707,0.30847,0.700117,0.641438,0.08972,0.097348,0.054125,0.217408,0.321384,0.299812,0.236991,0.104108,0.154135,0.082401,0.071377,0.068294,0.060525,0.528086,0.464019,0.351481,0.43799,0.36083,0.304856,0.387311,0.529005,0.320027,0.265185,0.291653,0.432524,0.418477,0.344534,0.419081,0.423477,0.449835,0.46976,0.44476,0.467222,0.451248,0.009812,0.000819,0.004778,0.043457,0.052699,0.007181,0.016802,0.050534,0.065476,0.046701,0.020291,0.081433,0.028187,0.026342,0.021845,0.03003,0.015385,0.02072,0.034433,0.034447,0.014865,0.028123,0.99688,1.0,0.646437,0.731392,0.743782,0.901749,0.760657,0.798119,0.808206,0.752952,0.730755,0.650955,0.725991,0.787686,0.873412,0.883756,0.872886,0.122274,0.169669,0.270286,0.138324,0.112521,0.179328,0.246277,0.254309,0.10498,0.152281,0.154631,0.095129,0.269128,0.155956,0.262414,0.061566,0.058885,0,0,1,0,0,0
1647,0.979343,0.386317,0.270611,0.439562,0.833427,0.685346,0.733711,0.082558,0.191315,0.119109,9.8e-05,0.000311,0.255304,0.458886,0.275607,0.450428,0.117192,0.423769,0.113071,0.0094,0.336385,0.339177,0.339684,0.461008,0.34716,0.34594,0.508333,0.394081,0.366159,0.38216,0.392339,0.350123,0.344678,0.337977,0.392997,0.332449,0.333265,0.326619,0.332977,0.332339,0.335974,0.013856,0.000114,0.000159,0.01335,0.02424,0.001233,9.4e-05,0.030373,0.01881,0.017966,0.021053,0.020222,0.008498,0.009498,0.002201,0.003634,0.002411,0.016252,0.000828,0.019467,0.010778,0.000575,0.934235,0.71161,0.508924,0.486491,0.843957,0.637088,0.694702,0.556808,0.548298,0.557199,0.487364,0.47693,0.543109,0.504283,0.422124,0.449275,0.461386,0.403864,0.001135,0.242244,0.055862,0.075005,0.001508,0.261866,0.057908,0.192086,0.095149,0.067367,0.013441,0.022305,0.006882,0.048675,0.002315,0.001714,0,0,1,0,0,0
1648,0.732386,0.095245,0.539226,0.369877,0.5264,0.436173,0.45611,0.126553,0.254743,0.125927,0.268174,0.457156,0.588375,0.248528,0.457271,0.53899,0.164917,0.694819,0.651375,0.136761,0.355384,0.359973,0.482627,0.380549,0.47441,0.552064,0.419204,0.463855,0.403738,0.452524,0.480329,0.46011,0.396488,0.521351,0.342641,0.362716,0.377599,0.263416,0.298402,0.429225,0.477812,0.008022,0.042773,0.053077,0.009037,0.017005,0.020772,0.089713,0.026376,0.032345,0.043447,0.068426,0.027055,0.03593,0.035985,0.055618,0.045308,0.070403,0.00374,0.046846,0.001317,0.018553,0.049937,0.402342,0.467458,0.910807,0.863023,0.686661,0.803151,0.928587,0.705325,0.670748,0.640018,0.921509,0.945082,0.705806,0.697408,0.807837,0.813104,0.866266,0.009708,0.242432,0.206539,0.168091,0.218573,0.2246,0.585594,0.223073,0.211839,0.555424,0.256921,0.283535,0.74721,0.096273,0.686212,0.164186,0.135216,0,0,1,0,0,0
1649,0.759934,0.140303,0.733824,0.790169,0.501766,0.782403,0.772138,0.057753,0.201189,0.306606,0.183004,0.299044,0.386348,0.101772,0.291296,0.032958,0.023719,0.523101,0.096016,0.057979,0.358704,0.423224,0.355425,0.316303,0.315652,0.252044,0.285528,0.263923,0.331914,0.337311,0.359719,0.327037,0.30797,0.335885,0.261701,0.27976,0.382401,0.262167,0.30179,0.321571,0.342023,0.013056,0.022425,0.026334,0.007104,0.021109,0.015135,0.028234,0.008807,0.004503,0.018975,0.010982,0.001902,0.00849,0.010773,0.008575,0.008437,0.020529,0.018584,0.001736,0.019532,0.033009,0.009627,0.704453,0.681092,1.0,1.0,0.500436,0.582126,0.873188,0.468431,0.442264,0.509125,0.946323,0.897131,0.497797,0.432814,0.781356,0.786377,0.822207,0.249835,0.171763,0.163234,0.511581,0.159268,0.177114,0.076686,0.337752,0.445873,0.028917,0.132768,0.151272,0.171122,0.085622,0.225162,0.07252,0.047236,0,0,1,0,0,0
1650,0.6994,0.422219,0.593812,0.74633,0.798053,0.796521,0.765044,0.095807,0.115968,0.057951,0.109671,0.250743,0.124209,0.072466,0.220506,0.152377,0.381526,0.202043,0.043673,0.081402,0.417881,0.266756,0.32546,0.709657,0.403038,0.371571,0.541337,0.67144,0.219362,0.423759,0.495412,0.246763,0.171214,0.175672,0.300981,0.161852,0.096708,0.119643,0.07751,0.12168,0.111344,0.031214,0.063016,0.013738,0.034092,0.145012,0.042332,0.059424,0.249292,0.204459,0.096745,0.200024,0.226874,0.21905,0.159855,0.101145,0.029181,0.034452,0.047439,0.019885,0.08029,0.050901,0.027412,0.530272,0.582584,0.322508,0.511473,0.513553,0.55399,0.373446,0.549796,0.480878,0.526223,0.672213,0.660483,0.45622,0.636507,0.779466,0.803442,0.727333,0.092304,0.068783,0.113677,0.09147,0.285373,0.127607,0.301217,0.211074,0.634211,0.130463,0.66204,0.211777,0.201134,0.068312,0.081844,0.093284,0.062528,0,0,1,1,0,0
1651,0.765522,0.645409,0.558024,0.662347,0.572147,0.425062,0.51089,0.003051,0.023758,0.078132,0.021007,0.003888,0.039568,0.044765,0.025183,0.068096,0.062907,0.052566,0.111327,0.170322,0.283957,0.327243,0.277346,0.23987,0.283663,0.258025,0.282455,0.320494,0.361289,0.370521,0.413587,0.289122,0.489362,0.702627,0.470075,0.356941,0.353464,0.383964,0.301927,0.202901,0.329095,0.008848,0.002039,0.020575,0.010782,0.039387,0.037723,0.004508,0.018995,0.122968,0.361549,0.114883,0.0232,0.119688,0.16085,0.132974,0.148853,0.028318,0.022261,0.069275,0.135243,0.129017,0.013007,0.545748,0.616613,0.611469,0.602478,0.831354,0.809615,0.770789,0.675535,0.730128,0.652867,0.619666,0.68712,0.70906,0.768988,0.605464,0.639325,0.736089,0.034815,0.132767,0.174612,0.558747,0.01633,0.011762,0.11728,0.331501,0.166471,0.063259,0.042173,0.053016,0.115904,0.108086,0.02857,0.193916,0.075558,0,0,1,1,0,0
1652,0.481093,0.264406,0.499878,0.613506,0.516229,0.826031,0.82122,0.087472,0.13771,0.172958,0.191901,0.152748,0.150761,0.109888,0.100828,0.223353,0.322499,0.411499,0.354578,0.052276,0.599156,0.543573,0.629739,0.566303,0.652874,0.477373,0.536763,0.550946,0.626481,0.582071,0.406049,0.431783,0.596173,0.44548,0.13786,0.298759,0.313615,0.101269,0.114877,0.111317,0.120055,0.025568,0.289648,0.04817,0.029466,0.087466,0.04059,0.157702,0.036828,0.036452,0.018688,0.017114,0.039489,0.074542,0.084385,0.03873,0.215326,0.009152,0.072622,0.404843,0.039458,0.046522,0.044706,0.826199,0.883946,0.702284,0.73355,0.882369,0.825796,0.76551,0.805097,0.521169,0.430846,0.682278,0.507336,0.832852,0.708993,1.0,1.0,1.0,0.078978,0.101662,0.067693,0.095683,0.058464,0.09621,0.11569,0.118749,0.065368,0.399364,0.101798,0.282149,0.410773,0.112014,0.093689,0.165066,0.097667,0,0,1,1,0,0
1653,0.588519,0.492569,0.716456,0.717039,0.628684,0.457406,0.528648,0.052841,0.239908,0.091409,0.149317,0.103347,0.123335,0.137607,0.117878,0.236296,0.180372,0.079831,0.521237,0.129586,0.347908,0.485034,0.595748,0.383134,0.540665,0.575377,0.397695,0.323374,0.503464,0.579767,0.559328,0.321667,0.523169,0.567901,0.284424,0.280322,0.346289,0.266324,0.304328,0.460926,0.575219,0.009822,0.026018,0.024192,0.015524,0.067603,0.027587,0.030142,0.01505,0.013545,0.064959,0.046521,0.012326,0.003217,0.034474,0.041197,0.040537,0.042496,0.003365,0.038394,0.003334,0.002315,0.047763,0.599638,0.596171,0.741546,0.793836,0.573191,0.394693,0.764157,0.430757,0.404902,0.383242,0.76324,0.863258,0.383421,0.31184,0.304538,0.318147,0.73553,0.273929,0.168381,0.18036,0.130672,0.221919,0.13187,0.036303,0.381086,0.315187,0.15358,0.396831,0.252132,0.019849,0.48911,0.026828,0.055413,0.488283,0,0,1,0,0,0
1654,0.693335,0.617865,0.693992,0.713585,0.621482,0.666161,0.567573,0.037957,0.073988,0.136871,0.189022,0.114555,0.036965,0.215761,0.235543,0.521116,0.520332,0.110349,0.561255,0.229722,0.578018,0.597819,0.538182,0.45952,0.674417,0.682963,0.471228,0.620658,0.654095,0.786427,0.736818,0.512798,0.640014,0.481667,0.502977,0.422023,0.549006,0.510315,0.501674,0.50096,0.578573,0.026537,0.061118,0.117025,0.087791,0.10444,0.141843,0.09866,0.003648,0.204753,0.28857,0.253468,0.008344,0.465023,0.262966,0.270511,0.236914,0.326041,0.034312,0.071523,0.036041,0.024371,0.151956,0.637279,0.687489,0.67946,0.731996,0.625458,0.636954,0.681886,0.709541,0.709944,0.748714,0.688014,0.761473,0.709127,0.760176,0.725823,0.724861,0.707707,0.032625,0.081639,0.032361,0.149977,0.30097,0.115083,0.019333,0.380248,0.430145,0.019523,0.274437,0.119158,0.044852,0.314728,0.091748,0.072585,0.099439,0,0,1,0,0,0
1655,0.59964,0.600451,0.644823,0.598368,0.332314,0.589671,0.520709,0.265688,0.101077,0.128691,0.061997,0.259806,0.174489,0.236124,0.150155,0.107318,0.193302,0.177974,0.227948,0.134775,0.346262,0.334259,0.328374,0.440199,0.460295,0.425789,0.43511,0.472449,0.510549,0.494156,0.479815,0.457977,0.419513,0.429259,0.456584,0.460933,0.450192,0.401701,0.39845,0.424739,0.439458,0.045729,0.035727,0.012066,0.013916,0.041014,0.031311,0.021611,0.033698,0.030582,0.050017,0.011394,0.018164,0.015851,0.019961,0.028658,0.016418,0.006871,0.014543,0.01899,0.034784,0.054033,0.017343,0.588064,0.675669,0.76418,1.0,0.859478,0.795648,0.923857,0.770364,0.669563,0.61375,0.600991,0.476013,0.410863,0.463544,0.475275,0.456231,0.372585,1.0,1.0,0.123743,0.394109,0.72518,0.141685,0.176894,0.188489,0.433441,0.226899,0.653853,0.376453,0.078689,0.124139,0.141019,0.21525,0.114925,0,0,1,0,0,0
