,attr8,attr12,attr13,attr16,attr21,attr27,attr29,attr33,attr34,attr37,attr38,attr41,attr42,attr43,attr47,attr49,attr50,attr53,attr58,attr60,attr65,attr67,attr71,attr72,attr73,attr74,attr81,attr84,attr86,attr88,attr94,attr95,attr97,attr104,attr105,attr106,attr108,attr110,attr111,attr114,attr115,attr116,attr120,attr124,attr127,attr130,attr132,attr134,attr135,attr137,attr148,attr151,attr153,attr155,attr157,attr160,attr163,attr164,attr165,attr166,attr171,attr176,attr194,attr196,attr197,attr198,attr200,attr203,attr216,attr220,attr224,attr226,attr227,attr231,attr232,attr233,attr234,attr235,attr237,attr240,attr243,attr245,attr247,attr249,attr251,attr255,attr261,attr264,attr265,attr266,attr271,attr277,attr280,attr281,attr282,attr283,attr284,attr285,attr286,attr287,attr288,attr289,attr290,attr291,attr292,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
2150,0.777247,0.802267,0.497088,0.461369,0.272675,0.571197,0.343298,0.648805,0.582658,0.653846,0.675735,0.631483,0.584691,0.639277,0.534419,0.645693,0.003321,0.045955,0.258439,0.374942,0.070111,0.314947,0.159676,0.073907,0.106636,0.294386,0.294498,0.190052,0.044806,0.226219,0.595508,0.353756,0.079554,0.258649,0.289259,0.291193,0.263148,0.348628,0.347956,0.159877,0.222901,0.295823,0.205336,0.346097,0.194849,0.396372,0.456358,0.311948,0.348326,0.407407,0.000984,0.003189,0.024929,0.014756,0.019942,0.033055,0.012374,0.029962,0.006119,0.031678,0.02857,0.02027,0.014765,0.000984,0.27345,0.279601,0.300523,0.345634,0.381307,0.391405,0.484053,0.498803,0.588667,0.603775,0.622529,0.699969,0.641517,0.652409,0.734411,0.591228,0.694579,0.585738,0.004128,0.028087,0.103047,0.034636,0.017784,0.094447,0.057814,0.040567,0.019188,0.166711,0.030417,0.101199,0.025303,0.066516,0.108014,0.093123,0.037408,0.071432,0.043044,0.097436,0.130809,0.204965,0.110429,0.045612,0.038385,0,0,0,0,1,0
2151,0.443418,0.865869,0.939466,0.066668,0.038812,0.774749,0.138319,0.334199,0.684526,0.440747,0.54067,0.376557,0.201371,0.029555,0.0,0.0,0.022965,0.011848,0.430794,0.302338,0.492179,0.773338,0.371659,0.628147,0.14204,0.215654,0.114909,0.774884,0.23247,0.084565,0.234289,0.236424,0.07116,0.256241,0.251296,0.325857,0.33607,0.32773,0.299719,0.388354,0.311248,0.29677,0.319163,0.297819,0.25797,0.24524,0.231571,0.204527,0.167757,0.123916,0.003994,0.000512,0.000168,0.026059,0.007269,0.00502,0.029891,0.031002,0.044803,0.013138,0.004817,0.065472,0.041996,0.016813,0.641394,0.392367,0.347323,0.281692,0.370806,0.393239,0.287988,0.577988,0.318617,0.285829,0.556238,0.310755,0.209519,0.193349,0.10562,0.025608,0.221193,0.486201,0.108441,0.013698,0.013216,0.008049,0.188225,0.450318,0.322276,0.495739,0.160302,0.109934,0.18333,0.13032,0.155759,0.024345,0.0521,0.284221,0.151446,0.535342,0.366581,0.207741,0.107668,0.101644,0.483587,0.182791,0.315885,0,0,0,0,1,0
2152,0.794831,0.806373,0.921271,0.310973,0.484623,0.411805,0.333979,0.205963,0.267161,0.161353,0.196181,0.259684,0.141096,0.041697,0.068737,0.026581,0.027036,0.083287,0.7558,1.0,0.072697,0.043535,0.513032,0.352369,0.285208,0.390198,0.345011,0.412686,0.300814,0.346453,0.267541,0.355996,0.361387,0.218656,0.191831,0.311886,0.273471,0.308642,0.299239,0.232215,0.237037,0.240041,0.264602,0.278519,0.210816,0.274383,0.274396,0.300144,0.315137,0.308745,0.007719,0.022577,0.009766,0.011511,0.013334,0.002938,0.014284,0.004142,0.003028,0.013753,0.01083,0.040766,0.010795,0.02679,0.40346,0.381553,0.314725,0.180611,0.463891,0.508901,0.546867,0.613046,0.625895,0.62888,0.509315,0.568527,0.585603,0.634159,0.652174,0.533268,0.446301,0.475599,0.046774,0.178046,0.1203,0.138898,0.191576,0.305817,0.175252,0.078932,0.357721,0.187118,0.115289,0.242627,0.083488,0.167047,0.149065,0.064557,0.175022,0.10261,0.215981,0.13517,0.123821,0.137937,0.142167,0.166863,0.16169,0,0,0,0,1,0
2153,0.876665,0.777996,0.848887,0.758508,0.57497,0.761535,0.325829,0.608502,0.652077,0.25908,0.504223,0.419794,0.305776,0.100609,0.229343,0.330922,0.458105,0.162385,0.127842,0.042643,0.060539,0.057856,0.351981,0.371378,0.131304,0.082801,0.006077,0.421536,0.464933,0.154,0.975109,1.0,0.617615,0.328765,0.277003,0.217318,0.248416,0.297037,0.332202,0.331228,0.330075,0.352757,0.278429,0.30834,0.202558,0.160357,0.242284,0.22928,0.226564,0.258326,0.008146,0.016994,0.003975,0.015796,0.014587,0.005286,0.009048,0.003188,0.004065,0.001981,0.018766,0.016541,0.030897,0.038448,0.253042,0.467738,0.403124,0.452552,0.645341,0.612095,0.752661,0.483684,0.33727,0.829755,0.718152,0.609177,0.479558,0.597871,0.715714,0.566817,0.575852,0.621992,0.21337,0.039452,0.011733,0.033346,0.033842,0.006526,0.045462,0.129526,0.115495,0.015065,0.234023,0.288262,0.213306,0.208845,0.152646,0.19182,0.152621,0.159659,0.183454,0.195963,0.085519,0.09791,0.055812,0.108847,0.157961,0,0,0,0,1,0
2154,0.935587,0.779803,0.788128,0.617465,0.490125,0.203862,0.275146,0.187084,0.072395,0.463934,0.487539,0.518969,0.63098,0.621746,0.674027,0.638462,0.00061,0.000506,0.000829,0.235381,0.366464,0.056165,0.629236,0.149303,0.422158,0.083223,0.558699,0.245488,0.551927,0.973212,0.161955,0.168962,0.22734,0.297064,0.300405,0.237414,0.202387,0.134499,0.148258,0.077257,0.0,0.0,0.263793,0.030364,0.228683,0.214239,0.404026,0.333375,0.262709,0.384218,0.002582,0.002679,0.001092,0.003953,0.058547,0.070322,0.056854,0.029037,0.018132,0.015017,0.015622,0.024612,0.033648,0.039349,0.475532,0.473743,0.473307,0.474101,0.070652,0.240025,0.24622,0.341541,0.305533,0.466676,0.722189,0.675154,0.663222,0.671699,0.687679,0.907709,0.885165,0.856605,0.001847,0.001293,0.001111,0.047987,0.145742,0.040597,0.145314,0.358778,0.075265,0.086607,0.25459,0.307331,0.726181,0.82015,0.560699,0.504417,0.337559,0.076502,0.137908,0.128779,0.139883,0.12666,0.113676,0.132558,0.119164,0,0,0,0,1,0
2155,0.631042,0.674769,0.68519,0.763719,0.207741,0.769786,0.497598,0.242325,0.285432,0.388113,0.30582,0.377838,0.166014,0.251984,0.284787,0.565313,0.006131,0.003721,0.002668,0.003598,0.026132,0.041411,0.226358,0.160166,0.320558,0.15464,0.124305,0.462478,0.107401,0.12782,0.058281,0.144757,0.39586,0.24941,0.256797,0.2431,0.283765,0.286139,0.286104,0.332318,0.341125,0.335761,0.340933,0.328292,0.311132,0.163992,0.447284,0.261228,0.213855,0.2069,0.014872,0.002461,0.00054,0.003333,0.005254,0.000528,0.00282,0.004369,0.005848,0.004056,0.066441,0.005546,0.060075,0.004508,0.238582,0.244442,0.259159,0.268519,0.329442,0.375313,0.42105,0.48355,0.358036,0.468018,0.570809,0.556104,0.456935,0.447251,0.557993,0.571144,0.564669,0.519581,0.001678,0.002714,0.001584,0.009465,0.022906,0.039229,0.13077,0.119365,0.064462,0.056198,0.035911,0.018068,0.026918,0.04083,0.061786,0.043489,0.052922,0.050875,0.055318,0.028429,0.019697,0.046749,0.02719,0.010613,0.006522,0,0,0,0,1,0
2156,0.614012,0.688797,0.612889,0.653269,0.280664,0.521922,0.543504,0.695478,0.620908,0.72504,0.829124,0.661139,0.580692,0.597195,0.83264,0.620972,0.030352,0.015214,0.02057,0.027223,0.07818,0.062775,0.027367,0.039676,0.068192,0.056995,0.097205,0.127998,0.120038,0.065769,0.117348,0.114285,0.110757,0.228807,0.231536,0.258491,0.278025,0.266132,0.26535,0.333347,0.332867,0.317298,0.30797,0.272908,0.336427,0.32845,0.330638,0.312455,0.373711,0.317805,0.00053,0.001412,0.000843,0.01177,0.007267,0.002197,0.004808,0.001962,0.004177,0.009658,0.005324,0.020882,0.000968,0.01033,0.0,0.0,0.0,0.0,0.441727,0.514716,0.855061,0.801496,0.727914,0.814927,0.763531,0.543948,0.441727,0.486603,0.793948,0.555265,0.416074,0.473385,0.008391,0.032301,0.008009,0.319719,0.094445,0.104851,0.029541,0.157812,0.083524,0.141868,0.178919,0.133603,0.157437,0.037323,0.163408,0.35131,0.305361,0.190545,0.164634,0.035047,0.01616,0.037895,0.004423,0.023037,0.249994,0,0,0,0,1,0
2157,0.734575,0.749139,0.502827,0.59916,0.212933,0.503484,0.611676,0.525973,0.493083,0.715197,0.675405,0.540234,0.361414,0.500898,0.503139,0.4338,0.071088,0.036051,0.066307,0.140725,0.111805,0.07017,0.341705,0.083667,0.0927,0.089672,0.134728,0.267215,0.102885,0.13999,0.112615,0.313019,0.090243,0.314232,0.323519,0.34107,0.316907,0.347668,0.369335,0.340754,0.343347,0.360892,0.383498,0.368992,0.370706,0.371097,0.385089,0.361701,0.354362,0.380082,0.00101,0.001184,0.001489,0.003414,0.000855,0.005765,0.000923,0.001485,0.000657,0.000556,0.001274,0.001987,0.0046,0.00943,0.081432,0.157709,0.433821,0.185621,0.305813,0.523696,0.368357,0.560755,0.547951,0.417852,0.542472,0.516953,0.553934,0.551317,0.507984,0.559816,0.573649,0.53924,0.071294,0.070988,0.269784,0.031157,0.059048,0.014352,0.098258,0.204673,0.038106,0.015854,0.082769,0.051011,0.02816,0.039963,0.019278,0.012844,0.06277,0.033554,0.038048,0.012474,0.032569,0.026332,0.016578,0.007866,0.018872,0,0,0,0,1,0
2158,0.597218,0.625659,0.542379,0.618469,0.410625,0.438623,0.51041,0.633582,0.563972,0.570195,0.665753,0.439436,0.370272,0.417362,0.446589,0.294285,0.016633,0.013791,0.069235,0.223317,0.176287,0.326911,0.317329,0.207453,0.172762,0.123406,0.019241,0.043002,0.026118,0.078338,0.149837,0.078662,0.016708,0.230377,0.193683,0.239671,0.285796,0.248512,0.25406,0.307401,0.313752,0.307003,0.244218,0.295391,0.308477,0.290027,0.312257,0.316982,0.309527,0.310226,0.001785,0.001506,0.004164,0.006028,0.012293,0.001572,0.002585,0.001748,0.003866,0.01141,0.026456,0.016162,0.0365,0.012638,0.043445,0.068103,0.079207,0.0,0.411489,0.800993,0.672605,0.616132,0.604849,0.690061,0.262178,0.321871,0.400038,0.42228,0.323179,0.335693,0.440676,0.280272,0.009661,0.010512,0.014407,0.312724,0.430146,0.512992,0.665272,0.782089,0.146522,0.075111,0.101784,0.007465,0.010558,0.01597,0.005035,0.029618,0.033256,0.059511,0.016854,0.015872,0.017438,0.007816,0.092831,0.021733,0.026408,0,0,0,0,1,0
2159,0.574412,0.788674,0.60328,0.565226,0.533976,0.508083,0.17554,0.585306,0.562201,0.229481,0.568921,0.462637,0.461383,0.058943,0.518934,0.306793,0.099621,0.086667,0.021738,0.014378,0.021057,0.01119,0.258894,0.035735,0.040608,0.054892,0.086655,0.111219,0.245815,0.019926,0.42015,0.222985,0.156114,0.275096,0.158512,0.036852,0.174993,0.206043,0.181674,0.006502,0.092572,0.145782,0.120562,0.156886,0.329877,0.208669,0.175974,0.389273,0.290562,0.245748,0.050062,0.018778,0.019901,0.025902,0.003529,0.027139,0.019516,0.021835,0.004476,0.005599,0.054539,0.102388,0.057495,0.040627,0.352702,0.409007,0.409286,0.393507,0.385042,0.310879,0.413703,0.400552,0.41509,0.48128,0.2778,0.334027,0.409208,0.410013,0.685789,0.303778,0.701881,0.29359,0.085694,0.119592,0.016215,0.007688,0.011723,0.031451,0.045309,0.041907,0.05287,0.103241,0.079563,0.070964,0.19812,0.085716,0.00224,0.341326,0.352148,0.238852,0.152754,0.071257,0.521147,0.314159,0.267224,0.210917,0.604786,0,0,0,0,1,0
2160,0.465041,0.352566,0.293451,0.532017,0.29414,0.459782,0.481709,0.653081,0.526019,0.604132,0.470686,0.480218,0.529291,0.679846,0.892453,0.623797,0.007251,0.007412,0.005505,0.00868,0.006886,0.063024,0.058629,0.147657,0.145914,0.03507,0.179289,0.320278,0.207042,0.321412,0.409084,0.439422,0.317863,0.241303,0.327209,0.17083,0.163443,0.119486,0.151735,0.200357,0.201077,0.215576,0.292037,0.270953,0.319698,0.301118,0.311632,0.318896,0.314966,0.325213,0.000718,0.002044,0.00753,0.00106,0.002152,0.004427,0.001171,0.002766,0.015161,0.004335,0.002926,0.002411,0.004292,0.016987,0.0,0.0,0.0,0.0,0.0,0.21275,0.0,0.198493,0.178297,0.291398,0.26409,0.291633,0.266908,0.409376,0.212896,0.396549,0.47182,0.44232,0.00192,0.002013,0.002998,0.002907,0.020876,0.03479,0.00261,0.008153,0.161821,0.213379,0.186406,0.078378,0.058068,0.063166,0.048488,0.158526,0.048917,0.126356,0.044645,0.025904,0.076772,0.066535,0.007866,0.076966,0.105058,0,0,0,0,1,0
2161,0.64091,0.576019,0.549688,0.791056,0.572974,0.680055,0.723389,0.731495,0.749598,0.464026,0.437348,0.288284,0.283576,0.317759,0.21963,0.190931,0.026677,0.001605,0.00081,0.233894,0.074319,0.117324,0.018722,0.00212,0.020599,0.076855,0.283547,0.379012,0.102696,0.103424,0.12325,0.117137,0.127528,0.183999,0.153155,0.259492,0.2243,0.234801,0.206427,0.267558,0.264451,0.320933,0.271145,0.304088,0.258635,0.343957,0.287702,0.327586,0.402373,0.378656,0.009371,0.001184,0.000978,0.001788,0.000968,0.000744,0.000453,0.00058,0.002729,0.006308,0.000601,0.000865,0.030503,0.018972,0.098229,0.045189,0.051038,0.043903,0.103227,0.451132,0.111145,0.489779,0.617228,0.36592,0.388922,0.666119,0.661098,0.607365,0.547314,0.621086,0.552726,0.555757,0.000887,0.001507,0.00078,0.004629,0.227381,0.409888,0.002058,0.004314,0.069887,0.182958,0.374464,0.901998,0.038676,0.070831,0.030989,0.020269,0.024416,0.033363,0.059309,0.032442,0.032179,0.023513,0.029127,0.034888,0.040565,0,0,0,0,1,0
2162,0.855423,0.855903,0.814718,0.935525,0.52854,0.426479,0.327803,0.318037,0.208198,0.347838,0.407828,0.221503,0.282612,0.414857,0.404298,0.361864,0.008977,0.000232,0.010641,0.000715,0.008666,0.004288,0.610764,0.375282,0.094428,0.08115,0.648579,0.118667,0.048866,0.212851,0.014298,0.015824,0.108622,0.355816,0.381715,0.374664,0.355295,0.317551,0.352133,0.361111,0.361413,0.337661,0.344019,0.376008,0.314486,0.390364,0.33537,0.309362,0.306413,0.444451,0.001312,0.000261,0.000622,0.001063,0.000472,0.014083,0.000806,0.000273,0.001484,0.001821,0.000845,0.001705,0.018345,0.018352,0.352802,0.301821,0.285248,0.451624,0.47286,0.442297,0.74206,0.640924,0.513967,0.596808,0.733707,0.712314,0.678207,0.592134,0.531401,0.837057,0.784689,0.749665,0.005658,0.003051,0.020016,0.021532,0.011325,0.015821,0.120618,0.186945,0.022884,0.104983,0.061174,0.069385,0.060423,0.109819,0.063815,0.024098,0.023748,0.039257,0.016531,0.020352,0.016474,0.023362,0.097276,0.132498,0.07921,0,0,0,0,1,0
2163,0.30251,0.755371,0.580649,0.438809,0.546432,0.573158,0.216318,0.754368,0.580823,0.088041,0.382406,0.489133,0.274276,0.0,0.009271,0.021986,0.00668,0.029286,0.003646,0.09593,0.480101,0.251385,0.456374,0.4845,0.309369,0.591583,0.372833,0.08423,0.239855,0.76906,0.048847,0.012815,0.205787,0.096351,0.107551,0.130261,0.079527,0.358656,0.241955,0.335425,0.351646,0.364362,0.543772,0.393957,0.532174,0.383176,0.403903,0.637675,0.634252,0.480316,0.003261,0.012716,0.002737,0.03534,0.002105,0.066331,0.116029,0.057893,0.035218,0.001444,0.008274,0.083714,0.048103,0.055136,0.0,0.0,0.00454,0.0,0.472692,0.527934,0.66017,0.444254,0.494274,0.7066,0.558698,0.508901,0.567778,0.459116,0.676172,0.4844,0.50567,0.502136,0.009516,0.054623,0.008162,0.010228,0.413575,0.02288,0.056381,0.536577,0.012154,0.053344,0.047582,0.108691,0.083558,0.111236,0.057456,0.104184,0.026231,0.188779,0.018442,0.006568,0.0301,0.015949,0.036618,0.040741,0.018836,0,0,0,0,1,0
2164,0.722904,0.596508,0.592595,0.916428,0.477991,0.422137,0.979387,0.550999,0.406,0.483946,0.529645,0.313189,0.360245,0.660145,0.185619,0.455757,0.039668,0.044632,0.172866,0.01959,0.094664,0.074809,0.000204,0.000514,0.367392,0.2015,0.203072,0.015598,0.283727,0.317847,0.323388,0.413561,0.284352,0.351187,0.350713,0.350686,0.294979,0.322682,0.325007,0.348162,0.334925,0.298985,0.343004,0.33893,0.342545,0.378237,0.276811,0.34299,0.353594,0.381139,0.001276,0.002645,0.001241,0.000876,0.004083,0.001623,0.000326,0.005933,0.009204,0.014663,0.003323,0.000211,0.006125,0.024624,0.322475,0.358315,0.334183,0.37264,0.222513,0.504753,0.262133,0.493559,0.526816,0.257582,0.4809,0.475543,0.513755,0.52175,0.35874,0.582573,0.40119,0.445596,0.024017,0.031123,0.014113,0.050409,0.005217,0.173946,0.014793,0.027164,0.091502,0.020658,0.009686,0.010543,0.030556,0.023662,0.019656,0.031989,0.020055,0.072516,0.100476,0.024985,0.036946,0.037148,0.020458,0.056516,0.115213,0,0,0,0,1,0
2165,0.771072,0.86909,0.810776,0.618901,0.595403,0.550652,0.370089,0.505062,0.37273,0.195233,0.230652,0.414987,0.263853,0.826639,0.668084,0.75051,0.00235,0.004221,0.026034,0.013449,0.275374,0.055138,0.388263,0.174827,0.073649,0.082423,0.225207,0.244247,0.430951,0.500385,0.197834,0.389946,0.168159,0.21837,0.238145,0.204444,0.186864,0.194455,0.232395,0.195675,0.186857,0.192797,0.172776,0.196155,0.162497,0.159549,0.220367,0.218758,0.214801,0.297594,0.000129,0.001863,0.002485,0.005956,0.002062,0.005039,0.003493,0.00146,0.003933,0.001866,0.005381,0.020308,0.023082,0.038544,0.254716,0.283333,0.367817,0.446917,0.279952,0.612491,0.415217,0.729618,0.763722,0.567771,0.731148,0.676052,0.65329,0.650081,0.649735,0.985093,0.831401,0.969588,0.006637,0.009794,0.002913,0.012947,0.222545,0.005441,0.005375,0.020566,0.350446,0.160861,0.13119,0.354305,0.340753,0.216314,0.214864,0.346147,0.233558,0.438743,0.647677,0.482659,1.0,1.0,0.682428,0.794027,0.670897,0,0,0,1,1,0
2166,0.25163,0.83097,0.811561,0.209782,0.363499,0.374061,0.168825,0.383694,0.275201,0.324756,0.565299,0.404608,0.158983,0.422633,0.527764,0.093486,0.271807,0.007101,0.222542,0.018939,0.197632,0.017026,0.12002,0.231621,0.268177,0.047562,0.062218,0.02537,0.508377,0.071689,0.182367,0.010259,0.106024,0.337538,0.242695,0.297723,0.312497,0.281879,0.298992,0.219794,0.288038,0.295624,0.313217,0.233525,0.257668,0.250165,0.262737,0.281715,0.272449,0.312689,0.024942,0.007402,0.000918,0.013667,0.004973,0.004963,0.019128,0.01228,0.000891,0.003671,0.014188,0.045679,0.005081,0.016493,0.611972,0.549673,0.381452,0.179583,0.189804,0.583289,0.107298,0.70225,0.701601,0.055634,0.639873,0.698325,0.796341,0.425221,0.282866,0.673197,0.320686,0.107376,0.158226,0.017641,0.061831,0.076214,0.076236,0.023461,0.062521,0.007649,0.013697,0.06374,0.014981,0.213825,0.188692,0.118861,0.341686,0.026954,0.037422,0.044178,0.059213,0.048235,0.146122,0.035485,0.017427,0.054662,0.010469,0,0,0,0,1,0
2167,0.71996,0.918531,0.926424,0.57384,0.757535,0.589536,0.421209,0.554405,0.51771,0.448385,0.518971,0.625344,0.545479,0.350375,0.53943,0.101868,0.006371,0.001014,0.139981,0.113174,0.097926,0.070264,0.042176,0.064984,0.126833,0.028359,0.009704,0.027518,0.185282,0.191284,0.173125,0.178774,0.280795,0.32096,0.297737,0.316859,0.335631,0.315281,0.3143,0.303107,0.324479,0.318155,0.332915,0.333326,0.240446,0.250075,0.251043,0.257298,0.322476,0.286667,0.00028,0.000274,0.000706,0.002295,0.00041,0.000584,0.00271,0.001503,0.001257,0.000422,0.004506,0.019922,0.008351,0.017721,0.498848,0.498591,0.504663,0.431148,0.380099,0.53612,0.381978,0.56505,0.574164,0.41944,0.622193,0.614298,0.597066,0.690967,0.763475,0.680175,0.83538,0.57148,0.016329,0.00108,0.006025,0.03128,0.026026,0.006034,0.061252,0.130297,0.157102,0.072324,0.041718,0.067412,0.042649,0.065743,0.153651,0.18656,0.370559,0.25878,0.01616,0.037461,0.068656,0.1616,0.127301,0.172604,0.109498,0,0,0,1,1,0
2168,0.963512,0.876527,0.598837,0.913562,0.463696,0.490941,0.709449,0.439838,0.476048,0.462648,0.284045,0.28827,0.126509,0.469258,0.746089,0.281668,0.001876,0.001893,0.002813,0.00139,0.008941,0.004851,0.012588,0.008975,0.498454,0.12204,0.31003,0.164417,0.308749,0.640032,0.56039,0.653865,0.762557,0.374033,0.381413,0.346667,0.348841,0.356653,0.359664,0.350192,0.348011,0.345514,0.35786,0.367531,0.376255,0.379527,0.370727,0.396646,0.398937,0.362174,0.000388,0.00021,0.000539,0.0,0.000135,0.001542,0.000192,9.2e-05,0.000102,0.001222,0.00135,0.001554,0.006606,0.015378,0.443103,0.438875,0.43306,0.447878,0.481783,0.464137,0.453077,0.439166,0.445305,0.429549,0.456432,0.476841,0.420323,0.462639,0.455493,0.512983,0.490416,0.480397,0.00098,0.001714,0.007104,0.003582,0.001864,0.003668,0.006225,0.023419,0.009611,0.013698,0.026318,0.005876,0.01887,0.163946,0.023303,0.018734,0.012213,0.012806,0.022835,0.007919,0.072788,0.042886,0.010952,0.018304,0.038884,0,0,0,0,1,0
2169,0.672493,0.73404,0.709236,0.504092,0.481243,0.38885,0.360702,0.194534,0.256159,0.479217,0.475591,0.389532,0.402224,0.508488,0.605875,0.461686,0.025165,0.005534,0.137157,0.108334,0.131716,0.226053,0.149294,0.336387,0.158125,0.158165,0.210289,0.34617,0.325155,0.329017,0.143683,0.057776,0.262208,0.266653,0.26679,0.335885,0.34142,0.289877,0.287819,0.30823,0.314897,0.285549,0.290556,0.274561,0.308525,0.294005,0.407586,0.388896,0.311564,0.350981,0.002306,0.000751,2.4e-05,0.004136,0.001716,0.001959,0.007429,0.004017,0.012497,0.017273,0.009685,0.017931,0.010974,0.065047,0.224246,0.309973,0.201825,0.209888,0.372383,0.581868,0.391092,0.549517,0.61829,0.587818,0.729659,0.783123,0.719002,0.672974,0.66821,0.90091,0.961353,0.844997,0.244265,0.011677,0.003858,0.060147,0.150638,0.175976,0.581933,0.180522,0.539002,0.413003,0.405633,0.227181,0.233021,0.145963,0.26544,0.293497,0.234826,0.152433,0.334072,0.312419,0.198837,0.065737,0.086031,0.174931,0.263836,0,0,0,0,1,0
2170,0.856769,0.816321,0.898355,0.517317,0.709835,0.616871,0.541304,0.709523,0.709691,0.503789,0.531615,0.547693,0.56775,0.284552,0.335191,0.371059,0.008228,0.006523,0.03854,0.235135,0.036281,0.029098,0.011473,0.014793,0.014656,0.029304,0.117486,0.188626,0.033257,0.029702,0.08431,0.069547,0.130193,0.315261,0.310864,0.343615,0.292428,0.300178,0.310281,0.24749,0.231399,0.213093,0.226049,0.233093,0.210446,0.248505,0.278676,0.19404,0.197956,0.172503,0.000191,0.000847,0.000243,0.000456,0.004273,0.000372,0.003227,0.00189,0.007054,0.003381,0.002291,0.006322,0.005896,0.01272,0.445932,0.384617,0.374083,0.388307,0.341452,0.418847,0.388017,0.479413,0.457405,0.426765,0.504462,0.47939,0.521761,0.472133,0.578648,0.497473,0.504227,0.572766,0.04232,0.015076,0.002309,0.013573,0.016654,0.026652,0.016095,0.020751,0.006105,0.017116,0.009373,0.075219,0.08173,0.05638,0.061001,0.052541,0.055071,0.105607,0.167576,0.148767,0.14832,0.122677,0.112597,0.061433,0.048039,0,0,0,0,1,0
2171,0.843433,0.933086,0.92021,0.700149,0.747111,0.811669,0.479562,0.714313,0.639582,0.210818,0.235445,0.377161,0.287269,0.193142,0.290415,0.230515,0.002942,0.002938,0.001767,0.000279,0.315659,0.063911,0.104482,0.266033,0.136938,0.072685,0.014115,0.211814,0.023197,0.238166,0.045086,0.041312,0.034489,0.298073,0.304815,0.299246,0.316111,0.301886,0.295281,0.319472,0.323292,0.328052,0.349054,0.334444,0.345274,0.314856,0.30463,0.344438,0.34463,0.327743,0.001927,0.001596,0.000255,0.000641,0.003814,0.000123,0.003543,0.003553,0.002816,0.00109,0.001549,0.001462,0.006506,0.002115,0.268094,0.338779,0.367843,0.276469,0.443069,0.256419,0.195194,0.289162,0.241982,0.110138,0.506687,0.506374,0.502617,0.319008,0.127919,0.518496,0.465613,0.360966,0.008911,0.014666,0.006822,0.017796,0.07103,0.006939,0.006636,0.233799,0.15243,0.003446,0.034776,0.028055,0.022703,0.035454,0.309456,0.156224,0.08085,0.063652,0.005063,0.014676,0.039503,0.030901,0.172414,0.420871,0.290014,0,0,0,0,1,0
2172,0.526014,0.751539,0.73951,0.487213,0.560665,0.289345,0.240098,0.373069,0.369723,0.250328,0.262376,0.475366,0.2088,0.191365,0.653237,0.192001,0.074202,0.00119,0.072969,0.04125,0.142557,0.20684,0.163711,0.342112,0.159309,0.303459,0.078222,0.086945,0.025964,0.175819,0.033801,0.353772,0.126811,0.265823,0.214739,0.269376,0.305748,0.286241,0.299143,0.24738,0.325898,0.35808,0.294177,0.226152,0.318601,0.142112,0.205007,0.327874,0.227421,0.118896,0.011317,0.001086,0.001545,0.0045,0.010903,0.003879,0.007488,0.009551,0.011211,0.02346,0.010961,0.006159,0.002546,3.2e-05,0.486916,0.502997,0.317241,0.354916,0.492351,0.616714,0.42143,0.529679,0.619476,0.467212,0.445965,0.518653,0.535908,0.593241,0.512916,0.427626,0.507873,0.405417,0.191144,0.002411,0.007524,0.164966,0.022947,0.030269,0.051023,0.063602,0.050365,0.010086,0.049356,0.011645,0.022096,0.034792,0.01884,0.021948,0.040634,0.00501,0.001596,0.043524,0.049528,0.025331,0.006645,0.022198,0.001658,0,0,0,0,1,0
2173,0.901992,0.598582,0.617633,0.884252,0.440212,0.514486,0.809935,0.756639,0.572101,0.845339,0.799932,0.555154,0.583593,0.733856,0.493508,0.54377,0.002451,0.000902,0.001555,0.317491,0.097913,0.144045,0.146536,0.184181,0.237,0.196237,0.133398,0.214399,0.036746,0.053878,0.147694,0.200835,0.241008,0.179636,0.172147,0.234911,0.251468,0.260226,0.249698,0.274047,0.250816,0.243299,0.237133,0.232318,0.266859,0.273923,0.271008,0.25821,0.249842,0.229815,0.000255,0.001175,0.003495,0.002821,0.003159,0.004466,0.004018,0.006455,0.005563,0.005213,0.00365,0.005885,0.001887,0.001625,0.376297,0.418299,0.443628,0.307445,0.294015,0.352691,0.442174,0.431808,0.443091,0.4532,0.42634,0.432423,0.411299,0.438506,0.42691,0.354368,0.446457,0.413301,0.001947,0.003486,0.025686,0.006089,0.075802,0.05834,0.023646,0.014904,0.066904,0.008297,0.053094,0.021584,0.020398,0.014448,0.007109,0.007075,0.01223,0.012507,0.001781,0.003419,0.033322,0.009082,0.004674,0.008487,0.00665,0,0,0,0,1,0
