,attr1,attr2,attr5,attr13,attr21,attr23,attr26,attr28,attr29,attr31,attr32,attr35,attr37,attr38,attr39,attr40,attr41,attr43,attr45,attr47,attr48,attr49,attr51,attr52,attr54,attr56,attr57,attr59,attr62,attr63,attr64,attr66,attr72,attr73,attr76,attr77,attr82,attr86,attr88,attr89,attr96,attr97,attr98,attr99,attr100,attr101,attr102,attr103,attr110,attr112,attr114,attr116,attr118,attr123,attr124,attr125,attr127,attr128,attr129,attr130,attr133,attr134,attr136,attr139,attr140,attr144,attr145,attr148,attr150,attr151,attr156,attr158,attr161,attr162,attr163,attr166,attr171,attr177,attr180,attr182,attr184,attr185,attr187,attr193,attr194,attr195,attr196,attr205,attr209,attr214,attr216,attr218,attr220,attr224,attr228,attr230,attr233,attr235,attr236,attr237,attr245,attr249,attr250,attr252,attr254,attr255,attr256,attr260,attr262,attr264,attr266,attr267,attr269,attr270,attr275,attr276,attr278,attr279,attr280,attr282,attr283,attr284,attr286,attr288,attr291,attr292,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
10,0.619144,0.643401,0.654218,0.728673,0.327273,0.507144,0.707954,0.437525,0.098745,0.589476,0.620848,0.259891,0.467678,0.644109,0.573888,0.739524,0.763893,0.0,0.024094,0.685801,0.624757,0.095599,0.007324,0.007998,0.008452,0.00856,0.004445,0.004058,0.00351,0.003719,0.307598,0.245423,0.216686,0.153497,0.320261,0.756175,0.350492,1.0,1.0,0.538665,0.891956,0.707102,1.0,0.139479,0.134911,0.137682,0.13917,0.140521,0.179328,0.175597,0.247737,0.269143,0.356289,0.362119,0.360391,0.359348,0.299568,0.269122,0.175062,0.19406,0.25345,0.31915,0.305487,0.286783,0.297407,0.360364,0.382984,0.000308,0.000248,0.000262,0.001917,0.001514,0.00267,0.008068,0.01043,0.033542,0.057071,0.041353,0.063852,0.034311,0.011603,0.061239,0.04133,0.017224,0.008816,0.009068,0.013734,0.271638,0.263922,0.393765,0.492564,0.468856,0.440027,0.572878,0.360854,0.362833,0.581376,0.549148,0.518664,0.56165,0.559302,0.010108,0.012204,0.011718,0.007406,0.008466,0.006447,0.037593,0.033771,0.198914,0.047182,0.121324,0.251727,0.102787,0.209664,0.18751,0.071981,0.048715,0.125257,0.206384,0.454125,0.271166,0.162633,0.001416,0.066941,0.069697,0.043405,1,0,0,0,0,0
11,0.572007,0.677031,0.584367,0.657658,0.505587,0.614942,0.54665,0.195818,0.475972,0.586567,0.49718,0.063513,0.678542,0.673179,0.669009,0.863166,0.855398,0.625418,0.674769,0.592737,0.664244,0.832642,0.218193,0.006928,0.002029,0.002493,0.229305,0.099062,0.001337,0.001677,0.360171,0.241521,0.269055,0.238857,0.536465,0.212676,1.0,0.005254,0.100087,0.174296,0.003844,0.240826,0.158656,0.360782,0.346358,0.157901,0.175446,0.186831,0.213992,0.220254,0.382771,0.391372,0.252407,0.370521,0.341509,0.28489,0.349842,0.358457,0.37083,0.355583,0.338567,0.371166,0.386982,0.350425,0.326173,0.370473,0.347359,0.009837,0.003414,0.000456,0.023251,0.016091,0.000481,0.007179,0.042602,0.029332,0.023024,0.022538,0.009345,0.034041,0.001027,0.001308,0.000595,0.001237,0.000861,0.000572,0.000473,0.609915,0.272399,0.578435,0.292148,0.625089,0.612554,0.485038,0.603675,0.480475,0.650206,0.605833,0.491591,0.452418,0.450472,0.001843,0.001325,0.001574,0.130688,0.534607,0.105894,0.036534,0.161117,0.272995,0.228033,0.043205,0.055898,0.02251,0.025138,0.019399,0.073856,0.032658,0.056067,0.003344,0.001766,0.040065,0.006482,0.002164,0.001753,0.006035,0.033016,1,0,0,0,1,0
12,0.572858,0.530623,0.804383,0.57002,0.465844,0.427348,0.392757,0.424788,0.626259,0.570834,0.621876,0.751329,0.587711,0.684112,0.721064,0.735945,0.757857,0.628461,0.762001,0.836731,0.84098,0.869134,1.0,1.0,0.012452,0.011616,0.038043,0.004072,0.645236,0.175829,0.325722,0.814863,0.623567,0.790576,0.77578,0.796139,0.292455,0.358845,0.250936,0.249065,0.174288,0.18916,0.196427,0.23246,0.240706,0.229099,0.18986,0.18471,0.197456,0.251293,0.325409,0.291468,0.327163,0.322467,0.319085,0.30682,0.183613,0.196408,0.166177,0.216625,0.351572,0.193585,0.221314,0.364731,0.369595,0.368029,0.377261,0.033226,0.023658,0.001918,0.003312,0.000489,0.010534,0.005607,0.011721,0.026258,0.038597,0.00913,0.020833,0.00545,0.08668,0.110365,0.011738,0.001418,0.002057,0.002598,0.004477,0.360131,0.530717,0.569399,0.741785,0.414206,0.509126,0.597632,0.415949,0.612444,0.378908,0.51815,0.620465,0.64977,0.616933,0.005323,0.005611,0.006318,0.007709,0.008169,0.005211,0.069979,0.207985,0.217061,0.108198,0.105354,0.133234,0.053683,0.020503,0.036294,0.14657,0.085101,0.037947,0.206141,0.22788,0.291247,0.102724,0.153352,0.089166,0.075736,0.115966,1,0,0,0,0,0
13,0.482089,0.475025,0.416746,0.427573,0.309745,0.64077,0.586573,0.226464,0.604854,0.645896,0.586482,0.527634,0.742045,0.698317,0.60275,0.689688,0.776209,0.700022,0.818711,0.895288,0.878915,0.809667,0.00488,0.006052,0.008998,0.033554,0.013894,0.022769,0.008219,0.060662,0.01155,0.022549,0.009361,0.013337,0.282021,0.184813,0.383699,0.006316,0.505778,0.318931,0.01549,0.030224,0.033577,0.0,0.0,0.0,0.0,0.019802,0.0,0.024608,0.0,0.0,0.01611,0.082037,0.126674,0.103429,0.0,0.0,0.132117,0.204652,0.0,0.0,0.0,0.030542,0.083553,0.208447,0.277297,0.003843,0.00429,0.002769,0.003873,0.004914,0.019135,0.010104,0.006892,0.01446,0.035574,0.179576,0.307772,0.240577,0.055631,0.117878,0.102038,0.04688,0.013306,0.001405,0.001557,0.0,0.0,0.0,0.478559,0.05731,0.160858,0.724044,0.464548,0.55006,0.399642,0.496476,0.470461,0.480662,0.473567,0.01059,0.010887,0.004525,0.01489,0.064182,0.058344,0.041807,0.077512,0.501213,0.29355,0.015452,0.053975,0.949212,0.236324,0.395576,0.131681,0.127353,0.227368,0.016506,0.014639,0.042678,0.00952,0.007639,0.011945,0.008513,0.031256,1,0,0,0,0,0
14,0.790277,0.805719,0.83348,0.64595,0.72713,0.645519,0.735822,0.838363,0.584277,0.704618,0.777417,0.679152,0.618754,0.498606,0.529652,0.571635,0.561049,0.613757,0.669073,0.651935,0.578288,0.566978,0.000348,0.000228,0.014799,0.004534,0.239,0.214579,0.149282,0.148201,0.039405,0.056379,0.106561,0.069646,0.48754,0.312169,0.279706,0.157808,0.532803,0.691822,0.072491,0.237422,0.25407,0.280439,0.283313,0.291228,0.296433,0.300878,0.302593,0.312661,0.28535,0.319787,0.33439,0.374767,0.437984,0.484911,0.356262,0.364431,0.39011,0.450199,0.466228,0.376667,0.357181,0.351564,0.354005,0.381529,0.381632,0.000207,0.000189,0.000212,0.004764,0.004043,0.010758,0.001394,0.001625,0.003223,0.057808,0.057564,0.067536,0.205818,0.004859,0.007251,0.084164,0.000674,0.001047,0.003147,0.004131,0.256139,0.456991,0.343141,0.425434,0.52534,0.48213,0.502237,0.74121,0.663446,0.690016,0.615238,0.640902,0.632671,0.637223,0.002015,0.028196,0.002331,0.143344,0.1035,0.097457,0.017777,0.031272,0.140425,0.191061,0.365895,0.36166,0.224945,0.173442,0.289142,0.156891,0.11252,0.127955,0.069264,0.179928,0.246627,0.624055,0.004859,0.004638,0.025219,0.154491,1,0,0,0,0,0
15,0.629558,0.643521,0.761781,0.514171,0.401963,0.581115,0.537051,0.442084,0.506795,0.78844,0.8457,0.784541,0.770611,0.801826,0.863118,0.879793,0.876337,0.547171,0.618536,0.766904,0.817123,0.838291,0.033519,0.111722,0.173199,0.073088,0.205961,0.146126,0.104923,0.131626,0.185168,0.032226,0.293795,0.300483,0.131927,0.052242,0.01011,0.13195,0.01515,0.006967,0.124063,0.023535,0.017662,0.225761,0.252195,0.245041,0.258326,0.197407,0.171879,0.249198,0.121962,0.097881,0.084733,0.0,0.0,0.0,0.213443,0.311001,0.099918,0.0,0.0,0.204931,0.208615,0.010384,0.0,0.14227,0.123237,0.054534,0.046054,0.039812,0.150171,0.08209,0.129869,0.097299,0.056047,0.015504,0.199944,0.088298,0.071559,0.033153,0.017426,0.032804,0.003795,0.051262,0.030668,0.029793,0.005256,0.063395,0.056249,0.0,0.0,0.890298,0.042763,0.0,0.479648,0.401335,0.753098,0.567074,0.539207,0.525441,0.585011,0.038612,0.020311,0.105078,1.0,1.0,1.0,1.0,0.064347,0.215156,0.007674,0.161001,0.872639,0.738097,0.279987,0.047969,0.043531,0.055302,0.085401,0.443839,0.087984,0.022897,0.003999,0.259746,0.52344,0.245411,0.009498,1,0,0,0,1,0
16,0.806065,0.810571,0.853214,0.35969,0.453695,0.886248,0.802701,0.528515,0.744998,0.949637,0.970054,0.596997,0.726285,0.886018,0.839111,0.746937,0.7007,0.447845,0.632261,0.486012,0.595183,0.5614,0.139266,0.171171,0.086674,0.256489,0.156788,0.167265,0.216549,0.125737,0.447913,0.44998,0.005886,0.004725,0.172859,0.188712,0.001103,0.350766,0.314061,0.392503,0.367443,0.28225,0.402588,0.209465,0.251468,0.276104,0.25308,0.244506,0.561927,0.432469,0.363381,0.454835,0.409396,0.346872,0.415597,0.408299,0.114335,0.029561,0.132099,0.321722,0.385947,0.461241,0.316756,0.400617,0.485748,0.519781,0.542956,0.025915,0.037149,0.020006,0.117834,0.20154,0.055226,0.367481,0.523286,0.027853,0.06982,0.099373,0.000528,0.080725,0.150944,0.050285,0.028847,0.11877,0.169827,0.047021,0.086131,0.18693,0.601203,0.676742,0.813115,0.307904,0.475488,0.88379,0.494856,0.703111,0.641047,0.669384,0.790123,0.835123,0.935331,0.02941,0.027701,0.104015,0.947495,0.663773,0.327713,0.861969,0.092654,0.147707,0.179233,0.01588,0.007955,0.201128,0.124173,0.008678,0.001238,0.555952,0.156717,0.145193,0.240482,0.464488,0.494019,0.218433,0.218255,0.245346,0.353137,1,0,0,0,1,0
17,0.440256,0.489002,0.567649,0.751798,0.39409,0.558144,0.710102,0.419069,0.551236,0.783455,0.879118,0.441521,0.592827,0.61555,0.594721,0.888827,0.614811,0.228289,0.450153,0.379726,0.423765,0.392917,0.048073,0.044731,0.042207,0.051344,0.015868,0.01036,0.058064,0.037234,0.385175,0.14404,0.066226,0.113114,0.152186,0.106901,0.007763,0.319782,0.395886,0.172633,0.398778,0.288846,0.302398,0.088217,0.070151,0.062298,0.058333,0.052044,0.055377,0.108354,0.303635,0.407387,0.426433,0.190706,0.369492,0.395384,0.0,0.0,0.0,0.056084,0.415267,0.354527,0.170624,0.471159,0.554246,0.597071,0.487764,0.013579,0.008785,0.004746,0.001816,0.003822,0.019327,0.08712,0.106449,0.061431,0.190924,0.010732,0.010039,0.060301,0.274524,0.11247,0.007571,0.092698,0.122191,0.056941,0.11332,0.023126,0.134449,0.454811,0.725342,0.28621,0.396091,0.832506,0.504283,0.815788,0.700394,0.806808,0.630603,0.803073,0.727892,0.086555,0.080538,0.091522,0.053887,0.055375,0.060432,0.408937,0.851746,0.412969,0.15066,0.602098,0.229581,0.11864,0.084115,0.078669,0.010717,0.450936,0.132573,0.626667,0.422945,0.269109,0.250637,0.26923,0.17898,0.333771,0.124642,1,0,0,0,0,0
18,0.185638,0.023918,0.605708,0.90915,0.56808,0.191144,0.299098,0.08219,0.738169,0.746757,0.71339,0.622782,0.731291,0.762488,0.745148,0.73784,0.670424,0.536263,0.690042,0.666818,0.588764,0.473228,0.159329,0.038464,0.378348,0.34923,0.361678,0.448687,0.130425,0.00436,0.892408,0.471028,0.442668,0.568254,0.501311,0.215446,0.490758,0.004909,0.005835,0.018096,0.013857,0.013816,0.053742,0.298772,0.347442,0.221454,0.233752,0.165309,0.30072,0.297305,0.235857,0.164184,0.170075,0.357366,0.316488,0.338004,0.413292,0.400706,0.384767,0.343285,0.155295,0.062407,0.009307,0.0,0.0,0.0,0.0,0.024107,0.015702,0.023218,0.004293,0.011014,0.001949,0.033175,0.024064,0.029962,0.095814,0.047675,0.16398,0.177667,0.018992,0.011062,0.031422,0.010031,0.010671,0.005299,0.025736,0.270856,0.394905,0.069176,0.175356,0.473508,0.501633,0.571379,0.6215,0.561013,0.72958,0.650183,0.577317,0.518943,0.448996,0.497942,0.661342,0.432981,0.251922,0.395717,0.304119,0.346715,0.31872,0.341208,0.416866,0.492924,0.681832,0.892674,0.160391,0.122054,0.055216,0.171795,0.119985,0.009473,0.004801,0.012048,0.006891,0.009163,0.006462,0.006468,0.024184,1,0,0,0,0,0
19,0.79758,0.837414,0.864978,0.58487,0.599055,0.572331,0.515184,0.656725,0.503599,0.726119,0.84141,0.546094,0.541678,0.563295,0.58224,0.642166,0.465893,0.562433,0.437822,0.428757,0.471274,0.61423,0.001149,0.001047,0.002075,0.000686,0.10365,0.129968,0.177466,0.229881,0.23969,0.118779,0.42167,0.228419,0.235022,0.260763,0.337307,0.027226,0.304699,0.37468,0.329926,0.209066,0.318038,0.137599,0.108093,0.096632,0.122565,0.105158,0.439623,0.386941,0.559781,0.496495,0.463971,0.457792,0.511962,0.498916,0.115192,0.186152,0.193388,0.304609,0.430521,0.10904,0.23083,0.452428,0.520706,0.423361,0.51201,0.001505,0.000497,0.010935,0.148939,0.032834,0.103031,0.235147,0.043764,0.018307,0.049447,0.058494,0.038037,0.0309,0.056339,0.292474,0.028457,0.076218,0.205019,0.160596,0.073229,0.19932,0.552335,0.679001,0.637815,0.508208,0.678297,0.725208,0.582707,0.796274,0.205526,0.668389,0.769693,0.831555,0.778069,0.029543,0.00763,0.003326,0.515738,0.750331,0.185673,1.0,0.029786,0.054089,0.039421,0.181238,0.074849,0.093991,0.270688,0.313901,0.241955,0.127433,0.092795,0.448691,0.611043,0.343188,0.195935,0.323851,0.176449,0.196422,0.207744,1,0,0,0,0,0
20,0.294236,0.095821,0.089302,0.360496,0.386902,0.722254,0.641323,0.520397,0.873863,0.847298,0.806809,0.613506,0.951162,0.94018,0.927701,0.902293,0.882948,0.398881,0.486191,0.695345,0.775934,0.832183,0.340641,0.289001,0.195073,0.056453,0.126381,0.19564,0.28263,0.152046,0.175871,0.303353,0.216476,0.069259,0.070168,0.052118,0.134264,0.018746,0.038214,0.048608,0.591991,0.360345,0.161668,0.240823,0.320418,0.328477,0.224184,0.310357,0.213615,0.272078,0.279643,0.375823,0.251036,0.034444,0.0,0.0,0.163971,0.150233,0.124472,0.092099,0.115055,0.335254,0.310007,0.296283,0.283093,0.412977,0.40214,0.066747,0.027393,0.055401,0.054783,0.056383,0.015577,0.050382,0.085774,0.026348,0.023806,0.039778,0.025874,0.027356,0.032138,0.044613,0.0629,0.014578,0.01719,0.009945,0.002774,0.331902,0.470265,0.641897,0.398148,0.5035,0.168568,0.0,0.392311,0.301161,0.544462,0.556305,0.588243,0.580627,0.732477,1.0,0.880946,0.126646,1.0,1.0,0.166628,0.807774,1.0,1.0,1.0,0.239635,0.288648,0.18326,0.049546,0.024902,0.070758,0.202554,0.267781,0.07875,0.087574,0.073989,0.103439,0.20825,0.19383,0.130131,0.026567,1,0,0,0,0,0
21,0.260249,0.364707,0.539963,0.694201,0.664586,0.727851,0.665293,0.433667,0.586891,0.84265,0.845323,0.493483,0.833779,0.89358,0.835453,0.74611,0.527119,0.681667,0.653065,0.742057,0.726879,0.513606,0.052554,0.022899,0.010382,0.008443,0.045068,0.033868,0.025128,0.012743,0.144771,0.102626,0.283291,0.231568,0.111498,0.198797,0.008725,0.044902,0.166548,0.106565,0.215761,0.028339,0.059787,0.22251,0.153292,0.103148,0.077401,0.110953,0.094541,0.158525,0.338615,0.266866,0.271481,0.375638,0.23644,0.187771,0.442421,0.379787,0.403738,0.29653,0.084938,0.422888,0.341735,0.347846,0.397565,0.635295,0.403073,0.009191,0.0067,0.003078,0.01096,0.000628,0.001136,0.129239,0.153,0.123105,0.023947,0.011444,0.040259,0.106587,0.009626,0.002703,0.02796,0.593309,0.084209,0.000974,0.013757,0.0,0.008141,0.367608,0.282676,0.762961,0.65526,0.368872,0.566828,0.470511,0.665146,0.648674,0.632694,0.565676,0.641975,0.00818,0.011326,0.020478,0.135103,0.130571,0.065487,0.936023,1.0,1.0,0.419248,0.087973,0.125629,0.348594,0.093727,0.129704,0.019732,0.033772,0.030293,0.073487,0.031646,0.070891,0.124156,0.028618,0.388348,0.08392,0.026875,1,0,0,0,0,0
22,0.856918,0.849349,0.795173,0.78072,0.706048,0.800124,0.684949,0.612034,0.619126,0.601386,0.499513,0.647682,0.737291,0.778836,0.795897,0.814891,0.796824,0.710265,0.773697,0.804779,0.792748,0.765333,0.00059,0.000711,0.00109,0.002794,0.000356,0.000761,0.065138,0.102974,1.6e-05,0.016676,0.146109,0.23125,0.428302,0.46835,0.314749,0.062316,0.082795,0.029934,0.010206,0.00796,0.008222,0.101015,0.107085,0.10323,0.096543,0.090007,0.125247,0.172421,0.164959,0.248025,0.358169,0.349643,0.369657,0.39393,0.077339,0.098279,0.132606,0.197853,0.376584,0.214849,0.275556,0.329307,0.28939,0.304925,0.308807,0.000359,0.000547,0.000609,0.000608,0.000726,0.044481,0.001415,0.001875,0.017202,0.002096,0.019922,0.068221,0.102819,0.070423,0.054921,0.01347,0.000597,0.00026,0.000182,0.000245,0.323996,0.355195,0.517434,0.734847,0.461431,0.700069,0.790727,0.511227,0.659353,0.539855,0.578077,0.619386,0.642836,0.704733,0.000101,0.001398,0.002159,0.003611,0.001711,0.002656,0.001586,0.161432,0.22749,0.086658,0.191212,0.083586,0.148017,0.037663,0.0614,0.087591,0.106501,0.208687,0.075868,0.029468,0.011474,0.03316,0.006767,0.018572,0.010047,0.005193,1,0,0,0,0,0
23,0.65495,0.730214,0.742341,0.637807,0.662352,0.828515,0.906546,0.903949,0.425623,0.578763,0.585692,0.693677,0.454358,0.42238,0.539857,0.506651,0.598639,0.161304,0.495405,0.542546,0.41197,0.493673,0.003419,0.002253,0.000582,0.012242,0.012324,0.001701,0.005169,0.013092,0.114586,0.139394,0.074174,0.35255,0.285876,0.1471,0.207527,0.271715,0.291348,0.312322,0.641243,0.653275,0.450812,0.225055,0.251564,0.260316,0.263025,0.259266,0.205473,0.204733,0.308567,0.258807,0.237942,0.362346,0.364383,0.388683,0.271502,0.27284,0.252051,0.335295,0.437407,0.308038,0.223896,0.262318,0.277277,0.342819,0.27334,0.00132,0.000651,0.000352,0.000426,0.000579,0.00077,0.01042,0.011778,0.01542,0.002625,0.06498,0.067228,0.116085,0.021445,0.012631,0.039886,0.025716,0.044548,0.03633,0.029558,0.214629,0.179437,0.351371,0.309436,0.578547,0.427916,0.462348,0.43892,0.404176,0.694579,0.752248,0.738929,0.687936,0.670972,0.004441,0.002715,0.009384,0.005697,0.002976,0.003434,0.082106,0.07361,0.09188,0.10634,0.264756,0.227822,0.030071,0.247905,0.478933,0.190265,0.14018,0.071073,0.474739,0.109099,0.1971,0.252088,0.089175,0.041683,0.173503,0.144763,1,0,0,0,0,0
24,0.801215,0.815168,0.808325,0.799631,0.706248,0.669043,0.843989,0.715441,0.495341,0.689438,0.848756,0.765717,0.311593,0.715298,0.844813,0.851213,0.821975,0.587419,0.642345,0.827551,0.810998,0.780021,0.000839,0.000994,0.001087,0.001629,0.000861,0.000286,0.00066,0.001057,0.090962,0.087465,0.269264,0.227643,0.014317,0.037039,0.016066,0.879207,0.039584,0.020713,0.043629,0.042799,0.022867,0.270137,0.276598,0.277812,0.277977,0.275761,0.276001,0.255117,0.313717,0.280706,0.244952,0.378848,0.372277,0.361481,0.332757,0.348752,0.384431,0.383409,0.362209,0.367318,0.372325,0.383107,0.36415,0.389863,0.392112,0.000192,0.000235,0.000127,0.000288,0.000198,0.000668,0.00399,0.005942,0.009799,0.004287,0.003899,0.000376,0.000439,0.006754,0.002472,0.000653,0.000447,0.001499,0.00327,0.001178,0.294093,0.275038,0.357208,0.303833,0.534275,0.554862,0.492854,0.608707,0.5886,0.550803,0.633812,0.620639,0.613348,0.605307,0.001177,0.002968,0.00157,0.001597,0.001371,0.000154,0.070682,0.088075,0.083109,0.070907,0.036419,0.018733,0.020009,0.026505,0.021793,0.00457,0.00271,0.002166,0.033154,0.024254,0.007014,0.008214,0.028509,0.004068,0.006069,0.006574,1,0,0,0,0,0
25,0.811053,0.83862,0.806768,0.499033,0.609945,0.672771,0.696275,0.766787,0.685387,0.777596,0.808277,0.795798,0.816742,0.839708,0.841543,0.848697,0.825167,0.686515,0.780157,0.838856,0.835396,0.81146,0.010094,0.00868,0.028847,0.020209,0.111752,0.45067,0.538532,0.270155,0.17995,0.206073,0.057997,0.028556,0.125258,0.03577,0.057552,0.032535,0.027417,0.024122,0.106585,0.057354,0.006067,0.191008,0.185679,0.185096,0.182291,0.201022,0.432044,0.513045,0.34692,0.446495,0.510734,0.387572,0.450947,0.483416,0.373265,0.432455,0.47692,0.490329,0.527716,0.503807,0.479095,0.496283,0.478505,0.473704,0.477414,0.002422,0.002628,0.003752,0.02158,0.171529,0.195999,0.14991,0.142031,0.108568,0.011553,0.054114,0.00654,0.002336,0.002139,0.007268,0.006222,0.003009,0.00997,0.015815,0.001329,0.206969,0.468599,0.401928,0.471484,0.215971,0.291398,0.569646,0.601382,0.61583,0.594605,0.600666,0.591586,0.595959,0.583892,0.017728,0.034451,0.069347,0.078213,0.233497,0.274034,0.284694,0.292154,0.286638,0.102025,0.033003,0.112048,0.270362,0.181719,0.095735,0.008436,0.006221,0.002585,0.00505,0.014956,0.005002,0.009199,0.015803,0.003398,0.040586,0.001165,1,0,0,0,0,0
26,0.825514,0.873843,0.947285,0.914124,0.867247,0.490072,0.650922,0.66412,0.473834,0.656383,0.718208,0.661318,0.667457,0.67794,0.772264,0.714846,0.659104,0.626222,0.635295,0.673501,0.653044,0.609676,0.125754,0.095524,0.056562,0.012558,0.129464,0.00826,0.019615,0.017465,0.342519,0.142923,0.348884,0.272974,0.169196,0.186377,0.146425,0.136423,0.228606,0.112319,0.136179,0.097547,0.1061,0.283422,0.30299,0.318889,0.325391,0.317442,0.291612,0.276639,0.315569,0.327243,0.302661,0.303594,0.06596,0.170014,0.526879,0.920768,0.39417,0.363937,0.348964,0.345466,0.356536,0.351797,0.349787,0.372442,0.362277,0.006931,0.00168,0.001305,0.001653,0.000264,0.001154,0.045916,0.082368,0.009879,0.864843,1.0,0.128224,0.000595,0.001665,0.000809,0.001119,0.011605,0.003588,0.001364,0.001047,0.476572,0.472524,0.482712,0.469583,0.476024,0.512189,0.431506,0.484121,0.519357,0.448079,0.62755,0.497831,0.449141,0.401458,0.003601,0.00333,0.005233,0.001943,0.002303,0.001492,0.017463,0.024199,0.010949,0.002426,0.11595,0.107526,0.021848,0.112428,0.039147,0.037004,0.144625,0.004563,0.004101,0.00685,0.282855,0.003515,0.01007,0.227656,0.365768,0.00854,1,0,0,0,0,0
27,0.784773,0.792875,0.788599,0.797102,0.604941,0.67438,0.64658,0.663902,0.682179,0.702491,0.705082,0.662577,0.658374,0.673815,0.681796,0.688818,0.498895,0.638535,0.67531,0.646463,0.527093,0.530513,0.001576,0.001486,0.000712,0.00033,0.0,0.000155,0.000175,0.006204,0.079507,0.085086,0.017963,0.01157,0.161459,0.001953,0.144113,0.000397,0.000482,0.059685,0.082308,0.167036,0.123216,0.148052,0.154287,0.156214,0.157298,0.162366,0.203628,0.192853,0.212936,0.243999,0.247394,0.263134,0.284595,0.285295,0.326296,0.333594,0.337586,0.340995,0.278361,0.310315,0.332517,0.365638,0.181317,0.319877,0.35559,0.001966,0.002175,0.001233,0.000735,0.001427,0.00098,0.029598,0.026467,0.008755,0.016821,0.000408,0.070879,0.006453,0.000259,0.000325,0.091609,0.013226,0.112112,0.063713,0.086325,0.290895,0.282944,0.27695,0.308575,0.205415,0.24045,0.299047,0.414128,0.51087,0.468029,0.460536,0.631553,0.793467,0.877013,0.004893,0.003502,0.002672,0.001598,0.001709,0.002961,0.142423,0.169605,0.103704,0.04475,0.133326,0.086126,0.043793,0.012658,0.014486,0.190135,0.132498,0.263771,0.001834,0.001589,0.002963,0.312586,0.001487,0.239048,0.173295,0.109488,1,0,0,0,0,0
28,0.745834,0.73229,0.704374,0.659617,0.531278,0.72179,0.592657,0.495949,0.806079,0.762265,0.688738,0.544999,0.778751,0.78568,0.694734,0.656898,0.636964,0.773084,0.785294,0.673359,0.646511,0.63292,0.000166,0.0,0.0,0.001414,0.043522,0.052811,0.019218,0.018669,0.308315,0.342475,0.306919,0.117732,0.039474,0.070444,0.011886,0.116293,0.031198,0.020774,0.029132,0.034414,0.030795,0.128909,0.113141,0.09225,0.084156,0.080316,0.021303,0.0,0.391139,0.301351,0.0,0.248909,0.0,0.0,0.432682,0.517236,0.347394,0.237922,0.211399,0.417428,0.367737,0.241667,0.23893,0.298038,0.221722,0.000568,0.001119,0.000966,0.019769,0.024021,0.028039,0.392272,0.104267,0.110427,0.083942,0.152036,0.003664,0.275352,0.012198,0.013648,0.002393,0.011308,0.005325,0.004412,0.00554,0.299114,0.265633,0.498401,0.321994,0.644078,0.553006,0.310263,0.558005,0.542584,0.741848,0.574175,0.547359,0.565329,0.536444,0.003813,0.002633,0.0027,0.02312,0.030442,0.002377,0.040699,0.163049,0.073848,0.110406,0.164505,0.077499,0.07149,0.055815,0.068058,0.010288,0.0885,0.267114,0.044887,0.061933,0.020329,0.062051,0.043747,0.038255,0.008441,0.006494,1,0,0,0,0,0
29,0.411068,0.484063,0.549456,0.649425,0.720181,0.478048,0.670734,0.608936,0.439771,0.363807,0.664722,0.463248,0.707298,0.836801,0.867895,0.857797,0.832835,0.718863,0.823286,0.836025,0.808527,0.76734,0.019151,0.013305,0.01007,0.010491,0.013643,0.011059,0.009468,0.007937,0.008342,0.004441,0.82206,0.565451,0.281749,0.383689,0.128869,0.553889,0.000883,0.018164,0.003208,0.003262,0.002898,0.03083,0.049623,0.072977,0.076852,0.07013,0.134191,0.117695,0.199808,0.169492,0.16024,0.210556,0.184726,0.186797,0.512942,0.321139,0.36882,0.236584,0.092435,0.31452,0.296255,0.287846,0.294252,0.30037,0.294492,0.003796,0.006559,0.005186,0.002179,0.001031,0.002463,0.002508,0.001734,0.000994,0.148781,0.049804,0.027703,0.015431,0.003914,0.001204,0.000242,0.000247,7.8e-05,0.000232,8.3e-05,0.210402,0.199902,0.361737,0.335581,0.565844,0.570798,0.362912,0.51513,0.40157,0.682166,0.714842,0.712572,0.699231,0.67199,0.004246,0.003073,0.006709,0.010539,0.017855,0.018857,0.017109,0.026237,0.027138,0.023319,0.133047,0.173502,0.232311,0.12756,0.146201,0.266208,0.177998,0.157695,0.028892,0.007464,0.001073,0.003104,0.001931,0.001629,0.001552,0.001368,1,0,0,0,0,0
