,attr2,attr5,attr7,attr8,attr9,attr14,attr26,attr28,attr29,attr30,attr31,attr32,attr35,attr41,attr43,attr44,attr46,attr47,attr49,attr51,attr52,attr54,attr55,attr57,attr60,attr61,attr64,attr78,attr79,attr80,attr81,attr82,attr85,attr88,attr91,attr94,attr98,attr99,attr100,attr103,attr105,attr110,attr114,attr117,attr120,attr121,attr122,attr123,attr127,attr128,attr133,attr135,attr136,attr137,attr139,attr140,attr141,attr149,attr150,attr151,attr153,attr154,attr155,attr156,attr159,attr160,attr165,attr169,attr171,attr172,attr179,attr181,attr186,attr194,attr196,attr197,attr199,attr200,attr203,attr213,attr214,attr215,attr218,attr219,attr222,attr223,attr228,attr229,attr234,attr246,attr247,attr250,attr252,attr259,attr260,attr263,attr264,attr269,attr272,attr276,attr281,attr282,attr284,attr289,attr290,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
2002,0.779473,0.768183,0.762109,0.643454,0.763333,0.968215,0.868609,0.981477,0.56602,0.648318,0.76038,0.832509,0.92754,0.802448,0.510777,0.637003,0.696582,0.742732,0.714566,0.00797,0.003572,0.117539,0.130615,0.032981,0.001663,0.095486,0.023031,0.058334,0.022821,0.026782,0.02999,0.070495,0.04588,0.074315,0.042531,0.044101,0.038412,0.228608,0.223711,0.281845,0.281289,0.330453,0.215569,0.397538,0.216111,0.224952,0.245377,0.342291,0.213553,0.226262,0.332613,0.218765,0.205624,0.264047,0.343121,0.354287,0.215144,0.003801,0.002689,0.001899,0.012895,0.012033,0.008411,0.004253,0.088678,0.002304,0.283953,0.005468,0.003535,0.104164,0.024244,0.000592,0.054304,0.018133,0.01793,0.868827,0.867564,0.840569,0.645464,0.860988,0.702306,0.615204,0.856493,0.84758,0.68306,0.52572,0.833781,0.676474,0.865461,0.035671,0.022173,0.216685,0.240176,0.021952,0.042208,0.3287,0.231969,0.014203,0.002496,0.015932,0.067838,0.042143,0.298685,0.027745,0.033668,0.118396,0,0,0,1,0,0
2003,0.744555,0.666035,0.752482,0.784194,0.8011,0.949329,0.81921,0.995299,0.805884,0.823399,0.845059,0.606697,0.989129,0.991641,0.69463,0.738821,0.379446,0.837582,0.944447,0.011991,0.049828,0.105884,0.209792,0.008364,0.19222,0.233564,0.008616,0.01663,0.002111,0.001715,0.252769,0.132013,0.021713,0.496904,0.001406,0.004538,0.001814,0.156845,0.165624,0.28308,0.288759,0.348546,0.181427,0.344156,0.259513,0.184602,0.203121,0.255425,0.278128,0.179019,0.334561,0.17489,0.195508,0.2869,0.343176,0.331248,0.337181,0.002993,0.005249,0.018093,0.010171,0.011971,0.035398,0.001915,0.008085,0.000348,0.008059,0.025457,0.001963,0.007798,0.011367,0.000633,0.03935,0.01038,0.000311,0.94781,0.894089,0.877762,0.602769,0.833803,0.680746,0.517255,0.823951,0.882481,0.562679,0.491792,0.64032,0.531155,0.836487,0.043918,0.01723,0.368472,0.669092,0.006397,0.242094,0.116905,0.095291,0.012366,0.024661,0.010037,0.357206,0.018045,0.271792,0.123582,0.015448,0.00396,0,0,0,1,0,0
2004,0.344726,0.770822,0.726048,0.904213,0.96463,0.779532,0.701596,0.805273,0.892375,0.9054,0.489365,0.715712,0.80432,0.79792,0.826003,0.845672,0.608819,0.653903,0.746934,0.567199,0.355552,0.018687,0.009865,0.003335,0.368834,0.165696,0.003526,0.003691,0.068881,0.191668,0.289241,0.114834,0.003822,0.258718,0.007716,0.143563,0.009996,0.314897,0.504047,0.225178,0.223594,0.307627,0.2988,0.337229,0.2838,0.293951,0.342394,0.422586,0.290768,0.293025,0.220439,0.292016,0.366029,0.400549,0.224444,0.225802,0.27618,0.106422,0.098277,0.167145,0.004967,0.006473,0.000295,0.002968,0.058006,0.003915,0.081767,0.00026,0.011452,0.108785,0.045514,0.001568,0.045904,0.309679,0.002813,0.332517,0.378109,0.61649,0.838612,0.508577,0.486626,0.655875,0.342358,0.421598,0.668109,0.858304,0.548443,0.731906,0.53045,0.061731,0.219992,0.071225,0.115598,0.113025,0.00578,0.184553,0.902417,0.142052,0.027571,0.257901,0.005405,0.01882,0.25286,0.136527,0.171386,0.041428,0,0,0,1,0,0
2005,0.857157,0.715374,0.645248,0.921799,0.905561,0.699522,0.785014,0.725152,0.878562,0.955596,0.980023,0.795013,0.716017,0.714814,0.896143,0.89959,0.737634,0.698397,0.485023,0.009404,0.010817,0.014081,0.00725,0.031819,0.357326,0.011754,0.016416,0.017819,0.015648,0.006898,0.238679,0.012206,0.021231,0.332483,0.039602,0.016653,0.316689,0.339993,0.297359,0.280782,0.311818,0.29476,0.316927,0.326303,0.275679,0.298285,0.335103,0.329527,0.270562,0.308992,0.286674,0.296132,0.337305,0.323676,0.271289,0.298745,0.317565,0.006522,0.005084,0.015227,0.002848,0.011063,0.005884,0.005724,0.007156,0.00289,0.016861,0.001878,0.00214,0.008108,0.00955,0.002824,0.011532,0.00356,0.109374,0.423991,0.404097,0.551038,0.707271,0.442722,0.488515,0.634315,0.300781,0.387849,0.713936,0.763844,0.570876,0.727713,0.464976,0.057501,0.053651,0.052962,0.039456,0.023899,0.05288,0.279092,0.411256,0.01676,0.020041,0.022301,0.054448,0.050362,0.226267,0.075364,0.025395,0.029748,0,0,0,1,0,0
2006,0.824017,0.727042,0.492824,0.885789,0.863729,0.598122,0.858737,0.708281,0.895076,0.932328,0.924943,0.887001,0.709107,0.795706,0.839853,0.803707,0.739919,0.780566,0.657304,0.021783,0.007922,0.082847,0.372588,0.006509,0.230217,0.052684,0.003051,0.005524,0.011236,0.007334,0.089074,0.014363,0.009192,0.075946,0.025551,0.021032,0.025865,0.26037,0.295761,0.328121,0.223848,0.334122,0.311722,0.344232,0.264787,0.313374,0.31037,0.323285,0.294204,0.30594,0.278333,0.305412,0.295096,0.324115,0.343896,0.263217,0.31537,0.004222,0.002464,0.022577,0.042908,0.034148,0.010735,0.00111,0.041577,0.012321,0.060186,0.00761,0.001379,0.015864,0.009459,0.013471,0.011678,0.028424,0.009517,0.262402,0.371701,0.649322,0.849179,0.454218,0.588444,0.808463,0.333255,0.421923,0.808407,0.849358,0.602288,0.804001,0.379082,0.061331,0.045372,0.179526,0.100023,0.060157,0.012332,0.383461,0.032356,0.01458,0.020541,0.013837,0.020112,0.017186,0.386791,0.023702,0.107743,0.024747,0,0,0,1,0,0
2007,0.833338,0.764353,0.748684,0.505982,0.840962,0.779417,0.356576,0.23903,0.712807,0.768741,0.742576,0.742272,0.722057,0.855533,0.860023,0.853407,0.864834,0.881655,0.882314,0.036029,0.00218,0.005352,0.007148,0.991168,0.057296,0.10039,0.903794,0.852373,0.491215,0.569583,0.563324,0.685983,0.120477,0.220797,0.087282,0.152689,0.081845,0.168011,0.093429,0.046797,0.02749,0.159273,0.255357,0.351358,0.277318,0.344321,0.405487,0.43,0.310631,0.315384,0.337572,0.271255,0.255082,0.24251,0.297023,0.292517,0.260185,0.052962,0.000787,0.000408,0.001116,0.00132,0.022396,0.014628,0.048714,0.038859,0.049953,0.009671,0.002243,0.002695,0.016264,0.028744,0.016584,0.001284,0.002109,0.342168,0.233215,0.21539,0.18391,0.35259,0.42946,0.503646,0.476349,0.50019,0.59871,0.594997,0.508052,0.508253,0.474973,0.196219,0.104912,0.022884,0.028612,0.060732,0.02099,0.143715,0.106704,0.006845,0.01386,0.037971,0.009281,0.020923,0.040655,0.009658,0.00472,0.00635,0,0,0,0,1,0
2008,0.543805,0.531496,0.498728,0.774556,0.643273,0.636381,0.768202,0.621075,0.476436,0.504467,0.645615,0.775702,0.36002,0.332447,0.546565,0.697947,0.871413,0.496167,0.178264,0.002904,0.002802,0.002569,0.003028,0.254892,0.002518,0.170697,0.277704,0.031383,0.092954,0.350442,0.151633,0.236014,0.014339,0.167242,0.08582,0.082857,0.127572,0.0,0.0,0.035151,0.0,0.164307,0.344815,0.33941,0.39072,0.387428,0.35059,0.341619,0.35594,0.37965,0.438525,0.355878,0.351283,0.335391,0.45821,0.503587,0.328388,0.002969,0.00225,0.0009,0.005731,0.002499,0.080401,0.094755,0.061357,0.066413,0.040896,0.001072,0.001095,0.000293,0.000412,0.009151,0.006482,0.005177,0.077282,0.186136,0.199164,0.198291,0.209843,0.422985,0.406166,0.446815,0.570853,0.541465,0.47419,0.482756,0.480028,0.47929,0.565083,0.003649,0.002642,0.001714,0.002238,0.122905,0.022182,0.079873,0.021362,0.006094,0.029746,0.037376,0.003843,0.009436,0.01413,0.014963,0.003439,0.019408,0,0,0,0,1,0
2009,0.706882,0.732646,0.456528,0.744006,0.760963,0.091736,0.391096,0.24966,0.791988,0.723607,0.694624,0.655267,0.47301,0.691576,0.592774,0.601714,0.609671,0.607807,0.487034,0.002119,0.002992,0.004894,0.102561,0.02308,0.01687,0.214777,0.391863,0.360162,0.196653,0.244194,0.220425,0.296009,0.077347,0.184889,0.12406,0.002393,0.004304,0.112579,0.136763,0.136077,0.186536,0.15334,0.229993,0.2807,0.24751,0.303779,0.323196,0.291756,0.297188,0.300048,0.293827,0.278416,0.283189,0.305624,0.282483,0.281433,0.266632,0.0004,0.000811,0.000333,0.005455,0.031983,0.007311,0.003333,0.011563,0.016541,0.015783,0.05743,0.010962,0.004033,0.011479,0.027305,0.012145,0.003631,0.000864,0.210357,0.196983,0.192767,0.275463,0.381419,0.387402,0.505021,0.468498,0.434537,0.49064,0.543612,0.452708,0.468577,0.440206,0.003157,0.001449,0.004341,0.128749,0.080956,0.034937,0.037625,0.074646,0.065613,0.109442,0.044848,0.009321,0.003096,0.044029,0.003278,0.002274,0.004452,0,0,0,0,1,0
2010,0.707768,0.715526,0.69745,0.760922,0.77708,0.734079,0.84163,0.612381,0.332516,0.370042,0.439401,0.547706,0.60512,0.34169,0.169806,0.179715,0.218608,0.230813,0.073319,0.001622,0.001956,0.001914,0.001817,0.026717,0.068964,0.058533,0.237146,0.044015,0.043963,0.0727,0.135753,0.292347,0.022534,0.147807,0.044672,0.095068,0.031898,0.034376,0.051845,0.073532,0.068018,0.178285,0.268148,0.273505,0.256694,0.284005,0.258594,0.205638,0.206289,0.200316,0.252908,0.237997,0.225919,0.250439,0.27227,0.268827,0.299005,0.000393,0.000435,0.000263,0.000304,0.000482,0.020565,0.048606,0.050187,0.028025,0.008358,0.010348,0.016102,0.017937,0.018615,0.005444,0.00323,0.00188,0.004341,0.190609,0.205661,0.219717,0.265913,0.417528,0.405596,0.411646,0.426183,0.457763,0.439043,0.420256,0.437657,0.47088,0.428498,0.001195,0.001145,0.001367,0.003437,0.021172,0.039274,0.01193,0.015864,0.011319,0.014631,0.009059,0.016352,0.007828,0.00427,0.027414,0.061537,0.017172,0,0,0,0,1,0
2011,0.614629,0.634144,0.542234,0.596591,0.696706,0.606121,0.544296,0.230917,0.169358,0.341164,0.358693,0.362388,0.200606,0.0,0.476762,0.535062,0.521899,0.455658,0.199295,0.004969,0.0091,0.010098,0.005075,0.023669,0.137866,0.095355,0.497794,0.140644,0.281527,0.19385,0.23311,0.208118,0.251896,0.14885,0.072266,0.050105,0.239608,0.140535,0.161557,0.168498,0.107401,0.301968,0.320706,0.306962,0.35275,0.324417,0.31166,0.31738,0.328656,0.382805,0.316948,0.330816,0.333505,0.340178,0.375082,0.380309,0.427558,0.001913,0.005732,0.024492,0.001577,0.000904,0.003165,0.040283,0.018337,0.01653,0.018613,0.006382,0.025637,0.017309,0.017044,0.028737,0.007681,0.012334,0.013141,0.214126,0.20357,0.227176,0.18835,0.387827,0.447251,0.438104,0.559212,0.501006,0.432602,0.405685,0.629741,0.572475,0.497249,0.006285,0.003786,0.012201,0.001529,0.00282,0.17153,0.044217,0.079039,0.177667,0.08928,0.075474,0.147706,0.090806,0.082505,0.064218,0.053014,0.121744,0,0,0,0,1,0
2012,0.694849,0.727828,0.741581,0.705897,0.717533,0.723028,0.522138,0.363208,0.269531,0.293359,0.359074,0.575344,0.219026,0.461629,0.074003,0.233378,0.550028,0.345952,0.309306,0.000573,0.010652,0.006027,0.002349,0.000301,0.138638,0.002701,0.109133,0.090629,0.071503,0.159065,0.25487,0.472224,0.44365,0.023263,0.197062,0.458315,0.371763,0.187682,0.194005,0.261776,0.311399,0.283265,0.320542,0.222846,0.268971,0.290041,0.265823,0.229815,0.269678,0.229005,0.280933,0.281331,0.196516,0.213477,0.274513,0.253292,0.320151,0.000264,0.018021,0.015556,0.012454,0.004332,0.000198,0.003031,0.007158,0.00679,0.006223,0.015303,0.019055,0.015226,0.011662,0.018609,0.003222,0.006494,0.016908,0.40847,0.390589,0.416432,0.458825,0.44516,0.422202,0.430444,0.461017,0.455549,0.46955,0.473285,0.516148,0.5174,0.502203,0.00119,0.001582,0.004562,0.00401,0.002026,0.016366,0.00707,0.00876,0.012326,0.0138,0.005274,0.043407,0.017524,0.001637,0.073548,0.032838,0.013764,0,0,0,0,1,0
2013,0.546124,0.547883,0.511834,0.614126,0.680693,0.567212,0.574986,0.61518,0.336344,0.404089,0.562332,0.590046,0.340955,0.1928,0.13696,0.142115,0.119613,0.140715,0.281893,0.002235,0.002035,0.00239,0.002705,0.069449,0.00286,0.002187,0.129124,0.047502,0.283674,0.270475,0.114089,0.130994,0.045735,0.178361,0.094849,0.022724,0.193384,0.0,0.0,0.0,0.0,0.02808,0.314431,0.265302,0.326454,0.299383,0.289198,0.317819,0.383909,0.385391,0.358326,0.530686,0.498985,0.444012,0.44142,0.446447,0.62965,0.003735,0.001102,0.001117,0.002912,0.002165,0.03781,0.086132,0.002918,0.001243,0.021492,0.004437,0.006444,0.004173,0.001758,0.013777,0.036328,0.068299,0.064823,0.195484,0.204296,0.20064,0.16197,0.429616,0.413323,0.386608,0.427581,0.394167,0.389739,0.368905,0.454408,0.423969,0.561326,0.003248,0.001827,0.003236,0.003612,0.001919,0.014895,0.067785,0.102614,0.02478,0.025605,0.034116,0.046949,0.033497,0.033779,0.055364,0.029171,0.07624,0,0,0,0,1,0
2014,0.617633,0.640717,0.631409,0.68445,0.701628,0.714506,0.721046,0.664795,0.230127,0.344464,0.424516,0.437672,0.290826,0.282713,0.233009,0.292957,0.438791,0.448275,0.411233,0.006948,0.006548,0.00618,0.006269,0.004428,0.003957,0.0037,0.036623,0.050785,0.050442,0.04829,0.042239,0.048286,0.02263,0.084623,0.202773,0.039143,0.012531,0.063477,0.084513,0.094108,0.084479,0.121838,0.221975,0.203772,0.362318,0.339959,0.330418,0.328464,0.485638,0.32847,0.522318,0.329499,0.407949,0.44249,0.611948,0.696852,0.191454,0.00232,0.00185,0.00124,0.001402,0.002284,0.000946,0.000822,0.000247,0.000354,0.030088,0.004508,0.003449,0.004211,0.024993,0.021851,0.08525,0.020711,0.13737,0.289743,0.259606,0.235742,0.198157,0.330817,0.316872,0.32659,0.478518,0.464003,0.444299,0.433731,0.495572,0.516181,0.643664,0.002053,0.001002,0.001759,0.002111,0.002207,0.035241,0.045158,0.066068,0.013884,0.017356,0.076918,0.031136,0.0731,0.161284,0.003609,0.007442,0.01159,0,0,0,0,1,0
2015,0.671436,0.679612,0.65281,0.71633,0.65786,0.8,0.683789,0.509092,0.361807,0.35994,0.36899,0.411913,0.340363,0.294069,0.238626,0.395321,0.169553,0.251318,0.224101,0.004297,0.00211,0.002072,0.003619,0.002851,0.002358,0.002205,0.123149,0.048945,0.052318,0.028509,0.049186,0.090528,0.050144,0.13871,0.144386,0.1837,0.246022,0.0,0.0,0.0,0.0,0.025878,0.302366,0.176797,0.29297,0.293608,0.27906,0.286104,0.188176,0.198519,0.303923,0.220604,0.248471,0.298347,0.310727,0.345775,0.271468,0.002039,0.001179,0.000596,0.001234,0.002347,0.002673,0.03596,0.001031,0.027471,0.081691,0.007909,0.011791,0.009472,0.00866,0.016844,0.013698,0.002993,0.015617,0.225935,0.221507,0.215378,0.193751,0.465848,0.3941,0.342201,0.540548,0.551071,0.487106,0.482734,0.553319,0.525463,0.569031,0.001898,0.001632,0.001395,0.000789,0.204903,0.040009,0.121135,0.145803,0.011721,0.016803,0.007151,0.018628,0.025357,0.041438,0.047981,0.062035,0.026082,0,0,0,0,1,0
2016,0.775631,0.725667,0.670318,0.87593,0.871599,0.769862,0.747919,0.688804,0.673081,0.77355,0.795075,0.796051,0.689842,0.1602,0.365844,0.352621,0.316489,0.262759,0.158709,0.007954,0.007586,0.006592,0.00631,0.005995,0.011746,0.041076,0.496652,0.493251,0.177829,0.044613,0.090255,0.109267,0.252656,0.096633,0.25027,0.096241,0.11308,0.0,0.0,0.0,0.0,0.0,0.132771,0.123608,0.303937,0.295768,0.290508,0.296776,0.275816,0.288642,0.270864,0.167332,0.198663,0.196564,0.3962,0.205412,0.111379,0.00408,0.003865,0.003145,0.001571,0.001483,0.00309,0.002609,0.008472,0.005667,0.030808,0.009821,0.005817,0.008085,0.002666,0.000659,0.014467,0.074411,0.178032,0.329923,0.320294,0.306294,0.250302,0.566447,0.524345,0.47192,0.650933,0.687422,0.661109,0.6232,0.70405,0.679806,0.623848,0.003088,0.005132,0.003349,0.003547,0.008087,0.034177,0.073108,0.048089,0.020326,0.007326,0.006053,0.047703,0.071202,0.087789,0.037484,0.016698,0.032384,0,0,0,0,1,0
2017,0.909118,0.916779,0.89711,0.833924,0.858505,0.808004,0.609547,0.481316,0.395431,0.417007,0.485583,0.613582,0.575535,0.518225,0.418143,0.439652,0.437778,0.437449,0.270817,0.01539,0.011517,0.007377,0.006244,0.157255,0.062453,0.062014,0.076405,0.225637,0.142257,0.11849,0.074159,0.008144,0.006477,0.0077,0.017032,0.018735,0.173096,0.170528,0.159307,0.141379,0.105487,0.299897,0.345322,0.295542,0.538663,0.477455,0.405782,0.336221,0.477545,0.426845,0.191159,0.287078,0.178395,0.147641,0.138944,0.156132,0.438587,0.062349,0.044357,0.067929,0.013956,0.008008,0.010316,0.009033,0.009405,0.008712,0.004784,0.016424,0.012016,0.018819,0.020811,0.001129,0.000746,0.000706,0.38659,0.401525,0.414251,0.427782,0.391573,0.419328,0.408693,0.406569,0.502706,0.487889,0.436371,0.467861,0.397231,0.383767,0.416141,0.040863,0.017248,0.010095,0.026504,0.028147,0.04255,0.017955,0.012071,0.014189,0.014908,0.045877,0.030507,0.016804,0.005362,0.008265,0.010194,0.058362,0,0,0,0,1,0
2018,0.532003,0.524446,0.481233,0.651859,0.663385,0.665238,0.432067,0.311042,0.596974,0.53213,0.460809,0.437126,0.306362,0.370754,0.33032,0.461638,0.468775,0.487537,0.457059,0.01049,0.011381,0.009549,0.009295,0.012215,0.046024,0.116106,0.171553,0.270534,0.193597,0.043053,0.019859,0.067311,0.274269,0.291237,0.170631,0.229884,0.327878,0.0,0.0,0.0,0.0,0.141475,0.281529,0.402764,0.362058,0.340123,0.335569,0.435713,0.400981,0.422469,0.614143,0.406591,0.429582,0.455981,0.547483,0.629088,0.581276,0.004719,0.006869,0.00596,0.002267,0.006522,0.002391,0.001233,0.058383,0.018011,0.004461,0.003516,0.007938,0.026818,0.002352,0.023894,0.032106,0.026284,0.078515,0.158559,0.168065,0.153594,0.107969,0.483069,0.493357,0.491132,0.547437,0.531826,0.572207,0.549696,0.595545,0.619062,0.559671,0.009639,0.003784,0.003644,0.009038,0.253772,0.213314,0.011391,0.011019,0.014864,0.012487,0.007697,0.021444,0.00974,0.037253,0.020143,0.018398,0.014431,0,0,0,0,1,0
2019,0.813699,0.809067,0.722955,0.859324,0.876674,0.693909,0.573009,0.44969,0.475642,0.500654,0.437307,0.53339,0.302915,0.302265,0.311062,0.345325,0.275415,0.335979,0.09144,0.004798,0.00327,0.005542,0.008426,0.040009,0.032695,0.025678,0.18816,0.07113,0.111313,0.04957,0.030578,0.044909,0.042864,0.083222,0.100758,0.070164,0.109066,0.0,0.0,0.010638,0.032462,0.115713,0.260171,0.301022,0.268676,0.282325,0.240652,0.261132,0.232833,0.253525,0.276578,0.235967,0.238436,0.248505,0.293882,0.327915,0.251838,0.000368,0.000307,0.000304,0.000242,0.013767,0.097625,0.018396,0.069002,0.06659,0.004544,0.001862,0.004053,0.003542,0.004487,0.003626,0.006732,0.002205,0.007044,0.212952,0.280663,0.285069,0.196916,0.457718,0.451579,0.395654,0.446278,0.483573,0.471261,0.436482,0.615808,0.555488,0.532989,0.032137,0.020718,0.023671,0.030444,0.056252,0.062668,0.048319,0.056714,0.012164,0.041107,0.015459,0.008466,0.010638,0.044947,0.023972,0.016981,0.055096,0,0,0,0,1,0
2020,0.711576,0.695251,0.669976,0.62641,0.719997,0.801401,0.480326,0.392299,0.583179,0.7069,0.677001,0.69543,0.890517,0.713431,0.472261,0.540851,0.50719,0.533505,0.554779,0.013176,0.077901,0.006657,0.006459,0.578563,0.275951,0.211963,0.840705,0.13925,0.08768,0.137943,0.193232,0.123207,0.008294,0.010857,0.058598,0.026587,0.033935,0.082586,0.110693,0.126701,0.125384,0.2162,0.346228,0.262778,0.368182,0.398093,0.338546,0.281818,0.202455,0.287366,0.285802,0.250556,0.249438,0.223628,0.301708,0.294239,0.122353,0.005916,0.033798,0.003106,0.003827,0.006976,0.046635,0.022962,0.029656,0.034591,0.028364,0.025778,0.06871,0.04639,0.003924,0.003181,0.005287,0.003424,0.005098,0.149949,0.205023,0.163714,0.178912,0.284286,0.258678,0.317745,0.516237,0.495885,0.447307,0.469617,0.425244,0.445842,0.426429,0.008747,0.026609,0.009234,0.015525,0.135732,0.029236,0.097698,0.131924,0.209751,0.016578,0.003294,0.00417,0.008158,0.006136,0.004239,0.003855,0.005664,0,0,0,0,1,0
2021,0.543079,0.558536,0.478684,0.565791,0.617828,0.548627,0.488329,0.292413,0.247166,0.270537,0.322301,0.199882,0.25987,0.129738,0.046301,0.128879,0.120361,0.101335,0.044344,0.001766,0.005918,0.004566,0.003741,0.003389,0.020902,0.056605,0.010229,0.289914,0.186299,0.160455,0.144867,0.16431,0.180478,0.136574,0.224789,0.155079,0.088412,0.138909,0.134328,0.118395,0.090789,0.227915,0.189746,0.312785,0.329616,0.317037,0.318086,0.291159,0.330473,0.354458,0.341529,0.352881,0.355494,0.364012,0.355679,0.352702,0.335206,0.000925,0.001618,0.004341,0.000941,0.00066,0.001134,0.001763,0.028579,0.003229,0.018026,0.035418,0.017404,0.026182,0.00989,0.006707,0.016123,0.009311,0.003846,0.172426,0.115584,0.111268,0.136921,0.324801,0.32895,0.390823,0.46804,0.498569,0.565721,0.593051,0.594762,0.609926,0.544384,0.008118,0.004824,0.001993,0.00278,0.001695,0.024023,0.118769,0.077029,0.157345,0.152732,0.057288,0.07349,0.09982,0.068934,0.243639,0.346232,0.087379,0,0,0,0,1,0
2022,0.697813,0.761742,0.818349,0.604373,0.446987,0.528028,0.547699,0.546916,0.867059,0.917057,0.927336,0.911968,0.964676,0.934464,0.891082,0.838367,0.743848,0.688419,0.628491,0.008588,0.009527,0.004337,0.028019,0.801536,0.661094,0.813597,0.078304,0.104856,0.04209,0.048441,0.088098,0.162095,0.065341,0.279597,0.03957,0.194228,0.264975,0.055569,0.07845,0.111097,0.171886,0.298429,0.417311,0.428464,0.550096,0.543813,0.548717,0.517586,0.328724,0.329156,0.34546,0.340487,0.350665,0.370494,0.342339,0.339348,0.306433,0.001511,0.002623,0.011895,0.020048,0.05226,0.09765,0.080953,0.03021,0.008071,0.059359,0.166804,0.179373,0.126746,0.001996,0.000129,0.00652,0.022451,0.002175,0.069087,0.116445,0.1528,0.26059,0.246053,0.220858,0.290794,0.513553,0.528169,0.526894,0.518463,0.469046,0.475409,0.475286,0.006511,0.013364,0.010712,0.151923,0.177396,0.120976,0.267947,0.23108,0.047739,0.069975,0.002517,0.002644,0.004302,0.012576,0.004287,0.009989,0.048193,0,0,0,0,1,0
2023,0.645985,0.618577,0.583014,0.70975,0.707619,0.651248,0.623787,0.544023,0.566126,0.774792,0.900282,0.846582,0.222851,0.300196,0.302005,0.302644,0.246535,0.231541,0.115667,0.004076,0.004476,0.004943,0.004765,0.001827,0.001819,0.003466,0.052699,0.333023,0.304892,0.042992,0.157956,0.399654,0.003897,0.191819,0.115382,0.021987,0.025057,0.0,0.0,0.0,0.0,0.044198,0.123464,0.200432,0.245274,0.275048,0.166742,0.293553,0.178148,0.262037,0.199657,0.155377,0.209102,0.219534,0.133525,0.293539,0.120624,0.0023,0.00238,0.001811,0.00189,0.001442,0.001154,0.001917,0.009077,0.057949,0.016426,0.047152,0.028021,0.016645,0.01067,0.012994,0.010366,0.002338,0.027864,0.251342,0.268295,0.282732,0.290828,0.352981,0.39126,0.427089,0.454621,0.457372,0.427245,0.464786,0.470388,0.542886,0.62944,0.003418,0.003702,0.004961,0.004066,0.025847,0.042772,0.032236,0.024719,0.012029,0.0215,0.003978,0.00645,0.007293,0.027966,0.012335,0.014619,0.072484,0,0,0,0,1,0
2024,0.687486,0.692132,0.641737,0.756614,0.72117,0.740279,0.640122,0.598364,0.803544,0.671501,0.635926,0.655949,0.554063,0.46869,0.533776,0.593823,0.720477,0.746126,0.79121,0.016052,0.036835,0.018068,0.015931,0.195971,0.031314,0.120462,0.085114,0.26804,0.309425,0.287546,0.227465,0.19559,0.574906,0.406138,0.139667,0.453847,0.460595,0.000213,0.008395,0.014794,0.0,0.323786,0.41203,0.422305,0.441187,0.406811,0.391797,0.393484,0.366708,0.428285,0.478148,0.408669,0.409849,0.442503,0.540021,0.481331,0.518038,0.002696,0.048324,0.097125,0.003654,0.003706,0.130359,0.127285,0.10864,0.156532,0.001938,0.005962,0.000966,0.002116,0.008854,0.028284,0.032224,0.046837,0.069621,0.104715,0.130726,0.137748,0.069187,0.464551,0.436225,0.450058,0.537171,0.511585,0.507056,0.562243,0.566392,0.585324,0.526235,0.008477,0.012958,0.025273,0.010487,0.171428,0.027904,0.007935,0.012696,0.002161,0.056451,0.013445,0.018617,0.017908,0.031694,0.045683,0.022242,0.014111,0,0,0,0,1,0
2025,0.628798,0.685973,0.693232,0.702317,0.71866,0.8834,0.375237,0.069945,0.732343,0.774701,0.791288,0.776696,0.668607,0.96607,0.545662,0.56298,0.562741,0.702925,0.821605,0.005575,0.003199,0.005235,0.006559,0.007115,0.017217,0.088376,0.034699,0.451336,0.482066,0.466618,0.570976,1.0,0.068477,0.258801,0.011022,0.016119,0.108037,0.0,0.014472,0.087984,0.048368,0.165075,0.171598,0.288635,0.160432,0.175844,0.252942,0.247339,0.251475,0.279973,0.347119,0.270206,0.257449,0.291557,0.307833,0.311084,0.131029,0.001464,0.001834,0.000939,0.002596,0.000314,0.002377,0.001004,0.064184,0.059294,0.022583,0.047174,0.010787,0.009601,0.002837,0.027007,0.004579,0.003675,0.000536,0.080046,0.096641,0.113582,0.125235,0.287484,0.284074,0.353786,0.26144,0.241356,0.358494,0.368603,0.441537,0.459273,0.429806,0.003164,0.002433,0.005462,0.005875,0.223909,0.082449,0.132572,0.195483,0.086329,0.101101,0.019705,0.017242,0.010179,0.005034,0.006104,0.00718,0.005132,0,0,0,0,1,0
