,attr1,attr2,attr3,attr4,attr6,attr7,attr8,attr9,attr13,attr14,attr21,attr23,attr27,attr31,attr34,attr35,attr36,attr38,attr39,attr43,attr44,attr45,attr49,attr50,attr51,attr52,attr53,attr55,attr56,attr58,attr63,attr64,attr65,attr66,attr71,attr76,attr81,attr82,attr85,attr86,attr91,attr94,attr96,attr98,attr101,attr103,attr107,attr108,attr113,attr114,attr117,attr118,attr119,attr123,attr124,attr125,attr126,attr135,attr136,attr138,attr140,attr141,attr144,attr147,attr148,attr149,attr153,attr155,attr156,attr158,attr159,attr161,attr163,attr164,attr166,attr167,attr169,attr170,attr171,attr173,attr175,attr178,attr179,attr181,attr182,attr185,attr193,attr195,attr196,attr197,attr200,attr204,attr208,attr209,attr210,attr211,attr214,attr218,attr221,attr222,attr223,attr224,attr226,attr229,attr230,attr231,attr232,attr235,attr237,attr238,attr239,attr241,attr246,attr247,attr248,attr249,attr250,attr254,attr256,attr257,attr258,attr260,attr262,attr263,attr264,attr265,attr266,attr267,attr268,attr271,attr273,attr275,attr278,attr279,attr282,attr286,attr290,attr291,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
10,0.619144,0.643401,0.654479,0.659288,0.639541,0.6221,0.709978,0.731589,0.728673,0.712568,0.327273,0.507144,0.594928,0.589476,0.682204,0.259891,0.150458,0.644109,0.573888,0.0,0.0,0.024094,0.095599,0.009552,0.007324,0.007998,0.008704,0.008249,0.00856,0.004138,0.003719,0.307598,0.33713,0.245423,0.761856,0.320261,0.612925,0.350492,0.851425,1.0,1.0,0.412368,0.891956,1.0,0.137682,0.140521,0.176461,0.180638,0.235645,0.247737,0.308944,0.356289,0.336831,0.362119,0.360391,0.359348,0.360775,0.336344,0.305487,0.323477,0.297407,0.309712,0.360364,0.318567,0.000308,0.000225,0.000452,0.002149,0.001917,0.001514,0.001694,0.00267,0.01043,0.017523,0.033542,0.015905,0.019325,0.069071,0.057071,0.007127,0.021423,0.034088,0.056434,0.049218,0.034311,0.061239,0.017224,0.009068,0.013734,0.180623,0.199398,0.268116,0.271281,0.263922,0.2534,0.325505,0.393765,0.468856,0.55919,0.567364,0.560767,0.572878,0.445988,0.358237,0.362833,0.457237,0.522365,0.549148,0.56165,0.529489,0.519011,0.541857,0.01186,0.008134,0.010328,0.010108,0.012204,0.007406,0.006447,0.00621,0.008074,0.037593,0.033771,0.076854,0.198914,0.089036,0.047182,0.121324,0.270779,0.065517,0.057282,0.209664,0.071981,0.048715,0.206384,0.162633,0.058742,0.066941,0.057397,0.043405,1,0,0,0,0,0
11,0.572007,0.677031,0.500457,0.546531,0.609901,0.608737,0.642719,0.728464,0.657658,0.660909,0.505587,0.614942,0.354527,0.586567,0.365105,0.063513,0.635502,0.673179,0.669009,0.625418,0.676342,0.674769,0.832642,0.446899,0.218193,0.006928,0.003787,0.001811,0.002493,0.217581,0.001677,0.360171,0.338431,0.241521,0.496605,0.536465,0.599066,1.0,0.194798,0.005254,0.228896,0.000655,0.003844,0.158656,0.157901,0.186831,0.370213,0.304801,0.376317,0.382771,0.286852,0.252407,0.249506,0.370521,0.341509,0.28489,0.23594,0.38454,0.386982,0.353669,0.326173,0.371372,0.370473,0.346708,0.009837,0.027584,0.000904,0.003797,0.023251,0.016091,0.000719,0.000481,0.042602,0.063772,0.029332,0.001752,0.01142,0.006355,0.023024,0.006422,0.013458,0.016743,0.012976,0.012079,0.034041,0.001308,0.001237,0.000572,0.000473,0.565687,0.25227,0.58983,0.255055,0.272399,0.279813,0.61876,0.578435,0.625089,0.597233,0.579721,0.531915,0.485038,0.605755,0.534029,0.480475,0.50577,0.614488,0.605833,0.452418,0.471361,0.642836,0.645162,0.034521,0.223556,0.012952,0.001843,0.001325,0.130688,0.105894,0.001348,0.002296,0.036534,0.161117,0.150111,0.272995,0.020585,0.228033,0.043205,0.050924,0.014514,0.037483,0.025138,0.073856,0.032658,0.003344,0.006482,0.002225,0.001753,0.062658,0.033016,1,0,0,0,1,0
12,0.572858,0.530623,0.495084,0.808136,0.792088,0.772013,0.847646,0.858572,0.57002,0.619333,0.465844,0.427348,0.519986,0.570834,0.576113,0.751329,0.321188,0.684112,0.721064,0.628461,0.760555,0.762001,0.869134,0.951331,1.0,1.0,0.01891,0.010371,0.011616,0.004422,0.175829,0.325722,0.522042,0.814863,0.393771,0.77578,0.046661,0.292455,0.459743,0.358845,0.233609,0.317479,0.174288,0.196427,0.229099,0.18471,0.216813,0.204878,0.34478,0.325409,0.313564,0.327163,0.278721,0.322467,0.319085,0.30682,0.28443,0.161523,0.221314,0.345583,0.369595,0.359741,0.368029,0.376101,0.033226,0.037158,0.000925,0.008561,0.003312,0.000489,0.002612,0.010534,0.011721,0.012923,0.026258,0.02327,0.017391,0.041366,0.038597,0.017134,0.022927,0.022584,0.020211,0.01965,0.00545,0.110365,0.001418,0.002598,0.004477,0.347359,0.321324,0.372573,0.370226,0.530717,0.6353,0.560318,0.569399,0.414206,0.612011,0.591104,0.620602,0.597632,0.368528,0.513342,0.612444,0.600378,0.378224,0.51815,0.64977,0.631768,0.664912,0.677627,0.052976,0.115117,0.068562,0.005323,0.005611,0.007709,0.005211,0.028202,0.341694,0.069979,0.207985,0.306968,0.217061,0.098306,0.108198,0.105354,0.1645,0.07628,0.081247,0.020503,0.14657,0.085101,0.206141,0.102724,0.108324,0.089166,0.078818,0.115966,1,0,0,0,0,0
13,0.482089,0.475025,0.459284,0.447488,0.356078,0.259991,0.488999,0.495573,0.427573,0.381135,0.309745,0.64077,0.362919,0.645896,0.58383,0.527634,0.692749,0.698317,0.60275,0.700022,0.763454,0.818711,0.809667,0.006974,0.00488,0.006052,0.004386,0.025813,0.033554,0.00601,0.060662,0.01155,0.020376,0.022549,0.003817,0.282021,0.410778,0.383699,0.005626,0.006316,0.032193,0.020771,0.01549,0.033577,0.0,0.019802,0.0,0.0,0.0,0.0,0.0,0.01611,0.03704,0.082037,0.126674,0.103429,0.118571,0.0,0.0,0.035114,0.083553,0.0,0.208447,0.299853,0.003843,0.003705,0.011894,0.00707,0.003873,0.004914,0.002736,0.019135,0.006892,0.009597,0.01446,0.067791,0.007169,0.027319,0.035574,0.057279,0.16258,0.46829,0.207371,0.167238,0.240577,0.117878,0.04688,0.001405,0.001557,0.0,0.0,0.0,0.0,0.0,0.164799,0.007525,0.0,0.05731,0.337375,0.781677,0.769935,0.724044,0.280387,0.49017,0.55006,0.581641,0.36671,0.496476,0.480662,0.466985,0.432943,0.456629,0.021239,0.021238,0.017955,0.01059,0.010887,0.01489,0.058344,0.00625,0.007759,0.041807,0.077512,0.103856,0.501213,1.0,0.29355,0.015452,0.042198,0.492676,0.442986,0.236324,0.131681,0.127353,0.016506,0.00952,0.006688,0.011945,0.019112,0.031256,1,0,0,0,0,0
14,0.790277,0.805719,0.820209,0.831317,0.825721,0.81239,0.627666,0.660032,0.64595,0.618595,0.72713,0.645519,0.744785,0.704618,0.682524,0.679152,0.65577,0.498606,0.529652,0.613757,0.647902,0.669073,0.566978,0.000369,0.000348,0.000228,0.00037,0.000677,0.004534,0.245346,0.148201,0.039405,0.016087,0.056379,0.326296,0.48754,0.302308,0.279706,0.029837,0.157808,0.496268,0.010086,0.072491,0.25407,0.291228,0.300878,0.276722,0.282064,0.282318,0.28535,0.318477,0.33439,0.352764,0.374767,0.437984,0.484911,0.443601,0.386742,0.357181,0.340864,0.354005,0.367503,0.381529,0.367888,0.000207,0.000192,0.000265,0.007301,0.004764,0.004043,0.003812,0.010758,0.001625,0.001365,0.003223,0.009754,0.123981,0.107955,0.057808,0.163993,0.348171,0.082504,0.0859,0.053174,0.205818,0.007251,0.000674,0.003147,0.004131,0.180444,0.227154,0.230609,0.417628,0.456991,0.465278,0.395218,0.343141,0.52534,0.558418,0.55796,0.492474,0.502237,0.612889,0.707976,0.663446,0.634024,0.694288,0.615238,0.632671,0.634494,0.6944,0.702563,0.002363,0.001489,0.002204,0.002015,0.028196,0.143344,0.097457,0.147039,0.202481,0.017777,0.031272,0.102731,0.140425,0.288173,0.191061,0.365895,0.481843,0.12299,0.124062,0.173442,0.156891,0.11252,0.069264,0.624055,0.003606,0.004638,0.126349,0.154491,1,0,0,0,0,0
15,0.629558,0.643521,0.70986,0.657683,0.63442,0.582927,0.577092,0.546772,0.514171,0.51241,0.401963,0.581115,0.49219,0.78844,0.809843,0.784541,0.58678,0.801826,0.863118,0.547171,0.585864,0.618536,0.838291,0.030061,0.033519,0.111722,0.107942,0.129783,0.073088,0.173658,0.131626,0.185168,0.143487,0.032226,0.169907,0.131927,0.024784,0.01011,0.262848,0.13195,0.006405,0.210721,0.124063,0.017662,0.245041,0.197407,0.215377,0.194712,0.141838,0.121962,0.091811,0.084733,0.10535,0.0,0.0,0.0,0.054568,0.366283,0.208615,0.045487,0.0,0.037874,0.14227,0.070069,0.054534,0.056852,0.049428,0.133508,0.150171,0.08209,0.099214,0.129869,0.056047,0.007292,0.015504,0.002634,0.053834,0.154108,0.199944,0.146116,0.040974,0.169378,0.07958,0.059995,0.033153,0.032804,0.051262,0.029793,0.005256,0.217156,0.268854,0.24329,0.0,0.056249,0.079699,0.536813,0.0,0.890298,0.003903,0.0,0.0,0.0,0.727288,0.438003,0.401335,0.355464,0.96672,0.567074,0.525441,0.513375,0.961464,0.959284,0.244219,0.256606,0.086437,0.038612,0.020311,1.0,1.0,1.0,1.0,1.0,0.064347,0.063224,0.215156,0.01341,0.007674,0.161001,1.0,0.597829,0.191432,0.279987,0.043531,0.055302,0.443839,0.003999,0.251707,0.52344,0.007965,0.009498,1,0,0,0,1,0
16,0.806065,0.810571,0.813963,0.855657,0.767435,0.71536,0.413918,0.478636,0.35969,0.444562,0.453695,0.886248,0.606617,0.949637,0.829087,0.596997,0.500606,0.886018,0.839111,0.447845,0.507833,0.632261,0.5614,0.083494,0.139266,0.171171,0.084459,0.197829,0.256489,0.111686,0.125737,0.447913,0.370785,0.44998,0.007725,0.172859,0.001224,0.001103,0.297075,0.350766,0.172554,0.303586,0.367443,0.402588,0.276104,0.244506,0.373484,0.428265,0.290837,0.363381,0.411289,0.409396,0.434012,0.346872,0.415597,0.408299,0.397689,0.335021,0.316756,0.37749,0.485748,0.745185,0.519781,0.314198,0.025915,0.038928,0.059749,0.131939,0.117834,0.20154,0.096163,0.055226,0.523286,0.434662,0.027853,0.072248,0.016634,0.029518,0.06982,0.049148,0.028377,0.02557,0.008751,0.0092,0.080725,0.050285,0.11877,0.047021,0.086131,0.243302,0.313439,0.101136,0.511306,0.601203,0.749989,0.261541,0.676742,0.307904,0.549014,0.676496,0.89476,0.88379,0.446726,0.497182,0.703111,0.938484,0.728518,0.669384,0.835123,0.933206,0.722971,0.875749,0.009145,0.027078,0.047205,0.02941,0.027701,0.947495,0.327713,0.08738,0.301879,0.861969,0.092654,0.208927,0.147707,0.207429,0.179233,0.01588,0.012799,0.48365,0.144731,0.124173,0.001238,0.555952,0.145193,0.494019,0.278555,0.218255,0.252017,0.353137,1,0,0,0,1,0
17,0.440256,0.489002,0.534474,0.553284,0.56681,0.557698,0.671836,0.712883,0.751798,0.756359,0.39409,0.558144,0.453136,0.783455,0.697035,0.441521,0.488789,0.61555,0.594721,0.228289,0.329071,0.450153,0.392917,0.058446,0.048073,0.044731,0.045521,0.044022,0.051344,0.013386,0.037234,0.385175,0.230597,0.14404,0.066272,0.152186,0.004849,0.007763,0.241663,0.319782,0.208287,0.190224,0.398778,0.302398,0.062298,0.052044,0.078875,0.066886,0.280165,0.303635,0.429143,0.426433,0.446674,0.190706,0.369492,0.395384,0.398038,0.143868,0.170624,0.36463,0.554246,0.610576,0.597071,0.575151,0.013579,0.004482,0.001289,0.002027,0.001816,0.003822,0.002879,0.019327,0.106449,0.069045,0.061431,0.006127,0.30474,0.109619,0.190924,0.009572,0.013909,0.001684,0.046091,0.0103,0.060301,0.11247,0.092698,0.056941,0.11332,0.0,0.0,0.0,0.097725,0.134449,0.11677,0.045256,0.454811,0.28621,0.547828,0.736749,0.847725,0.832506,0.290403,0.517736,0.815788,0.844091,0.632213,0.806808,0.803073,0.771527,0.611223,0.835123,0.037037,0.049434,0.06937,0.086555,0.080538,0.053887,0.060432,0.072933,0.103397,0.408937,0.851746,0.736352,0.412969,0.207011,0.15066,0.602098,0.108307,0.384951,0.087905,0.084115,0.010717,0.450936,0.626667,0.250637,0.137109,0.17898,0.163273,0.124642,1,0,0,0,0,0
18,0.185638,0.023918,0.217092,0.724356,0.584093,0.836468,0.729327,0.732044,0.90915,0.96322,0.56808,0.191144,0.255906,0.746757,0.647602,0.622782,0.644802,0.762488,0.745148,0.536263,0.667091,0.690042,0.473228,0.677972,0.159329,0.038464,0.369714,0.320022,0.34923,0.372246,0.00436,0.892408,0.354571,0.471028,0.41827,0.501311,0.548793,0.490758,0.032489,0.004909,0.033531,0.008595,0.013857,0.053742,0.221454,0.165309,0.272517,0.283992,0.281701,0.235857,0.237984,0.170075,0.208032,0.357366,0.316488,0.338004,0.274616,0.033868,0.009307,0.0,0.0,0.0,0.0,0.0,0.024107,0.010154,0.053044,0.002319,0.004293,0.011014,0.016792,0.001949,0.024064,0.016764,0.029962,0.04035,0.063953,0.11592,0.095814,0.066981,0.025756,0.119361,0.162474,0.223445,0.177667,0.011062,0.010031,0.005299,0.025736,0.089182,0.218129,0.291846,0.398115,0.394905,0.451132,0.354457,0.069176,0.473508,0.448079,0.470903,0.419831,0.571379,0.60921,0.630312,0.561013,0.612073,0.729614,0.650183,0.518943,0.489242,0.705996,0.649289,0.196379,0.132397,0.023072,0.497942,0.661342,0.251922,0.304119,0.230777,0.203825,0.346715,0.31872,0.270462,0.341208,0.374724,0.416866,0.492924,0.443516,0.640291,0.222818,0.160391,0.055216,0.171795,0.009473,0.006891,0.008916,0.006462,0.004161,0.024184,1,0,0,0,0,0
19,0.79758,0.837414,0.854598,0.843849,0.857848,0.843738,0.523578,0.58425,0.58487,0.637881,0.599055,0.572331,0.522939,0.726119,0.535659,0.546094,0.461314,0.563295,0.58224,0.562433,0.622883,0.437822,0.61423,0.002292,0.001149,0.001047,0.020157,0.001675,0.000686,0.106094,0.229881,0.23969,0.17484,0.118779,0.267863,0.235022,0.117944,0.337307,0.05112,0.027226,0.146867,0.306885,0.329926,0.318038,0.096632,0.105158,0.311722,0.351982,0.438073,0.559781,0.488669,0.463971,0.462812,0.457792,0.511962,0.498916,0.414534,0.11155,0.23083,0.410295,0.520706,0.584143,0.423361,0.459431,0.001505,0.000466,0.001747,0.185275,0.148939,0.032834,0.075824,0.103031,0.043764,0.021371,0.018307,0.024379,0.120474,0.118365,0.049447,0.035422,0.015823,0.061001,0.055524,0.042951,0.0309,0.292474,0.076218,0.160596,0.073229,0.174964,0.25832,0.063361,0.527554,0.552335,0.489757,0.390354,0.679001,0.508208,0.749922,0.707685,0.710648,0.725208,0.221428,0.720724,0.796274,0.834709,0.067488,0.668389,0.831555,0.796296,0.4652,0.805354,0.007971,0.006195,0.006336,0.029543,0.00763,0.515738,0.185673,0.156639,0.109018,1.0,0.029786,0.051271,0.054089,0.043566,0.039421,0.181238,0.066638,0.083322,0.160031,0.270688,0.241955,0.127433,0.448691,0.195935,0.18167,0.176449,0.175853,0.207744,1,0,0,0,0,0
20,0.294236,0.095821,0.109329,0.361194,0.087919,0.079866,0.505286,0.509939,0.360496,0.325998,0.386902,0.722254,0.559104,0.847298,0.678617,0.613506,0.937282,0.94018,0.927701,0.398881,0.44562,0.486191,0.832183,0.682039,0.340641,0.289001,0.408565,0.117305,0.056453,0.235338,0.152046,0.175871,0.231978,0.303353,0.291262,0.070168,0.128157,0.134264,0.028927,0.018746,0.078608,0.474445,0.591991,0.161668,0.328477,0.310357,0.190117,0.258999,0.18393,0.279643,0.246722,0.251036,0.188066,0.034444,0.0,0.0,0.000501,0.319239,0.310007,0.300089,0.283093,0.391516,0.412977,0.364252,0.066747,0.036746,0.02226,0.017748,0.054783,0.056383,0.026962,0.015577,0.085774,0.130292,0.026348,0.034811,0.072135,0.130938,0.023806,0.057178,0.013139,0.030916,0.024335,0.025508,0.027356,0.044613,0.014578,0.009945,0.002774,0.353921,0.667729,0.870706,0.816056,0.470265,0.252706,0.687355,0.641897,0.5035,0.154478,0.0,0.0,0.0,0.404511,0.357745,0.301161,0.258476,0.557535,0.556305,0.580627,0.566805,0.430254,0.508588,1.0,0.956007,1.0,1.0,0.880946,1.0,0.166628,0.610607,1.0,0.807774,1.0,0.626288,1.0,1.0,1.0,0.239635,0.454419,0.274435,0.053006,0.049546,0.070758,0.202554,0.07875,0.103439,0.196346,0.19383,0.073152,0.026567,1,0,0,0,0,0
21,0.260249,0.364707,0.419438,0.48277,0.564232,0.554754,0.526703,0.576694,0.694201,0.660193,0.664586,0.727851,0.585556,0.84265,0.652403,0.493483,0.733401,0.89358,0.835453,0.681667,0.701899,0.653065,0.513606,0.059763,0.052554,0.022899,0.015734,0.008739,0.008443,0.044514,0.012743,0.144771,0.10536,0.102626,0.241105,0.111498,0.046743,0.008725,0.076461,0.044902,0.170749,0.490298,0.215761,0.059787,0.103148,0.110953,0.15179,0.100069,0.469314,0.338615,0.268148,0.271481,0.262236,0.375638,0.23644,0.187771,0.253567,0.374746,0.341735,0.323093,0.397565,0.4362,0.635295,0.407257,0.009191,0.003793,0.002179,0.010267,0.01096,0.000628,0.002695,0.001136,0.153,0.147234,0.123105,0.12965,0.023786,0.013104,0.023947,0.357341,0.563583,0.036082,0.03132,0.035226,0.106587,0.002703,0.593309,0.000974,0.013757,0.0,0.0,0.033235,0.0,0.008141,0.056741,0.624922,0.367608,0.762961,0.679952,0.596395,0.489186,0.368872,0.641148,0.531915,0.470511,0.373513,0.822766,0.648674,0.565676,0.509181,0.802559,0.569635,0.015643,0.084289,0.015394,0.00818,0.011326,0.135103,0.065487,0.045684,0.076532,0.936023,1.0,1.0,1.0,0.823553,0.419248,0.087973,0.129688,0.474766,0.366361,0.093727,0.019732,0.033772,0.073487,0.124156,0.690483,0.388348,0.009599,0.026875,1,0,0,0,0,0
22,0.856918,0.849349,0.834932,0.817414,0.766842,0.730365,0.88856,0.879659,0.78072,0.752331,0.706048,0.800124,0.615881,0.601386,0.721905,0.647682,0.67275,0.778836,0.795897,0.710265,0.740438,0.773697,0.765333,0.000594,0.00059,0.000711,0.001017,0.00205,0.002794,0.000565,0.102974,1.6e-05,1.5e-05,0.016676,0.116076,0.428302,0.585918,0.314749,0.154388,0.062316,0.007352,0.030009,0.010206,0.008222,0.10323,0.090007,0.12939,0.127236,0.159554,0.164959,0.33869,0.358169,0.346214,0.349643,0.369657,0.39393,0.350789,0.25203,0.275556,0.317263,0.28939,0.277085,0.304925,0.297682,0.000359,0.000472,0.000428,0.000334,0.000608,0.000726,0.002976,0.044481,0.001875,0.01943,0.017202,0.00323,0.022129,0.011105,0.002096,0.009432,0.021531,0.039248,0.058415,0.07633,0.102819,0.054921,0.000597,0.000182,0.000245,0.313864,0.282284,0.34049,0.312299,0.355195,0.391394,0.359814,0.517434,0.461431,0.726304,0.772746,0.766058,0.790727,0.387234,0.632448,0.659353,0.62037,0.498893,0.578077,0.642836,0.63956,0.574119,0.598285,0.001921,0.000616,0.001472,0.000101,0.001398,0.003611,0.002656,0.013859,0.137186,0.001586,0.161432,0.469257,0.22749,0.080358,0.086658,0.191212,0.135512,0.082192,0.101545,0.037663,0.087591,0.106501,0.075868,0.03316,0.006783,0.018572,0.002759,0.005193,1,0,0,0,0,0
23,0.65495,0.730214,0.748271,0.751672,0.723825,0.649267,0.606941,0.665608,0.637807,0.581554,0.662352,0.828515,0.826175,0.578763,0.674436,0.693677,0.156167,0.42238,0.539857,0.161304,0.439353,0.495405,0.493673,0.01627,0.003419,0.002253,0.00139,0.001123,0.012242,0.001891,0.013092,0.114586,0.110919,0.139394,0.233308,0.285876,0.334198,0.207527,0.383782,0.271715,0.226979,0.267141,0.641243,0.450812,0.260316,0.259266,0.209136,0.208457,0.309726,0.308567,0.251097,0.237942,0.233546,0.362346,0.364383,0.388683,0.345844,0.211427,0.223896,0.20596,0.277277,0.321214,0.342819,0.267908,0.00132,0.001053,0.000432,0.000401,0.000426,0.000579,0.000545,0.00077,0.011778,0.017035,0.01542,0.012161,0.028405,0.005811,0.002625,0.001241,0.00715,0.040738,0.084513,0.096487,0.116085,0.012631,0.025716,0.03633,0.029558,0.191761,0.242698,0.198571,0.201053,0.179437,0.150116,0.404041,0.351371,0.578547,0.462068,0.489857,0.477568,0.462348,0.418713,0.438216,0.404176,0.465815,0.56808,0.752248,0.687936,0.612364,0.532307,0.663211,0.010808,0.003487,0.004353,0.004441,0.002715,0.005697,0.003434,0.002048,0.003893,0.082106,0.07361,0.086899,0.09188,0.085142,0.10634,0.264756,0.113244,0.00606,0.022994,0.247905,0.190265,0.14018,0.474739,0.252088,0.061148,0.041683,0.14623,0.144763,1,0,0,0,0,0
24,0.801215,0.815168,0.820753,0.820705,0.791051,0.766936,0.806442,0.822901,0.799631,0.77473,0.706248,0.669043,0.796163,0.689438,0.794413,0.765717,0.519965,0.715298,0.844813,0.587419,0.331223,0.642345,0.780021,0.001031,0.000839,0.000994,0.001128,0.001374,0.001629,0.000342,0.001057,0.090962,0.098894,0.087465,0.152325,0.014317,0.009813,0.016066,0.475168,0.879207,0.01179,0.426098,0.043629,0.022867,0.277812,0.275761,0.280686,0.279877,0.300274,0.313717,0.260809,0.244952,0.23085,0.378848,0.372277,0.361481,0.332311,0.344863,0.372325,0.391934,0.36415,0.344513,0.389863,0.370089,0.000192,0.000251,0.000143,0.000154,0.000288,0.000198,0.000256,0.000668,0.005942,0.007514,0.009799,0.011032,0.007969,0.0036,0.004287,0.000506,0.003782,0.007381,0.000457,0.000346,0.000439,0.002472,0.000447,0.00327,0.001178,0.275888,0.277342,0.296039,0.281692,0.275038,0.247249,0.403247,0.357208,0.534275,0.57612,0.550098,0.555488,0.492854,0.554348,0.592514,0.5886,0.591966,0.535203,0.633812,0.613348,0.600454,0.573381,0.643507,0.001369,0.000834,0.000557,0.001177,0.002968,0.001597,0.000154,0.000259,0.002081,0.070682,0.088075,0.083666,0.083109,0.083416,0.070907,0.036419,0.023527,0.00546,0.096691,0.026505,0.00457,0.00271,0.033154,0.008214,0.022898,0.004068,0.009132,0.006574,1,0,0,0,0,0
25,0.811053,0.83862,0.851002,0.839497,0.790817,0.756382,0.624405,0.648362,0.499033,0.554926,0.609945,0.672771,0.726393,0.777596,0.852183,0.795798,0.728248,0.839708,0.841543,0.686515,0.734885,0.780157,0.81146,0.011881,0.010094,0.00868,0.011028,0.022316,0.020209,0.128997,0.270155,0.17995,0.121292,0.206073,0.059522,0.125258,0.081249,0.057552,0.027617,0.032535,0.018819,0.099249,0.106585,0.006067,0.185096,0.201022,0.1862,0.358711,0.276619,0.34692,0.45655,0.510734,0.614897,0.387572,0.450947,0.483416,0.516427,0.490521,0.479095,0.483663,0.478505,0.513148,0.473704,0.513203,0.002422,0.001418,0.009669,0.008281,0.02158,0.171529,0.127735,0.195999,0.142031,0.125635,0.108568,0.085646,0.010927,0.007298,0.011553,0.061494,0.003637,0.02494,0.00533,0.003135,0.002336,0.007268,0.003009,0.015815,0.001329,0.301507,0.306651,0.195496,0.420312,0.468599,0.538882,0.279791,0.401928,0.215971,0.397846,0.469572,0.522041,0.569646,0.483483,0.620918,0.61583,0.602903,0.570059,0.600666,0.595959,0.577966,0.620505,0.611491,0.015837,0.018331,0.016559,0.017728,0.034451,0.078213,0.274034,0.265494,0.256615,0.284694,0.292154,0.293044,0.286638,0.20837,0.102025,0.033003,0.048161,0.318371,0.035584,0.181719,0.008436,0.006221,0.00505,0.009199,0.020826,0.003398,0.018594,0.001165,1,0,0,0,0,0
26,0.825514,0.873843,0.913362,0.930799,0.964986,0.959006,0.827716,0.896488,0.914124,0.901028,0.867247,0.490072,0.655258,0.656383,0.604146,0.661318,0.59333,0.67794,0.772264,0.626222,0.656732,0.635295,0.609676,0.175564,0.125754,0.095524,0.079064,0.010464,0.012558,0.038586,0.017465,0.342519,0.233481,0.142923,0.242183,0.169196,0.197416,0.146425,0.217781,0.136423,0.062667,0.171477,0.136179,0.1061,0.318889,0.317442,0.28404,0.288237,0.398868,0.315569,0.301605,0.302661,0.297154,0.303594,0.06596,0.170014,0.37085,0.354883,0.356536,0.357277,0.349787,0.360508,0.372442,0.344616,0.006931,0.001168,0.004655,0.006617,0.001653,0.000264,0.000336,0.001154,0.082368,0.05043,0.009879,0.003847,1.0,1.0,0.864843,0.061911,0.010252,0.065126,0.002691,0.110954,0.000595,0.000809,0.011605,0.001364,0.001047,0.502505,0.483774,0.463723,0.480072,0.472524,0.457819,0.455213,0.482712,0.476024,0.483047,0.576937,0.521974,0.431506,0.524087,0.515801,0.519357,0.427984,0.456801,0.62755,0.449141,0.419686,0.423734,0.427547,0.020992,0.020185,0.013837,0.003601,0.00333,0.001943,0.001492,0.000628,0.001793,0.017463,0.024199,0.007823,0.010949,0.003562,0.002426,0.11595,0.065736,0.032233,0.004791,0.112428,0.037004,0.144625,0.004101,0.003515,0.007286,0.227656,0.007404,0.00854,1,0,0,0,0,0
27,0.784773,0.792875,0.79916,0.795373,0.78289,0.776675,0.80277,0.814314,0.797102,0.781016,0.604941,0.67438,0.628927,0.702491,0.473745,0.662577,0.645291,0.673815,0.681796,0.638535,0.65814,0.67531,0.530513,0.00134,0.001576,0.001486,0.001396,0.000469,0.00033,5.2e-05,0.006204,0.079507,0.069561,0.085086,0.022879,0.161459,0.002583,0.144113,0.00093,0.000397,0.096582,0.000196,0.082308,0.123216,0.156214,0.162366,0.196221,0.198553,0.184733,0.212936,0.254678,0.247394,0.217016,0.263134,0.284595,0.285295,0.284129,0.316619,0.332517,0.471221,0.181317,0.317682,0.319877,0.217778,0.001966,0.002524,0.001628,0.001673,0.000735,0.001427,0.001088,0.00098,0.026467,0.026124,0.008755,0.005939,0.032992,0.028345,0.016821,0.005457,0.004303,0.00051,0.000374,0.123859,0.006453,0.000325,0.013226,0.063713,0.086325,0.247573,0.269413,0.268608,0.286489,0.282944,0.271471,0.190743,0.27695,0.205415,0.23941,0.261116,0.293232,0.299047,0.423365,0.495068,0.51087,0.57791,0.470053,0.460536,0.793467,0.869353,0.472725,0.468308,0.006423,0.006003,0.005662,0.004893,0.003502,0.001598,0.002961,0.001013,0.001317,0.142423,0.169605,0.136285,0.103704,0.074748,0.04475,0.133326,0.117647,0.053214,0.059204,0.012658,0.190135,0.132498,0.001834,0.312586,0.002277,0.239048,0.114449,0.109488,1,0,0,0,0,0
