,attr2,attr3,attr4,attr7,attr8,attr14,attr21,attr23,attr27,attr28,attr30,attr33,attr35,attr41,attr43,attr44,attr46,attr49,attr51,attr58,attr60,attr64,attr65,attr66,attr70,attr72,attr74,attr76,attr77,attr78,attr81,attr83,attr85,attr88,attr90,attr91,attr92,attr94,attr95,attr96,attr97,attr99,attr102,attr103,attr105,attr107,attr108,attr110,attr114,attr116,attr117,attr118,attr121,attr123,attr124,attr125,attr128,attr140,attr141,attr142,attr143,attr144,attr146,attr147,attr150,attr151,attr159,attr160,attr162,attr165,attr166,attr167,attr168,attr170,attr171,attr174,attr177,attr178,attr182,attr186,attr187,attr189,attr190,attr191,attr192,attr193,attr195,attr197,attr199,attr201,attr202,attr210,attr211,attr212,attr216,attr218,attr220,attr222,attr223,attr224,attr227,attr232,attr234,attr236,attr237,attr238,attr239,attr241,attr247,attr248,attr249,attr250,attr251,attr252,attr253,attr255,attr257,attr260,attr261,attr263,attr268,attr270,attr271,attr272,attr274,attr276,attr280,attr282,attr285,attr286,attr287,Beach,Sunset,FallFoliage,Field,Mountain,Urban
10,0.643401,0.654479,0.659288,0.6221,0.709978,0.712568,0.327273,0.507144,0.594928,0.437525,0.203283,0.669278,0.259891,0.763893,0.0,0.0,0.506749,0.095599,0.007324,0.004138,0.00364,0.307598,0.33713,0.245423,0.167699,0.216686,0.175284,0.320261,0.756175,0.499071,0.612925,0.241658,0.851425,1.0,0.318379,1.0,0.0,0.412368,1.0,0.891956,0.707102,0.139479,0.13917,0.140521,0.143567,0.176461,0.180638,0.179328,0.247737,0.269143,0.308944,0.356289,0.240336,0.362119,0.360391,0.359348,0.269122,0.297407,0.309712,0.311214,0.313326,0.360364,0.374321,0.318567,0.000248,0.000262,0.001694,0.001643,0.008068,0.020921,0.033542,0.015905,0.011182,0.069071,0.057071,0.010479,0.041353,0.034088,0.034311,0.03451,0.04133,0.027947,0.000588,0.005095,0.029044,0.017224,0.009068,0.180623,0.198951,0.187433,0.176988,0.2534,0.325505,0.332562,0.492564,0.468856,0.440027,0.567364,0.560767,0.572878,0.335044,0.522365,0.520833,0.518664,0.56165,0.529489,0.519011,0.541857,0.008134,0.010328,0.010108,0.012204,0.011508,0.011718,0.007828,0.008466,0.00621,0.037593,0.030952,0.076854,0.270779,0.102787,0.065517,0.079846,0.055891,0.18751,0.125257,0.206384,0.474307,0.162633,0.085384,1,0,0,0,0,0
11,0.677031,0.500457,0.546531,0.608737,0.642719,0.660909,0.505587,0.614942,0.354527,0.195818,0.536589,0.485181,0.063513,0.855398,0.625418,0.676342,0.643303,0.832642,0.218193,0.217581,0.014968,0.360171,0.338431,0.241521,0.55341,0.269055,0.205534,0.536465,0.212676,0.489544,0.599066,1.0,0.194798,0.100087,0.117855,0.228896,0.009276,0.000655,0.002929,0.003844,0.240826,0.360782,0.175446,0.186831,0.191502,0.370213,0.304801,0.213992,0.382771,0.391372,0.286852,0.252407,0.356838,0.370521,0.341509,0.28489,0.358457,0.326173,0.371372,0.397908,0.392462,0.370473,0.340117,0.346708,0.003414,0.000456,0.000719,0.000404,0.007179,0.020917,0.029332,0.001752,0.007245,0.006355,0.023024,0.011223,0.022538,0.016743,0.034041,0.001134,0.000595,0.008066,0.000769,0.000703,0.000923,0.001237,0.000572,0.565687,0.233192,0.261395,0.265175,0.279813,0.61876,0.650575,0.292148,0.625089,0.612554,0.579721,0.531915,0.485038,0.598307,0.614488,0.651883,0.491591,0.452418,0.471361,0.642836,0.645162,0.223556,0.012952,0.001843,0.001325,0.001077,0.001574,0.027128,0.534607,0.001348,0.036534,0.084581,0.150111,0.050924,0.02251,0.014514,0.099814,0.037145,0.019399,0.056067,0.003344,0.02244,0.006482,0.046696,1,0,0,0,1,0
12,0.530623,0.495084,0.808136,0.772013,0.847646,0.619333,0.465844,0.427348,0.519986,0.424788,0.631467,0.450186,0.751329,0.757857,0.628461,0.760555,0.806711,0.869134,1.0,0.004422,0.002108,0.325722,0.522042,0.814863,0.455297,0.623567,0.585579,0.77578,0.796139,0.042999,0.046661,0.322953,0.459743,0.250936,0.269439,0.233609,0.687938,0.317479,0.22626,0.174288,0.18916,0.23246,0.18986,0.18471,0.175528,0.216813,0.204878,0.197456,0.325409,0.291468,0.313564,0.327163,0.245751,0.322467,0.319085,0.30682,0.196408,0.369595,0.359741,0.366744,0.365262,0.368029,0.380727,0.376101,0.023658,0.001918,0.002612,0.035918,0.005607,0.016195,0.026258,0.02327,0.024607,0.041366,0.038597,0.017087,0.00913,0.022584,0.00545,0.05124,0.011738,0.00139,0.007841,0.001859,0.002195,0.001418,0.002598,0.347359,0.357317,0.318157,0.306991,0.6353,0.560318,0.528963,0.741785,0.414206,0.509126,0.591104,0.620602,0.597632,0.380685,0.378224,0.444536,0.620465,0.64977,0.631768,0.664912,0.677627,0.115117,0.068562,0.005323,0.005611,0.005791,0.006318,0.012503,0.008169,0.028202,0.069979,0.134983,0.306968,0.1645,0.053683,0.07628,0.071308,0.01223,0.036294,0.037947,0.206141,0.212808,0.102724,0.072871,1,0,0,0,0,0
13,0.475025,0.459284,0.447488,0.259991,0.488999,0.381135,0.309745,0.64077,0.362919,0.226464,0.655872,0.538592,0.527634,0.776209,0.700022,0.763454,0.872633,0.809667,0.00488,0.00601,0.02327,0.01155,0.020376,0.022549,0.134308,0.009361,0.084739,0.282021,0.184813,0.029202,0.410778,0.296523,0.005626,0.505778,0.012771,0.032193,0.008377,0.020771,0.032711,0.01549,0.030224,0.0,0.0,0.019802,0.140681,0.0,0.0,0.0,0.0,0.0,0.0,0.01611,0.006103,0.082037,0.126674,0.103429,0.0,0.083553,0.0,0.0,0.121341,0.208447,0.309758,0.299853,0.00429,0.002769,0.002736,0.004212,0.010104,0.013038,0.01446,0.067791,0.066575,0.027319,0.035574,0.081694,0.179576,0.46829,0.240577,0.16307,0.102038,0.071239,0.010785,0.020146,0.057444,0.04688,0.001405,0.0,0.0,0.0,0.0,0.164799,0.007525,0.0,0.478559,0.05731,0.160858,0.781677,0.769935,0.724044,0.375466,0.36671,0.468239,0.470461,0.480662,0.466985,0.432943,0.456629,0.021238,0.017955,0.01059,0.010887,0.009304,0.004525,0.035356,0.064182,0.00625,0.041807,0.073947,0.103856,0.042198,0.949212,0.492676,0.262449,0.17432,0.395576,0.227368,0.016506,0.02389,0.00952,0.026791,1,0,0,0,0,0
14,0.805719,0.820209,0.831317,0.81239,0.627666,0.618595,0.72713,0.645519,0.744785,0.838363,0.592163,0.728188,0.679152,0.561049,0.613757,0.647902,0.678801,0.566978,0.000348,0.245346,0.167184,0.039405,0.016087,0.056379,0.323329,0.106561,0.132285,0.48754,0.312169,0.137762,0.302308,0.347927,0.029837,0.532803,0.681934,0.496268,0.018653,0.010086,0.011021,0.072491,0.237422,0.280439,0.296433,0.300878,0.291708,0.276722,0.282064,0.302593,0.28535,0.319787,0.318477,0.33439,0.383532,0.374767,0.437984,0.484911,0.364431,0.354005,0.367503,0.374362,0.380569,0.381529,0.373093,0.367888,0.000189,0.000212,0.003812,0.008301,0.001394,0.002819,0.003223,0.009754,0.00823,0.107955,0.057808,0.407576,0.057564,0.082504,0.205818,0.009135,0.084164,0.013198,0.000498,0.000699,0.000393,0.000674,0.003147,0.180444,0.214215,0.251923,0.237062,0.465278,0.395218,0.370728,0.425434,0.52534,0.48213,0.55796,0.492474,0.502237,0.705884,0.694288,0.614343,0.640902,0.632671,0.634494,0.6944,0.702563,0.001489,0.002204,0.002015,0.028196,0.00133,0.002331,0.117123,0.1035,0.147039,0.017777,0.022246,0.102731,0.481843,0.224945,0.12299,0.155323,0.035753,0.289142,0.127955,0.069264,0.521537,0.624055,0.326446,1,0,0,0,0,0
15,0.643521,0.70986,0.657683,0.582927,0.577092,0.51241,0.401963,0.581115,0.49219,0.442084,0.686747,0.832089,0.784541,0.876337,0.547171,0.585864,0.722383,0.838291,0.033519,0.173658,0.185409,0.185168,0.143487,0.032226,0.005016,0.293795,0.236227,0.131927,0.052242,0.196839,0.024784,0.01166,0.262848,0.01515,0.006754,0.006405,0.246836,0.210721,0.112082,0.124063,0.023535,0.225761,0.258326,0.197407,0.277016,0.215377,0.194712,0.171879,0.121962,0.097881,0.091811,0.084733,0.077133,0.0,0.0,0.0,0.311001,0.0,0.037874,0.126577,0.129691,0.14227,0.106091,0.070069,0.046054,0.039812,0.099214,0.087059,0.097299,0.005223,0.015504,0.002634,0.0015,0.154108,0.199944,0.106936,0.088298,0.169378,0.033153,0.011262,0.003795,0.021638,0.0649,0.151012,0.067203,0.051262,0.029793,0.217156,0.309324,0.321949,0.32167,0.079699,0.536813,0.0,0.0,0.890298,0.042763,0.0,0.0,0.0,0.518026,0.96672,0.582584,0.539207,0.525441,0.513375,0.961464,0.959284,0.256606,0.086437,0.038612,0.020311,0.08263,0.105078,1.0,1.0,1.0,1.0,0.74102,0.063224,1.0,0.738097,0.597829,0.462685,0.144492,0.047969,0.085401,0.443839,0.003967,0.003999,0.010731,1,0,0,0,1,0
16,0.810571,0.813963,0.855657,0.71536,0.413918,0.444562,0.453695,0.886248,0.606617,0.528515,0.842893,0.984871,0.596997,0.7007,0.447845,0.507833,0.57446,0.5614,0.139266,0.111686,0.377045,0.447913,0.370785,0.44998,0.213045,0.005886,0.079116,0.172859,0.188712,0.192012,0.001224,0.256254,0.297075,0.314061,0.363793,0.172554,0.353077,0.303586,0.253388,0.367443,0.28225,0.209465,0.25308,0.244506,0.276392,0.373484,0.428265,0.561927,0.363381,0.454835,0.411289,0.409396,0.0,0.346872,0.415597,0.408299,0.029561,0.485748,0.745185,0.589746,0.473573,0.519781,0.359438,0.314198,0.037149,0.020006,0.096163,0.12372,0.367481,0.185445,0.027853,0.072248,0.08912,0.029518,0.06982,0.016751,0.099373,0.02557,0.080725,0.038473,0.028847,0.093075,0.449233,0.381704,0.134993,0.11877,0.047021,0.243302,0.306584,0.325897,0.315173,0.749989,0.261541,0.561125,0.813115,0.307904,0.475488,0.676496,0.89476,0.88379,0.478485,0.728518,0.602959,0.790123,0.835123,0.933206,0.722971,0.875749,0.027078,0.047205,0.02941,0.027701,0.063305,0.104015,1.0,0.663773,0.08738,0.861969,0.183144,0.208927,0.012799,0.201128,0.48365,0.173419,0.22923,0.008678,0.156717,0.145193,0.605465,0.494019,0.16816,1,0,0,0,1,0
17,0.489002,0.534474,0.553284,0.557698,0.671836,0.756359,0.39409,0.558144,0.453136,0.419069,0.679547,0.965845,0.441521,0.614811,0.228289,0.329071,0.415778,0.392917,0.048073,0.013386,0.011819,0.385175,0.230597,0.14404,0.047925,0.066226,0.253011,0.152186,0.106901,0.025488,0.004849,0.318532,0.241663,0.395886,0.327355,0.208287,0.499175,0.190224,0.235556,0.398778,0.288846,0.088217,0.058333,0.052044,0.044403,0.078875,0.066886,0.055377,0.303635,0.407387,0.429143,0.426433,0.0,0.190706,0.369492,0.395384,0.0,0.554246,0.610576,0.496118,0.527579,0.597071,0.485295,0.575151,0.008785,0.004746,0.002879,0.027196,0.08712,0.049487,0.061431,0.006127,0.01011,0.109619,0.190924,0.017225,0.010732,0.001684,0.060301,0.114819,0.007571,0.08642,0.223032,0.07823,0.072868,0.092698,0.056941,0.0,0.0,0.0,0.0,0.11677,0.045256,0.147924,0.725342,0.28621,0.396091,0.736749,0.847725,0.832506,0.40601,0.632213,0.858662,0.630603,0.803073,0.771527,0.611223,0.835123,0.049434,0.06937,0.086555,0.080538,0.088807,0.091522,0.054269,0.055375,0.072933,0.408937,0.64022,0.736352,0.108307,0.11864,0.384951,0.113568,0.150777,0.078669,0.132573,0.626667,0.374225,0.250637,0.126859,1,0,0,0,0,0
18,0.023918,0.217092,0.724356,0.836468,0.729327,0.96322,0.56808,0.191144,0.255906,0.08219,0.745363,0.708643,0.622782,0.670424,0.536263,0.667091,0.672249,0.473228,0.159329,0.372246,0.255084,0.892408,0.354571,0.471028,0.826484,0.442668,0.35379,0.501311,0.215446,0.504823,0.548793,0.50288,0.032489,0.005835,0.014967,0.033531,0.048576,0.008595,0.00781,0.013857,0.013816,0.298772,0.233752,0.165309,0.252517,0.272517,0.283992,0.30072,0.235857,0.164184,0.237984,0.170075,0.399801,0.357366,0.316488,0.338004,0.400706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015702,0.023218,0.016792,0.018016,0.033175,0.029019,0.029962,0.04035,0.059403,0.11592,0.095814,0.07781,0.047675,0.119361,0.177667,0.007659,0.031422,0.012016,0.007724,0.011808,0.013672,0.010031,0.005299,0.089182,0.0,0.086006,0.050501,0.451132,0.354457,0.173276,0.175356,0.473508,0.501633,0.470903,0.419831,0.571379,0.621075,0.729614,0.700606,0.577317,0.518943,0.489242,0.705996,0.649289,0.132397,0.023072,0.497942,0.661342,0.576406,0.432981,0.176299,0.395717,0.230777,0.346715,0.432868,0.270462,0.443516,0.892674,0.640291,0.682024,0.06385,0.122054,0.119985,0.009473,0.011099,0.006891,0.009074,1,0,0,0,0,0
19,0.837414,0.854598,0.843849,0.843738,0.523578,0.637881,0.599055,0.572331,0.522939,0.656725,0.592997,0.681986,0.546094,0.465893,0.562433,0.622883,0.410785,0.61423,0.001149,0.106094,0.080302,0.23969,0.17484,0.118779,0.204717,0.42167,0.172382,0.235022,0.260763,0.077537,0.117944,0.185303,0.05112,0.304699,0.231295,0.146867,0.99048,0.306885,0.249155,0.329926,0.209066,0.137599,0.122565,0.105158,0.115919,0.311722,0.351982,0.439623,0.559781,0.496495,0.488669,0.463971,0.539664,0.457792,0.511962,0.498916,0.186152,0.520706,0.584143,0.388052,0.354883,0.423361,0.581084,0.459431,0.000497,0.010935,0.075824,0.053636,0.235147,0.022847,0.018307,0.024379,0.015549,0.118365,0.049447,0.045823,0.058494,0.061001,0.0309,0.189744,0.028457,0.071198,0.306398,0.064409,0.085836,0.076218,0.160596,0.174964,0.256587,0.280831,0.271717,0.489757,0.390354,0.636876,0.637815,0.508208,0.678297,0.707685,0.710648,0.725208,0.410617,0.067488,0.448716,0.769693,0.831555,0.796296,0.4652,0.805354,0.006195,0.006336,0.029543,0.00763,0.004676,0.003326,0.169792,0.750331,0.156639,1.0,0.079427,0.051271,0.066638,0.093991,0.083322,0.089757,0.165887,0.313901,0.092795,0.448691,0.234834,0.195935,0.115587,1,0,0,0,0,0
20,0.095821,0.109329,0.361194,0.079866,0.505286,0.325998,0.386902,0.722254,0.559104,0.520397,0.878004,0.750048,0.613506,0.882948,0.398881,0.44562,0.563315,0.832183,0.340641,0.235338,0.274127,0.175871,0.231978,0.303353,0.183364,0.216476,0.196821,0.070168,0.052118,0.103897,0.128157,0.134724,0.028927,0.038214,0.062002,0.078608,0.226751,0.474445,0.588586,0.591991,0.360345,0.240823,0.224184,0.310357,0.321043,0.190117,0.258999,0.213615,0.279643,0.375823,0.246722,0.251036,0.155837,0.034444,0.0,0.0,0.150233,0.283093,0.391516,0.406132,0.423265,0.412977,0.378004,0.364252,0.027393,0.055401,0.026962,0.035711,0.050382,0.074362,0.026348,0.034811,0.023177,0.130938,0.023806,0.013614,0.039778,0.030916,0.027356,0.054272,0.0629,0.058169,0.008621,0.00592,0.010904,0.014578,0.009945,0.353921,0.082551,0.237308,0.0,0.252706,0.687355,0.431439,0.398148,0.5035,0.168568,0.0,0.0,0.0,0.402196,0.557535,0.5573,0.588243,0.580627,0.566805,0.430254,0.508588,0.956007,1.0,1.0,0.880946,0.403802,0.126646,0.353826,1.0,0.610607,0.807774,1.0,0.626288,0.454419,0.18326,0.274435,0.085474,0.094166,0.024902,0.267781,0.07875,0.110789,0.103439,0.099081,1,0,0,0,0,0
21,0.364707,0.419438,0.48277,0.554754,0.526703,0.660193,0.664586,0.727851,0.585556,0.433667,0.815015,0.768002,0.493483,0.527119,0.681667,0.701899,0.569989,0.513606,0.052554,0.044514,0.021879,0.144771,0.10536,0.102626,0.231034,0.283291,0.253318,0.111498,0.198797,0.204271,0.046743,0.042108,0.076461,0.166548,0.20696,0.170749,0.075992,0.490298,0.538658,0.215761,0.028339,0.22251,0.077401,0.110953,0.175158,0.15179,0.100069,0.094541,0.338615,0.266866,0.268148,0.271481,0.399444,0.375638,0.23644,0.187771,0.379787,0.397565,0.4362,0.417805,0.526632,0.635295,0.315508,0.407257,0.0067,0.003078,0.002695,0.007023,0.129239,0.144038,0.123105,0.12965,0.12091,0.013104,0.023947,0.471879,0.011444,0.036082,0.106587,0.034478,0.02796,0.184518,0.0338,0.069087,0.357837,0.593309,0.000974,0.0,0.0,0.0,0.0,0.056741,0.624922,0.493984,0.282676,0.762961,0.65526,0.596395,0.489186,0.368872,0.647488,0.822766,0.598285,0.632694,0.565676,0.509181,0.802559,0.569635,0.084289,0.015394,0.00818,0.011326,0.008468,0.020478,0.173151,0.130571,0.045684,0.936023,1.0,1.0,0.129688,0.348594,0.474766,0.505665,0.062724,0.129704,0.030293,0.073487,0.029938,0.124156,0.135843,1,0,0,0,0,0
22,0.849349,0.834932,0.817414,0.730365,0.88856,0.752331,0.706048,0.800124,0.615881,0.612034,0.614335,0.588036,0.647682,0.796824,0.710265,0.740438,0.804823,0.765333,0.00059,0.000565,0.000757,1.6e-05,1.5e-05,0.016676,0.218602,0.146109,0.554068,0.428302,0.46835,0.028602,0.585918,0.259186,0.154388,0.082795,0.065982,0.007352,0.034091,0.030009,0.022703,0.010206,0.00796,0.101015,0.096543,0.090007,0.078107,0.12939,0.127236,0.125247,0.164959,0.248025,0.33869,0.358169,0.302346,0.349643,0.369657,0.39393,0.098279,0.28939,0.277085,0.296214,0.301289,0.304925,0.303944,0.297682,0.000547,0.000609,0.002976,0.028259,0.001415,0.049094,0.017202,0.00323,0.001332,0.011105,0.002096,0.012031,0.019922,0.039248,0.102819,0.025134,0.01347,0.002172,0.000846,0.001069,0.000784,0.000597,0.000182,0.313864,0.290381,0.27562,0.271929,0.391394,0.359814,0.359937,0.734847,0.461431,0.700069,0.772746,0.766058,0.790727,0.449823,0.498893,0.559872,0.619386,0.642836,0.63956,0.574119,0.598285,0.000616,0.001472,0.000101,0.001398,0.001826,0.002159,0.002568,0.001711,0.013859,0.001586,0.002386,0.469257,0.135512,0.148017,0.082192,0.10704,0.01777,0.0614,0.208687,0.075868,0.020444,0.03316,0.020489,1,0,0,0,0,0
23,0.730214,0.748271,0.751672,0.649267,0.606941,0.581554,0.662352,0.828515,0.826175,0.903949,0.659072,0.687231,0.693677,0.598639,0.161304,0.439353,0.560619,0.493673,0.003419,0.001891,0.001449,0.114586,0.110919,0.139394,0.134967,0.074174,0.09008,0.285876,0.1471,0.40568,0.334198,0.239372,0.383782,0.291348,0.291058,0.226979,0.572005,0.267141,0.720397,0.641243,0.653275,0.225055,0.263025,0.259266,0.227305,0.209136,0.208457,0.205473,0.308567,0.258807,0.251097,0.237942,0.360034,0.362346,0.364383,0.388683,0.27284,0.277277,0.321214,0.290014,0.238793,0.342819,0.251104,0.267908,0.000651,0.000352,0.000545,0.000574,0.01042,0.017702,0.01542,0.012161,0.010104,0.005811,0.002625,0.048474,0.06498,0.040738,0.116085,0.034699,0.039886,0.025655,0.015304,0.015593,0.01836,0.025716,0.03633,0.191761,0.24083,0.235552,0.217525,0.150116,0.404041,0.406546,0.309436,0.578547,0.427916,0.489857,0.477568,0.462348,0.410639,0.56808,0.69866,0.738929,0.687936,0.612364,0.532307,0.663211,0.003487,0.004353,0.004441,0.002715,0.002334,0.009384,0.009154,0.002976,0.002048,0.082106,0.085165,0.086899,0.113244,0.030071,0.00606,0.020576,0.224326,0.478933,0.071073,0.474739,0.158548,0.252088,0.35436,1,0,0,0,0,0
24,0.815168,0.820753,0.820705,0.766936,0.806442,0.77473,0.706248,0.669043,0.796163,0.715441,0.573454,0.84417,0.765717,0.821975,0.587419,0.331223,0.824873,0.780021,0.000839,0.000342,0.000229,0.090962,0.098894,0.087465,0.015884,0.269264,0.009156,0.014317,0.037039,0.147228,0.009813,0.026445,0.475168,0.039584,0.053268,0.01179,0.582653,0.426098,0.013583,0.043629,0.042799,0.270137,0.277977,0.275761,0.254554,0.280686,0.279877,0.276001,0.313717,0.280706,0.260809,0.244952,0.324753,0.378848,0.372277,0.361481,0.348752,0.36415,0.344513,0.337332,0.354005,0.389863,0.390645,0.370089,0.000235,0.000127,0.000256,0.00026,0.00399,0.008114,0.009799,0.011032,0.00909,0.0036,0.004287,0.000524,0.003899,0.007381,0.000439,0.000948,0.000653,0.000259,0.006945,0.013599,0.009236,0.000447,0.00327,0.275888,0.280518,0.266338,0.253232,0.247249,0.403247,0.420547,0.303833,0.534275,0.554862,0.550098,0.555488,0.492854,0.588723,0.535203,0.611637,0.620639,0.613348,0.600454,0.573381,0.643507,0.000834,0.000557,0.001177,0.002968,0.003123,0.00157,0.001514,0.001371,0.000259,0.070682,0.074534,0.083666,0.023527,0.020009,0.00546,0.007514,0.025312,0.021793,0.002166,0.033154,0.007667,0.008214,0.002881,1,0,0,0,0,0
25,0.83862,0.851002,0.839497,0.756382,0.624405,0.554926,0.609945,0.672771,0.726393,0.766787,0.75025,0.846203,0.795798,0.825167,0.686515,0.734885,0.859435,0.81146,0.010094,0.128997,0.355171,0.17995,0.121292,0.206073,0.132095,0.057997,0.06572,0.125258,0.03577,0.11017,0.081249,0.015397,0.027617,0.027417,0.077446,0.018819,0.129242,0.099249,0.014385,0.106585,0.057354,0.191008,0.182291,0.201022,0.232147,0.1862,0.358711,0.432044,0.34692,0.446495,0.45655,0.510734,0.258326,0.387572,0.450947,0.483416,0.432455,0.478505,0.513148,0.510741,0.512497,0.473704,0.502963,0.513203,0.002628,0.003752,0.127735,0.14389,0.14991,0.138621,0.108568,0.085646,0.074263,0.007298,0.011553,0.032223,0.054114,0.02494,0.002336,0.003068,0.006222,0.01077,0.010953,0.008715,0.023472,0.003009,0.015815,0.301507,0.321457,0.302939,0.299193,0.538882,0.279791,0.325662,0.471484,0.215971,0.291398,0.469572,0.522041,0.569646,0.545514,0.570059,0.617687,0.591586,0.595959,0.577966,0.620505,0.611491,0.018331,0.016559,0.017728,0.034451,0.061424,0.069347,0.058213,0.233497,0.265494,0.284694,0.325839,0.293044,0.048161,0.270362,0.318371,0.219487,0.270129,0.095735,0.002585,0.00505,0.005394,0.009199,0.011032,1,0,0,0,0,0
26,0.873843,0.913362,0.930799,0.959006,0.827716,0.901028,0.867247,0.490072,0.655258,0.66412,0.399877,0.657821,0.661318,0.659104,0.626222,0.656732,0.480391,0.609676,0.125754,0.038586,0.000953,0.342519,0.233481,0.142923,0.034634,0.348884,0.137075,0.169196,0.186377,0.261471,0.197416,0.231698,0.217781,0.228606,0.06392,0.062667,0.129305,0.171477,0.463222,0.136179,0.097547,0.283422,0.325391,0.317442,0.299246,0.28404,0.288237,0.291612,0.315569,0.327243,0.301605,0.302661,1.0,0.303594,0.06596,0.170014,0.920768,0.349787,0.360508,0.369342,0.350309,0.372442,0.350871,0.344616,0.00168,0.001305,0.000336,0.004417,0.045916,0.014557,0.009879,0.003847,0.003918,1.0,0.864843,0.16386,1.0,0.065126,0.000595,0.010034,0.001119,0.00038,0.002938,0.005828,0.001065,0.011605,0.001364,0.502505,0.495203,0.474705,0.472323,0.457819,0.455213,0.485351,0.469583,0.476024,0.512189,0.576937,0.521974,0.431506,0.490976,0.456801,0.45045,0.497831,0.449141,0.419686,0.423734,0.427547,0.020185,0.013837,0.003601,0.00333,0.001919,0.005233,0.004084,0.002303,0.000628,0.017463,0.047197,0.007823,0.065736,0.021848,0.032233,0.055868,0.065884,0.039147,0.004563,0.004101,0.063953,0.003515,0.004862,1,0,0,0,0,0
27,0.792875,0.79916,0.795373,0.776675,0.80277,0.781016,0.604941,0.67438,0.628927,0.663902,0.698658,0.676064,0.662577,0.498895,0.638535,0.65814,0.665636,0.530513,0.001576,5.2e-05,0.00063,0.079507,0.069561,0.085086,0.06467,0.017963,0.007726,0.161459,0.001953,0.002929,0.002583,0.685804,0.00093,0.000482,0.555242,0.096582,0.000267,0.000196,0.020427,0.082308,0.167036,0.148052,0.157298,0.162366,0.141433,0.196221,0.198553,0.203628,0.212936,0.243999,0.254678,0.247394,0.231914,0.263134,0.284595,0.285295,0.333594,0.181317,0.317682,0.319863,0.332215,0.319877,0.156413,0.217778,0.002175,0.001233,0.001088,0.000964,0.029598,0.022907,0.008755,0.005939,0.020952,0.028345,0.016821,0.005271,0.000408,0.00051,0.006453,0.000331,0.091609,0.024014,0.000183,5.4e-05,0.000573,0.013226,0.063713,0.247573,0.273998,0.261541,0.258018,0.271471,0.190743,0.24045,0.308575,0.205415,0.24045,0.261116,0.293232,0.299047,0.422817,0.470053,0.454878,0.631553,0.793467,0.869353,0.472725,0.468308,0.006003,0.005662,0.004893,0.003502,0.002538,0.002672,0.002142,0.001709,0.001013,0.142423,0.160596,0.136285,0.117647,0.043793,0.053214,0.082726,0.014075,0.014486,0.263771,0.001834,0.248315,0.312586,0.135442,1,0,0,0,0,0
28,0.73229,0.721409,0.71308,0.682574,0.758012,0.650334,0.531278,0.72179,0.546579,0.495949,0.708058,0.654734,0.544999,0.636964,0.773084,0.754269,0.705957,0.63292,0.000166,0.019735,0.012816,0.308315,0.317925,0.342475,0.120578,0.306919,0.122448,0.039474,0.070444,0.226405,0.029118,0.258453,0.051598,0.031198,0.043473,0.112545,0.107513,0.061728,0.039009,0.029132,0.034414,0.128909,0.084156,0.080316,0.048999,0.086632,0.086612,0.021303,0.391139,0.301351,0.07644,0.0,0.475487,0.248909,0.0,0.0,0.517236,0.23893,0.464602,0.466036,0.394952,0.298038,0.185713,0.153779,0.001119,0.000966,0.027549,0.027707,0.392272,0.355519,0.110427,0.146954,0.128449,0.208723,0.083942,0.031193,0.152036,0.02029,0.275352,0.00503,0.002393,0.227867,0.017644,0.036495,0.009439,0.011308,0.004412,0.265924,0.264168,0.259427,0.260601,0.251118,0.643116,0.633376,0.321994,0.644078,0.553006,0.418579,0.374597,0.310263,0.651816,0.714752,0.663066,0.547359,0.565329,0.553979,0.739835,0.667908,0.00147,0.002804,0.003813,0.002633,0.004543,0.0027,0.182547,0.030442,0.002137,0.040699,0.086101,0.246599,0.074419,0.07149,0.03433,0.060092,0.203413,0.068058,0.267114,0.044887,0.007555,0.062051,0.06569,1,0,0,0,0,0
29,0.484063,0.525649,0.545557,0.507688,0.564006,0.620706,0.720181,0.478048,0.641909,0.608936,0.223017,0.650553,0.463248,0.832835,0.718863,0.779004,0.839862,0.76734,0.019151,0.010018,0.011361,0.008342,0.005749,0.004441,0.004553,0.82206,0.165876,0.281749,0.383689,0.55197,0.277417,0.10521,0.201471,0.000883,0.005011,0.020169,0.007421,0.003842,0.003024,0.003208,0.003262,0.03083,0.076852,0.07013,0.029019,0.152606,0.153752,0.134191,0.199808,0.169492,0.161667,0.16024,0.431996,0.210556,0.184726,0.186797,0.321139,0.294252,0.32107,0.309623,0.302366,0.30037,0.298354,0.305631,0.006559,0.005186,0.000801,0.000843,0.002508,0.000746,0.000994,0.000956,0.00105,0.198287,0.148781,0.07905,0.049804,0.154775,0.015431,9.2e-05,0.000242,0.001954,0.000179,0.000446,0.000258,0.000247,0.000232,0.116188,0.13096,0.137178,0.134584,0.17625,0.318885,0.340703,0.335581,0.565844,0.570798,0.434414,0.410326,0.362912,0.609948,0.675165,0.708255,0.712572,0.699231,0.662283,0.68835,0.704934,0.010816,0.005849,0.004246,0.003073,0.003199,0.006709,0.007371,0.017855,0.016147,0.017109,0.022239,0.02847,0.160448,0.232311,0.27493,0.343762,0.074527,0.146201,0.157695,0.028892,0.007675,0.003104,0.008744,1,0,0,0,0,0
