,attr1,attr8,attr22,attr28,attr34,attr36,attr38,attr41,attr44,attr49,attr50,attr51,attr57,attr59,attr63,attr70,attr73,attr77,attr78,attr82,attr84,attr85,attr89,attr92,attr93,attr96,attr99,attr102,attr104,attr106,attr111,attr114,attr115,attr126,attr129,attr133,attr135,attr137,attr141,attr145,attr148,attr152,attr154,attr156,attr157,attr159,attr160,attr166,attr167,attr169,attr177,attr182,attr183,attr188,attr191,attr192,attr195,attr204,attr215,attr216,attr217,attr219,attr220,attr227,attr236,attr238,attr244,attr246,attr247,attr250,attr251,attr254,attr256,attr259,attr262,attr264,attr267,attr270,attr274,attr275,attr278,attr280,attr282,attr287,attr288,attr291,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1986,0.736109,0.750135,0.607104,0.540909,0.592159,0.743526,0.710382,0.595778,0.76518,0.725485,0.001716,0.000689,0.005034,0.005664,0.042428,0.106245,0.062522,0.119725,0.193515,0.090854,0.188751,0.045027,0.19143,0.021891,0.021937,0.018962,0.180247,0.163422,0.146728,0.183155,0.165569,0.191365,0.195199,0.001776,0.201962,0.022606,0.254712,0.228272,0.220048,0.21928,0.002116,0.001599,0.000734,0.000956,0.001677,0.001903,0.003561,0.002218,0.02946,0.013332,0.096686,0.050185,0.005003,0.057853,0.003786,0.003738,0.005165,0.046039,0.225297,0.609221,0.882996,0.441201,0.580314,0.826299,0.988169,0.99253,1.0,0.00987,0.005018,0.015779,0.031982,0.006904,0.003247,0.554407,0.036809,0.288962,0.141932,0.140956,0.328434,0.251885,0.84233,0.20326,0.137064,0.210472,0.052156,0.048824,0.05925,0,0,0,1,0,0
1987,0.936085,0.873622,0.622488,0.474062,0.49642,0.639516,0.598141,0.468899,0.573851,0.439528,0.010991,0.0055,0.033722,0.018518,0.012512,0.09929,0.046687,0.09833,0.057763,0.140843,0.151145,0.09954,0.205702,0.136798,0.215051,0.2838,0.288772,0.272099,0.258567,0.259918,0.276454,0.253834,0.267092,0.087661,0.123957,0.129156,0.155096,0.172551,0.221529,0.17834,0.004652,0.000939,0.00033,0.001443,0.004998,0.00329,0.00294,0.087178,0.048924,0.008382,0.011086,0.026817,0.013533,0.032765,0.036655,0.04191,0.040307,0.366278,0.681528,0.606772,0.613012,0.972423,0.966821,0.951568,0.868838,0.794999,0.820015,0.019381,0.012994,0.016644,0.013915,0.011463,0.016815,0.004958,0.533564,0.710181,0.070842,0.084925,0.087567,0.081224,0.149317,0.119023,0.115237,0.140025,0.143033,0.178311,0.149129,0,0,0,1,0,0
1988,0.950601,0.917813,0.633049,0.378619,0.580387,0.664717,0.716428,0.692398,0.679554,0.646368,0.001399,0.001429,0.058925,0.224594,0.397158,0.293764,0.12716,0.540168,0.241776,0.123273,0.3557,0.106002,0.005125,0.007177,0.006421,0.00951,0.306372,0.331523,0.304396,0.285137,0.199938,0.140219,0.164691,0.245466,0.143532,0.233649,0.238272,0.224849,0.205624,0.199534,0.001557,0.000798,0.020332,0.010943,0.032966,0.035169,0.038665,0.006238,0.021988,0.03724,0.004903,0.095328,0.009636,0.004921,0.001954,0.001235,0.002562,0.448381,0.502013,0.532642,0.568136,0.632627,0.634393,0.674741,0.796677,0.804639,0.838533,0.003472,0.003622,0.001281,0.001107,0.001043,0.008961,0.030101,0.027037,0.024425,0.063411,0.038756,0.078304,0.004098,0.124213,0.131617,0.014445,0.010953,0.008066,0.008513,0.012068,0,0,0,1,0,0
1989,0.583037,0.451766,0.542819,0.873372,0.832844,0.626612,0.74743,0.730016,0.63656,0.483291,0.211776,0.020353,0.267863,0.120162,0.012321,0.021153,0.162371,0.02962,0.073627,0.050533,0.052444,0.198403,0.085119,0.030343,0.02212,0.027308,0.374335,0.324774,0.304952,0.360041,0.304781,0.353073,0.326886,0.338916,0.33332,0.359177,0.320281,0.333964,0.28286,0.2793,0.008027,0.000978,0.001194,0.004478,0.000494,0.000843,0.001118,0.001682,0.001382,0.002891,0.002355,0.001099,0.020843,0.006318,0.001023,0.001372,0.003936,0.10098,0.265835,0.321066,0.302279,0.400765,0.332047,0.390354,0.59162,0.567141,0.948179,0.278394,0.013951,0.031148,0.008218,0.162023,0.153134,0.010093,0.126244,0.033504,0.251088,0.074196,0.081374,0.048777,0.043139,0.004202,0.761582,0.392387,0.032748,0.030225,0.031404,0,0,0,1,0,0
1990,0.686703,0.679933,0.756678,0.702574,0.533797,0.518764,0.560475,0.607232,0.56202,0.617091,0.005784,0.022652,0.03153,0.113317,0.038161,0.18231,0.197176,0.335074,0.064728,0.051619,0.056809,0.074008,0.074259,0.009879,0.009759,0.017777,0.228957,0.32799,0.346337,0.260638,0.356454,0.295617,0.261955,0.303752,0.144486,0.114259,0.17406,0.180617,0.048121,0.245075,0.002359,0.000231,0.000315,0.003834,0.002808,0.000463,0.000243,0.000431,0.000708,0.004462,0.01501,0.021956,0.015589,0.07656,0.005612,0.004575,0.000648,0.275541,0.38597,0.401056,0.424316,0.438797,0.556797,0.80049,0.644581,0.846853,0.602266,0.02909,0.121105,0.008958,0.005301,0.086837,0.03884,0.010436,0.072472,0.015861,0.103669,0.020087,0.217007,0.032378,0.105502,0.172177,0.07287,0.036612,0.010353,0.016135,0.002654,0,0,0,1,0,0
1991,0.788901,0.72872,0.642999,0.602357,0.551335,0.602872,0.624688,0.624043,0.543693,0.524095,0.024057,0.082034,0.54981,0.114101,0.229211,0.385259,0.201638,0.149912,0.205173,0.169067,0.266429,0.142886,0.007308,0.281535,0.175091,0.266373,0.230455,0.225735,0.204339,0.304839,0.139979,0.147189,0.148042,0.146053,0.099958,0.1526,0.017333,0.0,0.104141,0.024698,0.005732,0.028621,0.034259,0.037488,0.032932,0.029328,0.015103,0.024481,0.039158,0.046387,0.109083,0.092197,0.014829,0.002957,0.052841,0.041438,0.088636,0.415217,0.464171,0.493352,0.548608,0.672096,0.740683,0.841281,0.922889,0.891477,0.83683,0.022867,0.073318,0.255842,0.188355,0.078517,0.054476,0.208155,0.161802,0.166161,0.125767,0.197468,0.228665,0.302248,0.125775,0.251664,0.089302,0.004602,0.169229,0.091306,0.160082,0,0,0,1,0,0
1992,0.681495,0.449003,0.577716,0.530708,0.56106,0.759944,0.7766,0.772016,0.749463,0.793373,0.086538,0.069538,0.14436,0.846177,0.324093,0.388107,0.102662,0.222919,0.432779,0.213327,0.216852,0.001326,0.134301,0.026968,0.020504,0.054934,0.181509,0.267277,0.240912,0.016852,0.113848,0.097894,0.04727,0.097311,0.12463,0.156797,0.0,0.0,0.0,0.0,0.015755,0.001471,0.025477,0.053101,0.049066,0.072436,0.0524,0.0358,0.069554,0.0559,0.059407,0.040803,0.000985,0.003983,0.008122,0.01547,0.039139,0.478138,0.827451,0.695552,0.722334,0.866099,0.817532,0.797694,0.987285,0.971987,0.987196,0.053566,0.032381,0.013726,0.020133,0.167411,0.0898,0.3019,0.16724,0.102743,0.240705,0.105711,0.384865,0.219271,0.18791,0.13213,0.00716,0.012864,0.02854,0.090109,0.03603,0,0,0,1,0,0
1993,0.987682,0.795389,0.344586,0.372765,0.758868,0.802878,0.802202,0.796654,0.811916,0.802292,0.0,0.006948,0.103645,0.021729,0.340302,0.384998,0.288545,0.63084,0.7272,0.01209,0.014171,0.010952,0.015935,0.022803,0.026215,0.026279,0.345919,0.337131,0.248656,0.22467,0.186042,0.179717,0.178489,0.180944,0.11337,0.023893,0.079964,0.093638,0.103609,0.137248,6.1e-05,0.014894,0.024756,0.010128,0.002916,0.002258,0.005043,0.013967,0.01605,0.038531,0.01131,0.01058,0.008333,0.006138,0.014861,0.01681,0.021971,0.501456,0.582895,0.528334,0.572582,0.534894,0.552477,1.0,1.0,1.0,1.0,0.001611,0.002093,0.012545,0.024049,0.042717,0.078188,0.180673,0.377044,0.121938,0.450949,0.698135,1.0,0.472767,0.050691,0.054132,0.050301,0.059577,0.079909,0.089776,0.09952,0,0,0,1,0,0
1994,0.986745,0.986359,0.521102,0.491544,0.516771,0.414189,0.444155,0.421648,0.384179,0.032527,0.0,0.0,0.0,0.0,0.648025,0.055976,0.127169,0.100528,0.106769,0.048768,0.084307,0.107071,0.282132,0.0619,0.058479,0.07765,0.346667,0.345775,0.281159,0.348121,0.280027,0.367545,0.358765,0.341749,0.369383,0.194143,0.230802,0.382174,0.187099,0.359108,0.0,0.005889,0.009946,9.4e-05,0.000259,0.00239,0.007617,0.009457,0.010793,0.024781,0.003711,0.0504,0.013571,0.083879,0.033004,0.091748,0.004421,0.495259,0.538289,0.511753,0.527878,0.762636,0.864253,0.546173,0.575159,0.761127,0.37519,1.3e-05,0.001418,0.004651,0.007202,0.001589,0.001602,0.020854,0.006892,0.037582,0.221003,0.240164,0.076841,0.047557,0.036961,0.107329,0.162428,0.39606,0.105096,0.014017,0.044558,0,0,0,1,0,0
1995,0.954294,0.99661,1.0,0.701616,0.729851,0.963119,0.906888,0.699986,0.874881,0.544925,0.00255,0.003043,0.000572,0.000977,0.011079,0.00833,0.067276,0.007505,0.000853,0.306513,0.006699,0.002424,0.118861,0.005259,0.006244,0.268118,0.356008,0.350075,0.232599,0.358052,0.264184,0.350473,0.342332,0.225,0.333429,0.248416,0.337263,0.306077,0.341276,0.313292,0.000359,0.025796,0.007232,0.000442,0.000393,0.022287,0.006513,0.208964,0.005672,0.000238,0.000647,0.00665,0.000363,0.008769,0.000822,0.00065,0.009839,0.501331,0.645531,0.86649,0.975007,0.507358,0.496053,0.473508,0.777901,0.95074,0.909387,0.004063,0.004943,0.434741,0.042824,0.002849,0.011259,0.050146,0.015971,0.441577,0.002622,0.07366,0.002929,0.004959,0.415134,0.040259,0.005158,0.0483,0.005432,0.142154,0.073223,0,0,0,1,0,0
1996,0.750811,0.765198,0.802341,0.627191,0.606282,0.789469,0.759751,0.615311,0.766367,0.730067,0.005183,0.003162,0.004069,0.003701,0.00701,0.006256,0.00292,0.004962,0.002797,0.19487,0.004183,0.007456,0.139939,0.007566,0.003039,0.254674,0.369163,0.337647,0.342318,0.375878,0.313786,0.363265,0.335823,0.302126,0.331529,0.298615,0.369794,0.348272,0.404369,0.374705,0.003094,0.012567,0.00227,0.004011,0.005512,0.063651,0.002753,0.037038,0.002628,0.001691,0.002687,0.001072,0.003221,0.002132,0.002528,0.003014,0.002496,0.728384,0.566045,0.372294,0.371422,0.70906,0.712862,0.724515,0.565631,0.360507,0.366244,0.013414,0.008888,0.13293,0.093407,0.007287,0.314887,0.028133,0.012837,0.300218,0.008623,0.392595,0.010371,0.006899,0.280837,0.021503,0.006938,0.027443,0.012696,0.020625,0.070419,0,0,0,1,0,0
1997,0.59927,0.668087,0.729945,0.924781,0.980105,0.664661,0.752811,0.971347,0.669018,0.878497,0.020988,0.016022,0.022545,0.005846,0.01573,0.039237,0.004619,0.01409,0.015819,0.325477,0.01554,0.029009,0.550156,0.032746,0.014571,0.469746,0.278664,0.307008,0.289898,0.246659,0.275367,0.242331,0.230893,0.266507,0.218417,0.281307,0.216754,0.260784,0.252012,0.420428,0.006158,0.248599,0.005681,0.002697,0.001797,0.057249,0.003034,0.018645,0.006112,0.003494,0.003527,0.006174,0.008193,0.004285,0.00416,0.002187,0.007348,0.806905,0.557711,0.460263,0.397497,0.84444,0.835808,0.861289,0.570143,0.435102,0.449216,0.053676,0.040613,0.097045,0.019417,0.032584,0.248302,0.058401,0.02755,0.125576,0.053729,0.220196,0.061563,0.046687,0.116634,0.044285,0.05184,0.044727,0.125842,0.185869,0.091432,0,0,0,1,0,0
1998,0.479555,0.545777,0.59082,1.0,0.951155,0.549608,0.437185,0.934296,0.470975,1.0,0.011719,0.044572,0.006174,0.063346,0.001075,0.002358,0.047402,0.001398,0.006936,0.015437,0.000743,0.010819,0.080303,0.014716,0.189901,0.122104,0.203011,0.361187,0.330535,0.184979,0.338594,0.231859,0.304465,0.353676,0.308512,0.355274,0.28441,0.305604,0.222181,0.319342,0.006418,0.005112,0.000262,0.016767,0.01344,0.004092,0.000813,0.003895,0.000486,0.007904,0.031146,0.000234,0.012525,0.000541,0.118678,0.023643,0.000664,0.909197,0.538714,0.550792,0.545972,0.846976,0.721607,0.700371,0.522623,0.540548,0.525306,0.039382,0.064158,0.036915,0.007892,0.052755,0.056915,0.001421,0.040662,0.021416,0.039027,0.087385,0.039252,0.083675,0.022178,0.000877,0.167967,0.001038,0.044858,0.107009,0.003478,0,0,0,1,0,0
1999,0.696856,0.772092,0.86135,0.93665,0.923299,0.836195,0.721497,0.927426,0.833019,0.9549,0.145207,0.658343,0.104806,0.185646,0.002156,0.000474,0.10642,0.002432,0.022134,0.009029,0.004164,0.034766,0.016106,0.064242,0.056809,0.024534,0.319794,0.338532,0.304465,0.309246,0.317833,0.369945,0.342737,0.342551,0.35046,0.348066,0.367949,0.326948,0.285816,0.321001,0.013195,0.00642,0.00055,0.024721,0.0387,0.00684,0.001151,0.002535,0.000987,0.009574,0.012146,0.000536,0.011327,0.000581,0.012445,0.036865,0.000473,0.833311,0.379775,0.377997,0.394928,0.812735,0.794462,0.704218,0.350443,0.447151,0.37084,0.041978,0.097537,0.10671,0.011873,0.047313,0.400043,0.004229,0.13679,0.033378,0.026602,0.250271,0.031382,0.022544,0.011028,0.004805,0.037127,0.007099,0.041814,0.193921,0.00716,0,0,0,1,0,0
2000,0.783487,0.800386,0.801098,0.932992,0.959826,0.798462,0.60588,0.958519,0.782453,0.924263,0.005169,0.002933,0.005285,0.075554,0.000576,0.000733,0.183158,0.000585,0.004889,0.035275,0.000537,0.004924,0.062919,0.007174,0.003205,0.099576,0.280898,0.305617,0.257106,0.283484,0.260137,0.25928,0.355473,0.240178,0.372092,0.239691,0.259925,0.337106,0.266989,0.286331,0.00556,0.00071,0.000398,0.003285,0.029371,0.00087,0.000638,0.000778,0.000641,0.003843,0.005801,0.000384,0.004318,0.000652,0.004208,0.035493,0.000661,0.809022,0.468387,0.399099,0.337773,0.806965,0.874832,0.784364,0.464316,0.333568,0.388609,0.028842,0.017774,0.012923,0.00792,0.01518,0.222645,0.006578,0.128259,0.011099,0.018699,0.120468,0.020039,0.026801,0.016941,0.006146,0.015787,0.006307,0.017695,0.218209,0.006454,0,0,0,1,0,0
2001,0.780217,0.811386,0.812989,0.654188,0.593856,0.810224,0.829402,0.590496,0.787696,0.417822,0.007366,0.004356,0.004169,0.004764,0.057265,0.073727,0.044535,0.035655,0.004667,0.100362,0.10102,0.005321,0.061933,0.009262,0.004312,0.038062,0.274746,0.304218,0.183608,0.286749,0.334877,0.292661,0.263779,0.299383,0.284246,0.330514,0.29203,0.31952,0.260213,0.316694,0.004688,0.092312,0.036836,0.003774,0.00649,0.008156,0.032356,0.008581,0.052097,0.009327,0.004743,0.026189,0.004045,0.021961,0.004089,0.003893,0.027838,0.675523,0.572844,0.575327,0.64486,0.590334,0.590815,0.692297,0.605229,0.566951,0.535348,0.014707,0.013285,0.15349,0.134353,0.011149,0.066925,0.068869,0.022427,0.070357,0.045074,0.217346,0.018038,0.011323,0.128948,0.177068,0.011129,0.252409,0.019366,0.010768,0.439456,0,0,0,1,0,0
2002,0.667496,0.643454,0.617525,0.981477,0.968105,0.526967,0.70704,0.802448,0.637003,0.714566,0.069967,0.00797,0.032981,0.003554,0.008471,0.000169,0.004957,0.009118,0.058334,0.070495,0.03479,0.04588,0.12188,0.030155,0.043033,0.05351,0.228608,0.241159,0.267922,0.246427,0.30786,0.215569,0.249835,0.320309,0.227085,0.332613,0.218765,0.264047,0.215144,0.357346,0.005278,0.020972,0.012033,0.004253,0.002608,0.088678,0.002304,0.082674,0.000953,0.005468,0.005294,0.003601,0.006726,0.00883,0.003308,0.003629,0.016064,0.843208,0.615204,0.536836,0.483237,0.84758,0.867955,0.859434,0.69516,0.737028,0.77818,0.035671,0.022173,0.216685,0.130293,0.018811,0.010642,0.021952,0.038278,0.231969,0.042425,0.276942,0.049493,0.029953,0.266698,0.123742,0.042143,0.180581,0.065161,0.170364,0.118396,0,0,0,1,0,0
2003,0.714171,0.784194,0.834103,0.995299,1.0,0.771805,0.8156,0.991641,0.738821,0.944447,0.011942,0.011991,0.008364,0.002187,0.003276,0.002569,0.001119,0.001588,0.01663,0.132013,0.001581,0.021713,0.250399,0.044029,0.006251,0.254761,0.156845,0.243066,0.313299,0.244129,0.336653,0.181427,0.209547,0.33463,0.199451,0.334561,0.17489,0.2869,0.337181,0.299986,0.005322,0.024844,0.011971,0.001915,0.001541,0.008085,0.000348,0.008253,0.0003,0.025457,0.001533,0.000479,0.028734,0.000526,0.015169,0.001577,0.000366,0.826333,0.517255,0.474101,0.433407,0.882481,0.835984,0.836822,0.537753,0.441023,0.463354,0.043918,0.01723,0.368472,0.343211,0.009462,0.113667,0.006397,0.009626,0.095291,0.156768,0.139755,0.233399,0.013413,0.049763,0.003986,0.018045,0.003284,0.413574,0.260072,0.00396,0,0,0,1,0,0
2004,0.78619,0.904213,0.901839,0.805273,0.824855,0.859226,0.638705,0.79792,0.845672,0.746934,0.404984,0.567199,0.003335,0.298374,0.018192,0.009416,0.26263,0.009771,0.003691,0.114834,0.006564,0.003822,0.080158,0.00543,0.112584,0.353272,0.314897,0.370165,0.225364,0.286043,0.241248,0.2988,0.316591,0.220501,0.382318,0.220439,0.292016,0.400549,0.27618,0.400192,0.039677,0.006673,0.006473,0.002968,0.006822,0.058006,0.003915,0.074752,0.002557,0.00026,0.001608,0.002917,0.000277,0.00187,0.004853,0.133604,0.002424,0.346931,0.655875,0.849425,0.843901,0.421598,0.530987,0.503232,0.729077,0.850376,0.821346,0.061731,0.219992,0.071225,0.080776,0.01801,0.20052,0.113025,0.089475,0.902417,0.005955,0.32985,0.013876,0.078699,0.262911,0.047964,0.01882,0.044685,0.009309,0.822858,0.041428,0,0,0,1,0,0
2005,0.920187,0.921799,0.876341,0.725152,0.750154,0.871689,0.971267,0.714814,0.89959,0.485023,0.026214,0.009404,0.031819,0.007461,0.008662,0.007119,0.005687,0.006462,0.017819,0.012206,0.007001,0.021231,0.100995,0.028108,0.025931,0.013212,0.339993,0.310364,0.290542,0.324472,0.289883,0.316927,0.319952,0.294506,0.323985,0.286674,0.296132,0.323676,0.317565,0.263861,0.003492,0.007845,0.011063,0.005724,0.004063,0.007156,0.00289,0.033964,0.006375,0.001878,0.005789,0.003916,0.004305,0.003074,0.006066,0.00251,0.003071,0.397936,0.634315,0.731034,0.760433,0.387849,0.472547,0.454755,0.691,0.767311,0.797616,0.057501,0.053651,0.052962,0.018461,0.060842,0.193144,0.023899,0.031031,0.411256,0.023988,0.179169,0.043241,0.048719,0.061381,0.028459,0.050362,0.086174,0.071249,0.257045,0.029748,0,0,0,1,0,0
2006,0.819291,0.885789,0.925,0.708281,0.805177,0.879862,0.858332,0.795706,0.803707,0.657304,0.010848,0.021783,0.006509,0.008401,0.071458,0.039037,0.007815,0.026277,0.005524,0.014363,0.024743,0.009192,0.013812,0.012474,0.016267,0.024767,0.26037,0.302524,0.281276,0.260418,0.263306,0.311722,0.320665,0.314952,0.312449,0.278333,0.305412,0.324115,0.31537,0.372133,0.010417,0.034429,0.034148,0.00111,0.00266,0.041577,0.012321,0.027848,0.013086,0.00761,0.004458,0.008909,0.002379,0.013819,0.001334,0.0036,0.015499,0.306584,0.808463,0.849537,0.809592,0.421923,0.444881,0.437645,0.796565,0.85978,0.814323,0.061331,0.045372,0.179526,0.277106,0.010256,0.306267,0.060157,0.011054,0.032356,0.025356,0.339219,0.015693,0.030049,0.028841,0.030155,0.017186,0.034278,0.02535,0.507101,0.024747,0,0,0,1,0,0
2007,0.874745,0.505982,0.284084,0.23903,0.716773,0.856027,0.645675,0.855533,0.853407,0.882314,0.090409,0.036029,0.991168,0.217713,0.212316,0.225127,0.037495,0.136764,0.852373,0.685983,0.772727,0.120477,0.260652,0.048251,0.090556,0.088384,0.168011,0.044314,0.043107,0.253025,0.243724,0.255357,0.222325,0.473278,0.335672,0.337572,0.271255,0.24251,0.260185,0.301447,0.110565,0.000447,0.00132,0.014628,0.057435,0.048714,0.038859,0.02414,0.042489,0.009671,0.003577,0.031859,0.009407,0.002584,0.004136,0.002728,0.002447,0.429963,0.503646,0.515947,0.548052,0.50019,0.586889,0.506777,0.474347,0.48213,0.475935,0.196219,0.104912,0.022884,0.023771,0.028697,0.027618,0.060732,0.087695,0.106704,0.039319,0.009694,0.009534,0.010493,0.036793,0.038463,0.020923,0.003536,0.017601,0.003994,0.00635,0,0,0,0,1,0
2008,0.539559,0.774556,0.426087,0.621075,0.422275,0.511795,0.600993,0.332447,0.697947,0.178264,0.003632,0.002904,0.254892,0.003116,0.188749,0.30768,0.216263,0.188589,0.031383,0.236014,0.05183,0.014339,0.266742,0.07865,0.192261,0.133638,0.0,0.042106,0.0,0.245336,0.219355,0.344815,0.307051,0.33882,0.362524,0.438525,0.355878,0.335391,0.328388,0.372654,0.004039,0.002742,0.002499,0.094755,0.001754,0.061357,0.066413,0.003486,0.002772,0.001072,0.001515,0.008772,0.000637,0.019828,0.002332,0.00174,0.005662,0.380267,0.446815,0.434369,0.452999,0.541465,0.488169,0.569981,0.554773,0.609579,0.642333,0.003649,0.002642,0.001714,0.002196,0.16325,0.002042,0.122905,0.086646,0.021362,0.007556,0.003429,0.009472,0.016047,0.008269,0.039115,0.009436,0.037491,0.015993,0.005517,0.019408,0,0,0,0,1,0
2009,0.6807,0.744006,0.371103,0.24966,0.495715,0.668761,0.657384,0.691576,0.601714,0.487034,0.003937,0.002119,0.02308,0.003092,0.208427,0.1117,0.35127,0.335824,0.360162,0.296009,0.304191,0.077347,0.113845,0.017213,0.00746,0.002457,0.112579,0.150151,0.137277,0.144863,0.236139,0.229993,0.222421,0.306132,0.306427,0.293827,0.278416,0.305624,0.266632,0.312133,0.000998,0.000268,0.031983,0.003333,0.000643,0.011563,0.016541,0.007285,0.008459,0.05743,0.006562,0.009206,0.003682,0.002146,0.000799,0.000542,0.001287,0.257012,0.505021,0.517333,0.453033,0.434537,0.445619,0.455303,0.446021,0.522645,0.502248,0.003157,0.001449,0.004341,0.049107,0.010737,0.012121,0.080956,0.057349,0.074646,0.038491,0.039919,0.027309,0.01883,0.024026,0.033075,0.003096,0.021043,0.003024,0.002918,0.004452,0,0,0,0,1,0
2010,0.6981,0.760922,0.645505,0.612381,0.754699,0.24619,0.294576,0.34169,0.179715,0.073319,0.002439,0.001622,0.026717,0.108375,0.032426,0.106927,0.145375,0.173504,0.044015,0.292347,0.250132,0.022534,0.115282,0.063979,0.077327,0.017227,0.034376,0.066296,0.073203,0.084719,0.155069,0.268148,0.272263,0.182572,0.192202,0.252908,0.237997,0.250439,0.299005,0.330412,0.000436,0.000247,0.000482,0.048606,0.052067,0.050187,0.028025,0.007249,0.024794,0.010348,0.002645,0.013017,0.003101,0.003537,0.015887,0.014934,0.005619,0.237554,0.411646,0.396404,0.4063,0.457763,0.437008,0.42871,0.510758,0.476628,0.541678,0.001195,0.001145,0.001367,0.001701,0.112752,0.118602,0.021172,0.012841,0.015864,0.018554,0.01147,0.015793,0.01227,0.005487,0.024416,0.007828,0.012883,0.052462,0.03286,0.017172,0,0,0,0,1,0
2011,0.555312,0.596591,0.56665,0.230917,0.254611,0.375067,0.112464,0.0,0.535062,0.199295,0.007909,0.004969,0.023669,0.114342,0.003726,0.406264,0.249296,0.263905,0.140644,0.208118,0.202376,0.251896,0.016825,0.051383,0.031759,0.14135,0.140535,0.2212,0.135219,0.13428,0.186632,0.320706,0.250638,0.252846,0.365995,0.316948,0.330816,0.340178,0.427558,0.413471,0.001628,0.004751,0.000904,0.040283,0.019668,0.018337,0.01653,0.020163,0.024679,0.006382,0.009759,0.016719,0.006914,0.003475,0.005472,0.007212,0.020832,0.192577,0.438104,0.381933,0.314245,0.501006,0.4827,0.675434,0.486435,0.486681,0.740942,0.006285,0.003786,0.012201,0.002503,0.221901,0.060491,0.00282,0.075114,0.079039,0.024799,0.137042,0.128375,0.138207,0.175742,0.366757,0.090806,0.08587,0.043457,0.071718,0.121744,0,0,0,0,1,0
2012,0.681481,0.705897,0.66607,0.363208,0.668922,0.426743,0.502083,0.461629,0.233378,0.309306,0.00318,0.000573,0.000301,0.040124,0.009616,0.465244,0.432459,0.326167,0.090629,0.472224,0.220184,0.44365,0.177659,0.257501,0.202559,0.214737,0.187682,0.319328,0.260123,0.196296,0.2331,0.320542,0.276475,0.229664,0.221187,0.280933,0.281331,0.213477,0.320151,0.235487,0.000213,0.013944,0.004332,0.003031,0.014805,0.007158,0.00679,0.011537,0.008682,0.015303,0.003283,0.008252,0.00571,0.027129,0.011764,0.028383,0.011246,0.412484,0.430444,0.446916,0.453413,0.455549,0.470735,0.474515,0.526961,0.510702,0.517445,0.00119,0.001582,0.004562,0.004275,0.001946,0.004912,0.002026,0.006176,0.00876,0.006749,0.018482,0.018144,0.00796,0.016093,0.032121,0.017524,0.013137,0.022977,0.007259,0.013764,0,0,0,0,1,0
2013,0.53195,0.614126,0.636374,0.61518,0.345213,0.180827,0.215767,0.1928,0.142115,0.281893,0.00357,0.002235,0.069449,0.02477,0.002284,0.058671,0.23415,0.270186,0.047502,0.130994,0.053516,0.045735,0.090946,0.022535,0.03422,0.033477,0.0,0.0,0.0,0.050919,0.011077,0.314431,0.30703,0.324108,0.345631,0.358326,0.530686,0.444012,0.62965,0.616948,0.00347,0.001748,0.002165,0.086132,0.017219,0.002918,0.001243,0.050688,0.065672,0.004437,0.013564,0.00878,0.02603,0.018069,0.07458,0.041632,0.100939,0.24253,0.386608,0.310073,0.233998,0.394167,0.36403,0.486346,0.383242,0.404735,0.52118,0.003248,0.001827,0.003236,0.003449,0.134435,0.001977,0.001919,0.049087,0.102614,0.016457,0.034987,0.11571,0.063431,0.025733,0.117065,0.033497,0.154305,0.026525,0.020306,0.07624,0,0,0,0,1,0
2014,0.592223,0.68445,0.576019,0.664795,0.366191,0.30232,0.448838,0.282713,0.292957,0.411233,0.009257,0.006948,0.004428,0.003464,0.004398,0.010399,0.253482,0.176882,0.050785,0.048286,0.151667,0.02263,0.171843,0.045577,0.035687,0.00459,0.063477,0.093958,0.092668,0.126104,0.121454,0.221975,0.189678,0.321022,0.295809,0.522318,0.329499,0.44249,0.191454,0.223477,0.006027,0.001284,0.002284,0.000822,0.000351,0.000247,0.000354,0.046317,0.020968,0.004508,0.040164,0.033652,0.02509,0.109274,0.014422,0.027883,0.044925,0.297157,0.32659,0.297963,0.282374,0.464003,0.450103,0.462997,0.657888,0.679415,0.534264,0.002053,0.001002,0.001759,0.001411,0.000922,0.002103,0.002207,0.042573,0.066068,0.018963,0.021071,0.056786,0.016805,0.07778,0.08965,0.0731,0.378375,0.006541,0.004482,0.01159,0,0,0,0,1,0
2015,0.645969,0.71633,0.577771,0.509092,0.318749,0.340749,0.269249,0.294069,0.395321,0.224101,0.011774,0.004297,0.002851,0.028222,0.125487,0.260254,0.271321,0.062538,0.048945,0.090528,0.068901,0.050144,0.133216,0.164422,0.123851,0.195764,0.0,0.0,0.0,0.028443,0.050233,0.302366,0.300096,0.229616,0.164554,0.303923,0.220604,0.298347,0.271468,0.314746,0.005095,0.000942,0.002347,0.03596,0.034637,0.001031,0.027471,0.07713,0.033491,0.007909,0.006711,0.029642,0.006987,0.005033,0.02844,0.07612,0.001019,0.225532,0.342201,0.351572,0.368369,0.551071,0.537999,0.540459,0.549998,0.585648,0.642534,0.001898,0.001632,0.001395,0.000599,0.082545,0.00221,0.204903,0.017095,0.145803,0.010066,0.015438,0.024315,0.017685,0.021222,0.06556,0.025357,0.036437,0.071904,0.075085,0.026082,0,0,0,0,1,0
