,attr1,attr2,attr3,attr5,attr9,attr14,attr22,attr26,attr29,attr36,attr43,attr45,attr49,attr50,attr52,attr53,attr54,attr55,attr56,attr60,attr62,attr63,attr65,attr71,attr72,attr73,attr77,attr84,attr86,attr88,attr89,attr90,attr91,attr93,attr94,attr95,attr99,attr101,attr102,attr107,attr109,attr111,attr112,attr115,attr117,attr120,attr121,attr122,attr123,attr125,attr126,attr127,attr128,attr130,attr131,attr132,attr135,attr140,attr141,attr142,attr146,attr147,attr148,attr150,attr151,attr153,attr155,attr156,attr158,attr162,attr163,attr164,attr165,attr166,attr167,attr168,attr169,attr174,attr181,attr182,attr184,attr187,attr188,attr191,attr195,attr198,attr199,attr201,attr202,attr203,attr206,attr207,attr208,attr210,attr212,attr213,attr215,attr216,attr217,attr218,attr221,attr224,attr227,attr229,attr230,attr233,attr234,attr237,attr239,attr241,attr242,attr244,attr246,attr247,attr249,attr251,attr254,attr258,attr259,attr261,attr262,attr263,attr264,attr267,attr269,attr271,attr273,attr277,attr279,attr281,attr283,attr284,attr285,attr286,attr287,attr289,attr290,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
10,0.619144,0.643401,0.654479,0.654218,0.731589,0.712568,0.227541,0.707954,0.098745,0.150458,0.0,0.024094,0.095599,0.009552,0.007998,0.008704,0.008452,0.008249,0.00856,0.00364,0.00351,0.003719,0.33713,0.761856,0.216686,0.153497,0.756175,1.0,1.0,1.0,0.538665,0.318379,1.0,0.183907,0.412368,1.0,0.139479,0.137682,0.13917,0.176461,0.177058,0.176797,0.175597,0.269026,0.308944,0.304012,0.240336,0.289657,0.362119,0.359348,0.360775,0.299568,0.269122,0.19406,0.173402,0.175302,0.336344,0.297407,0.309712,0.311214,0.374321,0.318567,0.000308,0.000248,0.000262,0.000452,0.002149,0.001917,0.001514,0.008068,0.01043,0.017523,0.020921,0.033542,0.015905,0.011182,0.019325,0.010479,0.049218,0.034311,0.011603,0.04133,0.112323,0.005095,0.009068,0.193919,0.198951,0.187433,0.176988,0.162809,0.277107,0.279735,0.271281,0.2534,0.332562,0.361749,0.467772,0.492564,0.431182,0.468856,0.55919,0.572878,0.335044,0.358237,0.362833,0.581376,0.520833,0.56165,0.519011,0.541857,0.600756,0.640689,0.01186,0.008134,0.010108,0.011508,0.007406,0.008074,0.013759,0.030952,0.033771,0.076854,0.198914,0.121324,0.251727,0.065517,0.057282,0.158307,0.048715,0.116349,0.454125,0.271166,0.474307,0.162633,0.085384,0.034962,0.058742,0.043405,1,0,0,0,0,0
11,0.572007,0.677031,0.500457,0.584367,0.728464,0.660909,0.53288,0.54665,0.475972,0.635502,0.625418,0.674769,0.832642,0.446899,0.006928,0.003787,0.002029,0.001811,0.002493,0.014968,0.001337,0.001677,0.338431,0.496605,0.269055,0.238857,0.212676,0.440826,0.005254,0.100087,0.174296,0.117855,0.228896,0.003095,0.000655,0.002929,0.360782,0.157901,0.175446,0.370213,0.215151,0.227778,0.220254,0.331975,0.286852,0.358066,0.356838,0.362723,0.370521,0.28489,0.23594,0.349842,0.358457,0.355583,0.321598,0.315123,0.38454,0.326173,0.371372,0.397908,0.340117,0.346708,0.009837,0.003414,0.000456,0.000904,0.003797,0.023251,0.016091,0.007179,0.042602,0.063772,0.020917,0.029332,0.001752,0.007245,0.01142,0.011223,0.012079,0.034041,0.001027,0.000595,0.000957,0.000703,0.000572,0.550177,0.233192,0.261395,0.265175,0.270297,0.507716,0.276212,0.255055,0.279813,0.650575,0.685621,0.394592,0.292148,0.400474,0.625089,0.597233,0.485038,0.598307,0.534029,0.480475,0.650206,0.651883,0.452418,0.642836,0.645162,0.637111,0.554135,0.034521,0.223556,0.001843,0.001077,0.130688,0.002296,0.000718,0.084581,0.161117,0.150111,0.272995,0.043205,0.055898,0.014514,0.037483,0.020277,0.032658,0.023722,0.001766,0.040065,0.02244,0.006482,0.046696,0.001173,0.002225,0.033016,1,0,0,0,1,0
12,0.572858,0.530623,0.495084,0.804383,0.858572,0.619333,0.51957,0.392757,0.626259,0.321188,0.628461,0.762001,0.869134,0.951331,1.0,0.01891,0.012452,0.010371,0.011616,0.002108,0.645236,0.175829,0.522042,0.393771,0.623567,0.790576,0.796139,0.257443,0.358845,0.250936,0.249065,0.269439,0.233609,0.335887,0.317479,0.22626,0.23246,0.229099,0.18986,0.216813,0.198861,0.193599,0.251293,0.303529,0.313564,0.223487,0.245751,0.26044,0.322467,0.30682,0.28443,0.183613,0.196408,0.216625,0.208351,0.279846,0.161523,0.369595,0.359741,0.366744,0.380727,0.376101,0.033226,0.023658,0.001918,0.000925,0.008561,0.003312,0.000489,0.005607,0.011721,0.012923,0.016195,0.026258,0.02327,0.024607,0.017391,0.017087,0.01965,0.00545,0.08668,0.011738,0.001011,0.001859,0.002598,0.361943,0.357317,0.318157,0.306991,0.296395,0.361749,0.36184,0.370226,0.6353,0.528963,0.528929,0.67626,0.741785,0.690878,0.414206,0.612011,0.597632,0.380685,0.513342,0.612444,0.378908,0.444536,0.64977,0.664912,0.677627,0.66195,0.638194,0.052976,0.115117,0.005323,0.005791,0.007709,0.341694,0.312535,0.134983,0.207985,0.306968,0.217061,0.105354,0.133234,0.07628,0.081247,0.074333,0.085101,0.364724,0.22788,0.291247,0.212808,0.102724,0.072871,0.138656,0.108324,0.115966,1,0,0,0,0,0
13,0.482089,0.475025,0.459284,0.416746,0.495573,0.381135,0.590208,0.586573,0.604854,0.692749,0.700022,0.818711,0.809667,0.006974,0.006052,0.004386,0.008998,0.025813,0.033554,0.02327,0.008219,0.060662,0.020376,0.003817,0.009361,0.013337,0.184813,0.31348,0.006316,0.505778,0.318931,0.012771,0.032193,0.003986,0.020771,0.032711,0.0,0.0,0.0,0.0,0.0,0.015326,0.024608,0.0,0.0,0.0,0.006103,0.05633,0.082037,0.103429,0.118571,0.0,0.0,0.204652,0.245473,0.125538,0.0,0.083553,0.0,0.0,0.309758,0.299853,0.003843,0.00429,0.002769,0.011894,0.00707,0.003873,0.004914,0.010104,0.006892,0.009597,0.013038,0.01446,0.067791,0.066575,0.007169,0.081694,0.167238,0.240577,0.055631,0.102038,0.061101,0.020146,0.001405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164799,0.0,0.0,0.049498,0.478559,0.810487,0.05731,0.337375,0.724044,0.375466,0.49017,0.55006,0.399642,0.468239,0.480662,0.432943,0.456629,0.44146,0.447169,0.021239,0.021238,0.01059,0.009304,0.01489,0.007759,1.0,0.073947,0.077512,0.103856,0.501213,0.015452,0.053975,0.492676,0.442986,0.227895,0.127353,0.016376,0.014639,0.042678,0.02389,0.00952,0.026791,0.003769,0.006688,0.031256,1,0,0,0,0,0
14,0.790277,0.805719,0.820209,0.83348,0.660032,0.618595,0.652723,0.735822,0.584277,0.65577,0.613757,0.669073,0.566978,0.000369,0.000228,0.00037,0.014799,0.000677,0.004534,0.167184,0.149282,0.148201,0.016087,0.326296,0.106561,0.069646,0.312169,0.362309,0.157808,0.532803,0.691822,0.681934,0.496268,0.013863,0.010086,0.011021,0.280439,0.291228,0.296433,0.276722,0.289726,0.308114,0.312661,0.29406,0.318477,0.407236,0.383532,0.370336,0.374767,0.484911,0.443601,0.356262,0.364431,0.450199,0.453244,0.427723,0.386742,0.354005,0.367503,0.374362,0.373093,0.367888,0.000207,0.000189,0.000212,0.000265,0.007301,0.004764,0.004043,0.001394,0.001625,0.001365,0.002819,0.003223,0.009754,0.00823,0.123981,0.407576,0.053174,0.205818,0.004859,0.084164,0.065518,0.000699,0.003147,0.198504,0.214215,0.251923,0.237062,0.240707,0.300523,0.352064,0.417628,0.465278,0.370728,0.317208,0.353473,0.425434,0.525295,0.52534,0.558418,0.502237,0.705884,0.707976,0.663446,0.690016,0.614343,0.632671,0.6944,0.702563,0.707875,0.661959,0.002363,0.001489,0.002015,0.00133,0.143344,0.202481,0.203544,0.022246,0.031272,0.102731,0.140425,0.365895,0.36166,0.12299,0.124062,0.212133,0.11252,0.0093,0.179928,0.246627,0.521537,0.624055,0.326446,0.004328,0.003606,0.154491,1,0,0,0,0,0
15,0.629558,0.643521,0.70986,0.761781,0.546772,0.51241,0.506885,0.537051,0.506795,0.58678,0.547171,0.618536,0.838291,0.030061,0.111722,0.107942,0.173199,0.129783,0.073088,0.185409,0.104923,0.131626,0.143487,0.169907,0.293795,0.300483,0.052242,0.0113,0.13195,0.01515,0.006967,0.006754,0.006405,0.282909,0.210721,0.112082,0.225761,0.245041,0.258326,0.215377,0.164822,0.208237,0.249198,0.114808,0.091811,0.175775,0.077133,0.0,0.0,0.0,0.054568,0.213443,0.311001,0.0,0.0,0.0,0.366283,0.0,0.037874,0.126577,0.106091,0.070069,0.054534,0.046054,0.039812,0.049428,0.133508,0.150171,0.08209,0.097299,0.056047,0.007292,0.005223,0.015504,0.002634,0.0015,0.053834,0.106936,0.059995,0.033153,0.017426,0.003795,0.016022,0.151012,0.029793,0.278292,0.309324,0.321949,0.32167,0.334563,0.0,0.012223,0.0,0.079699,0.0,0.0,0.0,0.0,0.0,0.890298,0.003903,0.0,0.518026,0.438003,0.401335,0.753098,0.582584,0.525441,0.961464,0.959284,0.826411,0.594617,0.244219,0.256606,0.038612,0.08263,1.0,1.0,1.0,0.74102,0.064347,0.063224,0.215156,0.161001,0.872639,0.597829,0.191432,0.036694,0.055302,0.313417,0.087984,0.022897,0.003967,0.003999,0.010731,0.266529,0.251707,0.009498,1,0,0,0,1,0
16,0.806065,0.810571,0.813963,0.853214,0.478636,0.444562,0.827843,0.802701,0.744998,0.500606,0.447845,0.632261,0.5614,0.083494,0.171171,0.084459,0.086674,0.197829,0.256489,0.377045,0.216549,0.125737,0.370785,0.007725,0.005886,0.004725,0.188712,0.170205,0.350766,0.314061,0.392503,0.363793,0.172554,0.337341,0.303586,0.253388,0.209465,0.276104,0.25308,0.373484,0.544321,0.537867,0.432469,0.395535,0.411289,0.0,0.0,0.161187,0.346872,0.408299,0.397689,0.114335,0.029561,0.321722,0.348354,0.39347,0.335021,0.485748,0.745185,0.589746,0.359438,0.314198,0.025915,0.037149,0.020006,0.059749,0.131939,0.117834,0.20154,0.367481,0.523286,0.434662,0.185445,0.027853,0.072248,0.08912,0.016634,0.016751,0.0092,0.080725,0.150944,0.028847,0.064208,0.381704,0.047021,0.282318,0.306584,0.325897,0.315173,0.314021,0.183608,0.32744,0.511306,0.749989,0.561125,0.556148,0.849962,0.813115,0.810722,0.307904,0.549014,0.88379,0.478485,0.497182,0.703111,0.641047,0.602959,0.835123,0.722971,0.875749,0.877348,0.947509,0.009145,0.027078,0.02941,0.063305,0.947495,0.301879,0.227406,0.183144,0.092654,0.208927,0.147707,0.01588,0.007955,0.48365,0.144731,0.001897,0.555952,0.215521,0.240482,0.464488,0.605465,0.494019,0.16816,0.273447,0.278555,0.353137,1,0,0,0,1,0
17,0.440256,0.489002,0.534474,0.567649,0.712883,0.756359,0.433479,0.710102,0.551236,0.488789,0.228289,0.450153,0.392917,0.058446,0.044731,0.045521,0.042207,0.044022,0.051344,0.011819,0.058064,0.037234,0.230597,0.066272,0.066226,0.113114,0.106901,0.133751,0.319782,0.395886,0.172633,0.327355,0.208287,0.19216,0.190224,0.235556,0.088217,0.062298,0.058333,0.078875,0.061646,0.098237,0.108354,0.385267,0.429143,0.171612,0.0,0.032613,0.190706,0.395384,0.398038,0.0,0.0,0.056084,0.330261,0.359115,0.143868,0.554246,0.610576,0.496118,0.485295,0.575151,0.013579,0.008785,0.004746,0.001289,0.002027,0.001816,0.003822,0.08712,0.106449,0.069045,0.049487,0.061431,0.006127,0.01011,0.30474,0.017225,0.0103,0.060301,0.274524,0.007571,0.055259,0.07823,0.056941,0.0,0.0,0.0,0.0,0.0,0.053945,0.080739,0.097725,0.11677,0.147924,0.330605,0.621075,0.725342,0.727254,0.28621,0.547828,0.832506,0.40601,0.517736,0.815788,0.700394,0.858662,0.803073,0.611223,0.835123,0.801049,0.794585,0.037037,0.049434,0.086555,0.088807,0.053887,0.103397,0.114857,0.64022,0.851746,0.736352,0.412969,0.602098,0.229581,0.384951,0.087905,0.016901,0.450936,0.295202,0.422945,0.269109,0.374225,0.250637,0.126859,0.137096,0.137109,0.124642,1,0,0,0,0,0
18,0.185638,0.023918,0.217092,0.605708,0.732044,0.96322,0.104934,0.299098,0.738169,0.644802,0.536263,0.690042,0.473228,0.677972,0.038464,0.369714,0.378348,0.320022,0.34923,0.255084,0.130425,0.00436,0.354571,0.41827,0.442668,0.568254,0.215446,0.453993,0.004909,0.005835,0.018096,0.014967,0.033531,0.009887,0.008595,0.00781,0.298772,0.221454,0.233752,0.272517,0.240576,0.286639,0.297305,0.259177,0.237984,0.380466,0.399801,0.427922,0.357366,0.338004,0.274616,0.413292,0.400706,0.343285,0.262743,0.234287,0.033868,0.0,0.0,0.0,0.0,0.0,0.024107,0.015702,0.023218,0.053044,0.002319,0.004293,0.011014,0.033175,0.024064,0.016764,0.029019,0.029962,0.04035,0.059403,0.063953,0.07781,0.223445,0.177667,0.018992,0.031422,0.014289,0.011808,0.005299,0.0,0.0,0.086006,0.050501,0.341944,0.307278,0.209631,0.398115,0.451132,0.173276,0.252684,0.26135,0.175356,0.267456,0.473508,0.448079,0.571379,0.621075,0.630312,0.561013,0.72958,0.700606,0.518943,0.705996,0.649289,0.608148,0.509472,0.196379,0.132397,0.497942,0.576406,0.251922,0.203825,0.010072,0.432868,0.31872,0.270462,0.341208,0.492924,0.681832,0.640291,0.222818,0.133562,0.171795,0.008219,0.004801,0.012048,0.011099,0.006891,0.009074,0.006961,0.008916,0.024184,1,0,0,0,0,0
19,0.79758,0.837414,0.854598,0.864978,0.58425,0.637881,0.354442,0.515184,0.503599,0.461314,0.562433,0.437822,0.61423,0.002292,0.001047,0.020157,0.002075,0.001675,0.000686,0.080302,0.177466,0.229881,0.17484,0.267863,0.42167,0.228419,0.260763,0.111458,0.027226,0.304699,0.37468,0.231295,0.146867,0.390018,0.306885,0.249155,0.137599,0.096632,0.122565,0.311722,0.462222,0.43345,0.386941,0.536914,0.488669,0.709472,0.539664,0.488909,0.457792,0.498916,0.414534,0.115192,0.186152,0.304609,0.438409,0.44607,0.11155,0.520706,0.584143,0.388052,0.581084,0.459431,0.001505,0.000497,0.010935,0.001747,0.185275,0.148939,0.032834,0.235147,0.043764,0.021371,0.022847,0.018307,0.024379,0.015549,0.120474,0.045823,0.042951,0.0309,0.056339,0.028457,0.129174,0.064409,0.160596,0.229167,0.256587,0.280831,0.271717,0.246265,0.406401,0.546095,0.527554,0.489757,0.636876,0.646404,0.666186,0.637815,0.645341,0.508208,0.749922,0.725208,0.410617,0.720724,0.796274,0.205526,0.448716,0.831555,0.4652,0.805354,0.785662,0.764907,0.007971,0.006195,0.029543,0.004676,0.515738,0.109018,0.233085,0.079427,0.029786,0.051271,0.054089,0.181238,0.074849,0.083322,0.160031,0.202522,0.127433,0.064656,0.611043,0.343188,0.234834,0.195935,0.115587,0.249246,0.18167,0.207744,1,0,0,0,0,0
20,0.294236,0.095821,0.109329,0.089302,0.509939,0.325998,0.46322,0.641323,0.873863,0.937282,0.398881,0.486191,0.832183,0.682039,0.289001,0.408565,0.195073,0.117305,0.056453,0.274127,0.28263,0.152046,0.231978,0.291262,0.216476,0.069259,0.052118,0.13296,0.018746,0.038214,0.048608,0.062002,0.078608,0.331207,0.474445,0.588586,0.240823,0.328477,0.224184,0.190117,0.32155,0.276461,0.272078,0.298813,0.246722,0.28321,0.155837,0.0,0.034444,0.0,0.000501,0.163971,0.150233,0.092099,0.074637,0.087675,0.319239,0.283093,0.391516,0.406132,0.378004,0.364252,0.066747,0.027393,0.055401,0.02226,0.017748,0.054783,0.056383,0.050382,0.085774,0.130292,0.074362,0.026348,0.034811,0.023177,0.072135,0.013614,0.025508,0.027356,0.032138,0.0629,0.062179,0.00592,0.009945,0.0,0.082551,0.237308,0.0,0.0,0.184481,0.872898,0.816056,0.252706,0.431439,0.358327,0.617228,0.398148,0.028147,0.5035,0.154478,0.0,0.402196,0.357745,0.301161,0.544462,0.5573,0.580627,0.430254,0.508588,0.546576,0.673119,1.0,0.956007,1.0,0.403802,1.0,1.0,1.0,1.0,1.0,0.626288,1.0,0.239635,0.288648,0.274435,0.053006,0.020622,0.202554,0.079535,0.087574,0.073989,0.110789,0.103439,0.099081,0.211187,0.196346,0.026567,1,0,0,0,0,0
21,0.260249,0.364707,0.419438,0.539963,0.576694,0.660193,0.536651,0.665293,0.586891,0.733401,0.681667,0.653065,0.513606,0.059763,0.022899,0.015734,0.010382,0.008739,0.008443,0.021879,0.025128,0.012743,0.10536,0.241105,0.283291,0.231568,0.198797,0.073104,0.044902,0.166548,0.106565,0.20696,0.170749,0.253601,0.490298,0.538658,0.22251,0.103148,0.077401,0.15179,0.066626,0.143162,0.158525,0.285494,0.268148,0.426763,0.399444,0.400171,0.375638,0.187771,0.253567,0.442421,0.379787,0.29653,0.06238,0.008018,0.374746,0.397565,0.4362,0.417805,0.315508,0.407257,0.009191,0.0067,0.003078,0.002179,0.010267,0.01096,0.000628,0.129239,0.153,0.147234,0.144038,0.123105,0.12965,0.12091,0.023786,0.471879,0.035226,0.106587,0.009626,0.02796,0.058444,0.069087,0.000974,0.0,0.0,0.0,0.0,0.00236,0.0,0.0,0.0,0.056741,0.493984,0.43296,0.345086,0.282676,0.285181,0.762961,0.679952,0.368872,0.647488,0.531915,0.470511,0.665146,0.598285,0.565676,0.802559,0.569635,0.635679,0.666119,0.015643,0.084289,0.00818,0.008468,0.135103,0.076532,0.029923,1.0,1.0,1.0,1.0,0.087973,0.125629,0.474766,0.366361,0.031297,0.033772,0.037906,0.031646,0.070891,0.029938,0.124156,0.135843,0.225616,0.690483,0.026875,1,0,0,0,0,0
22,0.856918,0.849349,0.834932,0.795173,0.879659,0.752331,0.815295,0.684949,0.619126,0.67275,0.710265,0.773697,0.765333,0.000594,0.000711,0.001017,0.00109,0.00205,0.002794,0.000757,0.065138,0.102974,1.5e-05,0.116076,0.146109,0.23125,0.46835,0.419767,0.062316,0.082795,0.029934,0.065982,0.007352,0.032752,0.030009,0.022703,0.101015,0.10323,0.096543,0.12939,0.123765,0.153251,0.172421,0.190645,0.33869,0.229691,0.302346,0.342085,0.349643,0.39393,0.350789,0.077339,0.098279,0.197853,0.260178,0.348169,0.25203,0.28939,0.277085,0.296214,0.303944,0.297682,0.000359,0.000547,0.000609,0.000428,0.000334,0.000608,0.000726,0.001415,0.001875,0.01943,0.049094,0.017202,0.00323,0.001332,0.022129,0.012031,0.07633,0.102819,0.070423,0.01347,0.048655,0.001069,0.000182,0.302849,0.290381,0.27562,0.271929,0.260568,0.310409,0.301373,0.312299,0.391394,0.359937,0.398182,0.704923,0.734847,0.765018,0.461431,0.726304,0.790727,0.449823,0.632448,0.659353,0.539855,0.559872,0.642836,0.574119,0.598285,0.626465,0.704363,0.001921,0.000616,0.000101,0.001826,0.003611,0.137186,0.227241,0.002386,0.161432,0.469257,0.22749,0.191212,0.083586,0.082192,0.101545,0.074356,0.106501,0.095949,0.029468,0.011474,0.020444,0.03316,0.020489,0.005959,0.006783,0.005193,1,0,0,0,0,0
23,0.65495,0.730214,0.748271,0.742341,0.665608,0.581554,0.741691,0.906546,0.425623,0.156167,0.161304,0.495405,0.493673,0.01627,0.002253,0.00139,0.000582,0.001123,0.012242,0.001449,0.005169,0.013092,0.110919,0.233308,0.074174,0.35255,0.1471,0.512186,0.271715,0.291348,0.312322,0.291058,0.226979,0.342039,0.267141,0.720397,0.225055,0.260316,0.263025,0.209136,0.208258,0.202956,0.204733,0.268155,0.251097,0.317455,0.360034,0.353162,0.362346,0.388683,0.345844,0.271502,0.27284,0.335295,0.315123,0.333258,0.211427,0.277277,0.321214,0.290014,0.251104,0.267908,0.00132,0.000651,0.000352,0.000432,0.000401,0.000426,0.000579,0.01042,0.011778,0.017035,0.017702,0.01542,0.012161,0.010104,0.028405,0.048474,0.096487,0.116085,0.021445,0.039886,0.039348,0.015593,0.03633,0.22986,0.24083,0.235552,0.217525,0.174651,0.215334,0.211364,0.201053,0.150116,0.406546,0.36876,0.33538,0.309436,0.277878,0.578547,0.462068,0.462348,0.410639,0.438216,0.404176,0.694579,0.69866,0.687936,0.532307,0.663211,0.592581,0.628187,0.010808,0.003487,0.004441,0.002334,0.005697,0.003893,0.006564,0.085165,0.07361,0.086899,0.09188,0.264756,0.227822,0.00606,0.022994,0.157716,0.14018,0.140156,0.109099,0.1971,0.158548,0.252088,0.35436,0.041719,0.061148,0.144763,1,0,0,0,0,0
24,0.801215,0.815168,0.820753,0.808325,0.822901,0.77473,0.528469,0.843989,0.495341,0.519965,0.587419,0.642345,0.780021,0.001031,0.000994,0.001128,0.001087,0.001374,0.001629,0.000229,0.00066,0.001057,0.098894,0.152325,0.269264,0.227643,0.037039,0.008958,0.879207,0.039584,0.020713,0.053268,0.01179,0.868192,0.426098,0.013583,0.270137,0.277812,0.277977,0.280686,0.277188,0.267723,0.255117,0.305075,0.260809,0.32369,0.324753,0.362407,0.378848,0.361481,0.332311,0.332757,0.348752,0.383409,0.382112,0.372339,0.344863,0.36415,0.344513,0.337332,0.390645,0.370089,0.000192,0.000235,0.000127,0.000143,0.000154,0.000288,0.000198,0.00399,0.005942,0.007514,0.008114,0.009799,0.011032,0.00909,0.007969,0.000524,0.000346,0.000439,0.006754,0.000653,0.004308,0.013599,0.00327,0.279265,0.280518,0.266338,0.253232,0.236995,0.297784,0.283145,0.281692,0.247249,0.420547,0.402207,0.318494,0.303833,0.277666,0.534275,0.57612,0.492854,0.588723,0.592514,0.5886,0.550803,0.611637,0.613348,0.573381,0.643507,0.65422,0.635937,0.001369,0.000834,0.001177,0.003123,0.001597,0.002081,0.001665,0.074534,0.088075,0.083666,0.083109,0.036419,0.018733,0.00546,0.096691,0.005279,0.00271,0.054086,0.024254,0.007014,0.007667,0.008214,0.002881,0.057352,0.022898,0.006574,1,0,0,0,0,0
25,0.811053,0.83862,0.851002,0.806768,0.648362,0.554926,0.632714,0.696275,0.685387,0.728248,0.686515,0.780157,0.81146,0.011881,0.00868,0.011028,0.028847,0.022316,0.020209,0.355171,0.538532,0.270155,0.121292,0.059522,0.057997,0.028556,0.03577,0.018782,0.032535,0.027417,0.024122,0.077446,0.018819,0.104898,0.099249,0.014385,0.191008,0.185096,0.182291,0.1862,0.436461,0.450412,0.513045,0.38762,0.45655,0.226845,0.258326,0.305007,0.387572,0.483416,0.516427,0.373265,0.432455,0.490329,0.480316,0.495089,0.490521,0.478505,0.513148,0.510741,0.502963,0.513203,0.002422,0.002628,0.003752,0.009669,0.008281,0.02158,0.171529,0.14991,0.142031,0.125635,0.138621,0.108568,0.085646,0.074263,0.010927,0.032223,0.003135,0.002336,0.002139,0.006222,0.012131,0.008715,0.015815,0.312478,0.321457,0.302939,0.299193,0.278348,0.292203,0.383018,0.420312,0.538882,0.325662,0.360675,0.435252,0.471484,0.564871,0.215971,0.397846,0.569646,0.545514,0.620918,0.61583,0.594605,0.617687,0.595959,0.620505,0.611491,0.599358,0.579095,0.015837,0.018331,0.017728,0.061424,0.078213,0.256615,0.167894,0.325839,0.292154,0.293044,0.286638,0.033003,0.112048,0.318371,0.035584,0.029308,0.006221,0.006188,0.014956,0.005002,0.005394,0.009199,0.011032,0.012935,0.020826,0.001165,1,0,0,0,0,0
26,0.825514,0.873843,0.913362,0.947285,0.896488,0.901028,0.641872,0.650922,0.473834,0.59333,0.626222,0.635295,0.609676,0.175564,0.095524,0.079064,0.056562,0.010464,0.012558,0.000953,0.019615,0.017465,0.233481,0.242183,0.348884,0.272974,0.186377,0.066592,0.136423,0.228606,0.112319,0.06392,0.062667,0.081237,0.171477,0.463222,0.283422,0.318889,0.325391,0.28404,0.292942,0.284506,0.276639,0.319746,0.301605,0.603265,1.0,0.476022,0.303594,0.170014,0.37085,0.526879,0.920768,0.363937,0.25537,0.234979,0.354883,0.349787,0.360508,0.369342,0.350871,0.344616,0.006931,0.00168,0.001305,0.004655,0.006617,0.001653,0.000264,0.045916,0.082368,0.05043,0.014557,0.009879,0.003847,0.003918,1.0,0.16386,0.110954,0.000595,0.001665,0.001119,0.000624,0.005828,0.001364,0.499363,0.495203,0.474705,0.472323,0.468879,0.486268,0.484847,0.480072,0.457819,0.485351,0.490025,0.484903,0.469583,0.449287,0.476024,0.483047,0.431506,0.490976,0.515801,0.519357,0.448079,0.45045,0.449141,0.423734,0.427547,0.48601,0.436796,0.020992,0.020185,0.003601,0.001919,0.001943,0.001793,0.002186,0.047197,0.024199,0.007823,0.010949,0.11595,0.107526,0.032233,0.004791,0.021139,0.144625,0.071313,0.00685,0.282855,0.063953,0.003515,0.004862,0.005944,0.007286,0.00854,1,0,0,0,0,0
27,0.784773,0.792875,0.79916,0.788599,0.814314,0.781016,0.660875,0.64658,0.682179,0.645291,0.638535,0.67531,0.530513,0.00134,0.001486,0.001396,0.000712,0.000469,0.00033,0.00063,0.000175,0.006204,0.069561,0.022879,0.017963,0.01157,0.001953,0.019353,0.000397,0.000482,0.059685,0.555242,0.096582,0.000643,0.000196,0.020427,0.148052,0.156214,0.157298,0.196221,0.203333,0.201475,0.192853,0.232449,0.254678,0.20535,0.231914,0.241783,0.263134,0.285295,0.284129,0.326296,0.333594,0.340995,0.40155,0.393203,0.316619,0.181317,0.317682,0.319863,0.156413,0.217778,0.001966,0.002175,0.001233,0.001628,0.001673,0.000735,0.001427,0.029598,0.026467,0.026124,0.022907,0.008755,0.005939,0.020952,0.032992,0.005271,0.123859,0.006453,0.000259,0.091609,0.241926,5.4e-05,0.063713,0.264918,0.273998,0.261541,0.258018,0.252773,0.290973,0.288849,0.286489,0.271471,0.24045,0.278225,0.289654,0.308575,0.313752,0.205415,0.23941,0.299047,0.422817,0.495068,0.51087,0.468029,0.454878,0.793467,0.472725,0.468308,0.577429,0.887044,0.006423,0.006003,0.004893,0.002538,0.001598,0.001317,0.002874,0.160596,0.169605,0.136285,0.103704,0.133326,0.086126,0.053214,0.059204,0.017807,0.132498,0.002799,0.001589,0.002963,0.248315,0.312586,0.135442,0.000121,0.002277,0.109488,1,0,0,0,0,0
28,0.745834,0.73229,0.721409,0.704374,0.709215,0.650334,0.754584,0.592657,0.806079,0.829891,0.773084,0.785294,0.63292,3.5e-05,0.0,5e-06,0.0,0.0,0.001414,0.012816,0.019218,0.018669,0.317925,0.584888,0.306919,0.117732,0.070444,0.380011,0.116293,0.031198,0.020774,0.043473,0.112545,0.106298,0.061728,0.039009,0.128909,0.09225,0.084156,0.086632,0.03192,0.011879,0.0,0.394136,0.07644,0.44738,0.475487,0.274184,0.248909,0.0,0.0,0.432682,0.517236,0.237922,0.160096,0.283546,0.437668,0.23893,0.464602,0.466036,0.185713,0.153779,0.000568,0.001119,0.000966,0.001278,0.045872,0.019769,0.024021,0.392272,0.104267,0.153814,0.355519,0.110427,0.146954,0.128449,0.112004,0.031193,0.321542,0.275352,0.012198,0.002393,0.059718,0.036495,0.004412,0.264694,0.264168,0.259427,0.260601,0.246477,0.297034,0.29047,0.277655,0.251118,0.633376,0.604748,0.36876,0.321994,0.305332,0.644078,0.495851,0.310263,0.651816,0.521605,0.542584,0.741848,0.663066,0.565329,0.739835,0.667908,0.601405,0.548018,0.001975,0.00147,0.003813,0.004543,0.02312,0.003333,0.004329,0.086101,0.163049,0.246599,0.073848,0.164505,0.077499,0.03433,0.060973,0.020434,0.0885,0.01667,0.061933,0.020329,0.007555,0.062051,0.06569,0.064267,0.062542,0.006494,1,0,0,0,0,0
