,attr1,attr3,attr5,attr8,attr9,attr13,attr22,attr26,attr30,attr31,attr33,attr34,attr38,attr41,attr42,attr43,attr44,attr45,attr49,attr51,attr53,attr56,attr57,attr59,attr60,attr61,attr66,attr70,attr71,attr72,attr76,attr77,attr78,attr79,attr80,attr81,attr84,attr86,attr87,attr89,attr90,attr93,attr101,attr102,attr103,attr105,attr106,attr110,attr113,attr114,attr116,attr117,attr118,attr121,attr122,attr124,attr127,attr128,attr129,attr130,attr131,attr133,attr134,attr135,attr137,attr142,attr143,attr155,attr156,attr160,attr167,attr172,attr173,attr174,attr175,attr176,attr178,attr181,attr182,attr184,attr185,attr191,attr193,attr197,attr200,attr202,attr204,attr205,attr212,attr213,attr214,attr216,attr217,attr218,attr219,attr222,attr223,attr226,attr228,attr230,attr231,attr233,attr237,attr238,attr239,attr240,attr244,attr248,attr250,attr254,attr256,attr268,attr269,attr270,attr272,attr273,attr274,attr275,attr278,attr279,attr280,attr283,attr284,attr285,attr288,attr289,attr291,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
10,0.619144,0.654479,0.654218,0.709978,0.731589,0.728673,0.227541,0.707954,0.203283,0.589476,0.669278,0.682204,0.644109,0.763893,0.1136,0.0,0.0,0.024094,0.095599,0.007324,0.008704,0.00856,0.004445,0.004058,0.00364,0.003626,0.245423,0.167699,0.761856,0.216686,0.320261,0.756175,0.499071,0.765214,0.447493,0.612925,1.0,1.0,0.762819,0.538665,0.318379,0.183907,0.137682,0.13917,0.140521,0.143567,0.168704,0.179328,0.235645,0.247737,0.269143,0.308944,0.356289,0.240336,0.289657,0.360391,0.299568,0.269122,0.175062,0.19406,0.173402,0.25345,0.31915,0.336344,0.32834,0.311214,0.313326,0.002149,0.001917,0.001643,0.015905,0.014602,0.007127,0.010479,0.021423,0.026344,0.034088,0.049218,0.034311,0.011603,0.061239,0.005095,0.017224,0.180623,0.199398,0.176988,0.268116,0.271638,0.332562,0.361749,0.393765,0.492564,0.431182,0.468856,0.353753,0.567364,0.560767,0.445988,0.360854,0.362833,0.457237,0.581376,0.56165,0.529489,0.519011,0.517691,0.640689,0.010328,0.012204,0.007406,0.006447,0.270779,0.251727,0.102787,0.079846,0.057282,0.055891,0.209664,0.071981,0.048715,0.125257,0.454125,0.271166,0.474307,0.001416,0.034962,0.066941,0.043405,1,0,0,0,0,0
11,0.572007,0.500457,0.584367,0.642719,0.728464,0.657658,0.53288,0.54665,0.536589,0.586567,0.485181,0.365105,0.673179,0.855398,0.729812,0.625418,0.676342,0.674769,0.832642,0.218193,0.003787,0.002493,0.229305,0.099062,0.014968,0.002417,0.241521,0.55341,0.496605,0.269055,0.536465,0.212676,0.489544,0.580075,0.527827,0.599066,0.440826,0.005254,0.001988,0.174296,0.117855,0.003095,0.157901,0.175446,0.186831,0.191502,0.382922,0.213992,0.376317,0.382771,0.391372,0.286852,0.252407,0.356838,0.362723,0.341509,0.349842,0.358457,0.37083,0.355583,0.321598,0.338567,0.371166,0.38454,0.361523,0.397908,0.392462,0.003797,0.023251,0.000404,0.001752,0.00228,0.006422,0.011223,0.013458,0.010234,0.016743,0.012079,0.034041,0.001027,0.001308,0.000703,0.001237,0.565687,0.25227,0.265175,0.58983,0.609915,0.650575,0.685621,0.578435,0.292148,0.400474,0.625089,0.607913,0.579721,0.531915,0.605755,0.603675,0.480475,0.50577,0.650206,0.452418,0.471361,0.642836,0.651973,0.554135,0.012952,0.001325,0.130688,0.105894,0.050924,0.055898,0.02251,0.099814,0.037483,0.037145,0.025138,0.073856,0.032658,0.056067,0.001766,0.040065,0.02244,0.002164,0.001173,0.001753,0.033016,1,0,0,0,1,0
12,0.572858,0.495084,0.804383,0.847646,0.858572,0.57002,0.51957,0.392757,0.631467,0.570834,0.450186,0.576113,0.684112,0.757857,0.808328,0.628461,0.760555,0.762001,0.869134,1.0,0.01891,0.011616,0.038043,0.004072,0.002108,0.069962,0.814863,0.455297,0.393771,0.623567,0.77578,0.796139,0.042999,0.031545,0.047985,0.046661,0.257443,0.358845,0.336041,0.249065,0.269439,0.335887,0.229099,0.18986,0.18471,0.175528,0.238372,0.197456,0.34478,0.325409,0.291468,0.313564,0.327163,0.245751,0.26044,0.319085,0.183613,0.196408,0.166177,0.216625,0.208351,0.351572,0.193585,0.161523,0.28652,0.366744,0.365262,0.008561,0.003312,0.035918,0.02327,0.015925,0.017134,0.017087,0.022927,0.011147,0.022584,0.01965,0.00545,0.08668,0.110365,0.001859,0.001418,0.347359,0.321324,0.306991,0.372573,0.360131,0.528963,0.528929,0.569399,0.741785,0.690878,0.414206,0.480688,0.591104,0.620602,0.368528,0.415949,0.612444,0.600378,0.378908,0.64977,0.631768,0.664912,0.66228,0.638194,0.068562,0.005611,0.007709,0.005211,0.1645,0.133234,0.053683,0.071308,0.081247,0.01223,0.020503,0.14657,0.085101,0.037947,0.22788,0.291247,0.212808,0.153352,0.138656,0.089166,0.115966,1,0,0,0,0,0
13,0.482089,0.459284,0.416746,0.488999,0.495573,0.427573,0.590208,0.586573,0.655872,0.645896,0.538592,0.58383,0.698317,0.776209,0.759557,0.700022,0.763454,0.818711,0.809667,0.00488,0.004386,0.033554,0.013894,0.022769,0.02327,0.004404,0.022549,0.134308,0.003817,0.009361,0.282021,0.184813,0.029202,0.033973,0.358082,0.410778,0.31348,0.006316,0.181324,0.318931,0.012771,0.003986,0.0,0.0,0.019802,0.140681,0.0,0.0,0.0,0.0,0.0,0.0,0.01611,0.006103,0.05633,0.126674,0.0,0.0,0.132117,0.204652,0.245473,0.0,0.0,0.0,0.149311,0.0,0.121341,0.00707,0.003873,0.004212,0.067791,0.02833,0.057279,0.081694,0.16258,0.055185,0.46829,0.167238,0.240577,0.055631,0.117878,0.020146,0.04688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478559,0.810487,0.05731,0.116257,0.781677,0.769935,0.280387,0.464548,0.55006,0.581641,0.399642,0.480662,0.466985,0.432943,0.459448,0.447169,0.017955,0.010887,0.01489,0.058344,0.042198,0.053975,0.949212,0.262449,0.442986,0.17432,0.236324,0.131681,0.127353,0.227368,0.014639,0.042678,0.02389,0.007639,0.003769,0.011945,0.031256,1,0,0,0,0,0
14,0.790277,0.820209,0.83348,0.627666,0.660032,0.64595,0.652723,0.735822,0.592163,0.704618,0.728188,0.682524,0.498606,0.561049,0.560608,0.613757,0.647902,0.669073,0.566978,0.000348,0.00037,0.004534,0.239,0.214579,0.167184,0.189238,0.056379,0.323329,0.326296,0.106561,0.48754,0.312169,0.137762,0.599095,0.5189,0.302308,0.362309,0.157808,0.322517,0.691822,0.681934,0.013863,0.291228,0.296433,0.300878,0.291708,0.262661,0.302593,0.282318,0.28535,0.319787,0.318477,0.33439,0.383532,0.370336,0.437984,0.356262,0.364431,0.39011,0.450199,0.453244,0.466228,0.376667,0.386742,0.330754,0.374362,0.380569,0.007301,0.004764,0.008301,0.009754,0.034726,0.163993,0.407576,0.348171,0.004209,0.082504,0.053174,0.205818,0.004859,0.007251,0.000699,0.000674,0.180444,0.227154,0.237062,0.230609,0.256139,0.370728,0.317208,0.343141,0.425434,0.525295,0.52534,0.460771,0.55796,0.492474,0.612889,0.74121,0.663446,0.634024,0.690016,0.632671,0.634494,0.6944,0.699521,0.661959,0.002204,0.028196,0.143344,0.097457,0.481843,0.36166,0.224945,0.155323,0.124062,0.035753,0.173442,0.156891,0.11252,0.127955,0.179928,0.246627,0.521537,0.004859,0.004328,0.004638,0.154491,1,0,0,0,0,0
15,0.629558,0.70986,0.761781,0.577092,0.546772,0.514171,0.506885,0.537051,0.686747,0.78844,0.832089,0.809843,0.801826,0.876337,0.847675,0.547171,0.585864,0.618536,0.838291,0.033519,0.107942,0.073088,0.205961,0.146126,0.185409,0.122252,0.032226,0.005016,0.169907,0.293795,0.131927,0.052242,0.196839,0.438002,0.024658,0.024784,0.0113,0.13195,0.028734,0.006967,0.006754,0.282909,0.245041,0.258326,0.197407,0.277016,0.273601,0.171879,0.141838,0.121962,0.097881,0.091811,0.084733,0.077133,0.0,0.0,0.213443,0.311001,0.099918,0.0,0.0,0.0,0.204931,0.366283,0.076235,0.126577,0.129691,0.133508,0.150171,0.087059,0.002634,0.178229,0.146116,0.106936,0.040974,0.069595,0.169378,0.059995,0.033153,0.017426,0.032804,0.151012,0.051262,0.217156,0.268854,0.32167,0.24329,0.063395,0.0,0.0,0.0,0.0,0.0,0.890298,0.388509,0.0,0.0,0.727288,0.479648,0.401335,0.355464,0.753098,0.525441,0.513375,0.961464,0.920905,0.594617,0.086437,0.020311,1.0,1.0,1.0,0.872639,0.738097,0.462685,0.191432,0.144492,0.279987,0.043531,0.055302,0.085401,0.087984,0.022897,0.003967,0.259746,0.266529,0.52344,0.009498,1,0,0,0,1,0
16,0.806065,0.813963,0.853214,0.413918,0.478636,0.35969,0.827843,0.802701,0.842893,0.949637,0.984871,0.829087,0.886018,0.7007,0.613764,0.447845,0.507833,0.632261,0.5614,0.139266,0.084459,0.256489,0.156788,0.167265,0.377045,0.20673,0.44998,0.213045,0.007725,0.005886,0.172859,0.188712,0.192012,0.097027,0.004908,0.001224,0.170205,0.350766,0.129918,0.392503,0.363793,0.337341,0.276104,0.25308,0.244506,0.276392,0.384794,0.561927,0.290837,0.363381,0.454835,0.411289,0.409396,0.0,0.161187,0.415597,0.114335,0.029561,0.132099,0.321722,0.348354,0.385947,0.461241,0.335021,0.401612,0.589746,0.473573,0.131939,0.117834,0.12372,0.072248,0.022962,0.049148,0.016751,0.028377,0.295184,0.02557,0.0092,0.080725,0.150944,0.050285,0.381704,0.11877,0.243302,0.313439,0.315173,0.101136,0.18693,0.561125,0.556148,0.676742,0.813115,0.810722,0.307904,0.393888,0.676496,0.89476,0.446726,0.494856,0.703111,0.938484,0.641047,0.835123,0.933206,0.722971,0.824566,0.947509,0.047205,0.027701,0.947495,0.327713,0.012799,0.007955,0.201128,0.173419,0.144731,0.22923,0.124173,0.001238,0.555952,0.156717,0.240482,0.464488,0.605465,0.218433,0.273447,0.218255,0.353137,1,0,0,0,1,0
17,0.440256,0.534474,0.567649,0.671836,0.712883,0.751798,0.433479,0.710102,0.679547,0.783455,0.965845,0.697035,0.61555,0.614811,0.4305,0.228289,0.329071,0.450153,0.392917,0.048073,0.045521,0.051344,0.015868,0.01036,0.011819,0.014411,0.14404,0.047925,0.066272,0.066226,0.152186,0.106901,0.025488,0.023779,0.020984,0.004849,0.133751,0.319782,0.279538,0.172633,0.327355,0.19216,0.062298,0.058333,0.052044,0.044403,0.095967,0.055377,0.280165,0.303635,0.407387,0.429143,0.426433,0.0,0.032613,0.369492,0.0,0.0,0.0,0.056084,0.330261,0.415267,0.354527,0.143868,0.381742,0.496118,0.527579,0.002027,0.001816,0.027196,0.006127,0.177453,0.009572,0.017225,0.013909,0.038704,0.001684,0.0103,0.060301,0.274524,0.11247,0.07823,0.092698,0.0,0.0,0.0,0.0,0.023126,0.147924,0.330605,0.454811,0.725342,0.727254,0.28621,0.200763,0.736749,0.847725,0.290403,0.504283,0.815788,0.844091,0.700394,0.803073,0.771527,0.611223,0.755949,0.794585,0.06937,0.080538,0.053887,0.060432,0.108307,0.229581,0.11864,0.113568,0.087905,0.150777,0.084115,0.010717,0.450936,0.132573,0.422945,0.269109,0.374225,0.26923,0.137096,0.17898,0.124642,1,0,0,0,0,0
18,0.185638,0.217092,0.605708,0.729327,0.732044,0.90915,0.104934,0.299098,0.745363,0.746757,0.708643,0.647602,0.762488,0.670424,0.586498,0.536263,0.667091,0.690042,0.473228,0.159329,0.369714,0.34923,0.361678,0.448687,0.255084,0.135508,0.471028,0.826484,0.41827,0.442668,0.501311,0.215446,0.504823,0.584914,0.510544,0.548793,0.453993,0.004909,0.002656,0.018096,0.014967,0.009887,0.221454,0.233752,0.165309,0.252517,0.25751,0.30072,0.281701,0.235857,0.164184,0.237984,0.170075,0.399801,0.427922,0.316488,0.413292,0.400706,0.384767,0.343285,0.262743,0.155295,0.062407,0.033868,0.0,0.0,0.0,0.002319,0.004293,0.018016,0.04035,0.19537,0.066981,0.07781,0.025756,0.026928,0.119361,0.223445,0.177667,0.018992,0.011062,0.011808,0.010031,0.089182,0.218129,0.050501,0.291846,0.270856,0.173276,0.252684,0.069176,0.175356,0.267456,0.473508,0.562042,0.470903,0.419831,0.60921,0.6215,0.561013,0.612073,0.72958,0.518943,0.489242,0.705996,0.691772,0.509472,0.023072,0.661342,0.251922,0.304119,0.443516,0.681832,0.892674,0.682024,0.222818,0.06385,0.160391,0.055216,0.171795,0.119985,0.004801,0.012048,0.011099,0.009163,0.006961,0.006462,0.024184,1,0,0,0,0,0
19,0.79758,0.854598,0.864978,0.523578,0.58425,0.58487,0.354442,0.515184,0.592997,0.726119,0.681986,0.535659,0.563295,0.465893,0.472406,0.562433,0.622883,0.437822,0.61423,0.001149,0.020157,0.000686,0.10365,0.129968,0.080302,0.209256,0.118779,0.204717,0.267863,0.42167,0.235022,0.260763,0.077537,0.103035,0.140994,0.117944,0.111458,0.027226,0.216152,0.37468,0.231295,0.390018,0.096632,0.122565,0.105158,0.115919,0.292078,0.439623,0.438073,0.559781,0.496495,0.488669,0.463971,0.539664,0.488909,0.511962,0.115192,0.186152,0.193388,0.304609,0.438409,0.430521,0.10904,0.11155,0.333903,0.388052,0.354883,0.185275,0.148939,0.053636,0.024379,0.021744,0.035422,0.045823,0.015823,0.157548,0.061001,0.042951,0.0309,0.056339,0.292474,0.064409,0.076218,0.174964,0.25832,0.271717,0.063361,0.19932,0.636876,0.646404,0.679001,0.637815,0.645341,0.508208,0.603205,0.707685,0.710648,0.221428,0.582707,0.796274,0.834709,0.205526,0.831555,0.796296,0.4652,0.728619,0.764907,0.006336,0.00763,0.515738,0.185673,0.066638,0.074849,0.093991,0.089757,0.160031,0.165887,0.270688,0.241955,0.127433,0.092795,0.611043,0.343188,0.234834,0.323851,0.249246,0.176449,0.207744,1,0,0,0,0,0
20,0.294236,0.109329,0.089302,0.505286,0.509939,0.360496,0.46322,0.641323,0.878004,0.847298,0.750048,0.678617,0.94018,0.882948,0.853893,0.398881,0.44562,0.486191,0.832183,0.340641,0.408565,0.056453,0.126381,0.19564,0.274127,0.182596,0.303353,0.183364,0.291262,0.216476,0.070168,0.052118,0.103897,0.091517,0.114193,0.128157,0.13296,0.018746,0.031108,0.048608,0.062002,0.331207,0.328477,0.224184,0.310357,0.321043,0.155652,0.213615,0.18393,0.279643,0.375823,0.246722,0.251036,0.155837,0.0,0.0,0.163971,0.150233,0.124472,0.092099,0.074637,0.115055,0.335254,0.319239,0.301564,0.406132,0.423265,0.017748,0.054783,0.035711,0.034811,0.060644,0.057178,0.013614,0.013139,0.039221,0.030916,0.025508,0.027356,0.032138,0.044613,0.00592,0.014578,0.353921,0.667729,0.0,0.870706,0.331902,0.431439,0.358327,0.641897,0.398148,0.028147,0.5035,0.405093,0.0,0.0,0.404511,0.392311,0.301161,0.258476,0.544462,0.580627,0.566805,0.430254,0.46634,0.673119,1.0,0.880946,1.0,0.166628,0.454419,0.288648,0.18326,0.085474,0.053006,0.094166,0.049546,0.070758,0.202554,0.267781,0.087574,0.073989,0.110789,0.20825,0.211187,0.19383,0.026567,1,0,0,0,0,0
21,0.260249,0.419438,0.539963,0.526703,0.576694,0.694201,0.536651,0.665293,0.815015,0.84265,0.768002,0.652403,0.89358,0.527119,0.419659,0.681667,0.701899,0.653065,0.513606,0.052554,0.015734,0.008443,0.045068,0.033868,0.021879,0.01516,0.102626,0.231034,0.241105,0.283291,0.111498,0.198797,0.204271,0.171862,0.203378,0.046743,0.073104,0.044902,0.043973,0.106565,0.20696,0.253601,0.103148,0.077401,0.110953,0.175158,0.222538,0.094541,0.469314,0.338615,0.266866,0.268148,0.271481,0.399444,0.400171,0.23644,0.442421,0.379787,0.403738,0.29653,0.06238,0.084938,0.422888,0.374746,0.384472,0.417805,0.526632,0.010267,0.01096,0.007023,0.12965,0.164938,0.357341,0.471879,0.563583,0.025712,0.036082,0.035226,0.106587,0.009626,0.002703,0.069087,0.593309,0.0,0.0,0.0,0.033235,0.0,0.493984,0.43296,0.367608,0.282676,0.285181,0.762961,0.709239,0.596395,0.489186,0.641148,0.566828,0.470511,0.373513,0.665146,0.565676,0.509181,0.802559,0.677659,0.666119,0.015394,0.011326,0.135103,0.065487,0.129688,0.125629,0.348594,0.505665,0.366361,0.062724,0.093727,0.019732,0.033772,0.030293,0.031646,0.070891,0.029938,0.028618,0.225616,0.388348,0.026875,1,0,0,0,0,0
22,0.856918,0.834932,0.795173,0.88856,0.879659,0.78072,0.815295,0.684949,0.614335,0.601386,0.588036,0.721905,0.778836,0.796824,0.792555,0.710265,0.740438,0.773697,0.765333,0.00059,0.001017,0.002794,0.000356,0.000761,0.000757,0.006647,0.016676,0.218602,0.116076,0.146109,0.428302,0.46835,0.028602,0.075242,0.248763,0.585918,0.419767,0.062316,0.055297,0.029934,0.065982,0.032752,0.10323,0.096543,0.090007,0.078107,0.126303,0.125247,0.159554,0.164959,0.248025,0.33869,0.358169,0.302346,0.342085,0.369657,0.077339,0.098279,0.132606,0.197853,0.260178,0.376584,0.214849,0.25203,0.306927,0.296214,0.301289,0.000334,0.000608,0.028259,0.00323,0.003971,0.009432,0.012031,0.021531,0.007049,0.039248,0.07633,0.102819,0.070423,0.054921,0.001069,0.000597,0.313864,0.282284,0.271929,0.34049,0.323996,0.359937,0.398182,0.517434,0.734847,0.765018,0.461431,0.600868,0.772746,0.766058,0.387234,0.511227,0.659353,0.62037,0.539855,0.642836,0.63956,0.574119,0.58311,0.704363,0.001472,0.001398,0.003611,0.002656,0.135512,0.083586,0.148017,0.10704,0.101545,0.01777,0.037663,0.087591,0.106501,0.208687,0.029468,0.011474,0.020444,0.006767,0.005959,0.018572,0.005193,1,0,0,0,0,0
23,0.65495,0.748271,0.742341,0.606941,0.665608,0.637807,0.741691,0.906546,0.659072,0.578763,0.687231,0.674436,0.42238,0.598639,0.634294,0.161304,0.439353,0.495405,0.493673,0.003419,0.00139,0.012242,0.012324,0.001701,0.001449,0.002733,0.139394,0.134967,0.233308,0.074174,0.285876,0.1471,0.40568,0.365281,0.338566,0.334198,0.512186,0.271715,0.337924,0.312322,0.291058,0.342039,0.260316,0.263025,0.259266,0.227305,0.204383,0.205473,0.309726,0.308567,0.258807,0.251097,0.237942,0.360034,0.353162,0.364383,0.271502,0.27284,0.252051,0.335295,0.315123,0.437407,0.308038,0.211427,0.206914,0.290014,0.238793,0.000401,0.000426,0.000574,0.012161,0.001563,0.001241,0.048474,0.00715,0.031989,0.040738,0.096487,0.116085,0.021445,0.012631,0.015593,0.025716,0.191761,0.242698,0.217525,0.198571,0.214629,0.406546,0.36876,0.351371,0.309436,0.277878,0.578547,0.449868,0.489857,0.477568,0.418713,0.43892,0.404176,0.465815,0.694579,0.687936,0.612364,0.532307,0.59711,0.628187,0.004353,0.002715,0.005697,0.003434,0.113244,0.227822,0.030071,0.020576,0.022994,0.224326,0.247905,0.190265,0.14018,0.071073,0.109099,0.1971,0.158548,0.089175,0.041719,0.041683,0.144763,1,0,0,0,0,0
24,0.801215,0.820753,0.808325,0.806442,0.822901,0.799631,0.528469,0.843989,0.573454,0.689438,0.84417,0.794413,0.715298,0.821975,0.788633,0.587419,0.331223,0.642345,0.780021,0.000839,0.001128,0.001629,0.000861,0.000286,0.000229,0.000307,0.087465,0.015884,0.152325,0.269264,0.014317,0.037039,0.147228,0.434694,0.436754,0.009813,0.008958,0.879207,0.598124,0.020713,0.053268,0.868192,0.277812,0.277977,0.275761,0.254554,0.277428,0.276001,0.300274,0.313717,0.280706,0.260809,0.244952,0.324753,0.362407,0.372277,0.332757,0.348752,0.384431,0.383409,0.382112,0.362209,0.367318,0.344863,0.388608,0.337332,0.354005,0.000154,0.000288,0.00026,0.011032,0.000788,0.000506,0.000524,0.003782,0.001738,0.007381,0.000346,0.000439,0.006754,0.002472,0.013599,0.000447,0.275888,0.277342,0.253232,0.296039,0.294093,0.420547,0.402207,0.357208,0.303833,0.277666,0.534275,0.508119,0.550098,0.555488,0.554348,0.608707,0.5886,0.591966,0.550803,0.613348,0.600454,0.573381,0.569903,0.635937,0.000557,0.002968,0.001597,0.000154,0.023527,0.018733,0.020009,0.007514,0.096691,0.025312,0.026505,0.00457,0.00271,0.002166,0.024254,0.007014,0.007667,0.028509,0.057352,0.004068,0.006574,1,0,0,0,0,0
25,0.811053,0.851002,0.806768,0.624405,0.648362,0.499033,0.632714,0.696275,0.75025,0.777596,0.846203,0.852183,0.839708,0.825167,0.85624,0.686515,0.734885,0.780157,0.81146,0.010094,0.011028,0.020209,0.111752,0.45067,0.355171,0.612412,0.206073,0.132095,0.059522,0.057997,0.125258,0.03577,0.11017,0.053117,0.04651,0.081249,0.018782,0.032535,0.080702,0.024122,0.077446,0.104898,0.185096,0.182291,0.201022,0.232147,0.13046,0.432044,0.276619,0.34692,0.446495,0.45655,0.510734,0.258326,0.305007,0.450947,0.373265,0.432455,0.47692,0.490329,0.480316,0.527716,0.503807,0.490521,0.493608,0.510741,0.512497,0.008281,0.02158,0.14389,0.085646,0.060302,0.061494,0.032223,0.003637,0.070005,0.02494,0.003135,0.002336,0.002139,0.007268,0.008715,0.003009,0.301507,0.306651,0.299193,0.195496,0.206969,0.325662,0.360675,0.401928,0.471484,0.564871,0.215971,0.253903,0.469572,0.522041,0.483483,0.601382,0.61583,0.602903,0.594605,0.595959,0.577966,0.620505,0.617407,0.579095,0.016559,0.034451,0.078213,0.274034,0.048161,0.112048,0.270362,0.219487,0.035584,0.270129,0.181719,0.008436,0.006221,0.002585,0.014956,0.005002,0.005394,0.015803,0.012935,0.003398,0.001165,1,0,0,0,0,0
26,0.825514,0.913362,0.947285,0.827716,0.896488,0.914124,0.641872,0.650922,0.399877,0.656383,0.657821,0.604146,0.67794,0.659104,0.643411,0.626222,0.656732,0.635295,0.609676,0.125754,0.079064,0.012558,0.129464,0.00826,0.000953,0.000465,0.142923,0.034634,0.242183,0.348884,0.169196,0.186377,0.261471,0.371704,0.237483,0.197416,0.066592,0.136423,0.083826,0.112319,0.06392,0.081237,0.318889,0.325391,0.317442,0.299246,0.291372,0.291612,0.398868,0.315569,0.327243,0.301605,0.302661,1.0,0.476022,0.06596,0.526879,0.920768,0.39417,0.363937,0.25537,0.348964,0.345466,0.354883,0.388635,0.369342,0.350309,0.006617,0.001653,0.004417,0.003847,0.056569,0.061911,0.16386,0.010252,0.91465,0.065126,0.110954,0.000595,0.001665,0.000809,0.005828,0.011605,0.502505,0.483774,0.472323,0.463723,0.476572,0.485351,0.490025,0.482712,0.469583,0.449287,0.476024,0.639851,0.576937,0.521974,0.524087,0.484121,0.519357,0.427984,0.448079,0.449141,0.419686,0.423734,0.44298,0.436796,0.013837,0.00333,0.001943,0.001492,0.065736,0.107526,0.021848,0.055868,0.004791,0.065884,0.112428,0.037004,0.144625,0.004563,0.00685,0.282855,0.063953,0.01007,0.005944,0.227656,0.00854,1,0,0,0,0,0
27,0.784773,0.79916,0.788599,0.80277,0.814314,0.797102,0.660875,0.64658,0.698658,0.702491,0.676064,0.473745,0.673815,0.498895,0.58374,0.638535,0.65814,0.67531,0.530513,0.001576,0.001396,0.00033,0.0,0.000155,0.00063,0.0,0.085086,0.06467,0.022879,0.017963,0.161459,0.001953,0.002929,0.002414,0.002986,0.002583,0.019353,0.000397,0.00031,0.059685,0.555242,0.000643,0.156214,0.157298,0.162366,0.141433,0.192483,0.203628,0.184733,0.212936,0.243999,0.254678,0.247394,0.231914,0.241783,0.284595,0.326296,0.333594,0.337586,0.340995,0.40155,0.278361,0.310315,0.316619,0.342229,0.319863,0.332215,0.001673,0.000735,0.000964,0.005939,0.010374,0.005457,0.005271,0.004303,0.00052,0.00051,0.123859,0.006453,0.000259,0.000325,5.4e-05,0.013226,0.247573,0.269413,0.258018,0.268608,0.290895,0.24045,0.278225,0.27695,0.308575,0.313752,0.205415,0.229223,0.261116,0.293232,0.423365,0.414128,0.51087,0.57791,0.468029,0.793467,0.869353,0.472725,0.477959,0.887044,0.005662,0.003502,0.001598,0.002961,0.117647,0.086126,0.043793,0.082726,0.059204,0.014075,0.012658,0.190135,0.132498,0.263771,0.001589,0.002963,0.248315,0.001487,0.000121,0.239048,0.109488,1,0,0,0,0,0
28,0.745834,0.721409,0.704374,0.758012,0.709215,0.659617,0.754584,0.592657,0.708058,0.762265,0.654734,0.614524,0.78568,0.636964,0.583816,0.773084,0.754269,0.785294,0.63292,0.000166,5e-06,0.001414,0.043522,0.052811,0.012816,0.016985,0.342475,0.120578,0.584888,0.306919,0.039474,0.070444,0.226405,0.394571,0.060728,0.029118,0.380011,0.116293,0.075067,0.020774,0.043473,0.106298,0.09225,0.084156,0.080316,0.048999,0.166914,0.021303,0.486084,0.391139,0.301351,0.07644,0.0,0.475487,0.274184,0.0,0.432682,0.517236,0.347394,0.237922,0.160096,0.211399,0.417428,0.437668,0.250055,0.466036,0.394952,0.045872,0.019769,0.027707,0.146954,0.316178,0.056667,0.031193,0.046234,0.043791,0.02029,0.321542,0.275352,0.012198,0.013648,0.036495,0.011308,0.265924,0.255345,0.260601,0.352008,0.299114,0.633376,0.604748,0.498401,0.321994,0.305332,0.644078,0.643105,0.418579,0.374597,0.684223,0.558005,0.542584,0.473094,0.741848,0.565329,0.553979,0.739835,0.728339,0.548018,0.002804,0.002633,0.02312,0.002377,0.074419,0.077499,0.07149,0.060092,0.060973,0.203413,0.055815,0.010288,0.0885,0.267114,0.061933,0.020329,0.007555,0.043747,0.064267,0.038255,0.006494,1,0,0,0,0,0
29,0.411068,0.525649,0.549456,0.564006,0.616802,0.649425,0.499417,0.670734,0.223017,0.363807,0.650553,0.553574,0.836801,0.832835,0.78776,0.718863,0.779004,0.823286,0.76734,0.019151,0.011623,0.010491,0.013643,0.011059,0.011361,0.010042,0.004441,0.004553,0.255345,0.82206,0.281749,0.383689,0.55197,1.0,0.942078,0.277417,0.065295,0.553889,0.083106,0.018164,0.005011,0.006664,0.072977,0.076852,0.07013,0.029019,0.124931,0.134191,0.215645,0.199808,0.169492,0.161667,0.16024,0.431996,0.395165,0.184726,0.512942,0.321139,0.36882,0.236584,0.196152,0.092435,0.31452,0.294602,0.294396,0.309623,0.302366,0.00911,0.002179,0.000843,0.000956,0.057015,0.086568,0.07905,0.034005,0.254403,0.154775,0.042683,0.015431,0.003914,0.001204,0.000446,0.000247,0.116188,0.13332,0.134584,0.214361,0.210402,0.340703,0.355307,0.361737,0.335581,0.30673,0.565844,0.561661,0.434414,0.410326,0.581153,0.51513,0.40157,0.336151,0.682166,0.699231,0.662283,0.68835,0.692063,0.686348,0.005849,0.003073,0.010539,0.018857,0.160448,0.173502,0.232311,0.343762,0.397663,0.074527,0.12756,0.266208,0.177998,0.157695,0.007464,0.001073,0.007675,0.001931,0.00271,0.001629,0.001368,1,0,0,0,0,0
