,attr1,attr3,attr4,attr6,attr13,attr23,attr26,attr27,attr30,attr32,attr34,attr35,attr36,attr37,attr40,attr43,attr47,attr51,attr53,attr54,attr56,attr57,attr58,attr60,attr61,attr62,attr63,attr70,attr74,attr77,attr78,attr79,attr80,attr81,attr83,attr84,attr85,attr86,attr87,attr88,attr89,attr91,attr93,attr94,attr95,attr98,attr103,attr104,attr108,attr110,attr111,attr114,attr115,attr116,attr118,attr120,attr121,attr123,attr129,attr131,attr133,attr138,attr139,attr141,attr142,attr144,attr146,attr147,attr148,attr150,attr152,attr153,attr155,attr157,attr160,attr168,attr171,attr175,attr178,attr183,attr184,attr185,attr186,attr187,attr189,attr190,attr192,attr198,attr199,attr200,attr206,attr207,attr209,attr210,attr212,attr214,attr222,attr224,attr225,attr226,attr227,attr232,attr233,attr235,attr236,attr237,attr238,attr240,attr241,attr242,attr244,attr245,attr247,attr250,attr251,attr254,attr256,attr257,attr260,attr262,attr265,attr266,attr267,attr268,attr269,attr279,attr280,attr281,attr283,attr284,attr288,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
10,0.619144,0.654479,0.659288,0.639541,0.728673,0.507144,0.707954,0.594928,0.203283,0.620848,0.682204,0.259891,0.150458,0.467678,0.739524,0.0,0.685801,0.007324,0.008704,0.008452,0.00856,0.004445,0.004138,0.00364,0.003626,0.00351,0.003719,0.167699,0.175284,0.756175,0.499071,0.765214,0.447493,0.612925,0.241658,1.0,0.851425,1.0,0.762819,1.0,0.538665,1.0,0.183907,0.412368,1.0,1.0,0.140521,0.138333,0.180638,0.179328,0.176797,0.247737,0.269026,0.269143,0.356289,0.304012,0.240336,0.362119,0.175062,0.173402,0.25345,0.323477,0.286783,0.309712,0.311214,0.360364,0.374321,0.318567,0.000308,0.000248,0.000265,0.000452,0.002149,0.001797,0.001643,0.011182,0.057071,0.021423,0.034088,0.012398,0.011603,0.061239,0.03451,0.04133,0.027947,0.000588,0.029044,0.193919,0.198951,0.199398,0.277107,0.279735,0.263922,0.2534,0.332562,0.393765,0.567364,0.572878,0.544216,0.445988,0.335044,0.522365,0.581376,0.549148,0.518664,0.56165,0.529489,0.517691,0.541857,0.600756,0.640689,0.559302,0.008134,0.012204,0.011508,0.007406,0.006447,0.00621,0.037593,0.033771,0.089036,0.047182,0.121324,0.270779,0.251727,0.048715,0.125257,0.116349,0.454125,0.271166,0.001416,0.057397,1,0,0,0,0,0
11,0.572007,0.500457,0.546531,0.609901,0.657658,0.614942,0.54665,0.354527,0.536589,0.49718,0.365105,0.063513,0.635502,0.678542,0.863166,0.625418,0.592737,0.218193,0.003787,0.002029,0.002493,0.229305,0.217581,0.014968,0.002417,0.001337,0.001677,0.55341,0.205534,0.212676,0.489544,0.580075,0.527827,0.599066,1.0,0.440826,0.194798,0.005254,0.001988,0.100087,0.174296,0.228896,0.003095,0.000655,0.002929,0.158656,0.186831,0.198861,0.304801,0.213992,0.227778,0.382771,0.331975,0.391372,0.252407,0.358066,0.356838,0.370521,0.37083,0.321598,0.338567,0.353669,0.350425,0.371372,0.397908,0.370473,0.340117,0.346708,0.009837,0.003414,0.000466,0.000904,0.003797,0.050114,0.000404,0.007245,0.023024,0.013458,0.016743,0.002376,0.001027,0.001308,0.001134,0.000595,0.008066,0.000769,0.000923,0.550177,0.233192,0.25227,0.507716,0.276212,0.272399,0.279813,0.650575,0.578435,0.579721,0.485038,0.620695,0.605755,0.598307,0.614488,0.650206,0.605833,0.491591,0.452418,0.471361,0.651973,0.645162,0.637111,0.554135,0.450472,0.223556,0.001325,0.001077,0.130688,0.105894,0.001348,0.036534,0.161117,0.020585,0.228033,0.043205,0.050924,0.055898,0.032658,0.056067,0.023722,0.001766,0.040065,0.002164,0.062658,1,0,0,0,1,0
12,0.572858,0.495084,0.808136,0.792088,0.57002,0.427348,0.392757,0.519986,0.631467,0.621876,0.576113,0.751329,0.321188,0.587711,0.735945,0.628461,0.836731,1.0,0.01891,0.012452,0.011616,0.038043,0.004422,0.002108,0.069962,0.645236,0.175829,0.455297,0.585579,0.796139,0.042999,0.031545,0.047985,0.046661,0.322953,0.257443,0.459743,0.358845,0.336041,0.250936,0.249065,0.233609,0.335887,0.317479,0.22626,0.196427,0.18471,0.181782,0.204878,0.197456,0.193599,0.325409,0.303529,0.291468,0.327163,0.223487,0.245751,0.322467,0.166177,0.208351,0.351572,0.345583,0.364731,0.359741,0.366744,0.368029,0.380727,0.376101,0.033226,0.023658,0.001452,0.000925,0.008561,0.002186,0.035918,0.024607,0.038597,0.022927,0.022584,0.070133,0.08668,0.110365,0.05124,0.011738,0.00139,0.007841,0.002195,0.361943,0.357317,0.321324,0.361749,0.36184,0.530717,0.6353,0.528963,0.569399,0.591104,0.597632,0.353181,0.368528,0.380685,0.378224,0.378908,0.51815,0.620465,0.64977,0.631768,0.66228,0.677627,0.66195,0.638194,0.616933,0.115117,0.005611,0.005791,0.007709,0.005211,0.028202,0.069979,0.207985,0.098306,0.108198,0.105354,0.1645,0.133234,0.085101,0.037947,0.364724,0.22788,0.291247,0.153352,0.078818,1,0,0,0,0,0
13,0.482089,0.459284,0.447488,0.356078,0.427573,0.64077,0.586573,0.362919,0.655872,0.586482,0.58383,0.527634,0.692749,0.742045,0.689688,0.700022,0.895288,0.00488,0.004386,0.008998,0.033554,0.013894,0.00601,0.02327,0.004404,0.008219,0.060662,0.134308,0.084739,0.184813,0.029202,0.033973,0.358082,0.410778,0.296523,0.31348,0.005626,0.006316,0.181324,0.505778,0.318931,0.032193,0.003986,0.020771,0.032711,0.033577,0.019802,0.067209,0.0,0.0,0.015326,0.0,0.0,0.0,0.01611,0.0,0.006103,0.082037,0.132117,0.245473,0.0,0.035114,0.030542,0.0,0.0,0.208447,0.309758,0.299853,0.003843,0.00429,0.004567,0.011894,0.00707,0.006015,0.004212,0.066575,0.035574,0.16258,0.46829,0.013461,0.055631,0.117878,0.16307,0.102038,0.071239,0.010785,0.057444,0.0,0.0,0.0,0.0,0.0,0.0,0.164799,0.0,0.0,0.781677,0.724044,0.223817,0.280387,0.375466,0.36671,0.399642,0.496476,0.470461,0.480662,0.466985,0.459448,0.456629,0.44146,0.447169,0.473567,0.021238,0.010887,0.009304,0.01489,0.058344,0.00625,0.041807,0.077512,1.0,0.29355,0.015452,0.042198,0.053975,0.127353,0.227368,0.016376,0.014639,0.042678,0.007639,0.019112,1,0,0,0,0,0
14,0.790277,0.820209,0.831317,0.825721,0.64595,0.645519,0.735822,0.744785,0.592163,0.777417,0.682524,0.679152,0.65577,0.618754,0.571635,0.613757,0.651935,0.000348,0.00037,0.014799,0.004534,0.239,0.245346,0.167184,0.189238,0.149282,0.148201,0.323329,0.132285,0.312169,0.137762,0.599095,0.5189,0.302308,0.347927,0.362309,0.029837,0.157808,0.322517,0.532803,0.691822,0.496268,0.013863,0.010086,0.011021,0.25407,0.300878,0.295995,0.282064,0.302593,0.308114,0.28535,0.29406,0.319787,0.33439,0.407236,0.383532,0.374767,0.39011,0.453244,0.466228,0.340864,0.351564,0.367503,0.374362,0.381529,0.373093,0.367888,0.000207,0.000189,0.000711,0.000265,0.007301,0.004658,0.008301,0.00823,0.057808,0.348171,0.082504,0.000919,0.004859,0.007251,0.009135,0.084164,0.013198,0.000498,0.000393,0.198504,0.214215,0.227154,0.300523,0.352064,0.456991,0.465278,0.370728,0.343141,0.55796,0.502237,0.618671,0.612889,0.705884,0.694288,0.690016,0.615238,0.640902,0.632671,0.634494,0.699521,0.702563,0.707875,0.661959,0.637223,0.001489,0.028196,0.00133,0.143344,0.097457,0.147039,0.017777,0.031272,0.288173,0.191061,0.365895,0.481843,0.36166,0.11252,0.127955,0.0093,0.179928,0.246627,0.004859,0.126349,1,0,0,0,0,0
15,0.629558,0.70986,0.657683,0.63442,0.514171,0.581115,0.537051,0.49219,0.686747,0.8457,0.809843,0.784541,0.58678,0.770611,0.879793,0.547171,0.766904,0.033519,0.107942,0.173199,0.073088,0.205961,0.173658,0.185409,0.122252,0.104923,0.131626,0.005016,0.236227,0.052242,0.196839,0.438002,0.024658,0.024784,0.01166,0.0113,0.262848,0.13195,0.028734,0.01515,0.006967,0.006405,0.282909,0.210721,0.112082,0.017662,0.197407,0.260741,0.194712,0.171879,0.208237,0.121962,0.114808,0.097881,0.084733,0.175775,0.077133,0.0,0.099918,0.0,0.0,0.045487,0.010384,0.037874,0.126577,0.14227,0.106091,0.070069,0.054534,0.046054,0.048294,0.049428,0.133508,0.085,0.087059,0.0015,0.199944,0.040974,0.169378,0.067236,0.017426,0.032804,0.011262,0.003795,0.021638,0.0649,0.067203,0.278292,0.309324,0.268854,0.0,0.012223,0.056249,0.079699,0.0,0.0,0.0,0.0,0.88786,0.727288,0.518026,0.96672,0.753098,0.567074,0.539207,0.525441,0.513375,0.920905,0.959284,0.826411,0.594617,0.585011,0.256606,0.020311,0.08263,1.0,1.0,1.0,1.0,0.064347,0.01341,0.007674,0.161001,1.0,0.872639,0.055302,0.085401,0.313417,0.087984,0.022897,0.259746,0.007965,1,0,0,0,1,0
16,0.806065,0.813963,0.855657,0.767435,0.35969,0.886248,0.802701,0.606617,0.842893,0.970054,0.829087,0.596997,0.500606,0.726285,0.746937,0.447845,0.486012,0.139266,0.084459,0.086674,0.256489,0.156788,0.111686,0.377045,0.20673,0.216549,0.125737,0.213045,0.079116,0.188712,0.192012,0.097027,0.004908,0.001224,0.256254,0.170205,0.297075,0.350766,0.129918,0.314061,0.392503,0.172554,0.337341,0.303586,0.253388,0.402588,0.244506,0.268491,0.428265,0.561927,0.537867,0.363381,0.395535,0.454835,0.409396,0.0,0.0,0.346872,0.132099,0.348354,0.385947,0.37749,0.400617,0.745185,0.589746,0.519781,0.359438,0.314198,0.025915,0.037149,0.010845,0.059749,0.131939,0.175906,0.12372,0.08912,0.06982,0.028377,0.02557,0.18689,0.150944,0.050285,0.038473,0.028847,0.093075,0.449233,0.134993,0.282318,0.306584,0.313439,0.183608,0.32744,0.601203,0.749989,0.561125,0.676742,0.676496,0.88379,0.454967,0.446726,0.478485,0.728518,0.641047,0.669384,0.790123,0.835123,0.933206,0.824566,0.875749,0.877348,0.947509,0.935331,0.027078,0.027701,0.063305,0.947495,0.327713,0.08738,0.861969,0.092654,0.207429,0.179233,0.01588,0.012799,0.007955,0.555952,0.156717,0.215521,0.240482,0.464488,0.218433,0.252017,1,0,0,0,1,0
17,0.440256,0.534474,0.553284,0.56681,0.751798,0.558144,0.710102,0.453136,0.679547,0.879118,0.697035,0.441521,0.488789,0.592827,0.888827,0.228289,0.379726,0.048073,0.045521,0.042207,0.051344,0.015868,0.013386,0.011819,0.014411,0.058064,0.037234,0.047925,0.253011,0.106901,0.025488,0.023779,0.020984,0.004849,0.318532,0.133751,0.241663,0.319782,0.279538,0.395886,0.172633,0.208287,0.19216,0.190224,0.235556,0.302398,0.052044,0.040988,0.066886,0.055377,0.098237,0.303635,0.385267,0.407387,0.426433,0.171612,0.0,0.190706,0.0,0.330261,0.415267,0.36463,0.471159,0.610576,0.496118,0.597071,0.485295,0.575151,0.013579,0.008785,0.003079,0.001289,0.002027,0.003372,0.027196,0.01011,0.190924,0.013909,0.001684,0.314198,0.274524,0.11247,0.114819,0.007571,0.08642,0.223032,0.072868,0.0,0.0,0.0,0.053945,0.080739,0.134449,0.11677,0.147924,0.454811,0.736749,0.832506,0.208881,0.290403,0.40601,0.632213,0.700394,0.806808,0.630603,0.803073,0.771527,0.755949,0.835123,0.801049,0.794585,0.727892,0.049434,0.080538,0.088807,0.053887,0.060432,0.072933,0.408937,0.851746,0.207011,0.15066,0.602098,0.108307,0.229581,0.450936,0.132573,0.295202,0.422945,0.269109,0.26923,0.163273,1,0,0,0,0,0
18,0.185638,0.217092,0.724356,0.584093,0.90915,0.191144,0.299098,0.255906,0.745363,0.71339,0.647602,0.622782,0.644802,0.731291,0.73784,0.536263,0.666818,0.159329,0.369714,0.378348,0.34923,0.361678,0.372246,0.255084,0.135508,0.130425,0.00436,0.826484,0.35379,0.215446,0.504823,0.584914,0.510544,0.548793,0.50288,0.453993,0.032489,0.004909,0.002656,0.005835,0.018096,0.033531,0.009887,0.008595,0.00781,0.053742,0.165309,0.117064,0.283992,0.30072,0.286639,0.235857,0.259177,0.164184,0.170075,0.380466,0.399801,0.357366,0.384767,0.262743,0.155295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024107,0.015702,0.059118,0.053044,0.002319,0.008283,0.018016,0.059403,0.095814,0.025756,0.119361,0.047433,0.018992,0.011062,0.007659,0.031422,0.012016,0.007724,0.013672,0.0,0.0,0.218129,0.307278,0.209631,0.394905,0.451132,0.173276,0.069176,0.470903,0.571379,0.614198,0.60921,0.621075,0.729614,0.72958,0.650183,0.577317,0.518943,0.489242,0.691772,0.649289,0.608148,0.509472,0.448996,0.132397,0.661342,0.576406,0.251922,0.304119,0.230777,0.346715,0.31872,0.374724,0.416866,0.492924,0.443516,0.681832,0.171795,0.119985,0.008219,0.004801,0.012048,0.009163,0.004161,1,0,0,0,0,0
19,0.79758,0.854598,0.843849,0.857848,0.58487,0.572331,0.515184,0.522939,0.592997,0.84141,0.535659,0.546094,0.461314,0.541678,0.642166,0.562433,0.428757,0.001149,0.020157,0.002075,0.000686,0.10365,0.106094,0.080302,0.209256,0.177466,0.229881,0.204717,0.172382,0.260763,0.077537,0.103035,0.140994,0.117944,0.185303,0.111458,0.05112,0.027226,0.216152,0.304699,0.37468,0.146867,0.390018,0.306885,0.249155,0.318038,0.105158,0.107112,0.351982,0.439623,0.43345,0.559781,0.536914,0.496495,0.463971,0.709472,0.539664,0.457792,0.193388,0.438409,0.430521,0.410295,0.452428,0.584143,0.388052,0.423361,0.581084,0.459431,0.001505,0.000497,0.002148,0.001747,0.185275,0.149155,0.053636,0.015549,0.049447,0.015823,0.061001,0.107475,0.056339,0.292474,0.189744,0.028457,0.071198,0.306398,0.085836,0.229167,0.256587,0.25832,0.406401,0.546095,0.552335,0.489757,0.636876,0.679001,0.707685,0.725208,0.141002,0.221428,0.410617,0.067488,0.205526,0.668389,0.769693,0.831555,0.796296,0.728619,0.805354,0.785662,0.764907,0.778069,0.006195,0.00763,0.004676,0.515738,0.185673,0.156639,1.0,0.029786,0.043566,0.039421,0.181238,0.066638,0.074849,0.127433,0.092795,0.064656,0.611043,0.343188,0.323851,0.175853,1,0,0,0,0,0
20,0.294236,0.109329,0.361194,0.087919,0.360496,0.722254,0.641323,0.559104,0.878004,0.806809,0.678617,0.613506,0.937282,0.951162,0.902293,0.398881,0.695345,0.340641,0.408565,0.195073,0.056453,0.126381,0.235338,0.274127,0.182596,0.28263,0.152046,0.183364,0.196821,0.052118,0.103897,0.091517,0.114193,0.128157,0.134724,0.13296,0.028927,0.018746,0.031108,0.038214,0.048608,0.078608,0.331207,0.474445,0.588586,0.161668,0.310357,0.319115,0.258999,0.213615,0.276461,0.279643,0.298813,0.375823,0.251036,0.28321,0.155837,0.034444,0.124472,0.074637,0.115055,0.300089,0.296283,0.391516,0.406132,0.412977,0.378004,0.364252,0.066747,0.027393,0.018701,0.02226,0.017748,0.058224,0.035711,0.023177,0.023806,0.013139,0.030916,0.01867,0.032138,0.044613,0.054272,0.0629,0.058169,0.008621,0.010904,0.0,0.082551,0.667729,0.184481,0.872898,0.470265,0.252706,0.431439,0.641897,0.0,0.0,0.394816,0.404511,0.402196,0.557535,0.544462,0.556305,0.588243,0.580627,0.566805,0.46634,0.508588,0.546576,0.673119,0.732477,0.956007,0.880946,0.403802,1.0,0.166628,0.610607,0.807774,1.0,1.0,1.0,0.239635,0.454419,0.288648,0.202554,0.267781,0.079535,0.087574,0.073989,0.20825,0.073152,1,0,0,0,0,0
21,0.260249,0.419438,0.48277,0.564232,0.694201,0.727851,0.665293,0.585556,0.815015,0.845323,0.652403,0.493483,0.733401,0.833779,0.74611,0.681667,0.742057,0.052554,0.015734,0.010382,0.008443,0.045068,0.044514,0.021879,0.01516,0.025128,0.012743,0.231034,0.253318,0.198797,0.204271,0.171862,0.203378,0.046743,0.042108,0.073104,0.076461,0.044902,0.043973,0.166548,0.106565,0.170749,0.253601,0.490298,0.538658,0.059787,0.110953,0.142373,0.100069,0.094541,0.143162,0.338615,0.285494,0.266866,0.271481,0.426763,0.399444,0.375638,0.403738,0.06238,0.084938,0.323093,0.347846,0.4362,0.417805,0.635295,0.315508,0.407257,0.009191,0.0067,0.003261,0.002179,0.010267,0.014746,0.007023,0.12091,0.023947,0.563583,0.036082,0.006333,0.009626,0.002703,0.034478,0.02796,0.184518,0.0338,0.357837,0.0,0.0,0.0,0.0,0.0,0.008141,0.056741,0.493984,0.367608,0.596395,0.368872,0.739611,0.641148,0.647488,0.822766,0.665146,0.648674,0.632694,0.565676,0.509181,0.677659,0.569635,0.635679,0.666119,0.641975,0.084289,0.011326,0.008468,0.135103,0.065487,0.045684,0.936023,1.0,0.823553,0.419248,0.087973,0.129688,0.125629,0.033772,0.030293,0.037906,0.031646,0.070891,0.028618,0.009599,1,0,0,0,0,0
22,0.856918,0.834932,0.817414,0.766842,0.78072,0.800124,0.684949,0.615881,0.614335,0.499513,0.721905,0.647682,0.67275,0.737291,0.814891,0.710265,0.804779,0.00059,0.001017,0.00109,0.002794,0.000356,0.000565,0.000757,0.006647,0.065138,0.102974,0.218602,0.554068,0.46835,0.028602,0.075242,0.248763,0.585918,0.259186,0.419767,0.154388,0.062316,0.055297,0.082795,0.029934,0.007352,0.032752,0.030009,0.022703,0.008222,0.090007,0.088169,0.127236,0.125247,0.153251,0.164959,0.190645,0.248025,0.358169,0.229691,0.302346,0.349643,0.132606,0.260178,0.376584,0.317263,0.329307,0.277085,0.296214,0.304925,0.303944,0.297682,0.000359,0.000547,0.000492,0.000428,0.000334,0.000393,0.028259,0.001332,0.002096,0.021531,0.039248,0.04622,0.070423,0.054921,0.025134,0.01347,0.002172,0.000846,0.000784,0.302849,0.290381,0.282284,0.310409,0.301373,0.355195,0.391394,0.359937,0.517434,0.772746,0.790727,0.340993,0.387234,0.449823,0.498893,0.539855,0.578077,0.619386,0.642836,0.63956,0.58311,0.598285,0.626465,0.704363,0.704733,0.000616,0.001398,0.001826,0.003611,0.002656,0.013859,0.001586,0.161432,0.080358,0.086658,0.191212,0.135512,0.083586,0.106501,0.208687,0.095949,0.029468,0.011474,0.006767,0.002759,1,0,0,0,0,0
23,0.65495,0.748271,0.751672,0.723825,0.637807,0.828515,0.906546,0.826175,0.659072,0.585692,0.674436,0.693677,0.156167,0.454358,0.506651,0.161304,0.542546,0.003419,0.00139,0.000582,0.012242,0.012324,0.001891,0.001449,0.002733,0.005169,0.013092,0.134967,0.09008,0.1471,0.40568,0.365281,0.338566,0.334198,0.239372,0.512186,0.383782,0.271715,0.337924,0.291348,0.312322,0.226979,0.342039,0.267141,0.720397,0.450812,0.259266,0.253285,0.208457,0.205473,0.202956,0.308567,0.268155,0.258807,0.237942,0.317455,0.360034,0.362346,0.252051,0.315123,0.437407,0.20596,0.262318,0.321214,0.290014,0.342819,0.251104,0.267908,0.00132,0.000651,0.000489,0.000432,0.000401,0.00049,0.000574,0.010104,0.002625,0.00715,0.040738,0.023048,0.021445,0.012631,0.034699,0.039886,0.025655,0.015304,0.01836,0.22986,0.24083,0.242698,0.215334,0.211364,0.179437,0.150116,0.406546,0.351371,0.489857,0.462348,0.653035,0.418713,0.410639,0.56808,0.694579,0.752248,0.738929,0.687936,0.612364,0.59711,0.663211,0.592581,0.628187,0.670972,0.003487,0.002715,0.002334,0.005697,0.003434,0.002048,0.082106,0.07361,0.085142,0.10634,0.264756,0.113244,0.227822,0.14018,0.071073,0.140156,0.109099,0.1971,0.089175,0.14623,1,0,0,0,0,0
24,0.801215,0.820753,0.820705,0.791051,0.799631,0.669043,0.843989,0.796163,0.573454,0.848756,0.794413,0.765717,0.519965,0.311593,0.851213,0.587419,0.827551,0.000839,0.001128,0.001087,0.001629,0.000861,0.000342,0.000229,0.000307,0.00066,0.001057,0.015884,0.009156,0.037039,0.147228,0.434694,0.436754,0.009813,0.026445,0.008958,0.475168,0.879207,0.598124,0.039584,0.020713,0.01179,0.868192,0.426098,0.013583,0.022867,0.275761,0.267949,0.279877,0.276001,0.267723,0.313717,0.305075,0.280706,0.244952,0.32369,0.324753,0.378848,0.384431,0.382112,0.362209,0.391934,0.383107,0.344513,0.337332,0.389863,0.390645,0.370089,0.000192,0.000235,0.000214,0.000143,0.000154,0.000208,0.00026,0.00909,0.004287,0.003782,0.007381,0.03443,0.006754,0.002472,0.000948,0.000653,0.000259,0.006945,0.009236,0.279265,0.280518,0.277342,0.297784,0.283145,0.275038,0.247249,0.420547,0.357208,0.550098,0.492854,0.579565,0.554348,0.588723,0.535203,0.550803,0.633812,0.620639,0.613348,0.600454,0.569903,0.643507,0.65422,0.635937,0.605307,0.000834,0.002968,0.003123,0.001597,0.000154,0.000259,0.070682,0.088075,0.083416,0.070907,0.036419,0.023527,0.018733,0.00271,0.002166,0.054086,0.024254,0.007014,0.028509,0.009132,1,0,0,0,0,0
25,0.811053,0.851002,0.839497,0.790817,0.499033,0.672771,0.696275,0.726393,0.75025,0.808277,0.852183,0.795798,0.728248,0.816742,0.848697,0.686515,0.838856,0.010094,0.011028,0.028847,0.020209,0.111752,0.128997,0.355171,0.612412,0.538532,0.270155,0.132095,0.06572,0.03577,0.11017,0.053117,0.04651,0.081249,0.015397,0.018782,0.027617,0.032535,0.080702,0.027417,0.024122,0.018819,0.104898,0.099249,0.014385,0.006067,0.201022,0.213813,0.358711,0.432044,0.450412,0.34692,0.38762,0.446495,0.510734,0.226845,0.258326,0.387572,0.47692,0.480316,0.527716,0.483663,0.496283,0.513148,0.510741,0.473704,0.502963,0.513203,0.002422,0.002628,0.013876,0.009669,0.008281,0.137137,0.14389,0.074263,0.011553,0.003637,0.02494,0.001447,0.002139,0.007268,0.003068,0.006222,0.01077,0.010953,0.023472,0.312478,0.321457,0.306651,0.292203,0.383018,0.468599,0.538882,0.325662,0.401928,0.469572,0.569646,0.440586,0.483483,0.545514,0.570059,0.594605,0.600666,0.591586,0.595959,0.577966,0.617407,0.611491,0.599358,0.579095,0.583892,0.018331,0.034451,0.061424,0.078213,0.274034,0.265494,0.284694,0.292154,0.20837,0.102025,0.033003,0.048161,0.112048,0.006221,0.002585,0.006188,0.014956,0.005002,0.015803,0.018594,1,0,0,0,0,0
26,0.825514,0.913362,0.930799,0.964986,0.914124,0.490072,0.650922,0.655258,0.399877,0.718208,0.604146,0.661318,0.59333,0.667457,0.714846,0.626222,0.673501,0.125754,0.079064,0.056562,0.012558,0.129464,0.038586,0.000953,0.000465,0.019615,0.017465,0.034634,0.137075,0.186377,0.261471,0.371704,0.237483,0.197416,0.231698,0.066592,0.217781,0.136423,0.083826,0.228606,0.112319,0.062667,0.081237,0.171477,0.463222,0.1061,0.317442,0.30987,0.288237,0.291612,0.284506,0.315569,0.319746,0.327243,0.302661,0.603265,1.0,0.303594,0.39417,0.25537,0.348964,0.357277,0.351797,0.360508,0.369342,0.372442,0.350871,0.344616,0.006931,0.00168,0.002626,0.004655,0.006617,0.00076,0.004417,0.003918,0.864843,0.010252,0.065126,0.012335,0.001665,0.000809,0.010034,0.001119,0.00038,0.002938,0.001065,0.499363,0.495203,0.483774,0.486268,0.484847,0.472524,0.457819,0.485351,0.482712,0.576937,0.431506,0.430813,0.524087,0.490976,0.456801,0.448079,0.62755,0.497831,0.449141,0.419686,0.44298,0.427547,0.48601,0.436796,0.401458,0.020185,0.00333,0.001919,0.001943,0.001492,0.000628,0.017463,0.024199,0.003562,0.002426,0.11595,0.065736,0.107526,0.144625,0.004563,0.071313,0.00685,0.282855,0.01007,0.007404,1,0,0,0,0,0
27,0.784773,0.79916,0.795373,0.78289,0.797102,0.67438,0.64658,0.628927,0.698658,0.705082,0.473745,0.662577,0.645291,0.658374,0.688818,0.638535,0.646463,0.001576,0.001396,0.000712,0.00033,0.0,5.2e-05,0.00063,0.0,0.000175,0.006204,0.06467,0.007726,0.001953,0.002929,0.002414,0.002986,0.002583,0.685804,0.019353,0.00093,0.000397,0.00031,0.000482,0.059685,0.096582,0.000643,0.000196,0.020427,0.123216,0.162366,0.154163,0.198553,0.203628,0.201475,0.212936,0.232449,0.243999,0.247394,0.20535,0.231914,0.263134,0.337586,0.40155,0.278361,0.471221,0.365638,0.317682,0.319863,0.319877,0.156413,0.217778,0.001966,0.002175,0.001275,0.001628,0.001673,0.000455,0.000964,0.020952,0.016821,0.004303,0.00051,0.000323,0.000259,0.000325,0.000331,0.091609,0.024014,0.000183,0.000573,0.264918,0.273998,0.269413,0.290973,0.288849,0.282944,0.271471,0.24045,0.27695,0.261116,0.299047,0.42133,0.423365,0.422817,0.470053,0.468029,0.460536,0.631553,0.793467,0.869353,0.477959,0.468308,0.577429,0.887044,0.877013,0.006003,0.003502,0.002538,0.001598,0.002961,0.001013,0.142423,0.169605,0.074748,0.04475,0.133326,0.117647,0.086126,0.132498,0.263771,0.002799,0.001589,0.002963,0.001487,0.114449,1,0,0,0,0,0
28,0.745834,0.721409,0.71308,0.697593,0.659617,0.72179,0.592657,0.546579,0.708058,0.688738,0.614524,0.544999,0.829891,0.778751,0.656898,0.773084,0.673359,0.000166,5e-06,0.0,0.001414,0.043522,0.019735,0.012816,0.016985,0.019218,0.018669,0.120578,0.122448,0.070444,0.226405,0.394571,0.060728,0.029118,0.258453,0.380011,0.051598,0.116293,0.075067,0.031198,0.020774,0.112545,0.106298,0.061728,0.039009,0.030795,0.080316,0.065322,0.086612,0.021303,0.011879,0.391139,0.394136,0.301351,0.0,0.44738,0.475487,0.248909,0.347394,0.160096,0.211399,0.197702,0.241667,0.464602,0.466036,0.298038,0.185713,0.153779,0.000568,0.001119,0.000918,0.001278,0.045872,0.107584,0.027707,0.128449,0.083942,0.046234,0.02029,0.001978,0.012198,0.013648,0.00503,0.002393,0.227867,0.017644,0.009439,0.264694,0.264168,0.255345,0.297034,0.29047,0.265633,0.251118,0.633376,0.498401,0.418579,0.310263,0.659219,0.684223,0.651816,0.714752,0.741848,0.574175,0.547359,0.565329,0.553979,0.728339,0.667908,0.601405,0.548018,0.536444,0.00147,0.002633,0.004543,0.02312,0.002377,0.002137,0.040699,0.163049,0.057122,0.110406,0.164505,0.074419,0.077499,0.0885,0.267114,0.01667,0.061933,0.020329,0.043747,0.005728,1,0,0,0,0,0
29,0.411068,0.525649,0.545557,0.536665,0.649425,0.478048,0.670734,0.641909,0.223017,0.664722,0.553574,0.463248,0.719313,0.707298,0.857797,0.718863,0.836025,0.019151,0.011623,0.01007,0.010491,0.013643,0.010018,0.011361,0.010042,0.009468,0.007937,0.004553,0.165876,0.383689,0.55197,1.0,0.942078,0.277417,0.10521,0.065295,0.201471,0.553889,0.083106,0.000883,0.018164,0.020169,0.006664,0.003842,0.003024,0.002898,0.07013,0.057257,0.153752,0.134191,0.12906,0.199808,0.188196,0.169492,0.16024,0.471283,0.431996,0.210556,0.36882,0.196152,0.092435,0.292078,0.287846,0.32107,0.309623,0.30037,0.298354,0.305631,0.003796,0.006559,0.003819,0.004289,0.00911,0.001464,0.000843,0.00105,0.148781,0.034005,0.154775,0.002016,0.003914,0.001204,9.2e-05,0.000242,0.001954,0.000179,0.000258,0.137066,0.13096,0.13332,0.207394,0.211677,0.199902,0.17625,0.340703,0.361737,0.434414,0.362912,0.647153,0.581153,0.609948,0.675165,0.682166,0.714842,0.712572,0.699231,0.662283,0.692063,0.704934,0.706533,0.686348,0.67199,0.010816,0.003073,0.003199,0.010539,0.018857,0.016147,0.017109,0.026237,0.028326,0.023319,0.133047,0.160448,0.173502,0.177998,0.157695,0.01365,0.007464,0.001073,0.001931,0.001701,1,0,0,0,0,0
