,attr2,attr6,attr7,attr8,attr13,attr23,attr27,attr29,attr31,attr33,attr34,attr37,attr38,attr39,attr43,attr45,attr47,attr48,attr49,attr50,attr52,attr53,attr56,attr57,attr59,attr62,attr64,attr65,attr70,attr71,attr72,attr76,attr78,attr79,attr81,attr82,attr83,attr85,attr88,attr89,attr91,attr92,attr93,attr94,attr98,attr99,attr102,attr103,attr105,attr106,attr109,attr110,attr111,attr112,attr114,attr115,attr116,attr119,attr122,attr123,attr124,attr127,attr128,attr135,attr136,attr139,attr144,attr146,attr147,attr156,attr157,attr159,attr161,attr163,attr165,attr167,attr168,attr169,attr171,attr175,attr176,attr178,attr179,attr183,attr185,attr188,attr190,attr191,attr195,attr198,attr201,attr203,attr205,attr206,attr207,attr211,attr213,attr215,attr217,attr218,attr225,attr228,attr230,attr231,attr232,attr236,attr237,attr240,attr244,attr245,attr249,attr252,attr254,attr255,attr256,attr257,attr261,attr262,attr264,attr265,attr266,attr267,attr268,attr271,attr272,attr274,attr276,attr278,attr282,attr284,attr286,attr287,attr288,attr289,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
10,0.643401,0.639541,0.6221,0.709978,0.728673,0.507144,0.594928,0.098745,0.589476,0.669278,0.682204,0.467678,0.644109,0.573888,0.0,0.024094,0.685801,0.624757,0.095599,0.009552,0.007998,0.008704,0.00856,0.004445,0.004058,0.00351,0.307598,0.33713,0.167699,0.761856,0.216686,0.320261,0.499071,0.765214,0.612925,0.350492,0.241658,0.851425,1.0,0.538665,1.0,0.0,0.183907,0.412368,1.0,0.139479,0.13917,0.140521,0.143567,0.168704,0.177058,0.179328,0.176797,0.175597,0.247737,0.269026,0.269143,0.336831,0.289657,0.362119,0.360391,0.299568,0.269122,0.336344,0.305487,0.286783,0.360364,0.374321,0.318567,0.001917,0.001797,0.001694,0.00267,0.01043,0.020921,0.015905,0.011182,0.019325,0.057071,0.021423,0.026344,0.034088,0.056434,0.012398,0.061239,0.112323,0.000588,0.005095,0.009068,0.193919,0.187433,0.162809,0.271638,0.277107,0.279735,0.325505,0.361749,0.467772,0.431182,0.468856,0.544216,0.360854,0.362833,0.457237,0.522365,0.518664,0.56165,0.517691,0.640689,0.559302,0.010108,0.011718,0.007406,0.008466,0.006447,0.00621,0.030952,0.033771,0.198914,0.089036,0.047182,0.121324,0.270779,0.065517,0.079846,0.055891,0.18751,0.071981,0.206384,0.271166,0.162633,0.085384,0.001416,0.034962,0.043405,1,0,0,0,0,0
11,0.677031,0.609901,0.608737,0.642719,0.657658,0.614942,0.354527,0.475972,0.586567,0.485181,0.365105,0.678542,0.673179,0.669009,0.625418,0.674769,0.592737,0.664244,0.832642,0.446899,0.006928,0.003787,0.002493,0.229305,0.099062,0.001337,0.360171,0.338431,0.55341,0.496605,0.269055,0.536465,0.489544,0.580075,0.599066,1.0,1.0,0.194798,0.100087,0.174296,0.228896,0.009276,0.003095,0.000655,0.158656,0.360782,0.175446,0.186831,0.191502,0.382922,0.215151,0.213992,0.227778,0.220254,0.382771,0.331975,0.391372,0.249506,0.362723,0.370521,0.341509,0.349842,0.358457,0.38454,0.386982,0.350425,0.370473,0.340117,0.346708,0.023251,0.050114,0.000719,0.000481,0.042602,0.020917,0.001752,0.007245,0.01142,0.023024,0.013458,0.010234,0.016743,0.012976,0.002376,0.001308,0.000957,0.000769,0.000703,0.000572,0.550177,0.261395,0.270297,0.609915,0.507716,0.276212,0.61876,0.685621,0.394592,0.400474,0.625089,0.620695,0.603675,0.480475,0.50577,0.614488,0.491591,0.452418,0.651973,0.554135,0.450472,0.001843,0.001574,0.130688,0.534607,0.105894,0.001348,0.084581,0.161117,0.272995,0.020585,0.228033,0.043205,0.050924,0.014514,0.099814,0.037145,0.019399,0.073856,0.003344,0.040065,0.006482,0.046696,0.002164,0.001173,0.033016,1,0,0,0,1,0
12,0.530623,0.792088,0.772013,0.847646,0.57002,0.427348,0.519986,0.626259,0.570834,0.450186,0.576113,0.587711,0.684112,0.721064,0.628461,0.762001,0.836731,0.84098,0.869134,0.951331,1.0,0.01891,0.011616,0.038043,0.004072,0.645236,0.325722,0.522042,0.455297,0.393771,0.623567,0.77578,0.042999,0.031545,0.046661,0.292455,0.322953,0.459743,0.250936,0.249065,0.233609,0.687938,0.335887,0.317479,0.196427,0.23246,0.18986,0.18471,0.175528,0.238372,0.198861,0.197456,0.193599,0.251293,0.325409,0.303529,0.291468,0.278721,0.26044,0.322467,0.319085,0.183613,0.196408,0.161523,0.221314,0.364731,0.368029,0.380727,0.376101,0.003312,0.002186,0.002612,0.010534,0.011721,0.016195,0.02327,0.024607,0.017391,0.038597,0.022927,0.011147,0.022584,0.020211,0.070133,0.110365,0.001011,0.007841,0.001859,0.002598,0.361943,0.318157,0.296395,0.360131,0.361749,0.36184,0.560318,0.528929,0.67626,0.690878,0.414206,0.353181,0.415949,0.612444,0.600378,0.378224,0.620465,0.64977,0.66228,0.638194,0.616933,0.005323,0.006318,0.007709,0.008169,0.005211,0.028202,0.134983,0.207985,0.217061,0.098306,0.108198,0.105354,0.1645,0.07628,0.071308,0.01223,0.036294,0.14657,0.206141,0.291247,0.102724,0.072871,0.153352,0.138656,0.115966,1,0,0,0,0,0
13,0.475025,0.356078,0.259991,0.488999,0.427573,0.64077,0.362919,0.604854,0.645896,0.538592,0.58383,0.742045,0.698317,0.60275,0.700022,0.818711,0.895288,0.878915,0.809667,0.006974,0.006052,0.004386,0.033554,0.013894,0.022769,0.008219,0.01155,0.020376,0.134308,0.003817,0.009361,0.282021,0.029202,0.033973,0.410778,0.383699,0.296523,0.005626,0.505778,0.318931,0.032193,0.008377,0.003986,0.020771,0.033577,0.0,0.0,0.019802,0.140681,0.0,0.0,0.0,0.015326,0.024608,0.0,0.0,0.0,0.03704,0.05633,0.082037,0.126674,0.0,0.0,0.0,0.0,0.030542,0.208447,0.309758,0.299853,0.003873,0.006015,0.002736,0.019135,0.006892,0.013038,0.067791,0.066575,0.007169,0.035574,0.16258,0.055185,0.46829,0.207371,0.013461,0.117878,0.061101,0.010785,0.020146,0.001405,0.0,0.0,0.0,0.0,0.0,0.0,0.007525,0.0,0.049498,0.810487,0.05731,0.223817,0.464548,0.55006,0.581641,0.36671,0.470461,0.480662,0.459448,0.447169,0.473567,0.01059,0.004525,0.01489,0.064182,0.058344,0.00625,0.073947,0.077512,0.501213,1.0,0.29355,0.015452,0.042198,0.492676,0.262449,0.17432,0.395576,0.131681,0.016506,0.042678,0.00952,0.026791,0.007639,0.003769,0.031256,1,0,0,0,0,0
14,0.805719,0.825721,0.81239,0.627666,0.64595,0.645519,0.744785,0.584277,0.704618,0.728188,0.682524,0.618754,0.498606,0.529652,0.613757,0.669073,0.651935,0.578288,0.566978,0.000369,0.000228,0.00037,0.004534,0.239,0.214579,0.149282,0.039405,0.016087,0.323329,0.326296,0.106561,0.48754,0.137762,0.599095,0.302308,0.279706,0.347927,0.029837,0.532803,0.691822,0.496268,0.018653,0.013863,0.010086,0.25407,0.280439,0.296433,0.300878,0.291708,0.262661,0.289726,0.302593,0.308114,0.312661,0.28535,0.29406,0.319787,0.352764,0.370336,0.374767,0.437984,0.356262,0.364431,0.386742,0.357181,0.351564,0.381529,0.373093,0.367888,0.004764,0.004658,0.003812,0.010758,0.001625,0.002819,0.009754,0.00823,0.123981,0.057808,0.348171,0.004209,0.082504,0.0859,0.000919,0.007251,0.065518,0.000498,0.000699,0.003147,0.198504,0.251923,0.240707,0.256139,0.300523,0.352064,0.395218,0.317208,0.353473,0.525295,0.52534,0.618671,0.74121,0.663446,0.634024,0.694288,0.640902,0.632671,0.699521,0.661959,0.637223,0.002015,0.002331,0.143344,0.1035,0.097457,0.147039,0.022246,0.031272,0.140425,0.288173,0.191061,0.365895,0.481843,0.12299,0.155323,0.035753,0.289142,0.156891,0.069264,0.246627,0.624055,0.326446,0.004859,0.004328,0.154491,1,0,0,0,0,0
15,0.643521,0.63442,0.582927,0.577092,0.514171,0.581115,0.49219,0.506795,0.78844,0.832089,0.809843,0.770611,0.801826,0.863118,0.547171,0.618536,0.766904,0.817123,0.838291,0.030061,0.111722,0.107942,0.073088,0.205961,0.146126,0.104923,0.185168,0.143487,0.005016,0.169907,0.293795,0.131927,0.196839,0.438002,0.024784,0.01011,0.01166,0.262848,0.01515,0.006967,0.006405,0.246836,0.282909,0.210721,0.017662,0.225761,0.258326,0.197407,0.277016,0.273601,0.164822,0.171879,0.208237,0.249198,0.121962,0.114808,0.097881,0.10535,0.0,0.0,0.0,0.213443,0.311001,0.366283,0.208615,0.010384,0.14227,0.106091,0.070069,0.150171,0.085,0.099214,0.129869,0.056047,0.005223,0.002634,0.0015,0.053834,0.199944,0.040974,0.069595,0.169378,0.07958,0.067236,0.032804,0.016022,0.0649,0.151012,0.029793,0.278292,0.321949,0.334563,0.063395,0.0,0.012223,0.536813,0.0,0.0,0.0,0.890298,0.88786,0.479648,0.401335,0.355464,0.96672,0.539207,0.525441,0.920905,0.594617,0.585011,0.038612,0.105078,1.0,1.0,1.0,1.0,0.74102,0.064347,0.215156,0.01341,0.007674,0.161001,1.0,0.597829,0.462685,0.144492,0.047969,0.043531,0.443839,0.022897,0.003999,0.010731,0.259746,0.266529,0.009498,1,0,0,0,1,0
16,0.810571,0.767435,0.71536,0.413918,0.35969,0.886248,0.606617,0.744998,0.949637,0.984871,0.829087,0.726285,0.886018,0.839111,0.447845,0.632261,0.486012,0.595183,0.5614,0.083494,0.171171,0.084459,0.256489,0.156788,0.167265,0.216549,0.447913,0.370785,0.213045,0.007725,0.005886,0.172859,0.192012,0.097027,0.001224,0.001103,0.256254,0.297075,0.314061,0.392503,0.172554,0.353077,0.337341,0.303586,0.402588,0.209465,0.25308,0.244506,0.276392,0.384794,0.544321,0.561927,0.537867,0.432469,0.363381,0.395535,0.454835,0.434012,0.161187,0.346872,0.415597,0.114335,0.029561,0.335021,0.316756,0.400617,0.519781,0.359438,0.314198,0.117834,0.175906,0.096163,0.055226,0.523286,0.185445,0.072248,0.08912,0.016634,0.06982,0.028377,0.295184,0.02557,0.008751,0.18689,0.050285,0.064208,0.449233,0.381704,0.047021,0.282318,0.325897,0.314021,0.18693,0.183608,0.32744,0.261541,0.556148,0.849962,0.810722,0.307904,0.454967,0.494856,0.703111,0.938484,0.728518,0.790123,0.835123,0.824566,0.947509,0.935331,0.02941,0.104015,0.947495,0.663773,0.327713,0.08738,0.183144,0.092654,0.147707,0.207429,0.179233,0.01588,0.012799,0.48365,0.173419,0.22923,0.008678,0.001238,0.145193,0.464488,0.494019,0.16816,0.218433,0.273447,0.353137,1,0,0,0,1,0
17,0.489002,0.56681,0.557698,0.671836,0.751798,0.558144,0.453136,0.551236,0.783455,0.965845,0.697035,0.592827,0.61555,0.594721,0.228289,0.450153,0.379726,0.423765,0.392917,0.058446,0.044731,0.045521,0.051344,0.015868,0.01036,0.058064,0.385175,0.230597,0.047925,0.066272,0.066226,0.152186,0.025488,0.023779,0.004849,0.007763,0.318532,0.241663,0.395886,0.172633,0.208287,0.499175,0.19216,0.190224,0.302398,0.088217,0.058333,0.052044,0.044403,0.095967,0.061646,0.055377,0.098237,0.108354,0.303635,0.385267,0.407387,0.446674,0.032613,0.190706,0.369492,0.0,0.0,0.143868,0.170624,0.471159,0.597071,0.485295,0.575151,0.001816,0.003372,0.002879,0.019327,0.106449,0.049487,0.006127,0.01011,0.30474,0.190924,0.013909,0.038704,0.001684,0.046091,0.314198,0.11247,0.055259,0.223032,0.07823,0.056941,0.0,0.0,0.0,0.023126,0.053945,0.080739,0.045256,0.330605,0.621075,0.727254,0.28621,0.208881,0.504283,0.815788,0.844091,0.632213,0.630603,0.803073,0.755949,0.794585,0.727892,0.086555,0.091522,0.053887,0.055375,0.060432,0.072933,0.64022,0.851746,0.412969,0.207011,0.15066,0.602098,0.108307,0.384951,0.113568,0.150777,0.078669,0.010717,0.626667,0.269109,0.250637,0.126859,0.26923,0.137096,0.124642,1,0,0,0,0,0
18,0.023918,0.584093,0.836468,0.729327,0.90915,0.191144,0.255906,0.738169,0.746757,0.708643,0.647602,0.731291,0.762488,0.745148,0.536263,0.690042,0.666818,0.588764,0.473228,0.677972,0.038464,0.369714,0.34923,0.361678,0.448687,0.130425,0.892408,0.354571,0.826484,0.41827,0.442668,0.501311,0.504823,0.584914,0.548793,0.490758,0.50288,0.032489,0.005835,0.018096,0.033531,0.048576,0.009887,0.008595,0.053742,0.298772,0.233752,0.165309,0.252517,0.25751,0.240576,0.30072,0.286639,0.297305,0.235857,0.259177,0.164184,0.208032,0.427922,0.357366,0.316488,0.413292,0.400706,0.033868,0.009307,0.0,0.0,0.0,0.0,0.004293,0.008283,0.016792,0.001949,0.024064,0.029019,0.04035,0.059403,0.063953,0.095814,0.025756,0.026928,0.119361,0.162474,0.047433,0.011062,0.014289,0.007724,0.011808,0.005299,0.0,0.086006,0.341944,0.270856,0.307278,0.209631,0.354457,0.252684,0.26135,0.267456,0.473508,0.614198,0.6215,0.561013,0.612073,0.729614,0.577317,0.518943,0.691772,0.509472,0.448996,0.497942,0.432981,0.251922,0.395717,0.304119,0.230777,0.432868,0.31872,0.341208,0.374724,0.416866,0.492924,0.443516,0.640291,0.682024,0.06385,0.122054,0.055216,0.009473,0.012048,0.006891,0.009074,0.009163,0.006961,0.024184,1,0,0,0,0,0
19,0.837414,0.857848,0.843738,0.523578,0.58487,0.572331,0.522939,0.503599,0.726119,0.681986,0.535659,0.541678,0.563295,0.58224,0.562433,0.437822,0.428757,0.471274,0.61423,0.002292,0.001047,0.020157,0.000686,0.10365,0.129968,0.177466,0.23969,0.17484,0.204717,0.267863,0.42167,0.235022,0.077537,0.103035,0.117944,0.337307,0.185303,0.05112,0.304699,0.37468,0.146867,0.99048,0.390018,0.306885,0.318038,0.137599,0.122565,0.105158,0.115919,0.292078,0.462222,0.439623,0.43345,0.386941,0.559781,0.536914,0.496495,0.462812,0.488909,0.457792,0.511962,0.115192,0.186152,0.11155,0.23083,0.452428,0.423361,0.581084,0.459431,0.148939,0.149155,0.075824,0.103031,0.043764,0.022847,0.024379,0.015549,0.120474,0.049447,0.015823,0.157548,0.061001,0.055524,0.107475,0.292474,0.129174,0.306398,0.064409,0.160596,0.229167,0.280831,0.246265,0.19932,0.406401,0.546095,0.390354,0.646404,0.666186,0.645341,0.508208,0.141002,0.582707,0.796274,0.834709,0.067488,0.769693,0.831555,0.728619,0.764907,0.778069,0.029543,0.003326,0.515738,0.750331,0.185673,0.156639,0.079427,0.029786,0.054089,0.043566,0.039421,0.181238,0.066638,0.083322,0.089757,0.165887,0.313901,0.241955,0.448691,0.343188,0.195935,0.115587,0.323851,0.249246,0.207744,1,0,0,0,0,0
20,0.095821,0.087919,0.079866,0.505286,0.360496,0.722254,0.559104,0.873863,0.847298,0.750048,0.678617,0.951162,0.94018,0.927701,0.398881,0.486191,0.695345,0.775934,0.832183,0.682039,0.289001,0.408565,0.056453,0.126381,0.19564,0.28263,0.175871,0.231978,0.183364,0.291262,0.216476,0.070168,0.103897,0.091517,0.128157,0.134264,0.134724,0.028927,0.038214,0.048608,0.078608,0.226751,0.331207,0.474445,0.161668,0.240823,0.224184,0.310357,0.321043,0.155652,0.32155,0.213615,0.276461,0.272078,0.279643,0.298813,0.375823,0.188066,0.0,0.034444,0.0,0.163971,0.150233,0.319239,0.310007,0.296283,0.412977,0.378004,0.364252,0.054783,0.058224,0.026962,0.015577,0.085774,0.074362,0.034811,0.023177,0.072135,0.023806,0.013139,0.039221,0.030916,0.024335,0.01867,0.044613,0.062179,0.008621,0.00592,0.009945,0.0,0.237308,0.0,0.331902,0.184481,0.872898,0.687355,0.358327,0.617228,0.028147,0.5035,0.394816,0.392311,0.301161,0.258476,0.557535,0.588243,0.580627,0.46634,0.673119,0.732477,1.0,0.126646,1.0,1.0,0.166628,0.610607,1.0,1.0,1.0,1.0,1.0,0.239635,0.454419,0.274435,0.085474,0.094166,0.024902,0.070758,0.07875,0.073989,0.103439,0.099081,0.20825,0.211187,0.026567,1,0,0,0,0,0
21,0.364707,0.564232,0.554754,0.526703,0.694201,0.727851,0.585556,0.586891,0.84265,0.768002,0.652403,0.833779,0.89358,0.835453,0.681667,0.653065,0.742057,0.726879,0.513606,0.059763,0.022899,0.015734,0.008443,0.045068,0.033868,0.025128,0.144771,0.10536,0.231034,0.241105,0.283291,0.111498,0.204271,0.171862,0.046743,0.008725,0.042108,0.076461,0.166548,0.106565,0.170749,0.075992,0.253601,0.490298,0.059787,0.22251,0.077401,0.110953,0.175158,0.222538,0.066626,0.094541,0.143162,0.158525,0.338615,0.285494,0.266866,0.262236,0.400171,0.375638,0.23644,0.442421,0.379787,0.374746,0.341735,0.347846,0.635295,0.315508,0.407257,0.01096,0.014746,0.002695,0.001136,0.153,0.144038,0.12965,0.12091,0.023786,0.023947,0.563583,0.025712,0.036082,0.03132,0.006333,0.002703,0.058444,0.0338,0.069087,0.000974,0.0,0.0,0.00236,0.0,0.0,0.0,0.624922,0.43296,0.345086,0.285181,0.762961,0.739611,0.566828,0.470511,0.373513,0.822766,0.632694,0.565676,0.677659,0.666119,0.641975,0.00818,0.020478,0.135103,0.130571,0.065487,0.045684,1.0,1.0,1.0,0.823553,0.419248,0.087973,0.129688,0.474766,0.505665,0.062724,0.129704,0.019732,0.073487,0.070891,0.124156,0.135843,0.028618,0.225616,0.026875,1,0,0,0,0,0
22,0.849349,0.766842,0.730365,0.88856,0.78072,0.800124,0.615881,0.619126,0.601386,0.588036,0.721905,0.737291,0.778836,0.795897,0.710265,0.773697,0.804779,0.792748,0.765333,0.000594,0.000711,0.001017,0.002794,0.000356,0.000761,0.065138,1.6e-05,1.5e-05,0.218602,0.116076,0.146109,0.428302,0.028602,0.075242,0.585918,0.314749,0.259186,0.154388,0.082795,0.029934,0.007352,0.034091,0.032752,0.030009,0.008222,0.101015,0.096543,0.090007,0.078107,0.126303,0.123765,0.125247,0.153251,0.172421,0.164959,0.190645,0.248025,0.346214,0.342085,0.349643,0.369657,0.077339,0.098279,0.25203,0.275556,0.329307,0.304925,0.303944,0.297682,0.000608,0.000393,0.002976,0.044481,0.001875,0.049094,0.00323,0.001332,0.022129,0.002096,0.021531,0.007049,0.039248,0.058415,0.04622,0.054921,0.048655,0.000846,0.001069,0.000182,0.302849,0.27562,0.260568,0.323996,0.310409,0.301373,0.359814,0.398182,0.704923,0.765018,0.461431,0.340993,0.511227,0.659353,0.62037,0.498893,0.619386,0.642836,0.58311,0.704363,0.704733,0.000101,0.002159,0.003611,0.001711,0.002656,0.013859,0.002386,0.161432,0.22749,0.080358,0.086658,0.191212,0.135512,0.082192,0.10704,0.01777,0.0614,0.087591,0.075868,0.011474,0.03316,0.020489,0.006767,0.005959,0.005193,1,0,0,0,0,0
23,0.730214,0.723825,0.649267,0.606941,0.637807,0.828515,0.826175,0.425623,0.578763,0.687231,0.674436,0.454358,0.42238,0.539857,0.161304,0.495405,0.542546,0.41197,0.493673,0.01627,0.002253,0.00139,0.012242,0.012324,0.001701,0.005169,0.114586,0.110919,0.134967,0.233308,0.074174,0.285876,0.40568,0.365281,0.334198,0.207527,0.239372,0.383782,0.291348,0.312322,0.226979,0.572005,0.342039,0.267141,0.450812,0.225055,0.263025,0.259266,0.227305,0.204383,0.208258,0.205473,0.202956,0.204733,0.308567,0.268155,0.258807,0.233546,0.353162,0.362346,0.364383,0.271502,0.27284,0.211427,0.223896,0.262318,0.342819,0.251104,0.267908,0.000426,0.00049,0.000545,0.00077,0.011778,0.017702,0.012161,0.010104,0.028405,0.002625,0.00715,0.031989,0.040738,0.084513,0.023048,0.012631,0.039348,0.015304,0.015593,0.03633,0.22986,0.235552,0.174651,0.214629,0.215334,0.211364,0.404041,0.36876,0.33538,0.277878,0.578547,0.653035,0.43892,0.404176,0.465815,0.56808,0.738929,0.687936,0.59711,0.628187,0.670972,0.004441,0.009384,0.005697,0.002976,0.003434,0.002048,0.085165,0.07361,0.09188,0.085142,0.10634,0.264756,0.113244,0.00606,0.020576,0.224326,0.478933,0.190265,0.474739,0.1971,0.252088,0.35436,0.089175,0.041719,0.144763,1,0,0,0,0,0
24,0.815168,0.791051,0.766936,0.806442,0.799631,0.669043,0.796163,0.495341,0.689438,0.84417,0.794413,0.311593,0.715298,0.844813,0.587419,0.642345,0.827551,0.810998,0.780021,0.001031,0.000994,0.001128,0.001629,0.000861,0.000286,0.00066,0.090962,0.098894,0.015884,0.152325,0.269264,0.014317,0.147228,0.434694,0.009813,0.016066,0.026445,0.475168,0.039584,0.020713,0.01179,0.582653,0.868192,0.426098,0.022867,0.270137,0.277977,0.275761,0.254554,0.277428,0.277188,0.276001,0.267723,0.255117,0.313717,0.305075,0.280706,0.23085,0.362407,0.378848,0.372277,0.332757,0.348752,0.344863,0.372325,0.383107,0.389863,0.390645,0.370089,0.000288,0.000208,0.000256,0.000668,0.005942,0.008114,0.011032,0.00909,0.007969,0.004287,0.003782,0.001738,0.007381,0.000457,0.03443,0.002472,0.004308,0.006945,0.013599,0.00327,0.279265,0.266338,0.236995,0.294093,0.297784,0.283145,0.403247,0.402207,0.318494,0.277666,0.534275,0.579565,0.608707,0.5886,0.591966,0.535203,0.620639,0.613348,0.569903,0.635937,0.605307,0.001177,0.00157,0.001597,0.001371,0.000154,0.000259,0.074534,0.088075,0.083109,0.083416,0.070907,0.036419,0.023527,0.00546,0.007514,0.025312,0.021793,0.00457,0.033154,0.007014,0.008214,0.002881,0.028509,0.057352,0.006574,1,0,0,0,0,0
25,0.83862,0.790817,0.756382,0.624405,0.499033,0.672771,0.726393,0.685387,0.777596,0.846203,0.852183,0.816742,0.839708,0.841543,0.686515,0.780157,0.838856,0.835396,0.81146,0.011881,0.00868,0.011028,0.020209,0.111752,0.45067,0.538532,0.17995,0.121292,0.132095,0.059522,0.057997,0.125258,0.11017,0.053117,0.081249,0.057552,0.015397,0.027617,0.027417,0.024122,0.018819,0.129242,0.104898,0.099249,0.006067,0.191008,0.182291,0.201022,0.232147,0.13046,0.436461,0.432044,0.450412,0.513045,0.34692,0.38762,0.446495,0.614897,0.305007,0.387572,0.450947,0.373265,0.432455,0.490521,0.479095,0.496283,0.473704,0.502963,0.513203,0.02158,0.137137,0.127735,0.195999,0.142031,0.138621,0.085646,0.074263,0.010927,0.011553,0.003637,0.070005,0.02494,0.00533,0.001447,0.007268,0.012131,0.010953,0.008715,0.015815,0.312478,0.302939,0.278348,0.206969,0.292203,0.383018,0.279791,0.360675,0.435252,0.564871,0.215971,0.440586,0.601382,0.61583,0.602903,0.570059,0.591586,0.595959,0.617407,0.579095,0.583892,0.017728,0.069347,0.078213,0.233497,0.274034,0.265494,0.325839,0.292154,0.286638,0.20837,0.102025,0.033003,0.048161,0.318371,0.219487,0.270129,0.095735,0.008436,0.00505,0.005002,0.009199,0.011032,0.015803,0.012935,0.001165,1,0,0,0,0,0
26,0.873843,0.964986,0.959006,0.827716,0.914124,0.490072,0.655258,0.473834,0.656383,0.657821,0.604146,0.667457,0.67794,0.772264,0.626222,0.635295,0.673501,0.653044,0.609676,0.175564,0.095524,0.079064,0.012558,0.129464,0.00826,0.019615,0.342519,0.233481,0.034634,0.242183,0.348884,0.169196,0.261471,0.371704,0.197416,0.146425,0.231698,0.217781,0.228606,0.112319,0.062667,0.129305,0.081237,0.171477,0.1061,0.283422,0.325391,0.317442,0.299246,0.291372,0.292942,0.291612,0.284506,0.276639,0.315569,0.319746,0.327243,0.297154,0.476022,0.303594,0.06596,0.526879,0.920768,0.354883,0.356536,0.351797,0.372442,0.350871,0.344616,0.001653,0.00076,0.000336,0.001154,0.082368,0.014557,0.003847,0.003918,1.0,0.864843,0.010252,0.91465,0.065126,0.002691,0.012335,0.000809,0.000624,0.002938,0.005828,0.001364,0.499363,0.474705,0.468879,0.476572,0.486268,0.484847,0.455213,0.490025,0.484903,0.449287,0.476024,0.430813,0.484121,0.519357,0.427984,0.456801,0.497831,0.449141,0.44298,0.436796,0.401458,0.003601,0.005233,0.001943,0.002303,0.001492,0.000628,0.047197,0.024199,0.010949,0.003562,0.002426,0.11595,0.065736,0.032233,0.055868,0.065884,0.039147,0.037004,0.004101,0.282855,0.003515,0.004862,0.01007,0.005944,0.00854,1,0,0,0,0,0
27,0.792875,0.78289,0.776675,0.80277,0.797102,0.67438,0.628927,0.682179,0.702491,0.676064,0.473745,0.658374,0.673815,0.681796,0.638535,0.67531,0.646463,0.527093,0.530513,0.00134,0.001486,0.001396,0.00033,0.0,0.000155,0.000175,0.079507,0.069561,0.06467,0.022879,0.017963,0.161459,0.002929,0.002414,0.002583,0.144113,0.685804,0.00093,0.000482,0.059685,0.096582,0.000267,0.000643,0.000196,0.123216,0.148052,0.157298,0.162366,0.141433,0.192483,0.203333,0.203628,0.201475,0.192853,0.212936,0.232449,0.243999,0.217016,0.241783,0.263134,0.284595,0.326296,0.333594,0.316619,0.332517,0.365638,0.319877,0.156413,0.217778,0.000735,0.000455,0.001088,0.00098,0.026467,0.022907,0.005939,0.020952,0.032992,0.016821,0.004303,0.00052,0.00051,0.000374,0.000323,0.000325,0.241926,0.000183,5.4e-05,0.063713,0.264918,0.261541,0.252773,0.290895,0.290973,0.288849,0.190743,0.278225,0.289654,0.313752,0.205415,0.42133,0.414128,0.51087,0.57791,0.470053,0.631553,0.793467,0.477959,0.887044,0.877013,0.004893,0.002672,0.001598,0.001709,0.002961,0.001013,0.160596,0.169605,0.103704,0.074748,0.04475,0.133326,0.117647,0.053214,0.082726,0.014075,0.014486,0.190135,0.001834,0.002963,0.312586,0.135442,0.001487,0.000121,0.109488,1,0,0,0,0,0
28,0.73229,0.697593,0.682574,0.758012,0.659617,0.72179,0.546579,0.806079,0.762265,0.654734,0.614524,0.778751,0.78568,0.694734,0.773084,0.785294,0.673359,0.646511,0.63292,3.5e-05,0.0,5e-06,0.001414,0.043522,0.052811,0.019218,0.308315,0.317925,0.120578,0.584888,0.306919,0.039474,0.226405,0.394571,0.029118,0.011886,0.258453,0.051598,0.031198,0.020774,0.112545,0.107513,0.106298,0.061728,0.030795,0.128909,0.084156,0.080316,0.048999,0.166914,0.03192,0.021303,0.011879,0.0,0.391139,0.394136,0.301351,0.0,0.274184,0.248909,0.0,0.432682,0.517236,0.437668,0.367737,0.241667,0.298038,0.185713,0.153779,0.019769,0.107584,0.027549,0.028039,0.104267,0.355519,0.146954,0.128449,0.112004,0.083942,0.046234,0.043791,0.02029,0.012521,0.001978,0.013648,0.059718,0.017644,0.036495,0.004412,0.264694,0.259427,0.246477,0.299114,0.297034,0.29047,0.643116,0.604748,0.36876,0.305332,0.644078,0.659219,0.558005,0.542584,0.473094,0.714752,0.547359,0.565329,0.728339,0.548018,0.536444,0.003813,0.0027,0.02312,0.030442,0.002377,0.002137,0.086101,0.163049,0.073848,0.057122,0.110406,0.164505,0.074419,0.03433,0.060092,0.203413,0.068058,0.010288,0.044887,0.020329,0.062051,0.06569,0.043747,0.064267,0.006494,1,0,0,0,0,0
