,attr8,attr9,attr13,attr14,attr22,attr23,attr27,attr30,attr33,attr35,attr36,attr38,attr39,attr40,attr45,attr46,attr50,attr61,attr62,attr63,attr66,attr76,attr86,attr88,attr92,attr94,attr96,attr97,attr99,attr111,attr113,attr114,attr115,attr118,attr119,attr122,attr125,attr128,attr129,attr131,attr132,attr134,attr136,attr137,attr138,attr143,attr145,attr147,attr149,attr150,attr152,attr156,attr157,attr158,attr159,attr161,attr168,attr169,attr170,attr175,attr176,attr179,attr180,attr181,attr190,attr191,attr193,attr195,attr201,attr204,attr206,attr207,attr217,attr218,attr219,attr223,attr225,attr235,attr244,attr246,attr254,attr258,attr259,attr264,attr270,attr271,attr277,attr279,attr280,attr288,attr290,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
2325,0.841394,0.857967,0.851305,0.836877,0.556293,0.620437,0.574113,0.641801,0.566801,0.488738,0.592544,0.629786,0.628647,0.429628,0.443459,0.409596,0.002998,0.001065,0.001952,0.002307,0.116834,0.442489,0.373382,0.327163,0.309625,0.420732,0.291255,0.307011,0.109582,0.123553,0.13454,0.187743,0.189979,0.151749,0.150206,0.37784,0.408484,0.386653,0.390357,0.324623,0.360412,0.352215,0.349143,0.358848,0.375034,0.396845,0.355549,0.32928,0.001307,0.001446,0.001499,0.000195,0.000158,0.003446,0.000248,0.000888,0.114644,0.004419,0.003339,0.049843,0.007041,0.004947,0.015622,0.027643,0.026436,0.025152,0.035197,0.02388,0.33775,0.260858,0.291566,0.290727,0.134796,0.340244,0.392344,0.472524,0.394134,0.535863,0.676575,0.012814,0.005326,0.010179,0.013184,0.439186,0.14,0.182723,0.238773,0.894642,0.381092,0.12935,0.180324,0.135001,0.143736,0,0,0,0,0,1
2326,0.57928,0.618199,0.777454,0.315617,0.412013,0.51731,0.536038,0.151385,0.264399,0.290266,0.565873,0.629581,0.65608,0.689209,0.669076,0.667785,0.238725,0.021929,0.583765,0.500383,0.127977,0.599114,0.277602,0.098058,0.017128,0.017809,0.025258,0.032175,0.128533,0.311336,0.168184,0.242135,0.373653,0.352723,0.505563,0.361489,0.37419,0.516158,0.44658,0.444822,0.355207,0.313072,0.252091,0.258853,0.242164,0.242818,0.271808,0.295679,0.104835,0.039866,0.000681,0.02357,0.073635,0.021648,0.01622,0.017145,0.012623,0.057937,0.011605,0.040854,0.035158,0.108622,0.074777,0.045796,0.001751,0.001869,0.003324,0.00543,0.183942,0.053661,0.341113,0.357654,0.171841,0.499562,0.598714,0.416939,0.617765,0.782763,0.7518,0.267688,0.062355,0.170015,0.158846,0.211089,0.57311,0.281743,0.226649,0.11085,0.12154,0.064599,0.040456,0.021977,0.015272,0,0,0,0,0,1
2327,0.625087,0.628096,0.76548,0.669225,0.504039,0.682436,0.566087,0.507457,0.536601,0.582706,0.511588,0.565956,0.603012,0.553838,0.544172,0.622839,0.001155,0.020038,0.009363,0.036393,0.011329,0.133882,0.252401,0.480924,0.333179,0.503416,0.425263,0.353649,0.052003,0.281523,0.141852,0.14216,0.18048,0.234431,0.154513,0.246317,0.249417,0.265069,0.25131,0.242771,0.233621,0.289685,0.311927,0.316626,0.303601,0.303601,0.360905,0.378381,0.000526,0.00026,0.016751,0.001651,0.004139,0.059927,0.031982,0.050193,0.016544,0.007029,0.014832,0.041275,0.006553,0.003529,0.004851,0.005734,0.010007,0.022789,0.005917,0.024283,0.059559,0.093577,0.106783,0.196111,0.180891,0.160214,0.285997,0.208792,0.186091,0.409208,0.5,0.010817,0.005368,0.028169,0.1304,0.056697,0.076959,0.058163,0.202536,0.076096,0.00908,0.128635,0.054811,0.024269,0.044211,0,0,0,0,0,1
2328,0.554883,0.634167,0.456464,0.289954,0.431998,0.58963,0.58518,0.570912,0.515074,0.325459,0.294487,0.215112,0.226696,0.48706,0.238334,0.306417,0.627162,0.002895,0.163019,0.540681,0.313897,0.127213,0.667769,0.207251,0.209617,0.671371,0.562431,0.429293,0.462366,0.188032,0.49393,0.451392,0.463827,0.117078,0.584794,0.456701,0.096145,0.477277,0.4443,0.245494,0.244129,0.574019,0.484595,0.525412,0.391632,0.546379,0.522174,0.537147,0.123361,0.029266,0.00143,0.030955,0.032892,0.003545,0.002865,0.047654,0.032525,0.019969,0.027449,0.032358,0.020354,0.344943,0.364896,0.157354,0.047103,0.046892,0.040716,0.048899,0.0,0.360015,0.183586,0.0,0.392982,0.37046,0.335883,0.0,0.350935,0.445015,0.583087,0.505481,0.161092,0.779179,0.038655,0.005498,0.012693,0.010339,0.330763,0.459241,0.07003,0.412273,0.439202,0.099512,0.056986,0,0,0,0,0,1
2329,0.745967,0.760277,0.720716,0.796064,0.48088,0.613277,0.689027,0.377726,0.470077,0.4648,0.278288,0.38256,0.475768,0.542098,0.419241,0.401418,0.014966,0.055146,0.104506,0.078147,0.160739,0.172412,0.514759,0.157472,0.008179,0.013234,0.018047,0.051144,0.243676,0.305233,0.291722,0.351989,0.348491,0.368162,0.323217,0.348107,0.377586,0.207881,0.232202,0.304986,0.317586,0.313553,0.26987,0.303704,0.355487,0.241866,0.23225,0.247558,0.002527,0.000595,0.000573,0.011741,0.008592,0.014663,0.024356,0.006755,0.007316,0.033973,0.019484,0.006758,0.154913,0.116741,0.099276,0.037588,0.000512,0.009104,0.000924,0.008203,0.253254,0.258331,0.30257,0.378053,0.699622,0.579598,0.603093,0.566235,0.655551,0.39476,0.222491,0.023371,0.13593,0.116494,0.079579,0.169007,0.180356,0.161905,0.279843,0.236238,0.301887,0.004735,0.029085,0.1131,0.004081,0,0,0,0,0,1
2330,0.727649,0.740686,0.742633,0.69153,0.34037,0.70888,0.289506,0.55271,0.659247,0.249906,0.429993,0.541598,0.529064,0.448036,0.530198,0.370104,0.00902,0.0329,0.104186,0.130211,0.147727,0.802761,0.184476,0.206456,0.051658,0.115775,0.583005,0.178902,0.216694,0.343937,0.416955,0.388498,0.381262,0.392826,0.397092,0.416694,0.413985,0.648052,0.546646,0.44297,0.415377,0.470809,0.627696,0.68594,0.562325,0.724143,0.544733,0.356283,0.003431,0.007168,0.007665,0.019434,0.002953,0.003898,0.007874,0.019107,0.00926,0.033086,0.039562,0.023469,0.181598,0.028246,0.022274,0.007452,0.016397,0.32558,0.130618,0.081065,0.111961,0.19771,0.260612,0.211587,0.458322,0.711297,0.540481,0.401235,0.675747,0.603127,0.435823,0.006416,0.251683,0.21621,0.151528,0.019225,0.009675,0.047976,0.022333,0.08291,0.102696,0.078825,0.079192,0.094349,0.113823,0,0,0,0,0,1
2331,0.969251,0.96243,0.474114,0.676041,0.700636,0.675474,0.484577,0.764341,0.556936,0.511905,0.892623,0.753539,0.657768,0.621705,0.653728,0.710159,0.000301,0.088757,0.370889,0.270179,0.234726,0.428583,0.129196,0.161103,0.502151,0.397581,0.079085,0.264219,0.294074,0.272449,0.331475,0.316043,0.304451,0.29928,0.291248,0.271975,0.339026,0.294438,0.245247,0.171221,0.153374,0.371214,0.417771,0.379733,0.285432,0.46546,0.544657,0.54393,0.000405,0.000406,0.000576,0.000983,0.001993,0.000954,0.002262,0.009596,0.029288,0.00472,0.005113,0.012973,0.008202,0.001599,0.005282,0.007389,0.006015,0.032919,0.007442,0.055159,0.200573,0.455761,0.422157,0.385679,0.281826,0.390097,0.354536,0.52969,0.392568,0.472222,0.614298,0.000723,0.00232,0.092701,0.102188,0.168049,0.069954,0.060143,0.006729,0.026404,0.105442,0.091836,0.154355,0.032183,0.212665,0,0,0,0,0,1
2332,0.578557,0.553454,0.517283,0.524526,0.556711,0.544785,0.731911,0.528565,0.58162,0.626137,0.252076,0.424562,0.530198,0.49978,0.312578,0.35743,0.002467,0.005524,0.010919,0.012916,0.056867,0.231636,0.063285,0.071511,0.012037,0.028493,0.064672,0.165896,0.243717,0.245816,0.270665,0.272942,0.302613,0.297709,0.283909,0.33954,0.352243,0.333704,0.317208,0.330802,0.347984,0.270947,0.275041,0.31655,0.301111,0.223032,0.227551,0.282037,0.000269,0.000902,0.002761,0.000182,0.000116,0.000773,0.000639,0.001627,0.003964,0.015511,0.02057,0.010825,0.026679,0.007436,0.004133,0.007436,0.002025,0.001747,0.012428,0.012099,0.0,0.066526,0.043176,0.046207,0.163882,0.352523,0.334787,0.50898,0.392937,0.334273,0.242988,0.001262,0.002604,0.017282,0.023873,0.254754,0.19706,0.221807,0.300234,0.114143,0.317571,0.009063,0.031904,0.095236,0.156469,0,0,0,0,0,1
2333,0.599764,0.632254,0.659768,0.654119,0.594262,0.633237,0.649661,0.607896,0.764146,0.632755,0.580522,0.671992,0.63109,0.534552,0.427021,0.540498,0.001956,0.094527,0.042077,0.033803,0.061125,0.100612,0.086429,0.194552,0.14602,0.396933,0.205664,0.068815,0.358848,0.347846,0.353772,0.347181,0.355069,0.369287,0.340583,0.354822,0.371502,0.340638,0.365336,0.406241,0.373306,0.332579,0.578759,0.58179,0.473025,0.449877,0.503663,0.34823,0.000206,9.7e-05,0.000892,0.00131,0.001142,0.003189,0.002263,0.001028,0.002145,0.002694,0.002764,0.010708,0.003186,0.04361,0.038611,0.025339,0.060604,0.10293,0.046397,0.009018,0.433385,0.395666,0.400273,0.389101,0.437343,0.496343,0.483438,0.479525,0.477131,0.536858,0.54832,0.001251,0.013447,0.023347,0.005237,0.007795,0.037475,0.026974,0.043733,0.109057,0.064238,0.020928,0.02362,0.012071,0.028407,0,0,0,0,0,1
2334,0.73418,0.777495,0.74236,0.745942,0.604419,0.629944,0.65709,0.552616,0.542216,0.48313,0.521571,0.568955,0.553374,0.519545,0.556176,0.469115,0.163326,0.020817,0.007347,0.189814,0.304978,0.245746,0.427659,0.377791,0.494426,0.289462,0.385846,0.126388,0.363923,0.212112,0.587586,0.497181,0.658985,0.229211,0.2843,0.718155,0.32262,0.399403,0.435055,0.330123,0.371152,0.461488,0.416214,0.339945,0.334417,0.336283,0.28513,0.215775,0.038166,0.014986,0.000619,0.03666,0.011084,0.029466,0.022668,0.026889,0.032617,0.420249,0.760957,0.019672,0.611819,0.047404,0.010553,0.033285,0.160119,0.048172,0.038115,0.020126,0.139314,0.428308,0.599571,0.595936,0.484814,0.374553,0.579889,0.531815,0.41925,0.588187,0.512603,0.495175,0.088842,0.030529,0.313675,0.325407,0.123675,0.080084,0.128268,0.05144,0.129149,0.127362,0.233831,0.107087,0.144051,0,0,0,0,0,1
2335,0.774351,0.494323,0.639975,0.296262,0.221402,0.268716,0.231293,0.400412,0.409286,0.271203,0.614055,0.634204,0.610771,0.621498,0.607377,0.543961,0.032143,0.35967,0.372763,0.019266,0.402162,0.393543,0.127019,0.326812,0.108533,0.259435,0.336156,0.752581,0.133114,0.172785,0.194342,0.284863,0.27275,0.196008,0.213813,0.331056,0.348903,0.329925,0.369774,0.361269,0.389698,0.186139,0.17382,0.277058,0.223683,0.204218,0.230946,0.386029,0.014055,0.03133,0.000258,0.007599,0.017779,0.007519,0.02129,0.003908,0.039243,0.080875,0.057151,0.096786,0.214916,0.065601,0.136369,0.099051,0.029062,0.076806,0.091174,0.238295,0.362173,0.35174,0.4357,0.357141,0.428341,0.628042,0.628467,0.62689,0.638128,0.714271,0.636328,0.00579,0.046989,0.043018,0.010221,0.199598,0.133865,0.171229,0.175123,0.191839,0.206267,0.061496,0.183575,0.436564,0.405253,0,0,0,0,0,1
2336,0.719156,0.698798,0.875168,0.880298,0.689211,0.73237,0.485881,0.70863,0.581211,0.2311,0.473258,0.500528,0.359297,0.278141,0.414763,0.343872,0.052613,0.005804,0.000694,0.000455,0.236224,0.571053,0.332371,0.396519,0.465129,0.353666,0.258022,0.140483,0.294246,0.079211,0.346715,0.352298,0.330919,0.202647,0.211317,0.33345,0.313237,0.357599,0.347325,0.340466,0.31808,0.508217,0.634588,0.4819,0.349945,0.373333,0.358525,0.348134,0.001944,0.084106,0.000997,0.001616,0.077732,0.051115,0.029261,0.000212,0.030146,0.000926,0.000887,0.006325,0.003315,0.002217,0.004137,0.003038,0.008622,0.031406,0.006901,0.001389,0.243056,0.307166,0.351628,0.362129,0.49064,0.356057,0.374933,0.546475,0.369006,0.327507,0.348654,0.049935,0.064971,0.005185,0.003926,0.085986,0.067962,0.06968,1.0,0.025574,0.007649,0.130577,0.150515,0.092946,0.080213,0,0,0,0,0,1
2337,0.262504,0.277082,0.28697,0.265012,0.515356,0.540282,0.556052,0.66742,0.776503,0.715962,0.528813,0.618003,0.704992,0.792027,0.530837,0.719175,0.001506,0.0156,0.013791,0.004752,0.013834,0.217859,0.819918,0.601694,0.148351,0.148654,0.206746,0.308664,0.321797,0.253429,0.330041,0.314883,0.285988,0.299794,0.348731,0.337545,0.381029,0.449781,0.405816,0.429184,0.409609,0.392318,0.355199,0.388567,0.391886,0.172469,0.33869,0.311783,0.002917,0.003256,0.00433,0.002544,0.00172,0.001904,0.002385,0.003794,0.014152,0.002824,0.116469,0.012124,0.021253,0.015061,0.030933,0.027497,0.025256,0.026732,0.027299,0.017213,0.0,0.0,0.0,0.0,0.0,0.0,0.013095,0.047828,0.333501,0.449834,0.495505,0.03474,0.013802,0.016307,0.007984,0.041074,0.509729,0.092108,0.42188,0.258213,0.048918,0.177853,0.324863,0.273692,0.498787,0,0,0,0,0,1
2338,0.644343,0.698128,0.714839,0.649887,0.415544,0.448123,0.428385,0.440965,0.430356,0.521364,0.285652,0.48725,0.600233,0.457886,0.382335,0.517357,0.019306,0.139704,0.123814,0.111731,0.20498,0.151217,0.121809,0.21445,0.260697,0.379707,0.239863,0.127678,0.30701,0.278066,0.32535,0.337716,0.335734,0.256337,0.241324,0.348539,0.308368,0.357695,0.366056,0.346427,0.332915,0.340117,0.355274,0.34142,0.341797,0.3312,0.338731,0.330288,0.000929,0.001442,0.001776,0.001428,0.000692,0.001685,0.000709,0.003024,0.003778,0.004229,0.005182,0.017265,0.006845,0.000153,0.002896,0.001395,0.009245,0.005351,0.001188,0.002078,0.448839,0.405238,0.416611,0.423052,0.470042,0.521683,0.518161,0.550188,0.53744,0.499989,0.54614,0.010031,0.010263,0.005608,0.009771,0.07684,0.001389,0.048709,0.004713,0.015404,0.154002,0.026372,0.015773,0.025149,0.015227,0,0,0,0,0,1
2339,0.681244,0.57409,0.688818,0.679485,0.751353,0.675444,0.672256,0.547656,0.722516,0.691911,0.665551,0.578963,0.557473,0.669427,0.50618,0.574072,0.002113,0.08205,0.018855,0.001793,0.091215,0.284322,0.607822,0.495811,0.739074,0.489826,0.27522,0.432767,0.117195,0.148615,0.160199,0.224513,0.16954,0.205192,0.170912,0.179712,0.325809,0.390206,0.171111,0.392332,0.384458,0.404115,0.372654,0.428203,0.40989,0.376564,0.367051,0.360816,0.004999,0.024907,0.000605,0.00348,0.004542,0.030014,0.037584,0.000477,0.004911,0.039027,0.026836,0.070213,0.047176,0.05359,0.005493,0.038454,0.10567,0.097927,0.049364,0.078939,0.190777,0.205258,0.293534,0.269928,0.232913,0.330046,0.481962,0.486536,0.594102,0.630446,0.538849,0.0014,0.018342,0.047611,0.003106,0.063278,0.101243,0.047842,0.139888,0.141271,0.356475,0.170822,0.084626,0.141724,0.169806,0,0,0,0,0,1
2340,0.0,0.69712,0.620097,0.0,0.0,0.57074,0.215797,0.592386,0.30463,0.0,0.0,0.669126,0.702742,0.36755,0.454684,0.183277,0.0,0.029373,0.679012,0.000183,0.17178,0.2689,0.570106,0.166016,0.0,0.755614,0.9263,0.026079,0.306125,0.29535,0.304451,0.274863,0.283903,0.332531,0.3038,0.26308,0.321488,0.269623,0.233546,0.303477,0.312936,0.306502,0.234095,0.211385,0.262545,0.244822,0.244671,0.304486,0.002852,0.000354,0.000621,0.006767,0.002467,0.001415,0.000379,0.002105,0.002288,0.00092,0.00579,0.001102,0.001981,0.005252,0.028322,0.020311,0.000174,0.014713,0.034407,0.005036,0.466172,0.530439,0.360932,0.404455,0.521952,0.526637,0.238068,0.203245,0.529399,0.145341,0.497484,0.000118,0.383161,0.238021,0.014354,0.121611,0.0166,0.118326,0.042134,0.305631,0.007658,0.000125,0.334568,0.058038,0.014183,0,0,0,0,0,1
2341,0.558176,0.574965,0.401574,0.706296,0.652601,0.66948,0.305957,0.594457,0.225123,0.580277,0.566643,0.414067,0.468052,0.368935,0.471007,0.360638,0.001208,0.294554,0.658819,0.221479,0.477574,0.550579,0.123908,0.468723,0.642351,0.444841,0.483244,0.449639,0.0,0.37618,0.0,0.0,0.252277,0.406447,0.315206,0.326941,0.417462,0.178429,0.384307,0.443299,0.436043,0.271104,0.373498,0.373368,0.368999,0.39463,0.441674,0.532064,0.001434,0.190415,0.010827,0.001436,0.265273,0.0087,0.018111,0.023571,0.015516,0.005421,0.002995,0.008148,0.005492,0.016638,0.02651,0.026094,0.030298,0.027691,0.055831,0.062442,0.209161,0.0,0.081399,0.430365,0.374441,0.0,0.01768,0.264012,0.085436,0.419697,0.494621,0.001877,0.002936,0.167237,0.198327,0.051247,0.130565,0.055796,0.131981,0.072935,0.013297,0.089885,0.18766,0.100566,0.069721,0,0,0,0,0,1
2342,0.971292,0.95586,0.927132,0.919748,0.560105,0.554079,0.777438,0.466001,0.734246,0.735349,0.368584,0.408441,0.456436,0.604934,0.362755,0.323031,2e-06,0.138212,0.0,0.0,0.009878,0.336904,0.290833,0.17903,0.522065,0.63698,0.5989,0.340826,0.325357,0.309266,0.33583,0.333457,0.331687,0.311276,0.320137,0.214602,0.323038,0.262661,0.199403,0.311941,0.318333,0.243018,0.204204,0.311063,0.270405,0.374472,0.322332,0.33655,0.000232,0.000396,0.001429,0.000391,0.000378,0.010225,0.01621,0.000269,0.004461,0.032493,0.025872,0.003525,0.019944,0.037524,0.026602,0.00707,0.129248,0.097915,0.066174,0.018711,0.385255,0.471741,0.411981,0.40384,0.376554,0.242295,0.273752,0.408805,0.237151,0.348106,0.469829,0.001165,0.001919,0.0,0.001594,0.188122,0.343264,0.195863,0.383282,0.060425,0.012642,0.149412,0.211326,0.051366,0.077904,0,0,0,0,0,1
2343,0.693684,0.608525,0.473106,0.502136,0.663723,0.676936,0.559985,0.754439,0.437553,0.853257,0.812015,0.778866,0.541297,0.45155,0.720727,0.719946,0.021457,0.161067,0.08519,0.006996,0.004122,0.191165,0.200928,0.323848,0.283003,0.868463,0.303254,0.221372,0.144198,0.075309,0.0,0.0,0.0,0.023429,0.0,0.0,0.036413,0.114129,0.093395,0.132188,0.162593,0.258971,0.324012,0.208855,0.175693,0.373292,0.294067,0.315377,0.027371,0.008867,0.040472,0.055408,0.003339,0.096329,0.015092,0.005966,0.003373,0.006748,0.007659,0.023406,0.084994,0.022805,0.006964,0.038956,0.002116,0.006965,0.003532,0.033906,0.086576,0.070227,0.0,0.064491,0.0,0.0,0.014739,0.078189,0.204856,0.212504,0.342156,0.049162,0.258007,0.330246,0.012201,0.098577,0.138825,0.052978,0.060583,0.167535,0.128073,0.004274,0.021175,0.332472,0.306913,0,0,0,0,0,1
2344,0.816732,0.829742,0.838491,0.792806,0.810743,0.574111,0.753316,0.339511,0.686515,0.587442,0.484111,0.611001,0.60785,0.582491,0.537623,0.567398,0.006206,0.125097,0.014392,0.009336,0.427783,0.259226,0.347863,0.23569,0.011623,0.012555,0.007199,0.006934,0.258567,0.244774,0.257881,0.281008,0.25976,0.257106,0.301461,0.286653,0.268491,0.324726,0.32679,0.380912,0.270748,0.198964,0.187298,0.194938,0.142195,0.066941,0.054582,0.045322,0.004229,0.016729,0.019784,0.002735,0.024485,0.022344,0.013854,0.001408,0.005819,0.007884,0.016894,0.001236,0.029194,0.160289,0.06172,0.024298,0.002633,0.002555,0.001461,0.0022,0.205415,0.234669,0.218621,0.192991,0.384762,0.351997,0.363851,0.35978,0.459452,0.790705,0.883644,0.019835,0.033316,0.058155,0.02078,0.046161,0.07361,0.038518,0.163791,0.176722,0.09913,0.016788,0.012601,0.011375,0.015069,0,0,0,1,0,1
2345,0.726647,0.453031,0.76153,0.825693,0.166315,0.152461,0.130394,0.065226,0.091651,0.109134,0.179148,0.284279,0.259285,0.293968,0.177063,0.197864,0.333326,0.218056,0.279974,0.017376,0.067961,0.234434,0.486207,0.185251,0.129735,0.009455,0.013672,0.008002,0.265802,0.344328,0.303786,0.187257,0.414506,0.52406,0.468779,0.357181,0.390912,0.360151,0.378724,0.384534,0.388909,0.323299,0.315946,0.339959,0.316955,0.330514,0.309294,0.337881,0.023691,0.000896,0.002637,0.01759,0.030955,0.040509,0.014619,0.001129,0.076022,0.022845,0.14075,0.015102,0.009836,0.034834,0.029039,0.027863,0.030615,0.076739,0.003601,0.001535,0.38275,0.370773,0.471685,0.492821,0.458747,0.512044,0.531121,0.509338,0.516718,0.431159,0.370538,0.043979,0.170935,0.092413,0.018351,0.147621,0.038001,0.039051,0.028658,0.02075,0.037588,0.074445,0.039466,0.040892,0.071508,0,0,0,0,0,1
2346,0.669275,0.876911,0.812355,0.796356,0.645909,0.909621,0.708522,0.730758,0.557866,0.25742,0.357299,0.399064,0.386648,0.386218,0.121133,0.120701,0.602176,0.024223,0.008344,0.03005,0.1329,0.451975,0.524601,0.506638,0.035313,0.276535,0.047753,0.02807,0.178141,0.169053,0.223402,0.254191,0.244122,0.242037,0.242428,0.229801,0.216433,0.24059,0.219746,0.229856,0.254177,0.238155,0.300274,0.312298,0.284733,0.313457,0.323141,0.328669,0.006069,0.04605,0.020637,0.003091,0.010678,0.003138,0.034963,0.00322,0.005401,0.010292,0.001508,0.017343,0.011915,0.039301,0.034942,0.038016,0.005322,0.028169,0.008485,0.004591,0.383633,0.471551,0.517076,0.506095,0.498725,0.52052,0.56061,0.518731,0.529578,0.621701,0.537876,0.097461,0.005716,0.035711,0.007281,0.011269,0.031388,0.02179,0.137245,0.028634,0.030208,0.094965,0.031114,0.005328,0.00818,0,0,0,0,0,1
2347,0.741278,0.775669,0.788205,0.753557,0.739707,0.780619,0.771494,0.722408,0.72177,0.733864,0.660789,0.641197,0.581893,0.696397,0.557711,0.502137,0.004902,0.001431,0.001868,0.006332,0.002499,0.001934,0.005091,0.304868,0.00844,0.434577,0.11752,0.004533,0.180665,0.29163,0.230541,0.264949,0.316593,0.335403,0.316392,0.3349,0.306444,0.263202,0.377502,0.3005,0.258429,0.296252,0.396658,0.370624,0.348456,0.420406,0.352208,0.273323,0.001153,0.001396,0.001115,0.012087,0.021325,0.018076,0.016804,0.017776,0.001325,0.003254,0.002291,0.001529,0.000626,0.019704,0.025432,0.000744,0.001145,0.004979,0.025299,0.000748,0.367163,0.36844,0.447697,0.437525,0.412422,0.400363,0.429579,0.426064,0.341826,0.535662,0.36987,0.005036,0.014702,0.01945,0.025869,0.001456,0.096609,0.009004,0.116174,0.00656,0.005328,0.006913,0.125216,0.008348,0.017899,0,0,0,0,0,1
2348,0.57132,0.698951,0.647596,0.833936,0.581977,0.613402,0.565032,0.471349,0.790263,0.539856,0.48854,0.477669,0.644616,0.701362,0.518918,0.374998,0.126619,0.145352,0.219249,0.003778,0.209108,0.112634,0.088701,0.405651,0.281797,0.568032,0.710431,0.650457,0.245844,0.241445,0.265718,0.311324,0.29554,0.224942,0.31016,0.320546,0.248978,0.318002,0.310023,0.31788,0.286692,0.364126,0.286066,0.371752,0.335454,0.332305,0.337854,0.305042,0.001434,0.000761,0.002094,0.005621,0.001204,0.00432,0.015242,0.002208,0.002487,0.012327,0.011419,0.009696,0.02382,0.004835,0.006716,0.017662,0.029758,0.015234,0.022315,0.008465,0.438662,0.370596,0.44642,0.463202,0.431525,0.417098,0.435814,0.303328,0.493215,0.533599,0.495676,0.069863,0.132735,0.125962,0.010359,0.190168,0.052045,0.089605,0.059841,0.090323,0.24078,0.180085,0.266982,0.09711,0.153637,0,0,0,0,0,1
2349,0.486324,0.314547,0.660452,0.571354,0.37668,0.334562,0.61306,0.318567,0.324583,0.41968,0.247405,0.238453,0.316262,0.355011,0.58868,0.615035,0.679739,0.350841,0.283522,0.172937,0.157677,0.47992,0.133996,0.600247,0.326961,0.884033,1.0,1.0,0.256226,0.266331,0.221342,0.20812,0.226233,0.274256,0.26109,0.274067,0.251104,0.210091,0.283508,0.290105,0.259434,0.262306,0.287589,0.295758,0.305318,0.293054,0.28891,0.393836,0.018433,0.017142,0.009274,0.015063,0.014259,0.039599,0.012309,0.005299,0.021448,0.010338,0.012546,0.021253,0.032347,0.027998,0.05565,0.052515,0.122634,0.179046,0.068946,0.099187,0.420415,0.331989,0.300018,0.469488,0.401502,0.369964,0.33167,0.436207,0.357249,0.385288,0.376629,0.079601,0.048551,0.02854,0.019114,0.021347,0.030483,0.026924,0.233501,0.095912,0.079646,0.133382,0.085256,0.361066,0.100683,0,0,0,0,0,1
2350,0.732138,0.838289,0.629253,0.754611,0.8823,0.798124,0.306605,0.871881,0.620926,0.589123,0.725658,0.753178,0.654764,0.671531,0.606121,0.63552,0.159072,0.436941,0.225232,0.098557,0.607157,0.6116,0.055107,0.706282,0.121817,0.200182,0.191024,0.401755,0.26535,0.348951,0.315713,0.326056,0.313724,0.321619,0.290761,0.31716,0.294081,0.350638,0.385727,0.423086,0.442311,0.364733,0.3569,0.396365,0.502634,0.344122,0.387805,0.355322,0.008014,0.004905,0.021477,0.002215,0.010451,0.012756,0.026767,0.012874,0.032519,0.001092,0.032305,0.210658,0.002339,0.020707,0.068903,0.088477,0.003564,0.003724,0.005433,0.134268,0.208523,0.383253,0.388464,0.397511,0.436404,0.53877,0.5312,0.602232,0.547683,0.597166,0.479178,0.219683,0.019394,0.075575,0.041365,0.196167,0.153683,0.250058,0.09778,0.18198,0.154098,0.008426,0.138081,0.270993,0.160126,0,0,0,0,0,1
2351,0.741923,0.576148,0.634102,0.316262,0.756522,0.650149,0.568209,0.437803,0.276795,0.258382,0.694592,0.387603,0.156315,0.186903,0.088446,0.119267,0.395805,0.429126,0.253056,0.043705,0.479006,0.359559,0.523347,0.245491,0.78639,0.077999,0.314275,0.332421,0.360719,0.279044,0.372399,0.402257,0.376115,0.329006,0.297581,0.401517,0.349211,0.344323,0.411896,0.287231,0.342541,0.4183,0.394897,0.303554,0.282221,0.307651,0.280891,0.283788,0.01895,0.018627,0.011362,0.013285,0.013829,0.008245,0.008698,0.001425,0.001132,0.003762,0.014134,0.000991,0.005539,0.040158,0.01688,0.014441,0.099278,0.005783,0.006562,0.006857,0.346033,0.54683,0.390554,0.396426,0.455619,0.558959,0.568968,0.527775,0.561866,0.419184,0.504617,0.013882,0.032645,0.02238,0.007124,0.056029,0.058928,0.105303,0.082509,0.024443,0.004938,0.037381,0.041596,0.019864,0.010667,0,0,0,0,0,1
2352,0.620843,0.729764,0.577979,0.629294,0.345944,0.340129,0.782044,0.171152,0.494865,0.344903,0.182944,0.26862,0.371445,0.255579,0.130489,0.25125,0.15716,0.205058,0.178352,0.242064,0.261916,0.311707,0.004101,0.553393,0.011303,0.020897,0.482574,0.008842,0.368571,0.302328,0.341975,0.282441,0.354977,0.320064,0.369848,0.344811,0.375591,0.27866,0.386716,0.298963,0.297171,0.357785,0.314596,0.298561,0.294977,0.314561,0.32024,0.316974,0.025474,0.009662,0.005659,0.005605,0.021641,0.00401,0.009544,0.008922,0.02079,0.011558,0.018638,0.010353,0.006101,0.012251,0.010887,0.009512,0.001206,0.003698,0.036314,0.00456,0.435634,0.407948,0.43844,0.411203,0.46279,0.330124,0.292685,0.496572,0.342892,0.377858,0.517219,0.061927,0.035303,0.029055,0.045895,0.097932,0.09244,0.118782,0.125481,0.064326,0.040777,0.036587,0.154309,0.023692,0.04493,0,0,0,0,0,1
