,attr4,attr5,attr7,attr8,attr13,attr14,attr22,attr26,attr27,attr30,attr31,attr37,attr40,attr41,attr43,attr44,attr47,attr49,attr50,attr51,attr56,attr60,attr61,attr74,attr79,attr85,attr89,attr95,attr97,attr102,attr104,attr111,attr114,attr115,attr117,attr119,attr122,attr123,attr124,attr130,attr133,attr138,attr141,attr144,attr146,attr153,attr155,attr158,attr162,attr163,attr164,attr167,attr168,attr169,attr175,attr176,attr177,attr184,attr189,attr192,attr193,attr195,attr197,attr201,attr210,attr211,attr214,attr216,attr218,attr220,attr221,attr223,attr227,attr231,attr234,attr236,attr237,attr240,attr243,attr245,attr247,attr251,attr252,attr256,attr259,attr262,attr265,attr266,attr271,attr273,attr274,attr276,attr277,attr279,attr280,attr283,attr286,attr287,attr288,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1706,0.640676,0.722385,0.679198,0.147971,0.576437,0.352504,0.162021,0.385837,0.54329,0.089123,0.57308,0.114427,0.59375,0.631288,0.211741,0.358599,0.661693,0.711959,0.302078,0.292322,0.147121,0.199554,0.152975,0.218083,0.168979,0.192633,0.033465,0.060381,0.048289,0.784465,0.721139,0.726879,0.283368,0.559719,0.508073,0.37216,0.48118,0.310048,0.516413,0.420528,0.471036,0.462257,0.289424,0.427702,0.478786,0.078728,0.025476,0.111872,0.01355,0.015818,0.141379,0.148051,0.238554,0.015355,0.290137,0.017461,0.019166,0.057647,0.035853,0.073195,0.004197,0.03926,0.665582,0.970332,0.721272,0.521974,0.757515,0.810476,0.500246,0.680835,0.608707,0.833143,0.519324,0.568103,0.567118,0.480251,0.715781,0.550445,0.425993,0.875637,0.134951,0.159613,0.158069,0.149801,0.208436,0.33008,0.173959,0.132631,0.248457,0.355925,0.031759,0.265947,0.195036,0.258873,0.443085,0.312932,0.219905,0.102861,0.163758,0.078141,0,0,1,0,0,0
1707,0.728338,0.724287,0.620155,0.669902,0.678464,0.619757,0.469689,0.618542,0.625553,0.60723,0.597709,0.611456,0.696307,0.679035,0.694438,0.683559,0.643078,0.676259,0.1363,0.109455,0.078501,0.028707,0.041626,0.232539,0.323718,0.377027,0.367348,0.649224,0.476981,0.097407,0.436289,0.530878,0.544952,0.521001,0.511166,0.594225,0.622846,0.606872,0.660226,0.623628,0.72358,0.593752,0.641132,0.701968,0.702949,0.205539,0.033233,0.135478,0.088927,0.053921,0.024268,0.032635,0.034514,0.070979,0.065893,0.110846,0.113424,0.19516,0.158617,0.260156,0.324868,0.259892,0.838578,0.133353,0.932904,0.898897,0.950103,0.98941,0.732723,0.839316,0.869576,0.868536,0.83983,0.804907,0.813059,0.867418,0.841172,0.88616,0.84966,0.853015,0.247985,1.0,0.100493,0.996803,0.122967,0.270128,0.096324,0.103188,0.120029,0.110931,0.184717,0.20681,0.185211,0.145567,0.140052,0.279601,0.275499,0.162639,0.215882,0.231565,0,0,1,0,0,0
1708,0.422215,0.496105,0.45863,0.488706,0.455927,0.454556,0.453407,0.496709,0.397719,0.571204,0.49834,0.383396,0.328079,0.432519,0.170676,0.250997,0.310465,0.413502,0.447836,0.537205,0.424156,0.625634,0.507866,0.519295,0.433711,0.388869,0.191604,0.500159,0.297936,0.527167,0.698759,0.736481,0.840364,0.328937,1.0,0.601701,1.0,0.758635,0.766255,0.645137,0.575219,1.0,0.489335,0.86046,0.956783,0.603115,0.207725,0.523703,0.414786,0.788013,0.904833,0.19101,0.175833,0.315126,0.129837,0.21168,0.142222,0.22535,0.507826,0.762139,0.959031,0.899136,0.595601,0.588757,0.579453,0.533582,0.56893,0.548298,0.511999,0.415179,0.652118,0.530395,0.650306,0.532586,0.44762,0.374251,0.668769,0.611145,0.480061,0.526056,0.191258,0.300563,0.294516,0.152136,0.355266,0.153618,0.077284,0.096381,0.74612,0.234296,0.172918,0.683169,0.449906,0.582667,0.306677,0.829687,0.508333,0.16276,0.193,0.386895,0,0,1,0,0,0
1709,0.766309,0.733509,0.761393,0.640676,0.726884,0.655189,0.426059,0.422993,0.472119,0.438276,0.486375,0.269033,0.377717,0.35766,0.312941,0.230602,0.362606,0.527952,0.118646,0.116694,0.086207,0.542118,0.44358,0.539981,0.299908,0.25039,0.345877,0.350923,0.424762,0.564732,0.532023,0.608251,0.561653,0.536591,0.580508,0.701948,0.554102,0.564945,0.533635,0.500165,0.476886,0.517764,0.519931,0.509184,0.43417,0.018682,0.101151,0.105146,0.059203,0.042837,0.043201,0.126,0.215998,0.086086,0.11403,0.033097,0.026228,0.033772,0.0394,0.029119,0.050106,0.044732,0.967414,0.86394,0.908459,0.854301,0.656915,0.876431,0.757973,0.854815,0.664877,0.733841,0.783459,0.760344,0.695238,0.57158,0.662585,0.56628,0.556159,0.738985,0.160096,0.138606,0.121607,0.368647,0.226296,0.273088,0.339566,0.305554,0.104984,0.180926,0.10996,0.254798,0.295866,0.180729,0.243141,0.159842,0.11283,0.192903,0.119156,0.279805,0,0,1,0,0,0
1710,0.983778,0.85531,0.327131,0.546423,0.363786,0.178195,0.351347,0.39361,0.082576,0.556892,0.705688,0.568193,0.634969,0.415505,0.815722,0.851709,0.927979,0.90205,0.280515,0.189166,0.257923,0.085005,0.183962,0.498758,0.306482,0.327754,0.28467,0.015547,0.013784,0.319348,0.326447,0.362558,0.354952,0.447839,0.576097,0.32856,0.410926,0.361289,0.289945,0.360947,0.313491,0.377743,0.408429,0.370007,0.372195,0.048636,0.261746,0.004622,0.221369,0.068415,0.061909,0.021265,0.027816,0.224898,0.008355,0.022106,0.095023,0.011923,0.04246,0.000709,0.00042,0.000396,0.767132,0.522712,0.617552,0.688887,0.502382,0.698191,0.693673,0.814189,0.485116,0.538647,0.593196,0.504082,0.369699,0.355195,0.358338,0.451154,0.466597,0.445831,0.661263,0.083262,0.110527,0.023829,0.108853,0.374935,0.102671,0.096005,0.170281,0.020629,0.215969,0.507089,0.029749,0.089368,0.022068,0.008415,0.037576,0.210356,0.115654,0.005368,0,0,1,0,0,0
1711,0.754136,0.764927,0.560174,0.640437,0.582321,0.535958,0.569805,0.732584,0.776818,0.760341,0.801941,0.60419,0.740371,0.836408,0.019538,0.14421,0.18183,0.679784,0.111165,0.163438,0.192087,0.175964,0.141697,0.552259,0.062801,0.197707,0.210273,0.701366,0.348044,0.469026,0.506948,0.418189,0.366241,0.285898,0.231385,0.164726,0.177284,0.183841,0.18725,0.180384,0.212894,0.264657,0.339444,0.302469,0.212956,0.182189,0.095257,0.056686,0.10157,0.258213,0.268389,0.114888,0.03309,0.173108,0.01437,0.109746,0.105091,0.158298,0.024268,0.042955,0.077229,0.023917,0.869934,1.0,0.747148,0.960369,0.609053,0.60382,0.737844,0.529768,0.490349,0.48317,0.482063,0.45783,0.730632,0.57583,0.513978,0.416633,0.385221,0.435957,0.155123,0.322796,0.192136,0.385215,0.220747,0.435162,0.271777,0.19202,0.009582,0.015245,0.141634,0.006432,0.083357,0.020121,0.029453,0.64579,0.029282,0.020757,0.061597,0.025982,0,0,1,0,0,0
1712,0.930477,0.868623,0.633722,0.552894,0.626743,0.568921,0.577838,0.631398,0.557459,0.291961,0.437027,0.472135,0.625592,0.57688,0.427109,0.551923,0.425019,0.554343,0.176545,0.375907,0.179813,0.163736,0.122453,0.301942,0.398411,0.548903,0.424577,0.070799,0.437388,0.096392,0.696296,0.770508,0.393752,0.407881,0.589122,0.966708,0.521571,0.363169,0.650597,0.343663,0.62904,0.29954,0.317572,0.278999,0.44666,0.208595,0.040114,0.065776,0.030437,0.021328,0.052121,0.160318,0.196041,0.033422,0.183271,0.139108,0.052998,0.097761,0.005229,0.002626,0.010104,0.131706,0.796464,0.50898,0.767669,0.882582,0.624441,0.768586,0.652621,0.700785,0.607835,0.684346,0.564636,0.586722,0.45433,0.640097,0.53357,0.490841,0.509572,0.635825,0.345429,0.105887,0.168399,0.073791,0.102893,0.08574,0.094232,0.096323,0.246631,0.146247,0.208415,0.255529,0.278894,0.135338,0.162666,0.08431,0.126267,0.112206,0.13778,0.376248,0,0,1,0,0,0
1713,0.591277,0.708719,0.314137,0.442389,0.313274,0.325254,0.679756,0.682386,0.502154,0.635917,0.624784,0.642143,0.572467,0.569842,0.639539,0.632645,0.676433,0.679191,0.092747,0.150169,0.198626,0.162381,0.23822,0.107992,0.108357,0.113857,0.234492,0.055142,0.03249,0.485439,0.297901,0.159911,0.697805,0.667517,0.511701,0.451811,0.562126,0.539431,0.693759,0.489053,0.314815,0.357181,0.34594,0.336934,0.349712,0.173458,0.0574,0.013203,0.198149,0.28333,0.347358,0.096772,0.03018,0.140424,0.071447,0.064545,0.077702,0.024593,0.019784,0.005115,0.006291,0.001974,1.0,1.0,0.638296,0.822296,0.781692,0.723721,0.830102,0.846361,0.81798,0.731739,0.833121,0.556528,0.675848,0.649971,0.642725,0.627863,0.67275,0.637636,0.194373,0.726943,0.104531,0.22552,0.153189,0.329336,0.210679,0.117736,0.106715,0.202493,0.397538,0.345796,0.228069,0.342665,0.174905,0.188798,0.044251,0.066398,0.026986,0.036129,0,0,1,0,0,0
1714,0.75995,0.858307,0.876324,0.748138,0.811328,0.785235,0.510444,0.352163,0.308764,0.333728,0.447991,0.541386,0.620536,0.547828,0.518376,0.547022,0.697254,0.705675,0.185831,0.176107,0.075627,0.175372,0.156244,0.639821,0.306475,0.300445,0.108046,0.028769,0.024513,0.666799,0.483171,0.654579,0.254997,0.241106,0.458182,0.339929,0.270306,0.273571,0.348669,0.293167,0.2863,0.263983,0.194511,0.566841,0.352751,0.111932,0.032394,0.211383,0.034691,0.071001,0.045322,0.07114,0.087444,0.031449,0.014986,0.043325,0.024356,0.019315,0.014736,0.090384,0.335386,0.095862,0.965087,1.0,0.775413,0.818647,0.761866,0.857442,0.682798,0.711008,0.682755,0.576393,0.582571,0.446088,0.698587,0.705182,0.669035,0.723169,0.638724,0.444756,0.307061,0.365954,0.575504,0.372133,0.387743,0.577223,0.181337,0.182456,0.218826,0.229626,0.294716,0.42311,0.518356,0.119897,0.16182,0.772943,0.290288,0.363805,0.287614,0.45493,0,0,1,0,0,0
1715,1.0,1.0,1.0,1.0,0.906435,0.812545,0.747387,0.682958,0.630328,0.632452,0.533674,0.617218,0.293472,0.227053,0.351863,0.347257,0.001796,0.0,0.0,0.0,0.000821,0.0064,0.022116,0.09592,0.149599,0.338998,0.509308,0.217248,0.068467,0.326955,0.282474,0.365527,0.418845,0.441347,0.664337,0.423536,0.806264,0.795128,0.883088,0.574396,0.572752,0.567753,0.459028,0.485094,0.254047,0.000246,0.000607,0.00316,0.020615,0.065626,0.04416,0.135704,0.293751,0.098317,0.286828,0.13536,0.076551,0.395974,0.12729,0.488969,0.200228,0.06258,0.480959,0.478261,0.633635,0.526338,0.719099,0.955643,0.900621,0.921524,0.965944,0.997267,0.91375,0.924317,0.918664,0.838892,0.780898,0.891873,0.604578,0.599263,5.1e-05,0.000912,0.001217,0.00678,0.436961,0.205746,0.174075,0.205518,0.175313,0.346396,0.177318,0.209562,0.283692,0.38573,0.464282,0.3597,0.444105,0.508876,0.531299,0.103818,0,0,1,0,0,0
1716,0.906427,0.915706,0.929318,0.928045,0.975412,0.89729,0.720912,0.829249,0.582032,0.541409,0.6189,0.649966,0.411657,0.196468,0.714368,0.654434,0.486316,0.178515,0.000341,0.000402,0.030788,0.000442,0.004972,0.227493,0.222474,0.235067,0.219132,0.264412,0.061232,0.306667,0.302898,0.251721,0.287289,0.273317,0.2776,0.454107,0.355148,0.344485,0.373764,0.421753,0.259469,0.401197,0.207537,0.209452,0.197308,0.000426,0.000905,0.000447,0.001977,0.009073,0.003991,0.017298,0.104511,0.053452,0.076069,0.364356,0.373371,0.222082,0.006405,0.037216,0.041791,0.020887,0.473735,0.478267,0.430435,0.458342,0.447612,0.582127,0.743657,0.776762,0.627937,0.893683,0.871944,0.77151,0.884792,0.835663,0.733908,0.961185,0.913591,0.736924,0.001382,0.002938,0.012,0.00176,0.103158,0.250633,0.437363,0.200885,0.314406,0.09031,0.121347,0.132913,0.135256,0.132302,0.103552,0.161775,0.140849,0.093663,0.095352,0.098992,0,0,1,0,0,0
1717,0.570664,0.577567,0.438423,0.479773,0.596847,0.4563,0.456864,0.676124,0.668969,0.54719,0.555474,0.606845,0.612205,0.635501,0.344955,0.533364,0.518272,0.394976,0.517773,0.0448,0.618915,0.04425,0.038066,0.079529,0.017382,0.564459,0.008333,0.718622,0.687632,0.462458,0.48537,0.455222,0.473143,0.517096,0.592688,0.497958,0.433782,0.473567,0.440223,0.498966,0.339576,0.417229,0.293547,0.341923,0.346795,0.085891,0.218317,0.068026,0.145846,0.053493,0.120318,0.189662,0.341423,0.059789,0.114746,0.051648,0.012905,0.001919,0.05446,0.04103,0.047817,0.041921,0.482066,0.518796,0.619996,0.541673,0.573736,0.607411,0.51317,0.376691,0.359158,0.399962,0.476684,0.531221,0.361389,0.382203,0.358672,0.263087,0.338911,0.392514,0.089165,0.164766,0.090812,0.120482,0.072267,0.090377,0.133071,0.204776,0.277913,0.113483,0.169492,0.119797,0.071261,0.064974,0.064793,0.024973,0.061942,0.234449,0.45362,0.27786,0,0,1,0,0,0
1718,0.637001,0.647271,0.653285,0.474199,0.640021,0.557896,0.455814,0.527068,0.645622,0.745028,0.776508,0.828538,0.742456,0.678962,0.48683,0.566223,0.65273,0.597172,0.146748,0.180481,0.089778,0.09805,0.184726,0.248012,0.164543,0.142213,0.09941,0.111714,0.134813,0.369527,0.34201,0.452984,0.4043,0.403992,0.590569,0.431529,0.359444,0.462586,0.469252,0.305336,0.277936,0.290549,0.314225,0.439938,0.336091,0.021111,0.023278,0.071544,0.047549,0.061941,0.046966,0.018996,0.043406,0.048825,0.069311,0.01969,0.049536,0.0628,0.104958,0.085736,0.106365,0.092951,0.733148,0.66679,0.756486,0.83453,0.802436,0.844784,0.825696,0.835581,0.849257,0.884807,0.70518,0.936516,0.767423,1.0,1.0,0.911154,0.96568,1.0,0.167597,0.2009,0.100762,0.128862,0.204056,0.187232,0.137827,0.109267,0.148033,0.263227,0.105975,0.045256,0.035632,0.312968,0.164314,0.254205,0.255221,0.319337,0.13751,0.272497,0,0,1,0,0,0
1719,0.870097,0.825762,0.802781,0.413932,0.767448,0.712984,0.510564,0.724367,0.755178,0.764677,0.67749,0.709293,0.726181,0.731302,0.656555,0.738515,0.749504,0.694412,0.133734,0.205752,0.086421,0.092049,0.081889,0.171462,0.052709,0.27529,0.066344,0.041341,0.034026,0.230542,0.260967,0.475734,0.408052,0.514095,0.477949,0.343162,0.383807,0.395171,0.385802,0.379835,0.319952,0.390967,0.269691,0.339554,0.397215,0.06091,0.016444,0.116944,0.023899,0.023332,0.086551,0.037778,0.01407,0.032612,0.021206,0.014338,0.044165,0.044391,0.005664,0.014236,0.010447,0.018289,0.617016,0.319925,0.959228,0.64571,0.995728,0.942353,0.918735,0.974436,0.975376,0.95272,0.933128,0.809067,0.799931,0.905853,0.859825,0.404735,0.8525,0.872562,0.864077,1.0,0.499485,0.619315,0.106217,0.301824,0.27823,0.166147,0.243411,0.189971,0.837099,0.234056,0.167937,0.147078,0.159203,0.196115,0.05813,0.051561,0.31968,0.025592,0,0,1,0,0,0
1720,0.99377,1.0,0.985686,0.759089,0.791612,0.740964,0.585572,0.688065,0.665897,0.600352,0.599606,0.618616,0.699949,0.599753,0.802024,0.734545,0.701676,0.494137,0.088722,0.079171,0.094231,0.056706,0.073156,0.046529,0.082854,0.145597,0.134506,0.067631,0.07172,0.354294,0.35061,0.428525,0.732778,0.6157,0.542483,0.547092,0.604506,0.624232,0.616536,0.589527,0.536139,0.457956,0.421139,0.406385,0.439705,0.001139,0.0592,0.207266,0.034812,0.17856,0.082669,0.038393,0.052004,0.056819,0.028859,0.025688,0.131818,0.034254,0.020043,0.006985,0.00971,0.01767,0.496321,0.492564,0.672169,0.661388,0.726885,0.736939,0.688037,0.643451,0.698269,0.634248,0.613392,0.649714,0.643686,0.724504,0.680936,0.731951,0.760881,0.593722,0.197384,0.026365,0.037596,0.071545,0.218864,0.087856,0.279869,0.163423,0.059572,0.176694,0.144214,0.096541,0.084365,0.066917,0.116496,0.070495,0.262607,0.027523,0.094339,0.036987,0,0,1,0,0,0
1721,0.942621,1.0,1.0,0.728455,0.940221,0.946236,0.600074,0.729015,0.697501,0.488927,0.558546,0.443629,0.563912,0.498934,0.474236,0.50637,0.545261,0.528898,0.323392,0.167808,0.0,0.158328,0.087326,0.127035,0.166585,0.175483,0.195353,0.082669,0.074372,0.383148,0.346427,0.401433,0.597263,0.632407,0.646962,0.515514,0.55177,0.588498,0.632469,0.555631,0.507743,0.484184,0.538635,0.51893,0.495137,2.2e-05,0.064601,0.08509,0.098424,0.047615,0.042512,0.027429,0.092838,0.040083,0.060083,0.066699,0.073066,0.049449,0.015748,0.049169,0.051113,0.038577,0.537719,0.481224,0.54094,0.81004,0.983304,0.728384,0.951568,0.933172,0.998971,0.924606,0.934291,0.764202,0.655339,0.802335,0.628467,0.712147,0.683966,0.63701,0.227178,2e-05,0.0,0.48597,0.133786,0.255996,0.181017,0.095066,0.242094,0.23428,0.252663,0.328193,0.35929,0.304233,0.159413,0.157453,0.263579,0.085766,0.053761,0.062929,0,0,1,0,0,0
1722,0.802944,0.723097,0.623457,0.708494,0.618356,0.557191,0.503624,0.444111,0.367302,0.686949,0.815309,0.64722,0.713574,0.633322,0.709619,0.692577,0.358073,0.810874,0.182547,0.066005,0.100235,0.086859,0.120294,0.205556,0.345426,0.11093,0.098681,0.13227,0.350728,0.398669,0.43701,0.447599,0.521996,0.496776,0.515343,0.419458,0.494314,0.472407,0.469369,0.376468,0.448025,0.377791,0.453525,0.54954,0.427174,0.030956,0.042548,0.037968,0.025751,0.026683,0.013212,0.016326,0.057022,0.023678,0.037073,0.319916,0.022714,0.027628,0.015741,0.033669,0.024603,0.007753,0.747842,0.757817,0.858796,0.991501,0.7622,0.723777,0.698504,0.731526,0.667695,0.662115,0.77525,0.563406,0.658917,0.6979,0.65308,0.5729,0.587896,0.631464,0.296747,0.274841,0.160827,0.114625,0.21442,0.137319,0.112988,0.174806,0.167756,0.139761,0.248049,0.18391,0.109758,0.044504,0.084166,0.219822,0.072418,0.078167,0.005494,0.145542,0,0,1,0,0,0
1723,0.807404,0.748112,0.550733,0.727835,0.715863,0.605075,0.718582,0.675946,0.616093,0.605014,0.649685,0.543597,0.556152,0.595056,0.668314,0.643578,0.559641,0.447255,0.285747,0.100651,0.141885,0.049413,0.125447,0.032676,0.199536,0.142981,0.064727,0.015318,0.087175,0.550154,0.513634,0.550818,0.54638,0.518546,0.603871,0.455164,0.469539,0.54188,0.610426,0.543571,0.593899,0.439294,0.464738,0.453438,0.52492,0.026745,0.06904,0.015088,0.05307,0.032674,0.02635,0.053721,0.028519,0.03806,0.030068,0.10018,0.042336,0.03908,0.01093,0.004692,0.030904,0.025037,0.654111,1.0,0.921384,0.993335,0.990976,1.0,1.0,1.0,1.0,0.97147,0.881153,0.880799,0.713039,0.775602,0.842084,0.480164,0.71207,0.61601,0.305384,0.183161,0.217479,0.397896,0.229765,0.500136,0.209975,0.168911,0.129983,0.184571,0.287067,0.258463,0.161491,0.276896,0.441315,0.243837,0.137602,0.324497,0.198344,0.086821,0,0,1,0,0,0
1724,0.838836,0.670084,0.597936,0.886983,0.645473,0.621519,0.722227,0.715739,0.561083,0.684115,0.661275,0.628837,0.670359,0.563605,0.564243,0.542259,0.550554,0.497784,0.037035,0.04347,0.174628,0.10778,0.129388,0.139923,0.055239,0.119759,0.241002,0.189778,0.189874,0.625981,0.366427,0.408628,0.654465,0.66751,0.478409,0.32238,0.574746,0.549993,0.479328,0.695144,0.372092,0.445494,0.374527,0.422524,0.387791,0.053222,0.011939,0.095165,0.147683,0.101048,0.075193,0.130842,0.009453,0.089038,0.012405,0.06258,0.069956,0.076493,0.016577,0.44766,0.010979,0.016168,0.543277,0.827049,0.648338,0.786265,0.701601,0.726964,0.957204,0.90384,0.893955,0.683161,0.895106,0.720668,0.791018,0.617094,0.639258,0.811673,0.538189,0.638855,0.420782,0.218103,0.244997,0.324006,0.198238,0.198097,0.319237,0.216886,0.436127,0.244929,0.382286,0.247377,0.15896,0.102594,0.18956,0.421841,0.104954,0.109698,0.139318,0.234183,0,0,1,0,0,0
1725,0.806208,0.793293,0.577096,0.53353,0.896205,0.640299,0.471152,0.744698,0.787783,0.56893,0.678523,0.43045,0.620173,0.69714,0.432436,0.469023,0.578534,0.573268,0.170193,0.113942,0.340176,0.035012,0.061224,0.085808,0.163074,0.119762,0.150583,0.276564,0.135388,0.307716,0.206845,0.337709,0.512764,0.402709,0.442051,0.459767,0.435096,0.517654,0.349595,0.585652,0.289986,0.396907,0.277476,0.487222,0.403148,0.020106,0.052211,0.009545,0.108367,0.208975,0.032137,0.032337,0.049735,0.08445,0.060276,0.044478,0.049196,0.020086,0.069835,0.064924,0.022418,0.02791,0.85893,0.790683,0.752013,0.892747,0.760702,0.799841,0.815217,0.866311,0.744856,0.853283,0.848788,0.923063,0.766137,0.684537,0.827116,0.797996,0.614175,0.618995,0.381982,0.272898,0.264225,0.020714,0.313447,0.294817,0.112633,0.312815,0.02522,0.333792,0.10335,0.228422,0.129755,0.312046,0.191757,0.404172,0.360477,0.379117,0.282888,0.449828,0,0,1,0,0,0
1726,0.985512,0.982414,0.970144,0.983842,0.932099,0.791894,0.633584,0.64643,0.614124,0.540936,0.637913,0.634406,0.653166,0.610199,0.693028,0.691799,0.669489,0.638747,0.000329,0.000237,0.000218,0.000647,0.098878,0.127504,0.155518,0.185845,0.215928,0.049551,0.0336,0.298086,0.301722,0.312174,0.342709,0.363512,0.355062,0.383032,0.48463,0.405933,0.505405,0.521927,0.52452,0.494863,0.383422,0.424143,0.441207,0.000284,0.000431,0.000369,0.004884,0.020633,0.011784,0.237246,0.033988,0.082246,0.084876,0.106171,0.069988,0.0226,0.053182,0.035369,0.032961,0.035933,0.413368,0.41235,0.590501,0.699186,0.71227,0.728473,0.824544,0.887189,0.855061,0.856347,0.906535,0.842906,0.87623,0.838891,0.841821,0.614075,0.739388,0.771851,0.000868,0.001167,0.001471,0.002887,0.463501,0.823577,0.240232,0.293212,0.099879,0.172731,0.137145,0.351165,0.233978,0.211693,0.113414,0.125407,0.210235,0.141539,0.159064,0.084243,0,0,1,0,0,0
1727,0.678764,0.782311,0.837056,0.700741,0.721763,0.783092,0.790245,0.735271,0.611933,0.632523,0.505884,0.686953,0.630321,0.735939,0.508214,0.522799,0.581634,0.113819,0.216328,0.310317,0.2483,0.190635,0.165369,0.177046,0.267197,0.302509,0.476464,0.455829,0.233253,0.714246,0.624081,0.565898,0.518148,0.55083,0.627339,0.521152,0.572092,0.624595,0.574561,0.499815,0.527826,0.505994,0.557627,0.616344,0.537051,0.082754,0.109812,0.123377,0.063557,0.065075,0.093392,0.069901,0.083134,0.033468,0.089825,0.027182,0.035614,0.066645,0.052793,0.055609,0.085489,0.031277,0.79822,0.827854,0.61469,0.602612,0.664028,0.579755,0.555869,0.769111,0.784487,0.866222,0.869028,0.839741,0.869319,1.0,1.0,0.899322,0.992027,0.691872,0.275671,0.488312,0.853924,0.465588,0.504901,0.497114,0.332742,0.578908,0.486847,0.737658,0.4557,0.293654,0.182637,0.272077,0.364534,0.40436,0.26223,0.594402,0.366339,0.221151,0,0,1,0,0,0
1728,0.80255,0.752827,0.645082,0.835568,0.531429,0.549856,0.805742,0.648371,0.503837,0.687404,0.731663,0.625847,0.681134,0.608799,0.624532,0.620173,0.688458,0.411006,0.070364,0.098734,0.07635,0.115236,0.211288,0.112269,0.048813,0.004715,0.176742,0.136077,0.062371,0.354246,0.426036,0.432668,0.453052,0.58618,0.524808,0.336852,0.536481,0.432936,0.450192,0.35679,0.380268,0.377682,0.228745,0.343683,0.35511,0.023353,0.017259,0.03161,0.041066,0.046238,0.107252,0.098324,0.019467,0.007596,0.062232,0.0022,0.045996,0.015438,0.056001,0.03766,0.048668,0.010687,0.649334,1.0,0.900955,0.834988,1.0,0.977635,0.606672,1.0,1.0,0.959698,1.0,0.942398,1.0,0.930444,0.820529,0.52402,0.87056,0.812399,0.502299,0.137189,0.089394,0.080303,0.09804,0.280384,0.101253,0.108746,0.18323,0.153978,0.055102,0.183283,0.378965,0.27792,0.30187,0.400118,0.100487,0.204873,0.005286,0.070445,0,0,1,0,0,0
1729,0.58222,0.727373,0.531578,0.538569,0.781946,0.66451,0.626991,0.759856,0.772824,0.790551,0.784187,0.773148,0.764677,0.662437,0.665925,0.729385,0.792512,0.762858,0.130345,0.168179,0.118651,0.185302,0.186128,0.130895,0.057671,0.121258,0.073666,0.139141,0.068372,0.498594,0.425357,0.502833,0.456996,0.45083,0.498134,0.451461,0.421626,0.46559,0.418402,0.31323,0.364321,0.493457,0.269623,0.370322,0.463841,0.021215,0.025111,0.035039,0.043423,0.01788,0.034366,0.02958,0.070695,0.038708,0.016843,0.032872,0.030607,0.052792,0.027434,0.014137,0.045888,0.012356,0.650955,0.928789,0.972122,0.754406,0.971451,0.993357,0.763319,0.848396,0.872249,0.952317,0.771515,0.965647,0.777163,0.830012,0.844013,0.807759,0.829464,0.62746,0.23654,0.608377,0.165419,0.46706,0.371287,0.184612,0.235427,0.196924,0.500937,0.158182,0.051662,0.114962,0.067297,0.186455,0.150019,0.13115,0.248025,0.248728,0.088552,0.170471,0,0,1,0,0,0
1730,0.871229,0.8291,0.998082,0.612568,0.818153,0.870798,0.713683,0.644693,0.642062,0.667778,0.646901,0.525392,0.525684,0.558213,0.642519,0.708088,0.784654,0.771519,0.16429,0.249541,0.039767,0.173185,0.200644,0.080529,0.062509,0.190483,0.149688,0.108546,0.036207,0.426376,0.403282,0.431445,0.536848,0.660116,0.490196,0.435948,0.632491,0.449768,0.473007,0.624641,0.414212,0.52642,0.550603,0.554386,0.530356,0.006875,0.043117,0.01975,0.046338,0.053927,0.077957,0.010284,0.005081,0.091848,0.006649,0.039749,0.159848,0.182406,0.039574,0.020385,0.012758,0.005799,0.655181,0.474223,0.486502,0.631607,0.648409,0.672184,0.785865,0.813027,0.808397,0.743902,0.787925,0.708333,0.70606,0.754038,0.687245,0.74569,0.729919,0.708949,0.328232,0.164901,0.016577,0.10959,0.052777,0.136866,0.241727,0.113837,0.184846,0.085157,0.141474,0.082234,0.105863,0.129207,0.143652,0.147066,0.087807,0.129352,0.060058,0.029384,0,0,1,0,0,0
1731,0.807175,0.949568,0.93635,0.809336,0.975192,0.907306,0.352578,0.678477,0.72992,0.489907,0.575473,0.702252,0.782692,0.761749,0.743402,0.740325,0.724273,0.771332,0.23539,0.255116,0.063318,0.272295,0.152233,0.178348,0.149135,0.145503,0.125188,0.204795,0.118462,0.570761,0.385233,0.398395,0.650624,0.924685,0.534897,0.480652,0.597593,0.5469,0.338272,0.486317,0.400754,0.537311,0.512894,0.628361,0.504801,0.019312,0.199608,0.841032,0.076493,0.581734,0.451496,0.016924,0.039441,0.027663,0.008479,0.033938,0.062444,0.084711,0.07486,0.111579,0.104688,0.059196,0.480408,0.652856,0.643183,0.637681,0.662898,0.897097,0.716105,0.663278,0.811013,0.849392,0.664687,0.495203,0.7379,0.679795,0.6232,0.746097,0.746008,0.551653,0.071191,0.20425,0.255852,0.4409,0.314035,0.244109,0.830675,0.356314,0.380459,0.024839,0.077361,0.114392,0.313663,1.0,0.005429,0.084638,0.229818,0.134948,0.115411,0.058715,0,0,1,0,0,0
