,attr2,attr5,attr21,attr22,attr31,attr32,attr42,attr44,attr46,attr48,attr49,attr54,attr55,attr58,attr59,attr62,attr63,attr65,attr70,attr72,attr73,attr76,attr79,attr85,attr87,attr90,attr92,attr96,attr99,attr100,attr101,attr102,attr105,attr108,attr111,attr112,attr113,attr115,attr116,attr118,attr124,attr129,attr130,attr132,attr143,attr150,attr151,attr152,attr155,attr156,attr157,attr162,attr163,attr165,attr170,attr179,attr180,attr185,attr188,attr191,attr192,attr197,attr199,attr200,attr202,attr206,attr207,attr208,attr212,attr220,attr222,attr226,attr227,attr228,attr233,attr235,attr236,attr240,attr241,attr243,attr247,attr248,attr249,attr250,attr253,attr255,attr256,attr259,attr260,attr262,attr263,attr270,attr272,attr275,attr276,attr278,attr283,attr284,attr289,attr292,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
2338,0.964045,0.947026,0.476188,0.415544,0.44746,0.656454,0.410567,0.363738,0.517357,0.295238,0.318117,0.003054,0.006922,0.123972,0.12573,0.123814,0.111731,0.246898,0.168712,0.20096,0.218869,0.151217,0.157859,0.205178,0.332537,0.190621,0.260697,0.239863,0.30701,0.322984,0.327984,0.32548,0.282353,0.300432,0.278066,0.275453,0.32535,0.335734,0.339973,0.256337,0.32939,0.366056,0.34546,0.332915,0.3312,0.001442,0.000685,0.001776,0.001619,0.001428,0.000692,0.002596,0.003224,0.000785,0.005182,0.000153,0.002896,0.004982,0.002613,0.005351,0.00461,0.439189,0.472178,0.468565,0.427167,0.416611,0.423052,0.410505,0.49385,0.508096,0.508756,0.551843,0.578245,0.509405,0.549349,0.499989,0.536198,0.513408,0.47532,0.469885,0.002081,0.003884,0.002197,0.004426,0.004595,0.010211,0.019287,0.009771,0.01983,0.005777,0.006715,0.001389,0.014208,0.02516,0.042909,0.021927,0.031741,0.010555,0.010709,0.021178,0.025149,0.015227,0,0,0,0,0,1
2339,0.604911,0.640343,0.729562,0.751353,0.51148,0.574104,0.531519,0.548053,0.574072,0.490132,0.488619,0.001885,0.002293,0.345266,0.114297,0.018855,0.001793,0.390473,0.002609,0.813399,0.086247,0.284322,0.825559,0.422565,0.713063,0.437068,0.739074,0.27522,0.117195,0.129691,0.196728,0.155995,0.118525,0.184252,0.148615,0.138162,0.160199,0.16954,0.29618,0.205192,0.385137,0.171111,0.359492,0.384458,0.376564,0.024907,0.034413,0.000605,0.000312,0.00348,0.004542,0.000752,0.028467,0.032389,0.026836,0.05359,0.005493,0.053919,0.04318,0.097927,0.064619,0.188652,0.274054,0.237464,0.180108,0.293534,0.269928,0.280126,0.300892,0.395956,0.635042,0.530149,0.432501,0.567733,0.594292,0.630446,0.654489,0.58775,0.557904,0.61091,0.011287,0.108269,0.140615,0.001115,0.001581,0.055727,0.158266,0.003106,0.003359,0.03521,0.212443,0.101243,0.416305,0.112612,0.022662,0.053352,0.13957,0.081002,0.082543,0.050385,0.141724,0.169806,0,0,0,0,0,1
2340,0.84054,0.962756,0.0,0.0,0.764215,0.769784,0.0,0.018973,0.183277,0.0,0.0,0.033929,0.520723,0.99143,0.190599,0.679012,0.000183,0.564387,0.0,0.80511,0.056875,0.2689,0.843043,0.0,0.331596,0.140059,0.0,0.9263,0.306125,0.333951,0.338429,0.339822,0.305213,0.326049,0.29535,0.307606,0.304451,0.283903,0.289602,0.332531,0.3062,0.233546,0.224534,0.312936,0.244822,0.000354,0.000269,0.000621,0.00056,0.006767,0.002467,0.000853,0.008839,0.001128,0.00579,0.005252,0.028322,0.013315,0.018617,0.014713,0.040173,0.52194,0.487967,0.499508,0.203614,0.360932,0.404455,0.482007,0.17332,0.23733,0.270543,0.218364,0.199443,0.201344,0.36006,0.145341,0.29132,0.473721,0.198101,0.210995,0.003691,0.001584,0.000162,0.048993,0.009453,0.194304,0.071966,0.014354,0.00991,0.051173,0.011643,0.0166,0.127928,0.114491,0.035362,0.273816,0.070398,0.066038,0.093487,0.411225,0.058038,0.014183,0,0,0,0,0,1
2341,0.542052,0.216304,0.660225,0.652601,0.347695,0.447733,0.449791,0.402638,0.360638,0.21463,0.117073,0.253455,0.676362,0.001244,0.396997,0.658819,0.221479,0.001607,0.329564,0.002133,0.549045,0.550579,0.173915,0.483114,0.322159,0.294216,0.642351,0.483244,0.0,0.0,0.043423,0.364513,0.253807,0.178107,0.37618,0.281152,0.0,0.252277,0.401269,0.406447,0.435364,0.384307,0.405953,0.436043,0.39463,0.190415,0.069122,0.010827,0.000816,0.001436,0.265273,0.001237,0.001546,0.019164,0.002995,0.016638,0.02651,0.01412,0.013249,0.027691,0.029492,0.0,0.0,0.218946,0.286545,0.081399,0.430365,0.224067,0.0,0.227154,0.252572,0.115976,0.283537,0.414419,0.197464,0.419697,0.348452,0.472904,0.412719,0.494666,0.001888,0.227008,0.203595,0.060843,0.002794,0.346919,0.069229,0.198327,0.007582,0.271668,0.125494,0.130565,0.109437,0.135476,0.156812,0.047624,0.085555,0.169004,0.171102,0.134378,0.100566,0.069721,0,0,0,0,0,1
2342,0.945919,0.913038,0.90146,0.560105,0.447147,0.69819,0.670731,0.412822,0.323031,0.600913,0.528575,0.017404,0.0,0.0,0.014096,0.0,0.0,0.002627,0.04134,0.482088,0.375963,0.336904,0.535734,0.414186,0.28938,0.296273,0.522065,0.5989,0.325357,0.325041,0.319033,0.31786,0.306667,0.326043,0.309266,0.316091,0.33583,0.331687,0.39928,0.311276,0.313443,0.199403,0.376097,0.318333,0.374472,0.000396,0.002388,0.001429,0.000328,0.000391,0.000378,0.002203,6.2e-05,0.001186,0.025872,0.037524,0.026602,0.006919,0.012201,0.097915,0.096953,0.437332,0.412697,0.377975,0.374922,0.411981,0.40384,0.305365,0.436594,0.157922,0.36337,0.290291,0.169138,0.464763,0.213813,0.348106,0.352422,0.398584,0.332819,0.349392,0.001512,0.00012,0.02701,0.004836,0.005441,0.01271,0.125998,0.001594,0.035606,0.013305,0.010753,0.343264,0.123916,0.192381,0.098961,0.156401,0.071649,0.15861,0.226539,0.167313,0.051366,0.077904,0,0,0,0,0,1
2343,0.577356,0.2828,0.595628,0.663723,0.774694,0.440462,0.843764,0.717023,0.719946,0.414122,0.559172,0.168683,0.047067,0.083439,0.004907,0.08519,0.006996,0.004581,0.003926,0.008169,0.005797,0.191165,0.087405,0.072622,0.086619,0.490024,0.283003,0.303254,0.144198,0.077558,0.096228,0.17561,0.138052,0.0,0.075309,0.004232,0.0,0.0,0.18869,0.023429,0.138683,0.093395,0.144259,0.162593,0.373292,0.008867,0.025295,0.040472,0.095183,0.055408,0.003339,0.004035,0.003846,0.10887,0.007659,0.022805,0.006964,0.01611,0.016138,0.006965,0.004268,0.116915,0.0,0.0,0.0,0.0,0.064491,0.156356,0.0,0.009125,0.137625,0.194534,0.186091,0.122585,0.369845,0.212504,0.194131,0.472166,0.463757,0.381061,0.342933,0.030045,0.578449,0.357772,0.340109,0.012563,0.446511,0.012201,0.013726,0.014358,0.317784,0.138825,0.074219,0.102316,0.084946,0.073241,0.030377,0.089416,0.009926,0.210887,0.332472,0.306913,0,0,0,0,0,1
2344,0.843082,0.772749,0.905775,0.810743,0.499761,0.582015,0.575174,0.485457,0.567398,0.543084,0.537264,0.081632,0.018128,0.011491,0.040196,0.014392,0.009336,0.26879,0.044045,0.480922,0.477728,0.259226,0.665241,0.344238,0.210172,0.244833,0.011623,0.007199,0.258567,0.259787,0.221289,0.166269,0.290947,0.21915,0.244774,0.263567,0.257881,0.25976,0.245844,0.257106,0.277462,0.32679,0.484753,0.270748,0.066941,0.016729,0.029535,0.019784,0.001735,0.002735,0.024485,0.002823,0.011075,0.007306,0.016894,0.160289,0.06172,0.045881,0.073626,0.002555,0.002711,0.261295,0.220511,0.174539,0.287697,0.218621,0.192991,0.298264,0.342425,0.341295,0.353015,0.46426,0.472759,0.539654,0.782307,0.790705,0.817275,0.872551,0.907978,0.905395,0.047839,0.068848,0.125146,0.146423,0.010938,0.147336,0.125095,0.02078,0.030389,0.141189,0.040872,0.07361,0.02513,0.158462,0.129839,0.127901,0.35599,0.414432,0.013705,0.010919,0.011375,0.015069,0,0,0,1,0,1
2345,0.575107,0.916465,0.663217,0.166315,0.065906,0.083724,0.398284,0.277211,0.197864,0.232067,0.18801,0.002111,0.003635,0.499824,0.058531,0.279974,0.017376,0.715134,0.305656,0.389199,0.659912,0.234434,0.114517,0.143936,0.200646,0.164005,0.129735,0.013672,0.265802,0.151358,0.275974,0.285816,0.317874,0.37751,0.344328,0.341852,0.303786,0.414506,0.444554,0.52406,0.351962,0.378724,0.391187,0.388909,0.330514,0.000896,0.000933,0.002637,0.007729,0.01759,0.030955,0.025662,0.039329,0.080756,0.14075,0.034834,0.029039,0.030216,0.00503,0.076739,0.002755,0.310677,0.366613,0.370605,0.368727,0.471685,0.492821,0.414922,0.537932,0.526671,0.531736,0.494688,0.497093,0.498289,0.56505,0.431159,0.396292,0.620505,0.379294,0.31619,0.182992,0.003483,0.003669,0.008013,0.050273,0.057713,0.073065,0.018351,0.044388,0.063104,0.071275,0.038001,0.038865,0.033222,0.025665,0.046124,0.192819,0.153991,0.124968,0.009523,0.040892,0.071508,0,0,0,0,0,1
2346,0.797585,0.783188,0.789017,0.645909,0.403207,0.474071,0.057822,0.159568,0.120701,0.050859,0.050127,0.026377,0.032534,0.102908,0.109584,0.008344,0.03005,0.108831,0.151221,0.093398,0.549771,0.451975,0.739302,0.44731,0.581227,0.24871,0.035313,0.047753,0.178141,0.201591,0.0,0.146173,0.097353,0.2481,0.169053,0.203765,0.223402,0.244122,0.259143,0.242037,0.232668,0.219746,0.194198,0.254177,0.313457,0.04605,0.016348,0.020637,0.018528,0.003091,0.010678,0.009744,0.002153,0.001615,0.001508,0.039301,0.034942,0.062376,0.014748,0.028169,0.019799,0.422236,0.192622,0.380513,0.367988,0.517076,0.506095,0.440027,0.558698,0.5069,0.525329,0.572587,0.642322,0.676496,0.633935,0.621701,0.582495,0.527934,0.550523,0.53309,0.012648,0.204413,0.059565,0.090469,0.061751,0.045985,0.011601,0.007281,0.017,0.017971,0.004284,0.031388,0.015194,0.044363,0.109554,0.110553,0.109883,0.084795,0.11497,0.01045,0.005328,0.00818,0,0,0,0,0,1
2347,0.739319,0.758033,0.734521,0.739707,0.682266,0.654248,0.681183,0.692349,0.502137,0.663294,0.62867,0.001181,0.001699,0.001718,0.006471,0.001868,0.006332,0.000635,0.005136,0.004571,0.083407,0.001934,0.007428,0.003969,0.29029,0.009803,0.00844,0.11752,0.180665,0.18354,0.188341,0.189003,0.178501,0.296503,0.29163,0.282544,0.230541,0.316593,0.35724,0.335403,0.281797,0.377502,0.380873,0.258429,0.420406,0.001396,0.001853,0.001115,0.000698,0.012087,0.021325,0.006379,0.007684,0.005624,0.002291,0.019704,0.025432,0.016225,0.000659,0.004979,0.025818,0.327728,0.364503,0.366342,0.356651,0.447697,0.437525,0.433329,0.423919,0.479831,0.418915,0.361995,0.550697,0.552994,0.376433,0.535662,0.483628,0.413969,0.59823,0.483148,0.004203,0.001594,0.002012,0.001183,0.003957,0.041569,0.023832,0.025869,0.005767,0.014133,0.061831,0.096609,0.006917,0.013536,0.132267,0.077577,0.100797,0.12917,0.029939,0.19254,0.008348,0.017899,0,0,0,0,0,1
2348,0.829469,0.816218,0.676651,0.581977,0.548989,0.797562,0.600693,0.338848,0.374998,0.618312,0.432978,0.056048,0.067628,0.264396,0.001361,0.219249,0.003778,0.296574,0.167662,0.094779,0.118502,0.112634,0.193953,0.363438,0.344954,0.363412,0.281797,0.710431,0.245844,0.275127,0.268744,0.280237,0.268097,0.273057,0.241445,0.287518,0.265718,0.29554,0.334764,0.224942,0.336474,0.310023,0.330868,0.286692,0.332305,0.000761,0.003119,0.002094,0.006409,0.005621,0.001204,0.007897,0.012968,0.009648,0.011419,0.004835,0.006716,0.023497,0.013255,0.015234,0.051865,0.364198,0.455537,0.462147,0.419255,0.44642,0.463202,0.350006,0.414016,0.404383,0.521833,0.376503,0.376937,0.521985,0.378823,0.533599,0.516887,0.419173,0.463799,0.512938,0.008975,0.003387,0.013559,0.033879,0.061559,0.004103,0.038133,0.010359,0.057617,0.045679,0.034483,0.052045,0.107246,0.084502,0.123145,0.053903,0.182726,0.082044,0.141563,0.106859,0.09711,0.153637,0,0,0,0,0,1
2349,0.336221,0.776713,0.593621,0.37668,0.271292,0.302673,0.470818,0.502557,0.615035,0.568282,0.432299,0.430747,0.253354,0.346889,0.264144,0.283522,0.172937,0.228175,0.228836,0.308943,0.190781,0.47992,0.156394,0.312942,0.321583,0.718451,0.326961,1.0,0.256226,0.216143,0.197009,0.232348,0.244081,0.200412,0.266331,0.239979,0.221342,0.226233,0.322753,0.274256,0.224228,0.283508,0.321796,0.259434,0.293054,0.017142,0.010218,0.009274,0.016093,0.015063,0.014259,0.019027,0.010857,0.05685,0.012546,0.027998,0.05565,0.104516,0.17571,0.179046,0.063582,0.407894,0.252985,0.373986,0.369793,0.300018,0.469488,0.377962,0.285765,0.360576,0.393173,0.318715,0.369531,0.446347,0.336273,0.385288,0.360348,0.377507,0.385528,0.39397,0.083179,0.054665,0.118123,0.082747,0.127081,0.149258,0.223261,0.019114,0.056924,0.123109,0.093117,0.030483,0.050008,0.029577,0.075361,0.082647,0.083785,0.210308,0.073639,0.090561,0.361066,0.100683,0,0,0,0,0,1
2350,0.776666,0.662515,0.719324,0.8823,0.763115,0.718056,0.530869,0.561428,0.63552,0.502228,0.522976,0.226336,0.146861,0.026174,0.089912,0.225232,0.098557,0.038464,0.336611,0.160793,0.635509,0.6116,0.137996,0.226999,0.61726,0.890967,0.121817,0.191024,0.26535,0.272593,0.173752,0.17738,0.125425,0.245062,0.348951,0.234136,0.315713,0.313724,0.351241,0.321619,0.177798,0.385727,0.39083,0.442311,0.344122,0.004905,0.004865,0.021477,0.00549,0.002215,0.010451,0.006963,0.001309,0.004097,0.032305,0.020707,0.068903,0.0168,0.103526,0.003724,0.004242,0.252706,0.202865,0.220299,0.220377,0.388464,0.397511,0.366848,0.501677,0.612878,0.698034,0.555757,0.558385,0.58548,0.630491,0.597166,0.687276,0.520531,0.52562,0.554572,0.054265,0.05052,0.039349,0.079322,0.046479,0.051674,0.048811,0.041365,0.029174,0.110165,0.110516,0.153683,0.142279,0.028885,0.123526,0.183948,0.144358,0.18508,0.06895,0.271486,0.270993,0.160126,0,0,0,0,0,1
2351,0.518341,0.671308,0.329565,0.756522,0.411107,0.441623,0.186619,0.096414,0.119267,0.346855,0.110187,0.409351,0.293184,0.916693,0.268819,0.253056,0.043705,0.775878,0.054786,0.850651,0.26686,0.359559,0.772373,0.468178,0.316891,0.352476,0.78639,0.314275,0.360719,0.383669,0.276226,0.242307,0.270318,0.296331,0.279044,0.27706,0.372399,0.376115,0.362084,0.329006,0.318138,0.411896,0.372061,0.342541,0.307651,0.018627,0.003929,0.011362,0.005023,0.013285,0.013829,0.003748,0.014222,0.018779,0.014134,0.040158,0.01688,0.018473,0.008724,0.005783,0.007344,0.535111,0.366753,0.332052,0.412446,0.390554,0.396426,0.422958,0.558116,0.497809,0.490484,0.500914,0.495875,0.50041,0.456323,0.419184,0.376819,0.458455,0.456533,0.421833,0.02991,0.084384,0.023669,0.042575,0.013028,0.076971,0.070344,0.007124,0.010661,0.046538,0.051358,0.058928,0.018384,0.0875,0.016709,0.057112,0.035942,0.06997,0.025919,0.051534,0.019864,0.010667,0,0,0,0,0,1
2352,0.76071,0.822442,0.612056,0.345944,0.553302,0.585568,0.146379,0.121948,0.25125,0.116348,0.123602,0.071138,0.23178,0.236266,0.202346,0.178352,0.242064,0.243711,0.348934,0.258247,0.357476,0.311707,0.065052,0.069878,0.387822,0.011198,0.011303,0.482574,0.368571,0.349016,0.325467,0.325474,0.299788,0.332494,0.302328,0.302949,0.341975,0.354977,0.334088,0.320064,0.377347,0.386716,0.358272,0.297171,0.314561,0.009662,0.010649,0.005659,0.026287,0.005605,0.021641,0.00746,0.021243,0.019172,0.018638,0.012251,0.010887,0.019441,0.003378,0.003698,0.006204,0.403899,0.415505,0.452991,0.410191,0.43844,0.411203,0.451254,0.317782,0.373602,0.456292,0.289476,0.448528,0.436968,0.46386,0.377858,0.326628,0.436289,0.43438,0.412641,0.04036,0.027757,0.032625,0.02884,0.0707,0.084027,0.039284,0.045895,0.049901,0.127009,0.104268,0.09244,0.126241,0.058779,0.240067,0.060609,0.101671,0.13239,0.138712,0.115399,0.023692,0.04493,0,0,0,0,0,1
2353,0.936123,0.98511,0.905651,0.620326,0.563701,0.413402,0.656974,0.449437,0.452387,0.389938,0.351261,0.000881,0.000632,0.059145,0.05998,0.007749,0.005476,0.1246,0.025455,0.178427,0.18186,0.026508,0.370022,0.530668,0.469039,0.139409,0.679595,0.389441,0.337186,0.332507,0.332607,0.332845,0.341305,0.336122,0.322415,0.325721,0.360999,0.348464,0.336582,0.325901,0.326124,0.344395,0.303619,0.324543,0.337416,5.4e-05,0.000186,0.000327,0.00237,0.004342,0.005067,0.014885,0.018319,0.008051,0.016235,0.010797,0.006504,0.019379,0.010376,0.021897,0.015858,0.517942,0.541369,0.547873,0.551834,0.444463,0.45951,0.480663,0.41629,0.44792,0.465088,0.438017,0.402508,0.322724,0.375577,0.32495,0.393672,0.470093,0.43197,0.428525,0.0014,0.000562,0.00214,0.001927,0.018396,0.029706,0.014942,0.00321,0.030579,0.025719,0.04339,0.012356,0.010977,0.076277,0.085567,0.151572,0.1538,0.203932,0.180811,0.087747,0.046072,0.056948,0,0,0,0,0,1
2354,0.503735,0.71611,0.524678,0.235072,0.622596,0.782923,0.085062,0.563328,0.451591,0.052212,0.044621,0.253167,0.132796,0.329897,0.141868,0.26088,0.237858,0.936451,0.931361,0.904806,0.890592,0.748343,0.547437,0.630743,0.636486,0.186001,0.826065,0.985446,0.087296,0.221765,0.276363,0.289373,0.0,0.291774,0.238785,0.106667,0.332018,0.36565,0.371723,0.370444,0.35011,0.323968,0.375935,0.341139,0.357254,0.010038,0.000669,0.002669,0.105538,0.004804,0.002349,0.027579,0.006117,0.006779,0.009606,0.00344,0.003206,0.00768,0.023105,0.027309,0.056205,0.2152,0.429357,0.421704,0.176304,0.417005,0.463377,0.559944,0.536787,0.524446,0.54451,0.556076,0.47055,0.551834,0.550076,0.535322,0.536623,0.549924,0.69857,0.535064,0.329436,0.051045,0.005047,0.014281,0.637548,0.027274,0.075232,0.328162,0.080683,0.018359,0.025995,0.018688,0.046021,0.023976,0.101647,0.010367,0.036473,0.023633,0.053525,0.153162,0.008866,0.00324,0,0,0,0,0,1
2355,0.552209,0.420271,0.424439,0.119542,0.287524,0.78055,0.607754,0.158122,0.25201,0.467299,0.516798,0.001513,0.002787,0.218408,0.463142,0.043849,0.006468,0.597386,0.00451,0.621655,0.795838,0.533608,0.114064,0.044061,0.641772,0.645252,0.014242,0.915957,0.0,0.005384,0.090566,0.0,0.136855,0.217028,0.056949,0.084054,0.143296,0.276751,0.214548,0.191554,0.341671,0.300744,0.338329,0.331939,0.241064,0.116465,0.002181,0.000996,0.006524,0.13096,0.070752,0.193864,0.067169,0.101334,0.012897,0.003484,0.003011,0.02016,0.007733,0.014546,0.017931,0.0,0.05835,0.0,0.0,0.180827,0.0,0.0,0.264174,0.384249,0.443045,0.386886,0.441662,0.445283,0.510782,0.465229,0.468171,0.513559,0.514919,0.47846,0.08993,0.326923,0.010027,0.005752,0.025246,0.293373,0.00366,0.004476,0.952742,0.21563,0.591142,0.045952,0.501673,0.062563,0.037692,0.018681,0.023465,0.044963,0.010365,0.058998,0.089261,0.164428,0,0,0,0,0,1
2356,0.643922,0.752082,0.720999,0.591165,0.619874,0.719014,0.307198,0.631647,0.490105,0.486123,0.52683,0.247143,0.121545,0.250844,0.228047,0.120687,0.171644,0.220752,0.285333,0.235877,0.255327,0.132739,0.180203,0.621726,0.725841,0.605057,0.503586,0.700154,0.308987,0.298602,0.285437,0.284368,0.295625,0.289546,0.265982,0.285996,0.312851,0.326744,0.320901,0.29631,0.363781,0.258896,0.299832,0.2642,0.306855,0.007554,0.005753,0.112546,0.0012,0.1523,0.005405,0.001931,0.176459,0.007044,0.169052,0.04608,0.12274,0.362721,0.71292,0.014777,0.037333,0.440798,0.349433,0.305088,0.331613,0.34295,0.364267,0.378076,0.350014,0.408418,0.364928,0.271466,0.36413,0.413226,0.409124,0.403803,0.349695,0.397628,0.392512,0.3199,0.034337,0.11757,0.132172,0.082367,0.021354,0.114081,0.112239,0.133999,0.05996,0.056012,0.059628,0.102346,0.055188,0.122126,0.112716,0.074432,0.077161,0.116004,0.259177,0.15587,0.095942,0.064538,0,0,0,0,0,1
2357,0.70315,0.417951,0.753126,0.771027,0.810327,0.614678,0.424646,0.583972,0.444433,0.375917,0.291454,0.586263,0.00164,0.001572,0.264757,0.236248,0.002598,0.088003,0.012853,0.204286,0.19349,0.144605,0.176372,0.240829,0.368759,0.118114,0.226809,0.156197,0.272618,0.277111,0.294217,0.312985,0.278994,0.3383,0.284435,0.281639,0.284406,0.358692,0.340341,0.308974,0.320295,0.363141,0.335037,0.303799,0.356205,0.006468,0.015131,0.005155,0.000197,0.000246,0.009681,0.000337,0.008057,0.004855,0.003085,0.004626,0.003882,0.004628,0.002431,0.00797,0.010821,0.278812,0.326626,0.342318,0.301348,0.401547,0.364878,0.303738,0.3863,0.457752,0.341111,0.464702,0.455666,0.369835,0.450217,0.353885,0.320485,0.386945,0.410653,0.321669,0.003481,0.03118,0.091219,0.038416,0.002333,0.055741,0.089971,0.005187,0.002442,0.05712,0.068877,0.056407,0.024562,0.017698,0.025102,0.014001,0.028351,0.055529,0.05701,0.019277,0.025001,0.018934,0,0,0,0,0,1
2358,0.929809,0.945094,0.886824,0.8112,0.512582,0.628224,0.606615,0.504657,0.316147,0.459495,0.458478,0.0,0.0,0.445121,0.000179,8.6e-05,0.000212,0.122967,0.001625,0.231798,0.249656,0.030108,0.393977,0.507944,0.526353,0.144978,0.684405,0.594629,0.240453,0.244239,0.244575,0.248711,0.23249,0.29334,0.286173,0.278656,0.322373,0.32939,0.329664,0.321207,0.283567,0.45692,0.414047,0.323464,0.341735,0.001164,0.001188,0.001001,0.000983,0.062084,0.000964,0.001043,0.00841,0.000403,0.009644,0.053383,0.131725,0.042417,0.11213,0.024175,0.014775,0.40015,0.42861,0.431897,0.417192,0.454632,0.457126,0.465356,0.470556,0.400631,0.378198,0.570675,0.385758,0.510791,0.531647,0.562411,0.440967,0.766595,0.652565,0.428397,0.010621,0.001923,0.002307,0.001463,0.00197,0.001168,0.000173,0.002313,0.11922,0.011891,0.028906,0.307859,0.083213,0.144117,0.476468,0.237541,0.170245,0.099757,0.209933,0.265898,0.235028,0.409257,0,0,0,0,0,1
2359,0.710963,0.769607,0.712159,0.478891,0.63059,0.728657,0.739416,0.557955,0.708423,0.710738,0.674008,0.00175,0.00127,0.001735,0.000844,0.000807,0.00198,0.007637,0.010409,0.027442,0.041877,0.059043,0.082462,0.270577,0.319018,0.065057,0.330565,0.167753,0.286337,0.279616,0.299266,0.292723,0.302051,0.30144,0.300021,0.296804,0.291859,0.290137,0.308409,0.306475,0.302435,0.323951,0.305912,0.337977,0.308333,0.001522,0.000767,0.000374,0.000641,0.000309,0.00055,0.002206,0.001036,0.002768,0.002428,0.002526,0.010636,0.011615,0.016203,0.013978,0.016908,0.319355,0.210055,0.146784,0.198157,0.201322,0.175356,0.172772,0.298488,0.371086,0.377315,0.495203,0.501275,0.519368,0.67398,0.68003,0.635064,0.704319,0.753724,0.644313,0.022292,0.019081,0.006531,0.004657,0.005845,0.004744,0.00992,0.005151,0.003035,0.009959,0.155073,0.065354,0.096009,0.038285,0.054643,0.142129,0.120248,0.094106,0.091782,0.099124,0.095796,0.135374,0,0,0,0,0,1
2360,0.836746,0.810339,0.719584,0.779716,0.784973,0.753562,0.527355,0.662315,0.585979,0.380952,0.517593,0.00117,0.00188,0.0,0.0,0.000508,0.001757,0.006419,0.005064,0.02089,0.031444,0.080984,0.072109,0.062805,0.137474,0.317145,0.009218,0.39358,0.29358,0.317819,0.324122,0.331248,0.320288,0.325178,0.32262,0.319321,0.286509,0.307071,0.319746,0.318909,0.345988,0.323128,0.339499,0.369616,0.194177,0.000362,0.000586,0.000274,0.000453,0.00019,0.000275,0.002612,0.000512,0.000462,0.001041,0.002521,0.010219,0.004198,0.017867,0.002491,0.024696,0.334183,0.280025,0.280998,0.312131,0.261842,0.262793,0.27704,0.30607,0.405596,0.364779,0.470623,0.507414,0.497652,0.578625,0.446278,0.551396,0.533514,0.512815,0.475845,0.002255,0.002406,0.004878,0.003021,0.007029,0.000571,0.002331,0.002798,0.011343,0.00651,0.008811,0.086046,0.172449,0.046966,0.037864,0.098719,0.098785,0.203632,0.005806,0.230683,0.300793,0.089924,0,0,0,0,0,1
2361,0.25973,0.315343,0.477056,0.708372,0.690789,0.67799,0.493081,0.193723,0.648206,0.425212,0.225642,0.103138,0.016373,0.174513,0.150193,0.284262,0.231925,0.205528,0.692839,0.098857,0.339428,0.437471,0.06328,0.062043,0.51456,0.800624,1.0,0.283733,0.194911,0.174191,0.279273,0.258004,0.172407,0.394232,0.27775,0.228724,0.230473,0.404719,0.389211,0.38679,0.346783,0.397202,0.391468,0.395247,0.361564,0.056462,0.043732,0.021699,0.017989,0.043337,0.002962,0.049018,0.078959,0.011003,0.015929,0.005865,0.015804,0.002959,0.030681,0.039213,0.030246,0.0,0.29378,0.27704,0.0,0.689625,0.622148,0.183463,0.307401,0.699823,0.577887,0.731392,0.699734,0.691425,0.730643,0.679527,0.716575,0.523372,0.678878,0.765186,0.037007,1.0,1.0,0.448126,0.21522,0.03941,0.196207,1.0,0.725811,0.03822,0.082835,0.069823,0.068072,0.016262,0.039729,0.074625,0.057555,0.083935,0.245183,0.106044,0.086215,0.183267,0,0,0,0,0,1
2362,0.615862,0.54752,0.4076,0.511861,0.502751,0.550575,0.185929,0.411164,0.390572,0.295699,0.201795,0.00414,0.031047,0.073904,0.00088,0.048451,0.140757,0.183528,0.057881,0.191658,0.024449,0.102511,0.27366,0.189525,0.068904,0.133446,0.079217,0.043528,0.068704,0.0,0.0,0.0,0.258237,0.0,0.015425,0.129986,0.134403,0.0,0.046722,0.035508,0.10476,0.062037,0.031159,0.142689,0.121351,0.001358,0.002691,0.003088,0.066524,0.076398,0.001146,0.046467,0.068931,0.03301,0.032247,0.010932,0.040948,0.031228,0.083817,0.010932,0.005631,0.117284,0.0,0.0,0.0,0.0,0.0,0.0,0.128321,0.0,0.175926,0.131922,0.0,0.0,0.17549,0.0,0.022746,0.0,0.0,0.0,0.001268,0.00307,0.0106,0.0123,0.17633,0.002355,0.001543,0.230348,0.178408,0.024825,0.326369,0.424755,0.083105,0.339902,0.272706,0.183426,0.099278,0.023283,0.040087,0.321014,0.039915,0.116841,0,0,0,0,0,1
