,attr1,attr5,attr13,attr21,attr23,attr26,attr28,attr34,attr36,attr40,attr41,attr42,attr43,attr49,attr50,attr54,attr55,attr58,attr62,attr65,attr70,attr72,attr73,attr76,attr78,attr83,attr84,attr87,attr88,attr89,attr90,attr91,attr92,attr95,attr97,attr98,attr100,attr106,attr108,attr109,attr110,attr112,attr116,attr117,attr118,attr119,attr122,attr126,attr129,attr131,attr132,attr134,attr135,attr136,attr137,attr140,attr142,attr144,attr145,attr146,attr147,attr149,attr150,attr151,attr152,attr154,attr156,attr160,attr162,attr163,attr164,attr165,attr166,attr167,attr168,attr176,attr181,attr185,attr187,attr190,attr197,attr198,attr199,attr200,attr201,attr203,attr204,attr206,attr208,attr209,attr211,attr212,attr215,attr216,attr217,attr218,attr219,attr221,attr224,attr226,attr234,attr237,attr240,attr246,attr247,attr248,attr249,attr255,attr256,attr258,attr264,attr267,attr268,attr270,attr271,attr275,attr276,attr278,attr281,attr283,attr284,attr285,attr286,attr287,attr290,attr292,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1639,0.77815,0.670332,0.743021,0.793639,0.218911,0.71283,0.693923,0.429887,0.443099,0.549672,0.396855,0.249839,0.458995,0.123668,0.008273,0.014689,0.016715,0.453916,0.014752,0.310805,0.055743,0.295769,0.290372,0.439753,0.272114,0.267985,0.254958,0.275351,0.246076,0.329455,0.315458,0.470712,0.45927,0.470008,0.569725,0.328344,0.220652,0.107798,1.0,0.239959,0.057476,0.0,0.489609,0.171577,0.152846,0.141001,0.92118,0.206495,0.418306,0.248738,0.412874,0.287737,0.283903,0.212901,0.333189,0.378971,0.33941,0.336893,0.341015,0.340137,0.350919,0.674067,0.888893,0.022532,0.002623,0.002701,1.0,0.007755,0.42165,1.0,1.0,1.0,0.005288,0.008214,0.047889,0.044106,0.21833,0.077902,0.172517,0.035101,0.179314,0.218398,0.204129,0.14561,0.06411,0.0,0.324633,0.43958,0.227445,0.178218,0.635344,0.539207,0.404835,0.379797,0.348855,0.942935,0.564435,0.597066,0.352031,0.610105,0.933676,0.801921,0.88379,0.014446,0.133843,0.15636,0.240812,0.068245,0.75371,0.046094,0.038642,0.399967,0.067227,0.413915,0.418823,0.244961,0.788052,0.810137,0.36994,0.268538,0.300568,0.538487,0.319717,0.343456,0.317758,0.298322,0,0,1,0,0,0
1640,0.378247,0.802524,0.57649,0.577893,0.604697,0.528944,0.448799,0.381972,0.262405,0.387316,0.154087,0.252071,0.316969,0.381184,1.0,0.337469,0.104047,0.10593,0.07689,0.092169,0.11462,0.106118,0.226681,0.228051,0.42405,0.105617,0.145199,0.288244,0.583589,0.43978,0.123743,0.259612,0.34489,0.013516,0.026926,0.537805,0.352874,0.375247,0.438951,0.43011,0.574355,0.350748,0.414705,0.528745,0.508443,0.404108,0.467901,0.502949,0.623464,0.544664,0.479129,0.332956,0.391091,0.399143,0.410329,0.432476,0.342442,0.338601,0.489081,0.671317,0.355775,0.001302,0.000513,0.004593,0.160456,0.035612,0.013566,0.087927,0.013048,0.018673,0.288803,0.030546,0.141036,0.068546,0.07312,0.044106,0.02556,0.03753,0.230907,0.009245,0.43164,0.514918,0.499441,0.514504,0.565967,0.672403,0.465725,0.636574,0.776402,0.939737,0.599873,0.93419,0.908537,0.966575,0.939636,0.635948,0.870751,0.775318,0.764437,0.770017,0.477769,0.539576,0.438752,0.042519,0.027325,0.001961,0.007708,0.308774,0.396673,0.070797,0.093672,0.551539,0.176428,0.139315,0.102032,0.362396,0.191404,0.148499,0.569714,0.067166,0.020685,0.06792,0.249342,0.153861,0.001767,0.018193,0,0,1,0,0,0
1641,0.858227,0.858615,0.716304,0.501612,0.391229,0.566583,0.514309,0.650736,0.631708,0.721722,0.718346,0.587635,0.72665,0.558224,0.002755,0.004281,0.016519,0.078812,0.066624,0.186484,0.189827,0.396338,0.441114,0.327343,0.447482,0.179897,0.231208,0.039146,0.035721,0.010024,0.096343,0.083528,0.016659,0.005383,0.075253,0.045695,0.261557,0.245569,0.257867,0.258786,0.259465,0.243676,0.315583,0.222407,0.207949,0.232126,0.196975,0.396872,0.32524,0.316317,0.246296,0.295075,0.310096,0.324184,0.319383,0.278032,0.323546,0.314246,0.298059,0.3088,0.298587,0.000287,0.000748,0.000617,0.000677,0.001997,0.006483,0.002258,0.026123,0.048982,0.071966,0.1074,0.055207,0.029481,0.023573,0.026459,0.014073,0.001105,0.000943,0.000585,0.32687,0.358181,0.36101,0.348542,0.3298,0.300904,0.49281,0.312701,0.300892,0.294507,0.895252,0.859344,0.625403,0.549215,0.488515,0.716351,0.728373,0.796699,0.791812,0.698135,0.454844,0.44128,0.485664,0.006791,0.001817,0.006779,0.003073,0.025951,0.0155,0.045959,0.806063,0.280629,0.314689,0.304551,0.385297,0.466368,0.340818,0.542393,0.307161,0.231054,0.161472,0.001939,0.069634,0.256298,0.252103,0.001113,0,0,1,0,1,0
1642,0.705725,0.745001,0.589972,0.53238,0.622876,0.630041,0.560713,0.412453,0.784311,0.649712,0.499848,0.480641,0.703897,0.67596,0.095954,0.228236,0.120002,0.127208,0.129613,0.171482,0.147887,0.237375,0.137702,0.119142,0.181241,0.354115,0.343451,0.016823,0.022938,0.187077,0.338612,0.439254,0.001354,0.001996,0.030353,0.149209,0.424225,0.363608,0.285734,0.297092,0.333704,0.417647,0.315144,0.291632,0.328786,0.336996,0.420631,0.337874,0.36334,0.334835,0.359506,0.385055,0.402558,0.407785,0.405974,0.333052,0.34035,0.34537,0.342064,0.33701,0.340981,0.025656,0.017992,0.010526,0.011464,0.020635,0.023219,0.017296,0.004387,0.005456,0.0102,0.007134,0.005686,0.004357,0.010626,0.009198,0.040255,0.014691,0.012138,0.000311,0.702407,0.702496,0.594561,0.53688,0.576434,0.662417,0.55361,0.456555,0.58935,0.570563,0.363482,0.495706,0.538435,0.611268,0.549081,0.729692,0.817543,0.758264,0.690385,0.74792,0.608506,0.72844,0.355251,0.149297,0.166757,0.244461,0.155254,0.114141,0.139467,0.242305,0.050888,0.309214,0.124313,0.356076,0.428165,0.285864,0.194324,0.144694,0.496327,0.45091,0.366968,0.373598,0.104278,0.13789,0.004715,0.005512,0,0,1,0,1,0
1643,0.457617,0.672072,0.416244,0.365385,0.404975,0.436056,0.550446,0.766061,0.205261,0.548528,0.494913,0.508557,0.288502,0.509546,0.253734,0.074328,0.066209,0.242294,0.189712,0.085207,0.102943,0.206333,0.375844,0.564375,0.758569,0.656377,0.631552,0.058772,0.052281,0.040596,0.04599,0.033538,0.115164,0.026361,0.051297,0.066025,0.530672,0.345665,0.439979,0.44011,0.484067,0.355645,0.358855,0.393107,0.354108,0.354582,0.371989,0.355048,0.391612,0.385782,0.351056,0.34572,0.372243,0.49297,0.505919,0.458532,0.430048,0.534733,0.491859,0.459438,0.467332,0.210244,0.080885,0.033022,0.048067,0.059489,0.090285,0.1524,0.010957,0.016919,0.09387,0.041117,0.089147,0.037555,0.013685,0.00278,0.008523,0.051516,0.019491,0.027023,0.741725,0.666577,0.811303,0.924618,0.851695,0.84068,0.558698,0.763151,0.673041,0.55796,0.528807,0.500201,0.527856,0.48355,0.527487,0.511999,0.553218,0.425859,0.425266,0.474224,0.736256,0.729077,0.667729,0.256128,0.254348,0.183645,0.162222,0.273737,0.189922,0.247614,0.094568,0.107744,0.098141,0.070738,0.033544,0.054883,0.087275,0.079814,0.085021,0.121409,0.094785,0.060576,0.091522,0.079975,0.053295,0.033541,0,0,1,0,0,0
1644,0.758844,0.861022,0.710866,0.596526,0.506889,0.507535,0.509126,0.35486,0.445907,0.494068,0.401928,0.49772,0.575806,0.560479,0.035831,0.105023,0.147447,0.157963,0.218374,0.317433,0.238582,0.288615,0.214181,0.379668,0.180316,0.264121,0.128273,0.134574,0.080631,0.089068,0.048099,0.144388,0.042828,0.055859,0.090825,0.083384,0.168697,0.284705,0.270672,0.370713,0.260974,0.247401,0.421015,0.266667,0.178765,0.392792,0.459438,0.265844,0.45347,0.217099,0.240549,0.370254,0.413011,0.506358,0.447716,0.389746,0.191283,0.397277,0.249246,0.253896,0.238422,0.107986,0.006497,0.081074,0.030654,0.026199,0.018719,0.025542,0.291208,0.288263,0.111492,0.290906,0.030029,0.027374,0.27676,0.166444,0.041211,0.114583,0.013382,0.092191,0.914452,0.877717,0.884215,0.953961,1.0,0.926575,0.869979,0.840747,0.803509,0.923443,0.69573,0.483069,0.56496,0.622137,0.666007,0.592794,0.587135,0.619699,0.58425,0.602545,0.817845,0.653493,0.761686,0.079719,0.243437,0.054063,0.190329,0.1651,0.584081,0.372702,0.694374,0.154248,0.340014,0.291258,0.641324,0.202801,0.249167,0.439424,0.262371,0.208767,0.171912,0.370191,0.084081,0.145852,0.115635,0.254088,0,0,1,0,0,0
1645,0.708809,0.641149,0.701756,0.724594,0.169978,0.461094,0.692917,0.255491,0.331593,0.077216,0.036463,0.048345,0.536977,0.062415,0.304173,0.416731,0.257507,0.127075,0.203764,0.060207,0.127775,0.298793,0.279471,0.256518,0.278336,0.370218,0.453144,0.099841,0.089374,0.079798,0.014902,0.031243,0.100388,0.296068,0.311364,0.094412,0.419746,0.340713,0.385151,0.347181,0.372579,0.354698,0.372894,0.373992,0.423608,0.384966,0.570034,0.353278,0.509232,0.505089,0.495672,0.665466,0.569458,0.600103,0.523882,0.469842,0.67439,0.712099,0.579671,0.616173,0.505432,0.021919,0.014027,0.007036,0.018779,0.003486,0.040582,0.021411,0.006925,0.00485,0.029571,0.025382,0.016151,0.015595,0.024778,0.029813,0.062025,0.056344,0.02939,0.042875,0.775139,0.763777,0.725812,0.768418,0.80248,0.716642,0.802257,0.74622,0.798913,0.951065,0.778941,0.600588,0.846607,0.985306,1.0,0.612118,0.571547,0.724403,0.959004,0.578715,0.546039,0.50983,0.798186,0.249929,0.213778,0.139711,0.098491,0.333351,0.157603,0.141466,0.363488,0.116103,0.080713,0.212774,0.474019,0.097584,0.12119,0.108027,0.202868,0.062632,0.095934,0.068956,0.048075,0.046933,0.094935,0.160272,0,0,1,0,0,0
1646,0.698128,0.927152,0.669629,0.393188,0.401928,0.601886,0.26357,0.348494,0.470626,0.532387,0.442699,0.30847,0.571116,0.631738,0.130786,0.104224,0.203128,0.097348,0.217408,0.1979,0.236991,0.16465,0.234376,0.099617,0.40169,0.110672,0.071597,0.071377,0.068294,0.111025,0.144899,0.174984,0.088504,0.057613,0.063659,0.061196,0.479925,0.43799,0.568375,0.381139,0.36083,0.304856,0.424705,0.320027,0.265185,0.291653,0.357833,0.318909,0.438532,0.418477,0.315144,0.409252,0.419081,0.420912,0.423477,0.391111,0.41476,0.44476,0.447298,0.467222,0.451248,0.027099,0.026477,0.073506,0.000819,0.004778,0.043457,0.010471,0.050534,0.065476,0.148583,0.046701,0.011628,0.018166,0.020291,0.043444,0.010167,0.009789,0.020121,0.034447,0.99688,1.0,0.973967,0.689144,0.511742,0.717022,0.828793,1.0,0.646437,0.731392,0.743782,1.0,0.754864,0.845724,0.777029,0.654701,0.798119,0.701132,0.678654,0.808206,0.787686,0.795212,0.806271,0.262441,0.122274,0.166212,0.342513,0.138324,0.191687,0.179328,0.10498,0.131614,0.152281,0.109141,0.154631,0.277645,0.095759,0.088566,0.235661,0.160969,0.128267,0.155956,0.115878,0.211041,0.225787,0.057795,0,0,1,0,0,0
1647,0.629917,0.979343,0.985833,0.588617,0.230088,0.747054,0.775516,0.881214,0.384794,0.773922,0.799091,0.833427,0.240346,0.756646,0.113664,0.000507,0.000791,0.191315,9.8e-05,0.233773,0.458886,0.246318,0.24849,0.21258,0.324765,0.024166,0.007466,0.423769,0.113071,0.027816,0.011831,0.003455,0.452339,0.012825,0.013113,0.009102,0.379321,0.461008,0.363525,0.335947,0.34716,0.34594,0.338985,0.366159,0.38216,0.392339,0.360213,0.357743,0.382881,0.344678,0.33976,0.441859,0.392997,0.348155,0.332449,0.340261,0.348251,0.332977,0.332023,0.332339,0.335974,0.03928,0.001289,0.000356,0.000114,0.000159,0.01335,6.1e-05,0.030373,0.01881,0.015325,0.017966,0.013955,0.020351,0.021053,0.028055,0.000246,0.006445,0.001077,0.019467,0.934235,0.71161,0.544406,0.503478,0.485899,0.495001,0.880412,0.591765,0.508924,0.486491,0.843957,0.573291,0.623166,0.573112,0.602344,0.74177,0.556808,0.661523,0.526358,0.548298,0.504283,0.455974,0.482958,0.211716,0.403864,0.035261,0.015931,0.055862,0.191902,0.001508,0.192086,0.272493,0.095149,0.031031,0.067367,0.017963,0.025241,0.024873,0.020566,0.038401,0.008758,0.006882,0.004517,0.002414,0.012091,0.002189,0,0,1,0,0,0
1648,0.281059,0.732386,0.507551,0.472174,0.364655,0.437087,0.448844,0.5557,0.076586,0.627402,0.553973,0.5264,0.050023,0.519919,0.944034,0.232566,0.205136,0.254743,0.268174,0.339275,0.248528,0.477476,0.305955,0.307256,0.137263,0.260836,0.266181,0.694819,0.651375,0.095349,0.149411,0.223803,0.001232,0.206695,0.172894,0.244016,0.327949,0.380549,0.378182,0.40716,0.47441,0.552064,0.402394,0.403738,0.452524,0.480329,0.418807,0.501118,0.430995,0.396488,0.466159,0.372366,0.342641,0.385123,0.362716,0.528505,0.338669,0.298402,0.390295,0.429225,0.477812,0.001753,0.007017,0.006945,0.042773,0.053077,0.009037,0.067756,0.026376,0.032345,0.028174,0.043447,0.067598,0.057525,0.068426,0.008101,0.030115,0.057504,0.075315,0.001317,0.402342,0.467458,0.525653,0.531356,0.751029,0.909733,0.466687,0.641282,0.910807,0.863023,0.686661,0.916857,0.883812,0.832472,0.841497,0.411288,0.705325,0.680075,0.808049,0.670748,0.697408,0.937008,0.580728,0.094426,0.009708,0.131954,0.145502,0.168091,0.581874,0.2246,0.211839,0.172465,0.555424,0.334187,0.256921,0.768274,0.147809,0.169038,0.075401,0.671416,0.835069,0.096273,0.156394,0.191744,0.1924,0.121264,0,0,1,0,0,0
1649,0.488509,0.759934,0.656725,0.154718,0.798528,0.725688,0.348903,0.579609,0.324499,0.615573,0.569764,0.501766,0.367847,0.684053,0.241094,0.078747,0.16525,0.201189,0.183004,0.603056,0.101772,0.179124,0.066078,0.176623,0.085651,0.019102,0.035415,0.523101,0.096016,0.013671,0.015404,0.021207,0.211017,0.195464,0.10451,0.187063,0.268937,0.316303,0.391578,0.397112,0.315652,0.252044,0.360542,0.331914,0.337311,0.359719,0.293711,0.362044,0.272037,0.30797,0.319767,0.265679,0.261701,0.242867,0.27976,0.341619,0.246728,0.30179,0.306502,0.321571,0.342023,0.029529,0.016912,0.022923,0.022425,0.026334,0.007104,0.009278,0.008807,0.004503,0.024213,0.018975,0.008467,0.026289,0.010982,0.015084,0.004288,0.003375,0.003484,0.019532,0.704453,0.681092,0.971059,1.0,1.0,0.924673,0.479894,1.0,1.0,1.0,0.500436,0.459877,0.935185,0.826847,0.449253,0.470265,0.468431,0.877169,0.681059,0.442264,0.432814,0.980799,0.859724,0.363658,0.249835,0.342931,0.09893,0.511581,0.115947,0.177114,0.445873,0.073026,0.028917,0.186069,0.132768,0.13382,0.053265,0.060938,0.461274,0.01505,0.333082,0.085622,0.017557,0.022956,0.244901,0.021634,0,0,1,0,0,0
1650,0.623298,0.6994,0.66138,0.644274,0.64164,0.671889,0.521796,0.831234,0.411842,0.841913,0.852238,0.798053,0.364248,0.738754,0.128764,0.142256,0.169145,0.115968,0.109671,0.0727,0.072466,0.067073,0.161232,0.131133,0.21397,0.111715,0.016021,0.202043,0.043673,0.021412,0.014174,0.019782,0.244206,0.048583,0.061942,0.056848,0.4538,0.709657,0.395549,0.522263,0.403038,0.371571,0.443512,0.219362,0.423759,0.495412,0.60011,0.296626,0.307401,0.171214,0.157661,0.319602,0.300981,0.208711,0.161852,0.117497,0.34203,0.07751,0.122209,0.12168,0.111344,0.065779,0.067284,0.067773,0.063016,0.013738,0.034092,0.21535,0.249292,0.204459,0.418648,0.096745,0.054084,0.216106,0.200024,0.007756,0.056085,0.083867,0.025556,0.08029,0.530272,0.582584,0.48591,0.529019,0.372775,0.453793,0.487173,0.456857,0.322508,0.511473,0.513553,0.453648,0.382313,0.581813,0.556584,0.453681,0.549796,0.49338,0.516002,0.480878,0.636507,0.747473,0.542315,0.149261,0.092304,0.142224,0.099659,0.09147,0.196111,0.127607,0.634211,0.083244,0.130463,0.060646,0.66204,0.045307,0.14251,0.733393,0.095712,0.286665,0.1221,0.068312,0.067129,0.092402,0.266462,0.122093,0,0,1,1,0,0
1651,0.613169,0.765522,0.694291,0.656718,0.632016,0.630282,0.628684,0.587621,0.580088,0.55568,0.601154,0.572147,0.495912,0.541791,0.104997,0.001989,0.008048,0.023758,0.021007,0.084964,0.044765,0.081549,0.036396,0.041302,0.050038,0.046601,0.030253,0.052566,0.111327,0.08633,0.075853,0.056952,0.056549,0.139368,0.079716,0.088493,0.267366,0.23987,0.388176,0.280274,0.283663,0.258025,0.441056,0.361289,0.370521,0.413587,0.44821,0.487435,0.402654,0.489362,0.696468,0.390247,0.470075,0.598985,0.356941,0.505096,0.542339,0.301927,0.28511,0.202901,0.329095,0.008486,0.009797,0.00216,0.002039,0.020575,0.010782,0.006752,0.018995,0.122968,0.285552,0.361549,0.081201,0.038091,0.114883,0.017257,0.165561,0.107647,0.058625,0.135243,0.545748,0.616613,0.644066,0.6545,0.66367,0.737464,0.88805,0.733528,0.611469,0.602478,0.831354,0.81713,0.810934,0.738314,0.677447,0.538357,0.675535,0.662641,0.644335,0.730128,0.768988,0.6979,0.603697,0.094076,0.034815,0.008734,0.003989,0.558747,0.231128,0.011762,0.166471,0.302905,0.063259,0.052032,0.042173,0.061437,0.090199,0.049428,0.04496,0.04593,0.09299,0.108086,0.067289,0.059191,0.11979,0.197658,0,0,1,1,0,0
1652,0.475954,0.481093,0.463555,0.378964,0.530793,0.54532,0.294117,0.477488,0.632585,0.663573,0.601962,0.516229,0.768705,0.778706,0.065499,0.208912,0.120022,0.13771,0.191901,0.327859,0.109888,0.480822,0.117027,0.334486,0.090407,0.162601,0.031148,0.411499,0.354578,0.101919,0.160731,0.179825,0.079659,0.077661,0.051378,0.062069,0.588683,0.566303,0.555638,0.57882,0.652874,0.477373,0.554355,0.626481,0.582071,0.406049,0.484321,0.434952,0.431063,0.596173,0.561132,0.130096,0.13786,0.207627,0.298759,0.208182,0.088635,0.114877,0.113416,0.111317,0.120055,0.02639,0.04166,0.058305,0.289648,0.04817,0.029466,0.133311,0.036828,0.036452,0.027745,0.018688,0.032396,0.162471,0.017114,0.012972,0.091784,0.172794,0.349466,0.039458,0.826199,0.883946,0.769011,0.833009,0.751498,0.696044,0.906725,0.809246,0.702284,0.73355,0.882369,0.877729,0.73506,0.658391,0.603485,0.713511,0.805097,0.54104,0.520129,0.521169,0.708993,0.831209,1.0,0.062084,0.078978,0.131342,0.093733,0.095683,0.121814,0.09621,0.065368,0.347984,0.399364,1.0,0.101798,0.025554,1.0,0.297267,0.404832,1.0,1.0,0.112014,0.195896,0.320154,0.111309,0.124474,0,0,1,1,0,0
1653,0.679256,0.588519,0.582412,0.610969,0.749943,0.565662,0.623248,0.496457,0.627551,0.604626,0.534855,0.628684,0.604915,0.633421,0.29793,0.099865,0.109582,0.239908,0.149317,0.069904,0.137607,0.069507,0.088596,0.185446,0.160178,0.218226,0.134053,0.079831,0.521237,0.22478,0.314446,0.134541,0.079105,0.861301,0.426495,0.114975,0.321687,0.383134,0.312586,0.421584,0.540665,0.575377,0.317325,0.503464,0.579767,0.559328,0.30177,0.585645,0.285569,0.523169,0.555268,0.302291,0.284424,0.270549,0.280322,0.559403,0.284575,0.304328,0.29168,0.460926,0.575219,0.006559,0.002576,0.098011,0.026018,0.024192,0.015524,0.032556,0.01505,0.013545,0.006113,0.064959,0.028542,0.057617,0.046521,0.011616,0.043753,0.001042,0.048109,0.003334,0.599638,0.596171,0.487956,0.568908,0.739656,0.894469,0.48969,0.34881,0.741546,0.793836,0.573191,0.39571,0.727758,0.698146,0.835436,0.580046,0.430757,0.763788,0.807937,0.404902,0.31184,0.812198,0.380334,0.278604,0.273929,0.064183,0.254735,0.130672,0.499985,0.13187,0.315187,0.053457,0.15358,0.583966,0.396831,0.084578,0.038256,0.250381,0.048052,0.026832,0.049355,0.48911,0.235677,0.134866,0.041979,0.310451,0,0,1,0,0,0
1654,0.657945,0.693335,0.642134,0.619897,0.714715,0.472551,0.579877,0.621328,0.590937,0.424564,0.529422,0.621482,0.600054,0.516103,0.024985,0.069157,0.113565,0.073988,0.189022,0.114517,0.215761,0.053325,0.193569,0.281008,0.174452,0.185044,0.110706,0.110349,0.561255,0.450056,0.393555,0.272525,0.275714,0.196017,0.3968,0.390736,0.590672,0.45952,0.713374,0.688073,0.674417,0.682963,0.64963,0.654095,0.786427,0.736818,0.64834,0.648436,0.492565,0.640014,0.545796,0.518916,0.502977,0.489266,0.422023,0.53978,0.494829,0.501674,0.533107,0.50096,0.578573,0.063536,0.041745,0.032077,0.061118,0.117025,0.087791,0.133549,0.003648,0.204753,0.258791,0.28857,0.263185,0.260298,0.253468,0.02285,0.060202,0.00889,0.08677,0.036041,0.637279,0.687489,0.6736,0.674852,0.643843,0.645364,0.635143,0.740271,0.67946,0.731996,0.625458,0.64864,0.564435,0.677022,0.76106,0.650374,0.709541,0.636854,0.683027,0.709944,0.760176,0.656591,0.696659,0.040504,0.032625,0.049942,0.062152,0.149977,0.10981,0.115083,0.430145,0.028304,0.019523,0.758384,0.274437,0.038435,0.06344,0.437271,0.06542,0.0398,0.96023,0.314728,0.076306,0.087233,0.056985,0.076251,0,0,1,0,0,0
1655,0.619571,0.59964,0.798046,0.668488,0.633492,0.676936,0.628739,0.648982,0.559887,0.601445,0.486706,0.332314,0.533705,0.422077,0.082519,0.171422,0.17531,0.101077,0.061997,0.111488,0.236124,0.084979,0.087693,0.069052,0.132138,0.349497,0.316734,0.177974,0.227948,0.160777,0.386948,0.412588,0.153746,0.159696,0.201732,0.269926,0.309554,0.440199,0.485192,0.468381,0.460295,0.425789,0.476824,0.510549,0.494156,0.479815,0.433443,0.460151,0.461447,0.419513,0.453704,0.446927,0.456584,0.455988,0.460933,0.399211,0.405562,0.39845,0.399053,0.424739,0.439458,0.027577,0.034562,0.035723,0.035727,0.012066,0.013916,0.029947,0.033698,0.030582,0.046936,0.050017,0.026434,0.008062,0.011394,0.021434,0.010816,0.009746,0.008479,0.034784,0.588064,0.675669,0.575215,0.537574,0.291622,0.173231,0.912786,0.875335,0.76418,1.0,0.859478,0.807468,0.764996,1.0,0.640969,0.779936,0.770364,0.912373,0.446804,0.669563,0.463544,0.330325,0.42029,0.906214,1.0,1.0,1.0,0.394109,0.259477,0.141685,0.433441,0.209506,0.226899,0.285277,0.653853,0.21664,0.167468,0.23648,0.085004,0.131328,0.208508,0.124139,0.162977,0.105475,0.171047,0.214274,0,0,1,0,0,0
1656,0.738952,0.734191,0.858293,0.831643,0.501275,0.601103,0.754136,0.53099,0.407885,0.417845,0.48186,0.428675,0.150732,0.370708,0.357774,0.151006,0.180792,0.193521,0.116286,0.202957,0.147393,0.115468,0.488515,0.425843,0.13402,0.422888,0.383242,0.346209,0.445882,0.58062,0.4689,0.68331,0.295611,0.325462,0.270239,0.351708,0.59762,0.498532,0.593676,0.600734,0.6043,0.39655,0.609424,0.61323,0.533244,0.464829,0.648587,0.535933,0.620466,0.693669,0.643512,0.589479,0.638745,0.529959,0.535514,0.461187,0.489897,0.53168,0.539513,0.499033,0.490501,0.112529,0.083075,0.074497,0.053275,0.006012,0.080052,0.031681,0.118726,0.082705,0.095656,0.083454,0.059953,0.034677,0.039504,0.058343,0.07217,0.094058,0.0609,0.044599,0.545312,0.756799,0.858371,0.82895,0.931797,0.561002,0.670581,0.722043,0.988627,0.857041,0.806864,0.822933,0.97655,1.0,0.765499,0.841273,0.823481,0.892479,0.864578,0.830571,0.569389,0.778762,0.620203,0.195784,0.225044,0.421341,0.388369,0.415272,0.266137,0.534824,0.193313,0.06662,0.085177,0.24058,0.177017,0.085168,0.294887,0.24751,0.248058,0.230352,0.25802,0.33659,0.214615,0.16136,0.145193,0.11277,0,0,1,0,0,0
1657,0.782019,0.683782,0.657164,0.57446,0.82922,0.625301,0.439702,0.47935,0.97179,0.532791,0.522636,0.43615,0.938731,0.702709,0.011378,0.315055,0.224651,0.026638,0.200382,0.025802,0.49024,0.102966,0.370207,0.101889,0.008333,0.01895,0.154063,0.277955,0.0592,0.074991,0.055832,0.125224,0.008009,0.319326,0.429346,0.096498,0.394712,0.437791,0.495233,0.36559,0.439719,0.436056,0.377222,0.385652,0.393539,0.42439,0.401735,0.370357,0.372984,0.340679,0.346879,0.353251,0.351056,0.358738,0.357908,0.334636,0.360844,0.352133,0.350219,0.360816,0.344918,0.006067,0.02798,0.040077,0.03344,0.009139,0.039726,0.009336,0.001805,0.018328,0.033513,0.021335,0.01019,0.010766,0.028333,0.000636,0.001109,0.000791,0.002542,0.000392,0.633298,0.712963,0.623155,0.680198,0.613706,0.614846,0.548846,0.534409,0.561471,0.551575,0.495896,0.553822,0.526078,0.547392,0.613213,0.494509,0.5399,0.632794,0.576053,0.500626,0.412585,0.406177,0.422963,0.048744,0.106196,0.144412,0.151622,0.091197,0.154155,0.070376,0.046503,0.013727,0.04731,0.145722,0.031128,0.016865,0.036831,0.029856,0.003563,0.044061,0.050628,0.077232,0.03984,0.072615,0.011658,0.08999,0,0,1,0,0,0
1658,0.281774,0.698482,0.586335,0.536837,0.563283,0.663449,0.697104,0.387858,0.631444,0.542583,0.669682,0.624759,0.552639,0.54693,0.245921,0.105685,0.180509,0.170083,0.254727,0.155983,0.297287,0.192812,0.168666,0.325761,0.328878,0.236499,0.416913,0.229174,0.185307,0.304558,0.382205,0.470694,0.052357,0.05749,0.096917,0.16179,0.410754,0.249396,0.771255,0.350995,0.446626,0.475089,0.630494,0.457977,0.282771,0.396776,0.917497,0.281872,0.441701,0.139252,0.214835,0.185576,0.169053,0.213093,0.207894,0.299156,0.332798,0.295267,0.213073,0.237599,0.273011,0.109304,0.042025,0.044946,0.025848,0.208725,0.126295,0.143199,0.2418,0.444088,0.445904,0.608038,0.04154,0.155652,0.192466,0.212234,0.044257,0.042085,0.037488,0.092702,0.385165,0.799875,0.855408,0.808843,0.766394,0.530506,0.608461,0.488817,0.774468,0.730509,0.522477,0.729648,0.772779,0.748255,0.678543,0.650116,0.471775,0.687724,0.825897,0.721406,0.887212,0.498502,0.892602,0.348429,0.51495,0.138868,0.10169,0.804433,0.216375,0.180527,0.115588,0.730593,0.733377,0.999698,0.151944,1.0,0.73242,0.117996,0.451371,0.178897,0.158782,0.458284,0.210736,0.499499,0.214204,0.026029,0,0,1,0,0,0
