,attr4,attr6,attr13,attr23,attr26,attr28,attr30,attr39,attr40,attr45,attr46,attr50,attr51,attr52,attr55,attr58,attr73,attr87,attr89,attr90,attr93,attr103,attr105,attr107,attr109,attr111,attr115,attr117,attr118,attr121,attr123,attr128,attr139,attr142,attr146,attr155,attr159,attr170,attr172,attr174,attr181,attr188,attr190,attr191,attr192,attr196,attr201,attr203,attr209,attr210,attr214,attr215,attr216,attr218,attr219,attr221,attr224,attr226,attr228,attr229,attr235,attr237,attr240,attr242,attr247,attr248,attr250,attr255,attr259,attr261,attr262,attr263,attr264,attr268,attr270,attr275,attr276,attr278,attr279,attr280,attr281,attr282,attr285,attr287,attr289,attr291,attr292,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
2197,0.8858,0.630534,0.235078,0.354461,0.520767,0.411431,0.711486,0.689652,0.623482,0.837823,0.777144,0.001396,0.016926,0.029603,0.59097,0.113224,0.285277,0.021119,0.009233,0.257849,0.239045,0.308861,0.313765,0.338148,0.338923,0.300754,0.354204,0.313265,0.311166,0.394636,0.36668,0.420713,0.301722,0.42059,0.267112,0.002565,0.001727,0.006712,0.009087,0.007465,0.012715,0.006037,0.005329,0.005731,0.002615,0.001131,0.375772,0.314602,0.0,0.0,0.14486,0.053163,0.110395,0.597178,0.634136,0.616222,0.410136,0.551452,0.536981,0.488717,0.351997,0.261071,0.540302,0.486726,0.015105,0.01934,0.138686,0.025489,0.162621,0.458309,0.247961,0.883105,0.303083,0.066215,0.363248,0.095196,0.138311,0.167522,0.111216,0.084799,0.010539,0.092265,0.009666,0.065995,0.015981,0.100811,0.111538,0.012961,0,0,0,0,1,0
2198,0.722234,0.740252,0.804591,0.611194,0.447834,0.403051,0.473556,0.665165,0.664616,0.888166,0.871615,0.001815,0.002076,0.002516,0.107898,0.007844,0.080377,0.216663,0.544919,0.475714,0.022329,0.096228,0.037709,0.038765,0.122675,0.285336,0.122558,0.20463,0.161783,0.093169,0.182291,0.322092,0.263717,0.322915,0.322284,0.076561,0.005034,0.090223,0.057606,0.055297,0.112818,0.068288,0.001387,0.000888,0.001272,0.001499,0.263285,0.198906,0.39032,0.326478,0.39145,0.378701,0.326087,0.30862,0.297146,0.448291,0.135322,0.640007,0.57271,0.480978,0.792763,0.817197,0.791801,0.810364,0.00326,0.00363,0.444972,0.002696,0.188609,0.10412,0.081043,0.058889,0.058014,0.277107,0.500855,0.412786,0.206566,0.075085,0.475875,0.524369,0.04778,0.084686,0.158281,0.287473,0.014359,0.020026,0.020406,0.032376,0,0,0,1,1,0
2199,0.373597,0.425067,0.451492,0.362344,0.443521,0.534681,0.403476,0.460455,0.484814,0.640981,0.656484,0.018193,0.018442,0.002394,0.027989,0.012422,0.320723,0.080576,0.108724,0.105078,0.108545,0.072236,0.228182,0.161653,0.283381,0.130425,0.303868,0.325988,0.232997,0.181488,0.246811,0.267764,0.35192,0.401557,0.405453,0.01465,0.062209,0.010595,0.007897,0.007564,0.004167,0.004094,0.003607,0.004016,0.005547,0.002557,0.005983,0.192543,0.098922,0.16178,0.408157,0.424864,0.252717,0.22447,0.21435,0.255647,0.272142,0.297839,0.274367,0.301228,0.456835,0.482812,0.554549,0.54813,0.032378,0.005415,0.00579,0.402155,0.010398,0.170359,0.060988,0.024701,0.013989,0.039055,0.068682,0.067373,0.045069,0.037713,0.026584,0.047097,0.037229,0.05702,0.04621,0.019756,0.015616,0.011459,0.021779,0.019515,0,0,0,0,1,0
2200,0.811304,0.813807,0.85258,0.555448,0.633596,0.629747,0.561108,0.398109,0.56634,0.402596,0.369022,0.004583,0.002225,0.001874,0.001631,0.00133,0.11936,0.17253,0.117101,0.24119,0.316034,0.271372,0.278333,0.302092,0.313608,0.326495,0.399019,0.427085,0.401043,0.253978,0.272661,0.213196,0.247318,0.236111,0.238086,0.001795,0.001387,0.024045,0.007956,0.089932,0.002581,0.003523,0.011685,0.013079,0.006019,0.005514,0.354659,0.344471,0.408559,0.404992,0.509584,0.481269,0.484456,0.355822,0.366546,0.346685,0.400027,0.357152,0.350901,0.343185,0.427726,0.417047,0.397209,0.387044,0.004131,0.004855,0.003584,0.004585,0.00623,0.0134,0.026416,0.105898,0.024506,0.053968,0.01703,0.010994,0.006542,0.007869,0.010083,0.011157,0.031568,0.015817,0.022379,0.035566,0.034434,0.019463,0.01361,0.021404,0,0,0,0,1,0
2201,0.634921,0.638834,0.686097,0.513448,0.556132,0.608055,0.339102,0.216079,0.253695,0.130927,0.036647,0.006032,0.003909,0.003399,0.002337,0.001474,0.172479,0.065991,0.22815,0.225241,0.160559,0.111091,0.106667,0.131818,0.157497,0.155055,0.40808,0.272332,0.235192,0.5631,0.566139,0.085048,0.212551,0.142215,0.207449,0.001299,0.001372,0.090831,0.229018,0.325293,0.031326,0.073601,0.029395,0.076677,0.089574,0.093074,0.385657,0.383219,0.440441,0.442275,0.758588,0.544406,0.52496,0.525675,0.622372,0.645017,0.659051,0.367206,0.402453,0.392803,0.33415,0.367329,0.319813,0.405529,0.004224,0.006251,0.003416,0.006522,0.005088,0.096639,0.25624,0.269299,0.10249,0.115786,0.249892,0.039537,0.014763,0.013206,0.018738,0.028808,0.032886,0.021105,0.016951,0.020183,0.020745,0.049533,0.042603,0.046903,0,0,0,0,1,0
2202,0.84727,0.822717,0.905138,0.675046,0.687447,0.656677,0.636987,0.281983,0.195216,0.185038,0.150107,0.007323,0.003408,0.003394,0.00556,0.002294,0.104169,0.42842,0.333931,0.287217,0.310671,0.0,0.0,0.078978,0.079986,0.074246,0.324479,0.361385,0.255569,0.484225,0.418032,0.494026,0.539273,0.305713,0.209568,0.006908,0.009794,0.018656,0.032597,0.034709,0.13626,0.251691,0.019765,0.017146,0.01741,0.015416,0.274177,0.248065,0.372976,0.358081,0.550523,0.529388,0.474,0.843845,0.774512,0.731303,0.773036,0.972334,0.851181,0.906669,0.641461,0.76012,0.600119,0.603932,0.008354,0.008196,0.008031,0.013007,0.017715,0.017451,0.069221,0.086709,0.087209,0.348173,0.297259,0.116339,0.511215,0.318788,0.238388,0.165771,0.66838,0.808156,0.39673,0.219617,0.565509,0.297373,0.279348,0.117842,0,0,0,0,1,0
2203,0.97498,0.934881,0.818929,0.671894,0.719015,0.671454,0.579781,0.425464,0.321983,0.472964,0.49715,0.347926,0.148072,8.4e-05,0.03087,0.357947,0.057709,0.199096,0.273954,0.496869,0.366886,0.291373,0.261176,0.239978,0.370276,0.349172,0.311089,0.365832,0.393094,0.298359,0.329564,0.247124,0.492048,0.258744,0.326325,0.047561,0.008694,0.016246,0.144164,0.008477,0.021656,0.032261,0.036869,0.242981,0.322828,0.04772,0.463425,0.456924,0.493227,0.502013,0.497762,0.48649,0.500853,0.643897,0.489296,0.456605,0.468599,0.459659,0.6167,0.501077,0.641707,0.517571,0.636852,0.708416,0.00847,0.00137,0.001445,0.021274,0.060647,0.068995,0.010123,0.049235,0.072936,0.052912,0.080942,0.039246,0.014761,0.100715,0.027734,0.076824,0.44046,0.133969,0.112286,0.078654,0.450031,0.130534,0.167438,0.267547,0,0,0,0,1,0
2204,0.956457,0.967348,0.906183,0.145697,0.729229,0.116105,0.463983,0.177537,0.272493,0.487053,0.54867,0.015906,0.11075,0.11275,0.010255,0.15547,0.301562,0.735899,0.286308,0.481634,0.411015,0.29691,0.330933,0.340616,0.312908,0.293168,0.280534,0.253147,0.253199,0.317886,0.217496,0.205169,0.375256,0.345061,0.371385,0.004407,0.005864,0.005512,0.025473,0.026556,0.011308,0.0156,0.02631,0.027498,0.026776,0.022851,0.371391,0.437734,0.392628,0.314701,0.357599,0.23204,0.195666,0.204611,0.220767,0.360182,0.252632,0.311233,0.429511,0.429022,0.530203,0.66051,0.60319,0.643647,0.029254,0.049959,0.0698,0.061062,0.408871,0.234087,0.419376,0.242568,0.273202,0.277425,0.187975,0.289573,0.046376,0.146856,0.333028,0.13934,0.326025,0.21665,0.463911,0.070334,0.406924,0.440518,0.256007,0.083804,0,0,0,0,1,0
2205,0.989434,0.962644,0.955704,0.460888,0.406112,0.309306,0.325543,0.271698,0.327778,0.166632,0.304435,0.405166,0.025323,0.052043,0.001672,0.174993,0.123474,0.701358,0.180502,0.265188,0.270294,0.354792,0.358611,0.369449,0.347951,0.334688,0.332209,0.325777,0.328724,0.296988,0.290122,0.265907,0.337222,0.342014,0.374093,0.024019,0.006931,0.009666,0.006002,0.005477,0.00923,0.023791,0.025215,0.023712,0.022383,0.057002,0.478431,0.466486,0.449764,0.471029,0.505109,0.432801,0.455885,0.638559,0.702927,0.451703,0.462855,0.503559,0.542289,0.500156,0.624512,0.574212,0.544787,0.620782,0.004464,0.037576,5e-05,0.027982,0.020737,0.024763,0.059051,0.064738,0.031385,0.226283,0.052004,0.174009,0.116466,0.028399,0.181237,0.302164,0.08836,0.132513,0.254304,0.474915,0.172872,0.16282,0.103174,0.232666,0,0,0,0,1,0
2206,1.0,0.655039,0.371134,0.45968,0.372287,0.330927,0.451817,0.732776,0.737241,0.842577,0.832844,0.000533,0.001238,0.001392,0.829914,0.001259,0.045572,0.016249,0.009652,0.006737,0.018763,0.345421,0.330373,0.346667,0.346506,0.290347,0.308021,0.315091,0.284293,0.27839,0.300929,0.266576,0.233411,0.261354,0.249523,0.002181,0.00283,0.003782,0.00448,0.014348,0.025506,0.001186,0.000904,0.004215,0.005668,5.5e-05,0.502279,0.571912,0.738232,0.702,0.514472,0.662414,0.746511,0.664806,0.707435,0.678435,0.716691,0.732712,0.757423,0.832307,0.715028,0.726244,0.658062,0.660595,0.000799,0.000799,0.014198,0.000376,0.249214,0.040294,0.013928,0.030982,0.13115,0.123394,0.110064,0.182782,0.097614,0.274217,0.349367,0.355701,0.010445,0.006235,0.012435,0.014437,0.028931,0.01145,0.001907,0.002231,0,0,0,0,1,0
2207,0.884771,0.830097,0.752621,0.626687,0.611008,0.624798,0.446185,0.317171,0.28003,0.698106,0.549391,0.008284,0.040451,0.012171,0.04798,0.301149,0.316669,0.416259,0.403856,0.303471,0.477948,0.258969,0.240963,0.371321,0.355378,0.372852,0.41766,0.415296,0.409553,0.411996,0.382268,0.372277,0.377833,0.503899,0.44419,0.008505,0.009998,0.00616,0.022603,0.006894,0.006493,0.024673,0.353992,0.386528,0.303748,0.196428,0.311719,0.290437,0.46326,0.334994,0.528993,0.544017,0.540853,0.535205,0.540982,0.548389,0.503246,0.5454,0.610747,0.614051,0.541486,0.533822,0.509223,0.422782,0.123137,0.042069,0.017284,0.051237,0.014647,0.010755,0.009029,0.058492,0.009879,0.044822,0.187119,0.089092,0.033479,0.094362,0.026232,0.029215,0.04312,0.056331,0.086217,0.067968,0.072504,0.136874,0.184277,0.040593,0,0,0,0,0,1
2208,0.594953,0.492169,0.567994,0.724973,0.728131,0.673922,0.690922,0.4536,0.361487,0.369284,0.429953,0.00847,0.003404,0.0691,0.04347,0.077951,0.165046,0.552559,0.754624,0.080358,0.36617,0.381477,0.034825,0.22078,0.447914,0.344633,0.421772,0.460651,0.480388,0.47021,0.417358,0.505883,0.589844,0.363982,0.566261,0.003427,0.042169,0.02606,0.018111,0.053769,0.050791,0.075837,0.014897,0.029447,0.030781,0.145786,0.327083,0.0,0.294586,0.0,0.485691,0.515844,0.441849,0.393121,0.50184,0.496906,0.274042,0.553861,0.539435,0.559393,0.550557,0.594656,0.402168,0.459205,0.009983,0.364685,0.632218,0.151425,0.010049,0.139642,0.227241,0.063651,0.067021,0.038951,0.06586,0.038575,0.054773,0.025461,0.063513,0.106021,0.052533,0.041614,0.048382,0.086292,0.107235,0.126784,0.094285,0.10065,0,0,0,0,0,1
2209,0.662581,0.610204,0.645102,0.714904,0.641569,0.702799,0.567609,0.571333,0.485579,0.531422,0.482709,0.00667,0.009228,0.023156,0.002992,0.005482,0.515909,0.291572,0.785594,0.402282,0.241585,0.134615,0.119304,0.191861,0.199158,0.244777,0.177736,0.314505,0.416681,0.235509,0.288901,0.297927,0.262051,0.391018,0.32337,0.014615,0.023485,0.01927,0.020292,0.014936,0.017992,0.051565,0.077025,0.115681,0.055849,0.009794,0.126027,0.107167,0.283003,0.223435,0.289035,0.335667,0.421345,0.677269,0.431581,0.480805,0.420127,0.654145,0.619876,0.62119,0.594935,0.554838,0.544338,0.48022,0.022457,0.072713,0.0179,0.014287,0.179844,0.004673,0.004201,0.003511,0.062809,0.220853,0.169675,0.270062,0.313887,0.111112,0.048851,0.071734,0.169757,0.20391,0.209339,0.088858,0.206231,0.015157,0.032753,0.039004,0,0,0,0,0,1
2210,0.904929,0.720377,0.654337,0.696751,0.573956,0.550912,0.642193,0.763763,0.629269,0.861655,0.714035,0.150135,0.003381,0.004563,0.62272,0.63772,1.0,0.120949,0.23405,0.240905,0.279812,0.206167,0.29945,0.289193,0.267867,0.307759,0.342922,0.309211,0.280575,0.329898,0.310821,0.267055,0.320568,0.297502,0.300471,0.020968,0.007543,0.009106,0.046694,0.068046,0.04857,0.056944,0.050532,0.056434,0.00187,0.005871,0.393191,0.475999,0.511332,0.501512,0.538334,0.704172,0.853029,0.638193,0.551834,0.683511,0.746338,0.761034,0.621446,0.764631,0.623075,0.772554,0.576093,0.635275,0.010029,0.014586,0.023951,0.03503,0.096579,0.019215,0.013145,0.07992,0.36053,0.059862,0.491324,0.541309,0.086378,0.586929,0.369844,0.348493,0.355827,0.26903,0.283008,0.407388,0.352629,0.241672,0.311295,0.353218,0,0,0,0,0,1
2211,0.908769,0.843644,0.868522,0.893196,0.750662,0.901398,0.824362,0.541329,0.516937,0.335248,0.354256,0.01154,0.003622,0.102892,0.044902,0.015737,0.138349,0.920066,0.423685,0.477126,0.40896,0.182286,0.191634,0.253106,0.290938,0.180513,0.321304,0.291692,0.201766,0.313802,0.30811,0.342081,0.282659,0.25548,0.278842,0.000401,0.016582,0.003134,0.00064,0.017421,0.003229,0.01411,0.115501,0.07032,0.061858,0.023915,0.383552,0.290612,0.368801,0.325119,0.43329,0.397277,0.356235,0.524247,0.512279,0.462948,0.402926,0.521584,0.440862,0.45602,0.424654,0.48452,0.566663,0.494983,0.004462,0.026997,0.006092,0.034406,0.022117,0.006453,0.027304,0.018028,0.305525,0.03617,0.00697,0.01891,0.118844,0.004639,0.011964,0.009694,0.1266,0.040808,0.109458,0.031145,0.569326,0.226596,0.162894,0.067569,0,0,0,0,0,1
2212,0.589492,0.519712,0.706959,0.717867,0.87749,0.591981,0.808764,0.628478,0.666758,0.662848,0.61901,0.166036,0.029512,0.126892,0.018669,0.023312,0.105838,0.530074,0.608103,0.603496,0.635342,0.133817,0.167143,0.126037,0.312696,0.229971,0.317128,0.269385,0.270872,0.241106,0.314952,0.32559,0.327949,0.320879,0.336418,0.007349,0.010665,0.033154,0.001017,0.024373,0.005243,0.004319,0.022543,0.012717,0.017048,0.018444,0.071178,0.150096,0.275741,0.211108,0.53962,0.402676,0.407668,0.328774,0.336527,0.544207,0.447826,0.525406,0.533337,0.530674,0.495055,0.494075,0.491902,0.532143,0.006348,0.311128,0.01075,0.492124,0.117146,0.226317,0.02967,0.013214,0.267456,0.331982,0.008034,0.028125,0.005412,0.018071,0.064747,0.09027,0.025505,0.024384,0.091485,0.090732,0.037819,0.04202,0.091237,0.124614,0,0,0,0,0,1
2213,0.922927,0.389703,0.714143,0.710221,0.806002,0.532234,0.577208,0.541479,0.363724,0.502671,0.546169,5e-05,2.8e-05,0.02536,1.0,0.059015,0.265502,0.461642,0.310558,0.443319,0.43781,0.33633,0.312894,0.354938,0.357092,0.331084,0.360315,0.303663,0.303516,0.349179,0.373546,0.345084,0.320982,0.35033,0.357333,0.000901,0.002274,0.004259,0.001588,0.004099,0.004562,0.013171,0.02443,0.013776,0.013677,0.004229,0.512828,0.538294,0.50688,0.532812,0.459233,0.455244,0.475526,0.423877,0.45424,0.446405,0.556104,0.413282,0.427293,0.403464,0.411359,0.47715,0.45903,0.417415,0.001004,0.004304,0.010602,0.008507,0.028736,0.089205,0.083271,0.033688,0.000672,0.024757,0.027701,0.017413,0.026752,0.042098,0.030017,0.059227,0.070812,0.037676,0.045774,0.115019,0.081987,0.024375,0.03848,0.042468,0,0,0,0,0,1
2214,1.0,0.990017,0.976862,0.740721,0.532361,0.621406,0.642629,0.489266,0.352443,0.694449,0.752083,0.129728,0.139433,0.071699,0.000174,0.125456,0.126264,0.356662,0.244217,0.354531,0.341121,0.28822,0.302059,0.253055,0.282777,0.28096,0.261187,0.542484,0.395011,0.268381,0.412652,0.220344,0.445165,0.455414,0.419795,0.005084,0.001017,0.002329,0.59918,0.708608,0.554651,0.883457,0.022937,0.107598,0.016525,0.029582,0.494947,0.455196,0.466842,0.431892,0.35473,0.392774,0.350908,0.378285,0.340528,0.272623,0.367212,0.5422,0.445318,0.470306,0.736586,0.680494,0.513987,0.482692,0.106997,0.048747,0.001144,0.120219,0.055466,0.055393,0.080481,0.269585,0.079447,0.097041,0.129741,0.748136,1.0,0.466393,0.634017,0.221429,0.249666,0.253146,0.306109,0.342027,0.157317,0.012001,0.010083,0.021755,0,0,0,0,0,1
2215,0.741209,0.81668,0.571068,0.611227,0.552558,0.48608,0.542818,0.576511,0.516878,0.909907,0.85952,0.137887,0.138097,0.090161,0.232084,0.136053,0.168431,0.877045,0.354562,0.61349,0.46589,0.237853,0.278689,0.205846,0.245201,0.293985,0.252813,0.297077,0.296593,0.259216,0.266044,0.332,0.34674,0.406198,0.3943,0.017902,0.005088,0.013048,0.014921,0.012849,0.01262,0.045953,0.005165,0.042824,0.071902,0.015893,0.32795,0.269935,0.279814,0.312757,0.315241,0.389955,0.272086,0.69994,0.355351,0.301003,0.302747,0.591615,0.533505,0.487649,0.526851,0.560583,0.520198,0.525311,0.062496,0.046632,0.003651,0.060082,0.031071,0.064238,0.05608,0.101743,0.050444,0.121661,0.083682,0.388731,0.281179,0.251052,0.197926,0.249558,0.415811,0.252978,0.180994,0.160263,0.019132,0.013074,0.018054,0.017468,0,0,0,0,0,1
2216,1.0,0.960734,0.783808,0.368811,0.47994,0.383497,0.412169,0.437081,0.301673,0.694008,0.72345,0.014758,0.0,0.000217,0.001503,0.336701,0.53543,0.528073,0.251587,0.376742,0.641551,0.282696,0.260542,0.272542,0.279883,0.284974,0.281751,0.286645,0.286733,0.27433,0.321238,0.321802,0.34904,0.40863,0.380469,0.000811,0.006502,0.002156,0.006506,0.004057,0.009998,0.004495,0.011073,0.013012,0.01443,0.047868,0.514919,0.410786,0.427162,0.419123,0.40602,0.357274,0.328607,0.370975,0.256486,0.422062,0.429181,0.384042,0.505375,0.485236,0.539047,0.49269,0.57199,0.592164,0.001638,0.002405,0.003226,0.236525,0.023044,0.005707,0.072569,0.058904,0.05123,0.038571,0.042941,0.200299,0.070054,0.046776,0.069308,0.058706,0.080687,0.070716,0.025336,0.044974,0.032489,0.038537,0.024486,0.015575,0,0,0,0,0,1
2217,0.781745,0.862797,0.617492,0.428893,0.599195,0.509022,0.291567,0.459588,0.385447,0.731164,0.63436,0.396467,0.144834,0.119553,0.181273,0.530032,0.618142,0.734302,0.640706,0.62,0.783067,0.356403,0.345714,0.285487,0.343201,0.286125,0.245465,0.395648,0.259106,0.210842,0.284549,0.265136,0.207055,0.300996,0.359546,0.060036,0.001753,0.022425,0.025854,0.054392,0.072285,0.057071,0.028005,0.052001,0.029068,0.005763,0.500609,0.48157,0.407549,0.469613,0.518263,0.580303,0.394959,0.280148,0.278834,0.384042,0.286097,0.295569,0.293478,0.290827,0.342881,0.205232,0.405518,0.46671,0.147794,0.145462,0.03777,0.34782,0.143463,0.083923,0.479837,0.115788,0.01159,0.151378,0.401814,0.206996,0.249312,0.254508,0.338,0.583171,0.127683,0.416735,0.367227,0.552181,0.332488,0.117925,0.22664,0.064213,0,0,0,0,0,1
2218,0.881031,0.488595,0.460746,0.820644,0.952972,0.264798,0.834275,0.425975,0.816943,0.464124,0.440691,0.092999,0.082229,0.031108,0.063402,0.098777,0.061027,0.406629,0.551678,0.7761,0.215656,0.266818,0.408352,0.392309,0.229944,0.496424,0.335188,0.247842,0.525333,0.403199,0.337948,0.396622,0.332147,0.381305,0.368151,0.003599,0.093617,0.008815,0.00293,0.067564,0.097048,0.010807,0.071357,0.053425,0.050832,0.00521,0.327493,0.246724,0.356006,0.358455,0.443619,0.403434,0.393402,0.469261,0.43708,0.448201,0.449549,0.443877,0.314825,0.477288,0.315352,0.3696,0.380206,0.327036,0.006465,0.036522,0.035961,0.015696,0.018479,0.024902,0.015458,0.030899,0.009349,0.051017,0.030701,0.08075,0.161517,0.015389,0.0292,0.040502,0.14629,0.097133,0.068486,0.096629,0.670791,0.373977,0.068546,0.061164,0,0,0,0,0,1
2219,0.582073,0.626831,0.530222,0.832424,0.735113,0.409689,0.705042,0.637707,0.761044,0.53712,0.57757,0.275752,0.224734,0.315385,0.001042,0.068425,0.305448,0.345762,0.549492,0.409618,0.271455,0.152819,0.318943,0.416057,0.38896,0.163235,0.403824,0.228385,0.248029,0.413211,0.392029,0.424582,0.324722,0.340298,0.318246,0.10428,0.004055,0.001172,0.010703,0.06338,0.049962,0.040812,0.041902,0.019636,0.041757,0.017382,0.06728,0.445635,0.625958,0.756498,0.363049,0.224845,0.782527,0.364526,0.482632,0.367971,0.809305,0.462311,0.352315,0.324329,0.383417,0.699555,0.628853,0.487332,0.168799,0.602934,0.007075,0.353643,1.0,0.001633,0.068229,0.016827,0.184878,0.021888,0.013443,0.069426,0.117913,0.051793,0.628567,0.3195,0.400462,0.177111,0.103747,0.297716,0.089955,0.160899,0.296733,0.225513,0,0,0,0,0,1
2220,0.748111,0.753262,0.786014,0.676749,0.802271,0.854393,0.68645,0.324443,0.870496,0.718561,0.431525,0.19825,0.018429,0.179032,0.042763,0.124516,0.135569,0.214138,0.647331,0.169518,0.390154,0.180989,0.232388,0.325905,0.33356,0.192073,0.417846,0.234484,0.194916,0.379487,0.371927,0.372799,0.338125,0.430169,0.374996,0.022418,0.007553,0.052968,0.018355,0.01669,0.002434,0.001295,0.131684,0.106756,0.081708,0.032522,0.260404,0.200788,0.273662,0.256199,0.326672,0.221787,0.280602,0.390635,0.300418,0.360571,0.543012,0.313043,0.404778,0.560559,0.46413,0.562613,0.479443,0.617451,0.030815,0.056027,0.003234,0.128132,0.049201,0.264725,0.213578,0.23646,0.052739,0.301344,0.187734,0.25473,0.150113,0.026234,0.01797,0.020946,0.366754,0.290164,0.03242,0.02886,0.280465,0.238602,0.010715,0.013774,0,0,0,0,0,1
2221,0.715706,0.688199,0.72211,0.493377,0.692452,0.931633,0.468882,0.720256,0.685989,0.697211,0.615007,0.230357,0.000309,0.117808,0.01018,0.018472,0.637983,0.517141,0.498017,0.296143,0.425667,0.183487,0.341766,0.224879,0.395377,0.225817,0.404498,0.243626,0.262711,0.311883,0.305839,0.36948,0.436513,0.429531,0.418901,0.061925,0.010221,0.01941,0.082905,0.037087,0.034227,0.007893,0.01171,0.012486,0.013401,0.109575,0.175131,0.512709,0.242965,0.540743,0.486801,0.302437,0.341949,0.667594,0.736742,0.632358,0.564811,0.613856,0.579049,0.622683,0.538008,0.548447,0.50436,0.512458,0.003885,0.239739,0.007482,0.027872,0.055199,0.257515,0.026743,0.009581,0.032784,0.152296,0.188873,0.12044,0.105152,0.109142,0.093875,0.183536,0.130051,0.110902,0.012677,0.045021,0.033572,0.032274,0.106142,0.014546,0,0,0,0,0,1
2222,0.440745,0.569196,0.581579,0.388805,0.969846,0.441089,0.264222,0.389558,0.587745,0.457987,0.467286,0.168633,0.003742,0.000115,0.215508,0.004175,0.345096,0.687192,0.861319,0.823165,0.195534,0.06293,0.26726,0.082344,0.152242,0.241077,0.243128,0.371033,0.371084,0.170344,0.3523,0.247429,0.360432,0.408286,0.420278,0.179961,0.094756,0.042893,0.006346,0.004867,0.008425,0.009917,0.168506,0.011527,0.003808,0.005804,0.0,0.2078,0.179288,0.230423,0.508385,0.522002,0.501672,0.724331,0.760356,0.492105,0.440408,0.415385,0.53882,0.430435,0.701194,0.449259,0.471441,0.513032,0.007943,0.008087,0.029944,0.10889,0.146249,0.687516,0.80068,0.009451,0.001147,0.545745,0.016719,0.539606,0.150231,0.125617,0.062819,0.045639,0.124654,0.329558,0.598792,0.019235,0.017596,0.253068,0.162673,0.025091,0,0,0,0,0,1
2223,0.710765,1.0,0.935214,0.634444,0.610274,0.415277,0.670615,0.367975,0.345464,0.363816,0.353882,0.000907,0.135842,0.096362,0.078058,0.133508,0.195904,0.47585,0.322238,0.304092,0.459785,0.362818,0.293448,0.365089,0.401689,0.286268,0.426135,0.401358,0.388845,0.364349,0.38947,0.354559,0.265941,0.255705,0.25981,0.014008,0.022671,0.03604,0.040747,0.031033,0.048683,0.013433,0.010406,0.011089,0.011597,0.028716,0.39148,0.462592,0.454951,0.474499,0.376187,0.373667,0.413079,0.450732,0.418317,0.429509,0.503785,0.427646,0.411684,0.417626,0.349889,0.385328,0.302051,0.35344,0.045076,0.029895,0.082815,0.023343,0.022101,0.020099,0.017552,0.020689,0.023298,0.121926,0.120543,0.01639,0.122577,0.035201,0.105241,0.037621,0.055734,0.100661,0.142468,0.127326,0.293999,0.269159,0.256496,0.153725,0,0,0,0,0,1
2224,1.0,0.564724,0.529837,0.698161,0.738982,0.633,0.671855,0.596075,0.665142,0.571667,0.652014,0.04565,0.125596,0.36666,0.004002,0.154328,0.177616,0.041518,0.160692,0.271205,0.647052,0.297962,0.263641,0.298961,0.34078,0.239734,0.359813,0.349527,0.275105,0.381247,0.367173,0.384827,0.265696,0.352108,0.243004,0.018385,0.008017,0.003131,0.002011,0.005118,0.001486,0.03797,0.056008,0.008758,0.005082,0.094985,0.415387,0.315223,0.173737,0.271077,0.510114,0.500352,0.251764,0.461385,0.514602,0.537865,0.414766,0.532779,0.54601,0.562041,0.534138,0.726732,0.473608,0.43906,0.048837,0.169902,0.264996,0.175375,0.280517,0.158241,0.077885,0.056098,0.128542,0.065523,0.028168,0.012101,0.012665,0.011699,0.016733,0.056782,0.051463,0.025854,0.185753,0.210286,0.27297,0.053864,0.206516,0.199363,0,0,0,0,0,1
2225,0.82274,0.545252,0.439781,0.298821,0.873782,0.151973,0.243567,0.512076,0.400469,0.162847,0.149189,0.284233,0.741212,0.033918,0.990555,0.670547,0.655299,0.911978,0.990237,0.258555,0.168557,0.276543,0.287799,0.251098,0.201696,0.277154,0.268816,0.281696,0.28294,0.272165,0.257222,0.275925,0.303777,0.297164,0.296417,0.012663,0.017313,0.008164,0.010118,0.024305,0.022337,0.044471,0.100836,0.137067,0.333386,0.042723,0.431712,0.37512,0.355713,0.403727,0.277253,0.445799,0.330154,0.368557,0.417731,0.303481,0.481191,0.416618,0.475343,0.536634,0.542799,0.430411,0.430353,0.424821,0.115205,0.044635,0.099457,0.133379,0.072197,0.100185,0.155933,0.066952,0.097324,0.186826,0.099147,0.240572,0.162564,0.052354,0.123262,0.070268,0.012224,0.115812,0.312073,0.139243,0.274708,0.461768,0.155335,0.32886,0,0,0,0,0,1
