,attr1,attr3,attr13,attr14,attr23,attr26,attr27,attr28,attr29,attr30,attr35,attr36,attr39,attr42,attr48,attr50,attr53,attr54,attr56,attr58,attr59,attr62,attr63,attr64,attr65,attr66,attr74,attr78,attr81,attr82,attr84,attr86,attr89,attr96,attr98,attr100,attr104,attr107,attr110,attr113,attr116,attr117,attr118,attr119,attr120,attr122,attr124,attr125,attr132,attr135,attr139,attr144,attr146,attr147,attr148,attr152,attr154,attr156,attr160,attr163,attr164,attr167,attr173,attr176,attr187,attr188,attr190,attr192,attr193,attr194,attr196,attr198,attr204,attr206,attr211,attr212,attr213,attr215,attr218,attr219,attr222,attr223,attr225,attr228,attr230,attr231,attr234,attr235,attr238,attr239,attr241,attr242,attr243,attr244,attr245,attr248,attr252,attr254,attr256,attr257,attr258,attr261,attr268,attr271,attr275,attr277,attr285,attr286,attr287,attr291,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
2179,0.752933,0.765258,0.641739,0.688049,0.650874,0.429871,0.074297,0.395112,0.645464,0.6267110380497976,0.388356,0.6340198729513302,0.75107,0.43443,0.8120674333214911,0.006294,0.005857,0.005944,0.006318,0.086737,0.108319,0.417875,0.184429,0.050231,0.084521,0.120328,0.084807,0.148625,0.215958,0.176363,0.635764,0.186579,0.176689,0.13665,0.169223,0.156886,0.156139,0.220809,0.240466,0.303916,0.27439,0.28286,0.324328,0.311454,0.33904,0.302387,0.333107,0.324918,0.314198,0.344993,0.330446,0.334198,0.329753,0.323306,0.002056,0.003128,0.004301,0.001878,0.007676,0.002583,0.001205,0.013654081924491548,0.003946003946003945,0.001027,0.000785,0.000712,0.002954,0.000542,0.000577,0.000505,0.001615,0.277017,0.290839,0.300054,0.406155,0.322341,0.329844,0.345489,0.635199,0.49329,0.475689,0.464898,0.624821,0.525496,0.500906,0.274703,0.595332,0.597882,0.295066,0.438943,0.590032,0.635758,0.560565,0.528952,0.518418,0.012143,0.010832,0.021481,0.013331,0.010985,0.03642,0.03565,0.260357,0.09219364535551748,0.019628,0.03905211715635147,0.022775,0.016111,0.598613,0.005498,0.042589,0,0,0,0,1,0
2180,0.675269,0.797562,0.442196,0.474156,0.285974,0.760711,0.682057,0.497088,0.110551,0.4157160899723348,0.679635,0.13281447760174545,0.354438,0.644267,0.2719391915208533,0.025002,0.032567,0.092063,0.024953,0.212001,0.13006,0.237188,0.537027,0.440503,0.08636,0.251846,1.0,0.344441,0.479845,0.604431,0.124684,0.671781,0.718852,0.883841,0.532045,0.217428,0.200398,0.157716,0.29299,0.257572,0.313134,0.334053,0.33249,0.288148,0.442977,0.363025,0.342174,0.326481,0.320706,0.364129,0.233203,0.424787,0.466975,0.250946,0.000951,0.009323,0.004046,0.008387,0.012071,0.01132,0.08149,0.0013810082860497164,0.001013001013001013,0.144928,0.152448,0.040407,0.019696,0.03587,0.03586,0.075971,0.216458,0.308128,0.194825,0.148092,0.11488,0.147902,0.286075,0.504205,0.15091,0.398338,0.524199,0.547951,0.406714,0.42927,0.544172,0.566839,0.482041,0.496086,0.433463,0.433295,0.459217,0.630189,0.483416,0.403426,0.206007,0.030697,0.037957,0.078001,0.122257,0.134734,0.175631,0.297374,1.0,0.01292309046163323,0.193811,0.2304176912530738,0.074994,0.268034,0.373473,0.077588,0.085223,0,0,0,0,1,0
2181,0.741239,0.834314,0.800708,0.777403,0.386723,0.704749,0.697836,0.71906,0.331205,0.4071829517661682,0.731438,0.28831349118655103,0.764024,0.756708,0.74136749857232,0.025919,0.04397,0.034303,0.02381,0.294523,0.191733,0.042422,0.029843,0.31655,0.236748,0.262895,0.12817,0.112709,0.058597,0.057259,0.146462,0.176012,0.073871,0.131655,0.186661,0.244979,0.234883,0.273402,0.26618,0.366955,0.265953,0.298272,0.274842,0.283532,0.387359,0.314664,0.280432,0.241399,0.239314,0.336413,0.326742,0.310562,0.352627,0.35786,0.013157,0.007049,0.006282,0.035123,0.002192,0.022256,0.028233,0.017089102534615208,0.017932017932017933,0.009371,0.003894,0.004011,0.010949,0.189755,0.014895,0.002741,0.001001,0.29132,0.301362,0.263732,0.47031,0.253444,0.310465,0.443908,0.477277,0.405562,0.462158,0.476673,0.580594,0.518049,0.544608,0.471182,0.577418,0.510221,0.643709,0.643843,0.463556,0.665649,0.610843,0.605542,0.667919,0.132004,0.04997,0.15511,0.083478,0.089666,0.019295,0.366398,0.217021,0.17017419121933852,0.225402,0.2222526667580003,0.068924,0.027844,0.019746,0.073685,0.065521,0,0,0,0,1,0
2182,0.653853,0.73407,0.57584,0.495083,0.6547,0.449676,0.250204,0.303255,0.446477,0.6039633535142939,0.171009,0.2858454442082763,0.628936,0.251403,0.22443536656001906,0.029935,0.021928,0.010777,0.082396,0.10964,0.281038,0.220204,0.235253,0.061258,0.077079,0.20512,0.654118,0.39873,0.54723,0.362179,0.041252,0.491221,0.265098,0.442933,0.552543,0.274609,0.275569,0.387311,0.329211,0.424527,0.438128,0.359486,0.402064,0.338121,0.537744,0.425281,0.407517,0.477092,0.446509,0.472284,0.432401,0.471879,0.558889,0.545021,0.020219,0.002503,0.004529,0.001459,0.042721,0.004894,0.006483,0.018010108060648365,0.010137010137010136,0.113623,0.010986,0.024132,0.048428,0.049189,0.027914,0.026139,0.035828,0.232857,0.409029,0.44355,0.552615,0.623446,0.568818,0.193427,0.626006,0.75671,0.347144,0.361659,0.689222,0.433586,0.610317,0.460234,0.698381,0.568393,0.613773,0.553632,0.557971,0.689345,0.734423,0.593823,0.658291,0.098815,0.040241,0.012594,0.051268,0.178475,0.542337,0.114435,0.101446,0.632328426298984,0.250751,0.39790619371858116,0.116283,0.144339,0.328506,0.181856,0.391405,0,0,0,0,1,0
2183,0.859382,0.936797,0.84169,0.754719,0.765003,0.869241,0.775886,0.675221,0.570113,0.6368369351669941,0.633042,0.40630461947677815,0.640313,0.568,0.46126228288321114,0.009037,0.01214,0.010334,0.041053,0.019461,0.015577,0.023513,0.018338,0.019297,0.0217,0.012253,0.059352,0.06157,0.137194,0.079257,0.101349,0.149911,0.139106,0.254968,0.119124,0.286084,0.258409,0.256941,0.298381,0.250597,0.261468,0.241907,0.238388,0.24417,0.228409,0.257284,0.245075,0.224513,0.222675,0.269026,0.267469,0.340487,0.316584,0.271852,0.000553,0.001365,0.003445,0.002908,0.004936,0.005405,0.004915,0.002189013134078804,0.00895100895100895,0.001986,0.005481,0.009079,0.004349,0.00688,0.006479,0.002517,0.012754,0.433899,0.318986,0.341128,0.29567,0.324611,0.36309,0.355643,0.303095,0.327451,0.408,0.349112,0.508398,0.382604,0.405618,0.434693,0.566078,0.60883,0.461845,0.625145,0.651414,0.668076,0.618581,0.634203,0.600253,0.013042,0.083627,0.033123,0.028444,0.017403,0.056738,0.038188,0.057984,0.027205190436333054,0.073366,0.08360325080975244,0.132273,0.102321,0.039337,0.076118,0.063034,0,0,0,0,1,0
2184,0.135761,0.868265,0.949177,0.949311,0.202073,0.465025,0.473756,0.507135,0.184062,0.15022252515937615,0.34333,0.1554578292436948,0.41561,0.312004,0.22251652393259924,0.336252,0.000276,7.8e-05,0.001927,1.0,0.022826,0.0,0.0,0.384815,0.094162,0.112657,0.206803,0.602204,0.282804,0.224047,0.227742,0.469657,0.193596,0.366797,0.414559,0.312339,0.255281,0.29668,0.295021,0.287291,0.304067,0.294842,0.283045,0.268731,0.351461,0.308628,0.27166,0.25989,0.296536,0.357078,0.249787,0.372003,0.325562,0.31118,0.010463,0.000359,0.000579,0.004265,0.000231,0.002939,0.003902,0.003976023856143138,0.024961024961024963,0.026088,0.032669,0.021166,0.013988,0.065154,0.118399,0.111928,0.051464,0.504328,0.494666,0.431752,0.463768,0.352243,0.310912,0.333591,0.470254,0.415571,0.335972,0.556282,0.579386,0.716463,0.798991,0.801921,0.697441,0.793266,0.770476,0.484109,0.574398,0.709027,0.731806,0.679795,0.648394,0.04619,0.005411,0.088209,0.002405,0.001876,0.000976,0.245683,0.443876,0.5973581815072705,0.32941,0.17581652744958237,0.114007,0.170718,0.215935,0.198765,0.227166,0,0,0,0,1,0
2185,0.921882,0.94117,0.923625,0.914701,0.029606,0.430815,0.354828,0.270914,0.0,0.0313680285473718,0.280299,0.06780750639864032,0.595523,0.469586,0.48361756295788827,0.098663,0.046115,0.000732,0.000556,0.603923,0.119305,0.00934,0.01592,0.069812,0.080421,0.260395,0.236063,0.145707,0.216176,0.248944,0.20574,0.853461,0.302738,0.266441,0.098256,0.352791,0.383546,0.438162,0.398573,0.552613,0.459993,0.474252,0.590219,0.561893,0.467661,0.604465,0.523937,0.551324,0.608484,0.537407,0.475569,0.442565,0.473813,0.494218,0.005624,0.001135,0.001755,0.041838,0.002916,0.014646,0.047931,0.10412162472974837,0.0741010741010741,0.014335,0.025029,0.104017,0.090871,0.071157,0.051086,0.024997,0.029625,0.48884,0.620762,0.645017,0.451691,0.448616,0.588544,0.608998,0.53376,0.49981,0.614936,0.620437,0.529522,0.556014,0.537305,0.578133,0.631307,0.735541,0.697464,0.599984,0.588533,0.736804,0.686169,0.743816,0.778807,0.030826,0.027681,0.175733,0.048149,0.090025,0.007544,0.039384,0.085057,0.23970567793974557,0.043705,0.09837529512588539,0.105447,0.09681,0.184356,0.087876,0.099123,0,0,0,0,1,0
2186,0.840808,0.8543,0.868717,0.802187,0.508743,0.369509,0.332155,0.30835,0.474071,0.46280321558878956,0.358411,0.5291635359870782,0.548565,0.494642,0.35276674711893663,0.000184,0.000258,0.004403,0.001092,0.19483,0.14147,0.051426,0.075833,0.009817,0.024467,0.151257,0.2072,0.015483,0.094157,0.021149,0.148149,0.270298,0.099928,0.025624,0.016938,0.22749,0.223861,0.330796,0.348114,0.26559,0.250357,0.266372,0.256893,0.258889,0.336111,0.297174,0.332812,0.316433,0.290014,0.367654,0.311406,0.108985,0.161125,0.196914,0.000717,0.006569,0.001189,0.006613,0.011075,0.009971,0.008797,0.007372044232265394,0.019467019467019467,0.023664,0.079041,0.157574,0.009152,0.01243,0.01357,0.024244,0.015235,0.275966,0.394044,0.422616,0.265298,0.269335,0.268351,0.276917,0.367944,0.364108,0.329822,0.320294,0.288714,0.394245,0.318975,0.404064,0.441302,0.37141,0.365584,0.181819,0.157273,0.145722,0.158705,0.155641,0.17445,0.004013,0.005283,0.18066,0.094044,0.100302,0.096303,0.028464,0.063408,0.11960783725486077,0.046805,0.09129527388582168,0.189101,0.352982,0.299985,0.010446,0.005384,0,0,0,0,1,0
2187,0.612342,0.72465,0.552908,0.404482,0.561568,0.317362,0.307992,0.265088,0.302749,0.6731235716290446,0.401742,0.12389856999931695,0.429874,0.215652,0.42112946029115506,0.004446,0.066448,0.076125,0.016065,0.262413,0.476588,0.455888,0.520568,0.304391,0.530186,0.312367,0.571619,0.554939,0.661231,0.540548,0.752749,0.126936,0.00822,0.564358,0.433742,0.0,0.0,0.129911,0.201893,0.268114,0.344575,0.459691,0.511749,0.542744,0.386893,0.482387,0.516269,0.488724,0.3238,0.431756,0.228519,0.28452,0.358326,0.460041,0.010867,0.187576,0.092532,0.038112,0.052602,0.209676,0.128082,0.05971635829814979,0.08766908766908767,0.122137,0.003505,0.242432,0.072053,0.018302,0.029127,0.098351,0.080141,0.134024,0.174483,0.255289,0.191447,0.27525,0.218476,0.373323,0.388073,0.39211,0.423052,0.427626,0.433351,0.353999,0.416857,0.430734,0.149222,0.158045,0.444523,0.437634,0.410796,0.392892,0.311326,0.423399,0.426194,0.162162,0.030136,0.119953,0.155106,0.179688,0.09146,0.199039,0.064694,0.027906195343367402,0.062011,0.10370031110093332,0.013157,0.318324,0.055736,0.084895,0.049437,0,0,0,0,1,0
2188,0.207771,0.232954,0.234008,0.271846,0.716447,0.597778,0.565575,0.117555,0.667278,0.90574255242372,0.559655,0.6157621513896201,0.491087,0.476978,0.6781403615567768,0.01979,0.003549,0.283524,0.015016,0.074541,0.14442,0.48423,0.097251,0.247342,0.165655,0.182689,0.512244,0.41148,0.407302,0.080717,0.444067,0.185944,0.30623,0.205183,0.407986,0.202305,0.275542,0.237119,0.408937,0.342723,0.332078,0.385844,0.400741,0.478217,0.339232,0.35393,0.355473,0.385494,0.354232,0.337346,0.374678,0.354225,0.352483,0.361173,0.006586,0.053691,0.006728,0.063096,0.081935,0.018255,0.003441,0.01525109150654904,0.002771002771002771,0.004725,0.002779,0.003638,0.003352,0.004787,0.003314,0.001246,0.003238,0.0,0.224246,0.24745,0.387569,0.364119,0.507604,0.540358,0.361447,0.461163,0.431797,0.516237,0.296576,0.340747,0.430712,0.427704,0.369409,0.32895,0.518116,0.28678,0.404779,0.457428,0.439546,0.418154,0.455459,0.004197,0.007707,1.0,0.668853,0.102713,0.296092,0.479137,0.093458,0.11714682002774018,0.005781,0.15854847564542696,0.189436,0.094379,0.128752,0.14386,0.142748,0,0,0,0,1,0
2189,0.533489,0.55269,0.477713,0.491482,0.539143,0.624283,0.74893,0.638299,0.515986,0.6956747925103245,0.254326,0.6857443918981362,0.768886,0.040006,0.005568206457287173,0.025202,0.003304,0.009272,0.005944,0.00399,0.003257,0.043901,0.172915,0.005746,0.004368,0.224604,0.198392,0.092789,0.321412,0.225907,0.512077,0.279859,0.372145,0.338701,0.002525,0.169156,0.086612,0.162085,0.170706,0.208937,0.321166,0.331193,0.314342,0.257449,0.13452,0.28382,0.332449,0.351084,0.361173,0.305789,0.438278,0.212209,0.73094,0.788505,0.000927,0.00515,0.003303,0.001894,0.016823,0.001399,0.008759,0.015292091752550517,0.005073005073005073,0.047912,0.011969,0.08691,0.038585,0.083381,0.084114,0.379646,0.008675,0.074589,0.087661,0.053699,0.139795,0.143362,0.136261,0.41897,0.030842,0.046486,0.400877,0.479916,0.0,0.320149,0.502751,0.259885,0.316336,0.272175,0.347513,0.039576,0.206142,0.070417,0.327026,0.437925,0.50388,0.002688,0.004245,0.005964,0.420756,0.204703,0.128908,0.008833,0.10563,0.13257492802449616,0.259451,0.07904423713271141,0.189889,0.131172,0.177547,0.093034,0.007139,0,0,0,0,1,0
2190,0.89658,0.937316,0.832989,0.70702,0.531523,0.464694,0.476002,0.431003,0.704631,0.6684786095184636,0.691863,0.6983668902005377,0.623813,0.671714,0.7208333375748067,0.02764,0.004116,0.012527,0.003215,0.105044,0.077147,0.242965,0.273318,0.069455,0.060082,0.068804,0.175155,0.12807,0.076706,0.107034,0.073895,0.132935,0.143576,0.202701,0.287398,0.302922,0.222743,0.287078,0.289842,0.308347,0.314348,0.297366,0.304266,0.307524,0.384211,0.381283,0.391934,0.40358,0.455912,0.489383,0.499712,0.514328,0.540034,0.537716,0.001656,0.014757,0.00303,0.006107,0.005123,0.01721,0.008375,0.03118418710512263,0.009756009756009756,0.027822,0.016968,0.029494,0.046039,0.041666,0.041948,0.023147,0.060505,0.4201,0.247562,0.282575,0.109378,0.099325,0.096697,0.13436,0.518015,0.491099,0.632135,0.638274,0.789866,0.906904,0.887994,0.917304,0.918366,0.891159,0.934324,0.95187,0.965099,0.879652,0.906356,0.958646,0.918344,0.009047,0.017852,0.189934,0.184407,0.331963,0.37128,0.041201,0.681426,0.2458597210180471,0.099257,0.0824332472997419,0.137446,0.115086,0.117113,0.229007,0.162249,0,0,0,1,1,0
2191,0.962165,0.972885,0.963655,0.985926,0.509338,0.698912,0.723631,0.713773,0.368259,0.4459965518623953,0.659092,0.36368786689220955,0.436289,0.552245,0.5313433018140952,0.002802,0.006303,0.002532,0.000879,0.227513,0.078093,0.011177,0.001439,0.192473,0.004889,0.000691,0.06305,0.070653,0.052171,0.085178,0.056792,0.048658,0.051936,0.024819,0.053604,0.291996,0.304776,0.258343,0.252881,0.285261,0.254749,0.243328,0.254419,0.278023,0.327662,0.301319,0.268823,0.314487,0.323774,0.317247,0.321028,0.318721,0.322544,0.322228,0.000876,0.001643,0.000544,0.001098,0.001154,0.002423,0.000353,0.003240019440116641,0.008365008365008364,0.000974,0.000783,0.000715,0.000771,0.001291,0.000835,0.000596,0.001143,0.542435,0.503141,0.319313,0.424317,0.327446,0.299871,0.285644,0.489558,0.48207,0.398582,0.53163,0.484636,0.487882,0.559686,0.537595,0.475835,0.456791,0.509903,0.474112,0.469706,0.46551,0.465475,0.510149,0.510993,0.026088,0.004386,0.077011,0.049647,0.081226,0.007422,0.024614,0.00526,0.14120298842091894,0.002251,0.011517034551103655,0.009316,0.011929,0.010029,0.002163,0.002833,0,0,0,0,1,0
2192,0.475397,0.573344,0.670117,0.659742,0.455013,0.747538,0.77816,0.780598,0.462404,0.5549677238282347,0.648749,0.6040688120025234,0.539348,0.479676,0.4787700676837381,0.165575,0.000423,0.000398,0.00257,0.163015,0.151185,0.000466,0.005176,0.426717,0.220581,0.124983,0.099289,0.348469,0.144667,0.067903,0.144155,0.297736,0.125274,0.211647,0.157096,0.150318,0.151849,0.161502,0.154142,0.284507,0.205571,0.17439,0.178322,0.175835,0.257186,0.210552,0.238361,0.232079,0.260686,0.288589,0.287712,0.283623,0.283141,0.250422,0.014619,0.000692,0.000948,0.006651,0.000425,0.018832,0.007395,0.0013820082920497523,0.003961003961003961,0.016919,0.002042,0.004431,0.00775,0.00188,0.002214,0.007406,0.005292,0.192781,0.286886,0.225899,0.431349,0.325946,0.26278,0.276257,0.328993,0.278941,0.374124,0.374394,0.35467,0.377862,0.403246,0.338673,0.410711,0.418106,0.330294,0.471241,0.424821,0.403516,0.420884,0.405883,0.371241,0.005706,0.005001,0.02057,0.002762,0.001244,0.000203,0.14303,0.081561,0.007904055328387297,0.160036,0.06689120067360202,0.018157,0.063372,0.031162,0.016583,0.024086,0,0,0,0,1,0
2193,0.617614,0.678687,0.80322,0.828865,0.324285,0.509432,0.491074,0.472266,0.403788,0.47893127781564493,0.561249,0.427907313133586,0.467063,0.510842,0.5155181943945364,0.005371,0.011667,0.020279,0.07994,0.057927,0.049453,0.0299,0.023972,0.457813,0.4276,0.186416,0.01014,0.017927,0.026751,0.023415,0.036353,0.02145,0.047345,0.102445,0.092786,0.216151,0.247396,0.285031,0.325326,0.297603,0.318426,0.314041,0.302943,0.222958,0.269578,0.210739,0.21853,0.199907,0.200108,0.167166,0.199957,0.222217,0.219184,0.235874,0.001174,0.003806,0.008773,0.012411,0.004644,0.012766,0.007455,0.014100084600507604,0.001721001721001721,0.004222,0.002683,0.004768,0.011617,0.006097,0.013526,0.007726,0.003473,0.312715,0.332954,0.437607,0.454529,0.424927,0.456018,0.484214,0.365276,0.331583,0.260811,0.22965,0.247592,0.279339,0.277394,0.294539,0.286464,0.269448,0.280757,0.366342,0.321645,0.312528,0.34376,0.29257,0.304805,0.003928,0.139378,0.089428,0.042901,0.061017,0.061154,0.053479,0.067366,0.004019028133196932,0.007363,0.007838023514070543,0.012597,0.014385,0.014053,0.045675,0.018634,0,0,0,0,1,0
2194,0.981068,0.963039,0.540649,0.672766,0.511126,0.494677,0.273426,0.199386,0.419025,0.5036526201836334,0.409038,0.4706596726949828,0.563425,0.588976,0.554565878397293,0.0,0.001996,0.147534,0.290031,0.009077,0.148292,0.391858,0.548116,0.091217,0.174811,0.137694,0.191702,0.181314,0.319508,0.867321,0.577869,0.440208,0.192177,0.049934,0.043857,0.340933,0.311907,0.343107,0.330336,0.325261,0.332586,0.334568,0.341852,0.346701,0.272572,0.319506,0.344019,0.345727,0.369033,0.349122,0.369163,0.395048,0.397421,0.37262,3.5e-05,0.000559,0.003355,0.000267,0.001625,0.003447,0.00245,0.004567027402164413,0.0029050029050029054,0.003065,0.00356,0.003513,0.004371,0.005091,0.003191,0.002188,0.002309,0.500246,0.497629,0.449969,0.44875,0.421576,0.442487,0.520118,0.416711,0.476091,0.571122,0.571536,0.486055,0.604469,0.601528,0.64448,0.708322,0.748446,0.644368,0.655204,0.750201,0.680131,0.656837,0.687914,0.647153,0.000152,0.049303,0.003067,0.040707,0.130248,0.143175,0.018688,0.018072,0.05006435045045314,0.026558,0.043275129825389475,0.05444,0.052853,0.047244,0.023085,0.016663,0,0,0,0,1,0
2195,0.695623,0.764993,0.429123,0.694839,0.749327,0.543894,0.712504,0.540128,0.517575,0.41826209855258417,0.8715,0.7083023613694899,0.490805,0.825824,0.7784708911064443,0.002452,0.000857,0.000554,0.000529,0.000778,0.000715,0.198469,0.398975,0.224861,0.12678,0.035954,0.310125,0.465553,0.342439,0.56403,0.304144,1.0,0.320601,0.461131,1.0,0.261742,0.290919,0.27417,0.289829,0.274849,0.292154,0.264403,0.270322,0.258484,0.292682,0.311674,0.328361,0.332311,0.340418,0.348203,0.342716,0.33904,0.334657,0.328841,0.000734,0.000389,3.6e-05,0.000255,0.003093,0.003,0.000614,0.0034240205441232645,0.00195000195000195,0.002542,0.001228,0.000245,0.000474,0.00587,0.0013,0.001607,0.00599,0.194612,0.175479,0.232354,0.208937,0.271672,0.255904,0.212952,0.252829,0.36696,0.543187,0.514895,0.601427,0.594673,0.517792,0.477814,0.464227,0.531859,0.483561,0.488023,0.508946,0.503713,0.522522,0.520632,0.493458,0.001573,0.001473,0.001872,0.00354,0.048336,0.06931,0.103883,0.176859,0.14190899336295354,0.05987,0.0472661417984254,0.018473,0.008461,0.007071,0.009158,0.014222,0,0,0,0,1,0
2196,0.19258,0.453417,0.721841,0.742337,0.530258,0.664249,0.598226,0.419101,0.499993,0.5195912353153442,0.460726,0.5485633696425201,0.49033,0.291138,0.42885776439055623,0.051582,0.008758,0.005248,0.006395,0.432341,0.247168,0.050208,0.002526,0.606538,0.334473,0.242317,0.140067,0.009676,0.048186,0.05195,0.055517,0.068152,0.052852,0.146446,0.16415,0.30131,0.260082,0.397483,0.3193,0.412771,0.39369,0.391948,0.383807,0.358971,0.358635,0.391358,0.384465,0.378951,0.30046,0.349993,0.348148,0.375995,0.403107,0.41214,0.002226,0.000298,0.000768,0.028538,0.009951,0.007782,0.005709,0.0026620159720958324,0.0020790020790020787,0.001955,0.009566,0.036087,0.017681,0.034927,0.02651,0.011864,0.034606,0.0,0.035382,0.239086,0.458479,0.494744,0.520408,0.477366,0.711677,0.618861,0.591575,0.559436,0.871422,0.883588,0.83396,0.774121,0.86318,0.864108,0.654131,0.88521,0.889605,0.879507,0.838533,0.78404,0.647254,0.023245,0.012729,1.0,0.514744,0.467399,0.208955,0.017438,0.683582,0.08513859597017179,0.025196,0.04011812035436106,0.113094,0.100184,0.112744,0.102981,0.075249,0,0,0,1,1,0
2197,0.893438,0.883924,0.235078,0.288431,0.354461,0.520767,0.429506,0.411431,0.801142,0.7131690790265026,0.791014,0.8671322841036481,0.689652,0.438696,0.6019343155228769,0.001396,0.036762,0.203023,0.211014,0.113224,0.058964,0.101398,0.345844,0.279504,0.162541,0.388816,0.124012,0.297694,0.116125,0.119726,0.343495,0.158951,0.009233,0.098346,0.011544,0.298368,0.301619,0.338148,0.30463,0.329835,0.336139,0.313265,0.311166,0.310398,0.393731,0.388999,0.367003,0.361728,0.373025,0.366578,0.301722,0.381036,0.267112,0.261584,0.000345,0.002262,0.002418,0.002659,0.001067,0.006417,0.003133,0.0026490158940953644,0.010855010855010854,0.010411,0.001403,0.006037,0.005329,0.002615,0.006162,0.012464,0.001131,0.38729,0.389627,0.437981,0.370818,0.484736,0.497618,0.053163,0.597178,0.634136,0.39221,0.386272,0.583848,0.536981,0.41972,0.427245,0.39514,0.351997,0.252874,0.484165,0.555846,0.486726,0.368637,0.335615,0.305902,0.01934,0.117879,0.07413,0.319229,0.233866,0.045704,0.458309,0.066215,0.15556708896962276,0.095196,0.13513840541521627,0.009666,0.03705,0.065995,0.100811,0.018601,0,0,0,0,1,0
2198,0.750845,0.727247,0.804591,0.784431,0.611194,0.447834,0.465354,0.403051,0.412568,0.4746762359167636,0.243223,0.7791826214134467,0.665165,0.570168,0.8572452341955061,0.001815,0.036752,0.105913,0.109416,0.007844,0.000836,0.106346,0.098014,0.0771,0.098329,0.106774,0.25537,0.310548,0.328946,0.154071,0.334106,0.119404,0.544919,0.023438,0.029462,0.0,0.153793,0.038765,0.309362,0.28952,0.25749,0.20463,0.161783,0.076029,0.075213,0.074191,0.189431,0.093285,0.261975,0.240624,0.263717,0.319067,0.322284,0.314033,0.008726,0.291963,0.222367,0.013178,0.008762,0.04244,0.034293,0.06271337628025768,0.18472418472418473,0.080386,0.088215,0.068288,0.001387,0.001272,0.000939,0.001611,0.001499,0.094505,0.2222,0.145442,0.418735,0.358852,0.256285,0.378701,0.30862,0.297146,0.43466,0.375503,0.61687,0.57271,0.685789,0.453659,0.781837,0.792763,0.76513,0.812411,0.790246,0.810364,0.827026,0.83945,0.851024,0.00363,0.283223,0.028708,0.275705,0.020609,0.028246,0.10412,0.277107,0.3610965276756937,0.412786,0.3673121019363058,0.158281,0.179632,0.287473,0.020026,0.029347,0,0,0,1,1,0
2199,0.462754,0.379152,0.451492,0.505305,0.362344,0.443521,0.57353,0.534681,0.403322,0.40443045587586707,0.3959,0.43433709282749594,0.460455,0.483955,0.6782411389679781,0.018193,0.003423,0.00428,0.008064,0.012422,0.480173,0.017679,0.007985,0.031931,0.297231,0.309125,0.373312,0.112812,0.018946,0.037838,0.019949,0.088609,0.108724,0.110476,0.075791,0.091159,0.123855,0.161653,0.172455,0.174815,0.32155,0.325988,0.232997,0.181722,0.191502,0.235905,0.251385,0.282805,0.295274,0.340309,0.35192,0.408971,0.405453,0.417812,0.010453,0.001151,0.001511,0.007874,0.011395,0.032387,0.004318,0.02887417324503947,0.009000009000009,0.029017,0.008085,0.004094,0.003607,0.005547,0.003186,0.004523,0.002557,0.049204,0.067297,0.262346,0.155003,0.229267,0.354055,0.424864,0.22447,0.21435,0.267646,0.32801,0.307691,0.274367,0.307837,0.326601,0.453916,0.456835,0.500827,0.547728,0.556383,0.54813,0.543243,0.54671,0.568997,0.005415,0.011041,0.023132,0.308912,0.348468,0.034798,0.170359,0.039055,0.07960455723190062,0.067373,0.022445067335202008,0.04621,0.021868,0.019756,0.011459,0.007951,0,0,0,0,1,0
2200,0.756389,0.801642,0.85258,0.843782,0.555448,0.633596,0.699118,0.629747,0.524255,0.5624353474199111,0.625073,0.3882940039617328,0.398109,0.501318,0.37412137875713963,0.004583,0.001487,0.001468,0.004235,0.00133,0.000824,0.000617,0.000847,0.000188,0.046413,0.06779,0.120762,0.101996,0.044421,0.062237,0.091956,0.171753,0.117101,0.147897,0.190994,0.256941,0.273683,0.302092,0.322112,0.367723,0.503299,0.427085,0.401043,0.413011,0.252215,0.254012,0.30118,0.375466,0.227997,0.238875,0.247318,0.244047,0.238086,0.217757,0.000657,0.001238,0.000912,0.001505,0.001991,0.009583,0.03432,0.0066170397022382145,0.024153024153024154,0.006421,0.002509,0.003523,0.011685,0.006019,0.009645,0.004659,0.005514,0.332975,0.38115,0.400832,0.468006,0.469617,0.471428,0.481269,0.355822,0.366546,0.374799,0.426094,0.347032,0.350901,0.332271,0.343688,0.424137,0.427726,0.402319,0.451523,0.371779,0.387044,0.431238,0.397321,0.381061,0.004855,0.00393,0.005616,0.004921,0.004926,0.005732,0.0134,0.053968,0.04407130849915949,0.010994,0.00766102298306895,0.022379,0.040737,0.035566,0.019463,0.022622,0,0,0,0,1,0
