,attr2,attr6,attr8,attr9,attr14,attr21,attr22,attr23,attr29,attr30,attr31,attr33,attr34,attr38,attr40,attr41,attr43,attr50,attr52,attr61,attr64,attr65,attr66,attr70,attr74,attr77,attr78,attr80,attr81,attr82,attr91,attr94,attr97,attr104,attr109,attr113,attr114,attr115,attr116,attr117,attr123,attr124,attr129,attr130,attr131,attr133,attr136,attr139,attr156,attr158,attr163,attr164,attr168,attr169,attr170,attr172,attr177,attr180,attr181,attr187,attr192,attr198,attr201,attr211,attr212,attr218,attr219,attr221,attr222,attr226,attr227,attr229,attr231,attr233,attr234,attr238,attr240,attr241,attr243,attr245,attr247,attr248,attr249,attr254,attr259,attr261,attr263,attr266,attr272,attr275,attr276,attr279,attr281,attr285,attr286,attr287,attr289,attr292,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1822,0.986031,0.953917,0.844549,0.863812,0.656792,0.490745,0.422201,0.612248,0.475272,0.40386612405276456,0.518126,0.6550821538375202,0.627923,0.37125120030824216,0.564096,0.576582,0.42941,0.0,0.0,0.280049,0.307035,0.113054,0.109646,0.225055,0.043541,0.016334,0.225067,0.452405,0.014404,0.016428,0.038656,0.144113,0.054536,0.298107,0.332112,0.353182,0.349266,0.336674,0.343663,0.305974,0.163594,0.151399,0.34773,0.151879,0.169582,0.231166,0.309218,0.244993,0.022131,0.004754,0.022367,0.026822,0.10842,0.264802,0.402072,0.026617,0.392562,0.00261,0.002597,0.010094,0.009049,0.498882,0.46,0.463645,0.559447,0.72277,0.896012,0.97126,0.982667,0.76248,0.859792,0.980095,0.903359,0.817666,0.790347,0.841295,0.895643,0.799562,0.824018,0.757246,0.000313,0.001358,0.002465,0.034901,0.04712,0.20252,0.421257,0.2563519954556455,0.013201,0.89688,0.581794,0.029968,0.243512,0.092626,0.048411,0.051693,0.077941,0.086114,0.080471,0,0,0,1,0,0
1823,0.949421,0.918042,0.955249,0.961176,0.913895,0.757321,0.165982,0.480214,0.380766,0.40437031394090056,0.442887,0.3462967639525235,0.376075,0.5506447298315605,0.049227,0.0,0.49856,0.001277,0.00038,0.001065,0.442291,0.051241,0.018867,0.164665,0.058726,0.198882,0.150758,0.045604,0.322072,0.44629,0.114221,0.092296,0.148205,0.288196,0.285089,0.259184,0.302003,0.298128,0.296639,0.229102,0.144431,0.113436,0.0,0.06631,0.090117,0.169609,0.062517,0.294191,0.000517,0.000393,0.009246,0.001798,0.039323,0.053815,0.033497,0.019001,0.017287,0.038777,0.031581,0.048726,0.020453,0.458669,0.437701,0.59796,0.508935,0.702462,0.629607,0.353697,0.340188,0.992273,0.861089,0.605676,0.628903,1.0,1.0,0.585861,1.0,1.0,0.83519,0.557356,0.003584,0.013778,0.003163,0.003107,0.003341,0.040468,0.011635,0.0586245727166719,0.003476,0.18484,0.535924,0.439645,0.087303,0.325231,0.081592,0.122748,0.061651,0.527749,0.130905,0,0,0,1,1,0
1824,0.649259,0.749857,0.665857,0.714684,0.799642,0.626916,0.428058,0.510691,0.557012,0.455483942103364,0.413994,0.5504587707589258,0.616533,0.5982235939712166,0.505969,0.354804,0.622102,0.004734,0.003095,0.002479,0.051644,0.183115,0.245097,0.401002,0.326115,0.033603,0.263373,0.668614,0.73805,0.469572,0.261181,0.03644,0.029954,0.196442,0.199542,0.205527,0.229601,0.245062,0.240356,0.228889,0.251162,0.242912,0.295243,0.294873,0.282672,0.243101,0.395723,0.39069,0.001219,8.3e-05,0.011651,0.01873,0.013221,0.006108,0.004064,0.005965,0.017943,0.010246,0.008142,0.013454,0.004919,0.010609,0.125876,0.166323,0.19564,0.293241,0.318841,0.333475,0.323127,0.600052,0.630683,0.561582,0.489675,0.885455,0.894667,0.782028,0.956439,0.968919,0.972495,0.962371,0.011343,0.006769,0.007927,0.011471,0.057618,0.194902,0.234761,0.2890525460985956,0.095371,0.252995,0.191305,0.134858,0.044812,0.32017,0.378613,0.269195,0.038702,0.045248,0.031769,0,0,0,1,1,0
1825,0.284905,0.828543,0.440593,0.577451,0.54599,0.630933,0.636812,0.709539,0.663124,0.7569604266067921,0.620436,0.6662527909055561,0.636506,0.3504568947611876,0.402856,0.385589,0.336876,0.117864,0.212396,0.044692,0.063715,0.170973,0.072706,0.049224,0.036626,0.014736,0.220646,0.174045,0.099142,0.029297,0.560107,0.268854,0.280675,0.354357,0.34992,0.207647,0.309673,0.259368,0.333007,0.308402,0.231954,0.291903,0.26329,0.285468,0.282026,0.304953,0.249078,0.257887,0.007384,0.003209,0.025424,0.02077,0.010402,0.011449,0.014885,0.014759,0.00539,0.011178,0.006291,0.010571,0.014128,0.0,0.35525,0.041655,0.200258,0.059629,0.179916,0.077958,0.190383,0.490859,0.27657,0.189258,0.264801,0.782763,0.765937,0.535048,0.822002,0.842155,0.789784,0.725478,0.261671,0.416165,0.384682,0.211687,0.027563,0.266649,0.120053,0.07287168399135131,0.170879,0.29355,0.593201,0.033833,0.235539,0.469406,0.57404,0.154293,0.211378,0.314494,0.479201,0,0,0,1,1,0
1826,0.733052,0.744964,0.761413,0.766521,0.77287,0.79544,0.717324,0.750294,0.256134,0.2920502385630087,0.444782,0.2357879272540696,0.46635,0.908602986698026,0.807914,0.852364,0.82454,0.001284,0.00082,0.000407,0.000427,0.000198,9.5e-05,7.4e-05,0.315313,0.053158,0.284039,0.346354,0.472262,0.491466,1.0,0.072983,0.095319,0.237092,0.250494,0.261646,0.26214,0.264472,0.265624,0.266118,0.247325,0.251139,0.258169,0.275123,0.293052,0.284438,0.36238,0.347846,0.00025,0.000442,0.000221,0.000136,0.000137,0.006219,0.002627,0.007055,0.020921,0.016034,0.012074,0.004146,0.037052,0.138609,0.131877,0.16566,0.169451,0.336476,0.289732,0.42559,0.35637,0.546632,0.540761,0.457159,0.379059,0.756587,0.740696,0.702496,0.792695,0.798466,0.799103,0.809671,0.001504,0.001529,0.001597,0.000409,0.00159,0.003018,0.002895,0.0030632389326367454,0.744777,0.218526,0.163727,0.292291,0.041545,0.212228,0.269081,0.136328,0.031924,0.044403,0.045074,0,0,0,1,0,0
1827,0.806458,0.837894,0.82804,0.835747,0.872247,0.876885,0.619227,0.739903,0.601285,0.7082153883164268,0.751552,0.7996991634298175,0.659674,0.7240269350674631,0.746884,0.735615,0.608808,0.001138,0.000785,9.6e-05,4e-06,9e-05,0.0,0.026517,0.616218,0.751597,0.649959,0.332328,0.319364,0.222713,0.234432,0.173546,0.134892,0.252997,0.260439,0.259856,0.264486,0.263032,0.262634,0.261927,0.246564,0.271447,0.323182,0.344396,0.329252,0.327037,0.281228,0.327977,0.000352,0.000313,0.000135,0.000196,0.001606,0.006152,0.007259,0.017057,0.014839,0.01233,0.021936,0.021208,0.012962,0.284409,0.290235,0.337091,0.345679,0.489511,0.445954,0.58812,0.53451,0.708669,0.842224,0.848866,0.683116,0.869107,0.863616,0.823392,0.818527,0.838321,0.811907,0.799562,0.002571,0.001615,0.0016,0.001535,0.002102,0.001679,0.000847,0.04357939919313706,0.494776,0.669724,0.108624,0.118337,0.053282,0.060855,0.067406,0.077949,0.194705,0.124113,0.094828,0,0,0,1,0,0
1828,0.853765,0.844235,0.506115,0.762389,0.73446,0.362273,0.738408,0.785007,0.680002,0.7438855699450704,0.749417,0.7155060107186807,0.699255,0.7221887200625314,0.719372,0.696665,0.459562,0.005037,0.000137,0.451586,0.765673,0.543825,0.791509,0.510938,0.012146,0.055731,0.048966,0.039663,0.035898,0.070942,0.045298,0.066102,0.061331,0.341982,0.357298,0.594088,0.612085,0.506029,0.458457,0.392126,0.296543,0.305096,0.277833,0.278553,0.268608,0.27618,0.276598,0.277942,0.006551,0.002169,0.309113,0.297756,0.678876,0.000616,0.000897,0.003758,0.000931,0.003122,0.003036,0.001455,0.00274,0.479401,0.462504,0.787272,0.853496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003999,0.003859,0.001975,0.074446,0.051296,0.403849,0.2817,0.21517678378913555,0.110426,0.043352,0.056805,0.064054,0.127386,0.054544,0.058872,0.061864,0.143929,0.075832,0.068679,0,0,0,1,0,0
1829,0.842037,0.818197,0.815474,0.872681,0.802763,0.654799,0.582587,0.54541,0.690279,0.6092879194899965,0.613764,0.47658846118386505,0.607937,0.7502014310383406,0.704133,0.698309,0.655954,0.002737,0.001146,0.001356,0.157978,0.162121,0.152364,0.157865,0.456704,0.447887,0.048002,0.361346,0.401083,0.810322,0.008942,0.003921,0.006301,0.309561,0.304582,0.251022,0.255981,0.255535,0.240521,0.268765,0.307339,0.385741,0.360425,0.405494,0.337956,0.195014,0.240693,0.235384,0.000187,0.000261,0.039148,0.007267,0.011638,0.012719,0.401035,0.088358,0.094527,0.121894,0.073894,0.032152,0.000862,0.414564,0.422929,0.663301,0.681853,0.760154,0.655685,0.752706,0.673376,0.767613,0.753165,0.727333,0.867832,0.868693,0.861625,0.904981,0.878053,0.872238,0.871377,0.909454,0.000707,0.001453,0.001726,0.002648,0.002541,0.080368,0.360939,0.5250459535843794,0.196678,0.121617,0.135343,0.138948,0.009158,0.133585,0.006813,0.011111,0.008734,0.005898,0.016632,0,0,0,1,0,0
1830,0.502207,0.801962,0.38239,0.556865,0.832764,0.677024,0.227787,0.400118,0.440972,0.591910909747003,0.573982,0.6493430098087554,0.333026,0.7266768945805769,0.722447,0.622779,0.610663,0.155398,0.24961,0.157453,0.284819,0.167416,0.140639,0.25994,0.073205,0.581978,0.338922,0.241623,0.07986,0.101118,0.517229,0.010565,0.01595,0.299012,0.284774,0.209595,0.185528,0.185494,0.215288,0.245233,0.197181,0.214163,0.190967,0.203169,0.208285,0.486358,0.238491,0.30155,0.007945,0.00865,0.008619,0.007503,0.027841,0.057575,0.2954,0.004821,0.032238,0.004228,0.099886,0.00118,0.001734,0.769167,0.612431,0.696893,0.848441,0.647175,0.703816,0.816,0.752784,0.723262,0.836744,0.812668,0.609098,0.855934,0.869744,0.736044,0.906625,0.89051,0.882224,0.911221,0.152108,0.440072,0.023867,0.163296,0.010693,0.127326,0.077429,0.1601294901002278,0.168653,0.226975,0.076382,0.221573,0.028718,0.015992,0.132986,0.286644,0.012908,0.012685,0.052975,0,0,0,1,0,0
1831,0.886749,0.784697,0.873092,0.908659,0.094802,0.040631,0.574375,0.75163,0.414522,0.6683723587666894,0.641144,0.6383317098981445,0.420516,0.6378325117221325,0.562941,0.730595,0.854309,0.00812,0.017365,0.024747,0.072779,0.017377,0.074115,0.502464,0.718939,1.0,0.447018,0.164368,0.265101,0.242985,0.022809,0.018607,0.026699,0.161968,0.230905,0.272915,0.342894,0.330734,0.266591,0.329993,0.335021,0.335761,0.310789,0.261379,0.323326,0.297702,0.27107,0.206235,0.005076,0.004747,0.006208,0.022346,0.003908,0.018965,0.004755,0.005492,0.007017,0.006868,0.017769,0.031693,0.006765,0.325517,0.162965,0.299685,0.419608,0.486771,0.663636,0.415705,0.811829,0.747886,0.844807,0.89211,0.779086,0.914385,0.923287,1.0,1.0,1.0,1.0,1.0,0.164713,0.09891,0.023574,0.041056,0.178073,0.139627,0.098572,0.43439288264484627,0.621388,0.547924,0.369653,0.394974,0.672977,0.191933,0.156318,0.037811,0.037413,0.045339,0.038355,0,0,0,1,0,0
1832,0.428215,0.750211,0.760557,0.787425,0.677781,0.708864,0.702941,0.724627,0.575739,0.5658884968525721,0.567107,0.6809629175335008,0.473024,0.5486008193702909,0.785854,0.69997,0.839022,0.093481,0.309579,0.014824,0.003338,0.005299,0.027004,0.013989,0.006907,0.006438,0.324257,0.516139,0.10942,0.045351,0.310248,0.03744,0.042853,0.340295,0.354671,0.317949,0.311955,0.320528,0.329355,0.333148,0.337174,0.325199,0.348656,0.315213,0.302908,0.336303,0.270905,0.289671,0.001422,0.000425,0.001756,0.004007,0.003126,0.00161,0.001489,0.000748,0.011663,0.002866,0.022856,0.011875,0.000624,0.0,0.130882,0.144961,0.122473,0.138162,0.144603,0.17559,0.152073,0.238023,0.262469,0.311225,0.387469,0.91594,0.877617,1.0,1.0,1.0,1.0,1.0,0.582789,0.65674,0.335593,0.033483,0.007826,0.006863,0.081684,0.032579541204213934,0.004408,0.277243,0.22469,0.374138,0.959817,0.374988,0.389271,0.265315,0.056065,0.059628,0.07838,0,0,0,1,0,0
1833,0.616822,0.650858,0.582277,0.59756,0.421152,0.423505,0.656397,0.599452,0.660836,0.6702257327292411,0.682338,0.6111782531837368,0.591056,0.6930471925580387,0.673363,0.657458,0.627237,0.04426,0.036341,0.189439,0.220807,0.501325,0.210132,0.353592,0.143179,0.077515,0.023013,0.019142,0.034669,0.017545,0.059078,0.037817,0.069607,0.253669,0.268786,0.277757,0.366433,0.328717,0.380693,0.350144,0.20476,0.111715,0.127071,0.136289,0.11177,0.051015,0.132311,0.123827,0.134263,0.012954,0.061313,0.05006,0.075468,0.018354,0.08567,0.063104,0.004114,0.006485,0.011144,0.010482,0.013608,0.420972,0.308922,0.670212,0.546889,0.933597,0.831768,0.804683,0.902308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.101431,0.074193,0.032167,0.088991,0.916751,0.208146,0.107828,0.07195461245977185,0.789122,0.043387,0.069332,0.046838,0.084399,0.088141,0.107824,0.116846,0.064265,0.094729,0.129098,0,0,0,1,0,0
1834,0.774225,0.756136,0.422121,0.492167,0.642506,0.599877,0.496271,0.610147,0.569782,0.5493354316186201,0.582435,0.5983320706615197,0.572673,0.5666598770442868,0.485702,0.492782,0.47008,0.308628,0.198903,0.158668,0.419266,0.359723,0.264234,0.221033,0.148291,0.23384,0.172444,0.160057,0.257518,0.276344,0.175199,0.373233,0.303154,0.278519,0.293134,0.276989,0.259321,0.22177,0.195192,0.190905,0.262771,0.280494,0.190048,0.232257,0.231344,0.179232,0.207414,0.191955,0.003419,0.001554,0.035304,0.043409,0.012962,0.021636,0.012484,0.012268,0.020464,0.032916,0.028877,0.02352,0.041563,0.331857,0.290794,0.45868,0.519212,0.868011,0.909622,0.924774,0.962594,0.899278,0.91074,0.930835,0.886194,0.865584,0.884192,0.827373,0.887536,0.838343,0.876823,0.807513,0.047639,0.046066,0.04985,0.056888,0.076453,0.595243,1.0,0.2734143263174527,0.164854,0.135405,0.144073,0.178196,0.232239,0.140672,0.162865,0.108685,0.223088,0.201291,0.168888,0,0,0,1,1,0
1835,0.371466,0.409913,0.288084,0.408356,0.441523,0.437146,0.353625,0.35661,0.405873,0.3687031394090053,0.439137,0.6211864304869102,0.5777,0.5958405368551071,0.587389,0.590542,0.555216,0.044667,0.046709,0.388253,0.221006,0.11283,0.047202,0.039521,0.195684,0.142548,0.181609,0.292726,0.266753,0.097035,0.098353,0.119088,0.16606,0.330048,0.288491,0.317085,0.367359,0.342702,0.325453,0.345281,0.354643,0.37463,0.319204,0.320521,0.328292,0.321667,0.322483,0.352092,0.011368,0.002865,0.011266,0.006614,0.012869,0.009681,0.007705,0.003768,0.016349,0.005657,0.002858,0.012897,0.018462,0.557412,0.408425,0.655864,0.700785,0.67455,0.688887,0.492608,0.520364,0.698135,0.790437,0.845109,0.953558,0.933116,0.948056,0.938283,0.936583,0.927011,0.916655,0.899155,0.036751,0.048966,0.064443,0.091527,0.088862,0.116429,0.08461,0.06418400635249549,0.222383,0.327255,0.261172,0.078732,0.071469,0.086698,0.094542,0.092245,0.101501,0.118588,0.112168,0,0,0,1,0,0
1836,0.560918,0.838946,0.738885,0.605163,0.844026,0.67526,0.628789,0.382004,0.65729,0.6602792590513613,0.738731,0.6871600306248021,0.65848,0.6417908950160492,0.713705,0.683711,0.616035,0.054665,0.070617,0.088447,0.148835,0.039789,0.054781,0.132463,0.035757,0.084851,0.011207,0.168071,0.241779,0.036532,0.01037,0.006288,0.037234,0.159156,0.162949,0.075809,0.061701,0.071811,0.102003,0.154973,0.063608,0.101145,0.120425,0.076241,0.018765,0.00096,0.003436,0.0,0.034299,0.001731,0.008837,0.008994,0.005783,0.230012,0.137375,0.011415,0.036032,0.010178,0.007138,0.119005,0.053313,0.427738,0.320965,0.84087,0.832539,0.831142,0.585581,0.8055,0.756788,1.0,0.910047,1.0,0.928509,1.0,1.0,1.0,0.86498,0.932524,1.0,1.0,0.015873,0.038254,0.028064,0.687478,0.04979,0.059182,0.296582,0.00998377873474131,0.103614,0.149869,0.514295,0.254067,0.342782,0.471554,0.047922,0.039188,0.100202,0.280871,0.163938,0,0,0,1,0,0
1837,0.905947,0.890591,0.824834,0.897714,0.889977,0.87571,0.783749,0.825638,0.635754,0.5740627881801051,0.660138,0.8019839981400644,0.828334,0.555760024643319,0.45865,0.620435,0.570505,0.006547,0.005416,0.001606,0.134085,0.138518,0.088304,0.008745,0.206264,0.015079,0.184242,0.265794,0.19985,0.068113,0.136396,0.492325,0.285085,0.331694,0.336914,0.269074,0.282263,0.321481,0.340206,0.314458,0.261276,0.287222,0.305151,0.260075,0.281536,0.251337,0.360789,0.298868,0.00108,0.001052,0.020507,0.016102,0.002231,0.010722,0.001467,0.011452,0.00952,0.022049,0.018692,0.005703,0.026154,0.410024,0.404634,0.847032,0.79822,1.0,1.0,0.899199,0.827552,0.858953,0.8715,0.90753,0.938495,0.937321,0.764258,0.959843,0.97447,0.844225,0.772242,0.862487,0.005838,0.003893,0.003067,0.013894,0.003954,0.54646,0.096158,0.004238330589786003,1.0,0.344359,0.148147,0.263054,0.035941,0.251992,0.196161,0.122229,0.291851,0.35628,0.505668,0,0,0,1,0,0
1838,0.938444,0.917493,0.795803,0.895833,0.861821,0.764858,0.573785,0.597176,0.620398,0.6728198548574638,0.703766,0.7292581101611009,0.703724,0.7198076697313617,0.664506,0.706682,0.541157,0.026291,0.000643,0.011269,0.025767,0.056166,0.048698,0.482553,0.147652,0.057208,0.156643,0.070284,0.041343,0.109848,0.103716,0.172301,0.145336,0.341255,0.341406,0.293957,0.315809,0.339691,0.335754,0.358649,0.377558,0.38585,0.386728,0.383381,0.385562,0.38524,0.384671,0.390638,0.001149,0.000358,0.002219,0.001909,0.018619,0.019116,0.014092,0.002539,0.001831,0.001612,0.002373,0.005094,0.003693,0.466307,0.468677,0.392646,0.424897,0.641528,0.668389,0.722446,0.748938,0.770598,0.772544,0.760456,0.766986,0.751912,0.746466,0.753467,0.736133,0.766036,0.733729,0.777308,0.003183,0.001142,0.001985,0.009918,0.048436,0.024388,0.005219,0.14201707733203187,0.036558,0.034098,0.034595,0.042909,0.064511,0.04561,0.041444,0.033596,0.096797,0.043523,0.038285,0,0,0,1,0,0
1839,0.882701,0.921992,0.563589,0.515861,0.858283,0.711592,0.514944,0.382978,0.426553,0.5800459083436912,0.724214,0.7515242252606515,0.620691,0.6790017047638064,0.735647,0.646045,0.652479,0.122721,0.011291,0.217014,0.201155,0.383315,0.045672,0.101054,0.294035,0.020967,0.822996,0.027854,0.016159,0.01497,0.321425,0.057037,0.04817,0.320218,0.221598,0.38406,0.375512,0.208439,0.244822,0.252164,0.291736,0.164096,0.13085,0.141264,0.14228,0.171757,0.12146,0.199971,0.016607,0.0389,0.931121,0.029296,0.0175,0.277428,0.081907,0.1571,0.046394,0.008371,0.145763,0.009179,0.014835,0.358222,0.420906,0.863195,0.864592,0.798143,0.722388,0.947286,1.0,0.960619,1.0,1.0,1.0,0.920018,1.0,0.959612,1.0,1.0,1.0,1.0,0.061017,0.029064,0.017381,0.263086,0.081374,0.740629,0.398928,0.6958002724212488,0.77584,0.374898,0.055086,0.271465,0.159792,0.051555,0.197039,0.131221,0.093197,0.074062,0.078929,0,0,0,1,0,0
1840,0.97039,0.966212,0.88072,0.855062,0.78616,0.764752,0.71119,0.409952,0.751341,0.5711669540114671,0.793499,0.8414545177595794,0.847358,0.8505085694733895,0.842524,0.817908,0.791246,0.005023,0.0,0.199337,0.00858,0.008347,0.135031,0.057728,0.578822,0.046793,0.23727,0.187535,0.036559,0.037595,0.02795,0.019718,0.038913,0.315898,0.250412,0.251392,0.258937,0.292647,0.487846,0.334122,0.486948,0.302318,0.237558,0.196406,0.172257,0.159746,0.153244,0.132771,0.019624,0.080801,0.007062,0.118946,0.018769,0.07565,0.440319,0.39069,0.11746,0.007065,0.008289,0.001856,0.005274,0.462001,0.461498,0.997048,0.995885,1.0,0.799416,0.881743,1.0,0.922437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001261,0.001726,0.001601,0.34152,0.136276,0.037586,0.191953,0.4112910807042949,0.781823,0.815484,0.192233,0.045978,0.036155,0.025061,0.045342,0.041536,0.034805,0.042956,0.084401,0,0,0,1,0,0
1841,0.855503,0.867582,0.738148,0.743258,0.622281,0.757932,0.722277,0.774505,0.649779,0.7362345134517462,0.786112,0.6122154478877304,0.557586,0.7005836733997646,0.783101,0.771359,0.618593,0.010283,0.011539,0.190703,0.079507,0.091122,0.12105,0.020584,0.310896,0.472794,0.165501,0.042676,0.028083,0.874223,0.153845,0.050488,0.039373,0.125624,0.127654,0.152229,0.175933,0.186145,0.261715,0.370926,0.256516,0.475864,0.122346,0.12048,0.273107,0.19537,0.16537,0.142853,0.010462,0.017589,0.045856,0.111014,0.022555,0.006222,0.005443,0.370999,0.006283,0.097534,0.168933,0.019621,0.017997,0.302212,0.315732,1.0,1.0,1.0,1.0,1.0,0.833635,1.0,1.0,0.879003,0.936393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.048731,0.044014,0.044304,0.323444,0.260289,0.119238,0.144397,0.11986634957526686,0.345503,0.076365,0.060922,0.586504,0.134291,0.140411,0.174562,0.158319,0.091509,0.087047,0.066836,0,0,0,1,0,0
1842,0.948897,0.929818,0.931368,0.948482,0.924465,0.593819,0.618037,0.508458,0.766711,0.7966470871256165,0.795162,0.7911290290254178,0.789696,0.7705823388877796,0.762392,0.752756,0.687243,0.000939,0.002176,0.016927,0.644002,0.500063,0.661496,0.588435,0.578549,0.587836,0.186836,0.056812,0.034821,0.04472,0.050214,0.100999,0.111506,0.237119,0.277771,0.60142,0.466152,0.393889,0.37832,0.289643,0.452888,0.422112,0.32275,0.313621,0.319739,0.302435,0.337888,0.351063,0.010983,0.010191,0.329022,0.332343,0.433855,0.142849,0.350118,0.298161,0.019747,0.006012,0.004266,0.005751,0.013817,0.429012,0.414922,0.864857,0.90554,0.861693,0.75577,0.935498,0.907262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984266,0.985563,0.962516,0.960268,0.009705,0.014049,0.011745,0.538968,0.179912,0.512093,0.400096,0.34797014167105034,0.552173,0.142505,0.090148,0.062313,0.069868,0.078297,0.06957,0.071788,0.091968,0.089217,0.093263,0,0,0,1,0,0
1843,0.92154,0.912132,0.95073,0.92641,0.93981,0.412446,0.597069,0.054441,0.640422,0.6198257888617137,0.731952,0.6089585563051417,0.791024,0.7751126558895626,0.774372,0.784696,0.74324,0.00278,0.001341,0.00497,0.345732,1.0,1.0,0.751835,0.764156,0.482127,0.397494,0.250616,0.989419,0.748646,0.022383,0.051003,0.027924,0.234885,0.278039,0.277347,0.311711,0.34654,0.272818,0.330293,0.492247,0.430765,0.290885,0.285538,0.332952,0.259584,0.272748,0.260649,0.005527,0.003213,0.059778,0.056173,0.067706,0.066427,0.076364,0.238503,0.010708,0.029786,0.002838,0.001962,0.004656,0.384472,0.382011,0.749436,0.621153,0.849425,0.532804,0.639637,0.775339,0.914033,0.969956,0.856982,1.0,1.0,1.0,1.0,0.979101,1.0,1.0,1.0,0.005655,0.005202,0.00577,0.057243,0.012233,0.267509,0.320754,0.2996323713249633,0.257231,0.216402,0.11002,0.025158,0.052536,0.070477,0.036155,0.037543,0.089236,0.066242,0.04572,0,0,0,1,0,0
1844,0.94832,0.909246,0.979172,0.979101,0.888281,0.529378,0.481579,0.4827,0.711275,0.7255853815003409,0.746851,0.7353520048422462,0.727392,0.7349970249413267,0.727479,0.71812,0.677857,0.000567,0.000718,0.005025,0.942876,1.0,0.546142,0.622968,0.529973,0.570471,0.021749,0.011503,0.011072,0.012915,0.026742,0.028741,0.033276,0.25589,0.321663,0.37626,0.378715,0.337073,0.330712,0.266028,0.34971,0.264394,0.263166,0.26435,0.253282,0.26289,0.259739,0.261692,0.000803,0.001807,0.075574,0.04109,0.127776,0.014019,0.015586,0.087005,0.003484,0.001723,0.002616,0.002562,0.00261,0.433456,0.394324,0.697558,0.663683,0.781425,0.789784,0.80076,0.926826,0.939175,0.912747,0.931929,0.899545,0.952437,0.936819,0.932805,0.909752,0.911504,0.92209,0.926032,0.002169,0.00226,0.003522,0.0043,0.139017,0.259418,0.201108,0.29253581779378784,0.264865,0.023218,0.016105,0.025857,0.034778,0.029344,0.021815,0.031262,0.037693,0.040745,0.032252,0,0,0,1,0,0
1845,0.755284,0.325355,0.780683,0.89178,0.487682,0.731001,0.646883,0.684574,0.473212,0.36214766849765445,0.343835,0.3337913023958697,0.542509,0.33554447587292635,0.277025,0.462543,0.312987,0.007097,0.069094,0.019671,0.023944,0.021737,0.046727,0.099792,0.416415,0.051723,0.133841,0.546278,0.559844,0.613954,0.037354,0.548567,0.048619,0.164102,0.146433,0.278848,0.289739,0.267579,0.224808,0.208107,0.266811,0.240549,0.471173,0.425103,0.413779,0.139383,0.36941,0.304396,0.020699,0.001122,0.009636,0.012355,0.024196,0.009575,0.083317,0.012508,0.364244,0.177168,0.074846,0.012001,0.017753,0.15516,0.0,0.398003,0.408347,0.743044,0.756173,0.650295,0.708244,0.682345,0.653102,0.676977,0.990752,0.624105,0.68135,0.860351,0.620057,0.592827,0.729737,0.738325,0.218649,0.199751,0.0209,0.177342,0.287636,0.047138,0.287311,0.358443958628773,0.876249,0.758796,0.547462,0.282895,0.422366,0.270875,0.150096,0.071016,0.238001,0.204472,0.036699,0,0,0,1,0,0
1846,0.812551,0.835866,0.813765,0.831753,0.777401,0.760143,0.689135,0.704636,0.666035,0.5475632492682732,0.395312,0.5847793931960027,0.696351,0.6448562590117186,0.796595,0.788215,0.746362,0.01857,0.025834,0.020289,0.044316,0.054739,0.130381,0.047895,0.270667,0.103743,0.172371,0.607034,0.68249,0.539819,0.044235,0.036463,0.061798,0.20332,0.2243,0.070768,0.096584,0.091797,0.120919,0.094575,0.162702,0.089993,0.413285,0.395727,0.109794,0.056879,0.264609,0.137133,0.006725,0.005865,0.014031,0.015378,0.01282,0.014855,0.216437,0.060835,0.183044,0.109601,0.026138,0.024747,0.008156,0.185599,0.159085,0.730442,0.712449,0.715233,0.683508,0.650575,0.786075,0.683631,0.530294,0.739779,0.791902,0.76125,0.785673,0.811695,0.777051,0.781725,0.794809,0.717179,0.083977,0.107365,0.072276,0.390195,0.033985,0.040524,0.087844,0.5067345252929728,0.05479,0.31115,0.701573,0.047477,0.031272,0.07191,0.049851,0.059991,0.069827,0.0511,0.057398,0,0,0,1,0,0
1847,0.317389,0.273934,0.470877,0.464242,0.502482,0.695025,0.687925,0.71139,0.493561,0.4052594122128223,0.534777,0.5947074008602202,0.521022,0.48001593387242264,0.571635,0.463324,0.367723,0.020001,0.02021,0.017627,0.057425,0.144935,0.170628,0.059998,0.137992,0.047377,0.065131,0.291677,0.214027,0.26986,0.039647,0.054518,0.029397,0.247126,0.293745,0.272483,0.269232,0.312133,0.280357,0.245178,0.350261,0.327531,0.485329,0.455549,0.413759,0.333429,0.402188,0.450926,0.002432,0.003821,0.011602,0.010296,0.001844,0.107451,0.116504,0.007758,0.304711,0.147668,0.277185,0.076594,0.004211,0.0,0.0,0.120672,0.074331,0.459988,0.38852,0.504428,0.455493,0.66585,0.828447,0.827015,0.925389,0.807501,0.80437,0.848855,0.844829,0.846685,0.872652,0.815273,0.00414,0.004558,0.003802,0.018859,0.548301,0.620836,0.505101,0.22347443100561842,0.466569,0.929816,0.28496,0.496992,0.038312,0.14569,0.228645,0.045596,0.05031,0.033366,0.02357,0,0,0,1,0,0
